Year,SeriesCode,Страна ,Value
2015,EN_LKRV_SWAP,Chile,0.00162
2016,EN_LKRV_SWAP,Chile,0.00182
2017,EN_LKRV_SWAP,Chile,0.00193
2018,EN_LKRV_SWAP,Chile,0.00209
2019,EN_LKRV_SWAP,Chile,0.0022
2020,EN_LKRV_SWAP,Chile,0.00229
2021,EN_LKRV_SWAP,Chile,0.00234
2022,EN_LKRV_SWAP,Chile,0.00251
2000,EN_LKRV_SWAP,China,0.00378
2001,EN_LKRV_SWAP,China,0.0043
2002,EN_LKRV_SWAP,China,0.00475
2012,EN_LKRV_SWAP,Albania,0.00297
2013,EN_LKRV_SWAP,Albania,0.00296
2014,EN_LKRV_SWAP,Albania,0.00304
2015,EN_LKRV_SWAP,Albania,0.00304
2016,EN_LKRV_SWAP,Albania,0.00304
2017,EN_LKRV_SWAP,Albania,0.00314
2018,EN_LKRV_SWAP,Albania,0.00328
2019,EN_LKRV_SWAP,Albania,0.00335
2020,EN_LKRV_SWAP,Albania,0.00339
2021,EN_LKRV_SWAP,Albania,0.00352
2022,EN_LKRV_SWAP,Albania,0.00364
2000,EN_LKRV_SWAP,Azerbaijan,0.00357
2003,EN_LKRV_SWAP,China,0.00573
2004,EN_LKRV_SWAP,China,0.0065
2005,EN_LKRV_SWAP,China,0.00704
2006,EN_LKRV_SWAP,China,0.0071
2007,EN_LKRV_SWAP,China,0.00701
2008,EN_LKRV_SWAP,China,0.00685
2009,EN_LKRV_SWAP,China,0.00676
2010,EN_LKRV_SWAP,China,0.00661
2011,EN_LKRV_SWAP,China,0.00649
2012,EN_LKRV_SWAP,China,0.00636
2013,EN_LKRV_SWAP,China,0.00616
2014,EN_LKRV_SWAP,China,0.00627
2001,EN_LKRV_SWAP,Azerbaijan,0.00547
2002,EN_LKRV_SWAP,Azerbaijan,0.00681
2003,EN_LKRV_SWAP,Azerbaijan,0.00825
2004,EN_LKRV_SWAP,Azerbaijan,0.00851
2005,EN_LKRV_SWAP,Azerbaijan,0.00827
2006,EN_LKRV_SWAP,Azerbaijan,0.00787
2007,EN_LKRV_SWAP,Azerbaijan,0.00862
2008,EN_LKRV_SWAP,Azerbaijan,0.00957
2009,EN_LKRV_SWAP,Azerbaijan,0.00981
2010,EN_LKRV_SWAP,Azerbaijan,0.00988
2011,EN_LKRV_SWAP,Azerbaijan,0.01093
2015,EN_LKRV_SWAP,China,0.00644
2016,EN_LKRV_SWAP,China,0.00641
2017,EN_LKRV_SWAP,China,0.00686
2018,EN_LKRV_SWAP,China,0.00738
2019,EN_LKRV_SWAP,China,0.00757
2020,EN_LKRV_SWAP,China,0.00788
2021,EN_LKRV_SWAP,China,0.00845
2022,EN_LKRV_SWAP,China,0.0086
2000,EN_LKRV_SWAP,Colombia,0.00392
2001,EN_LKRV_SWAP,Colombia,0.00492
2002,EN_LKRV_SWAP,Colombia,0.00501
2003,EN_LKRV_SWAP,Colombia,0.00527
2012,EN_LKRV_SWAP,Azerbaijan,0.01105
2013,EN_LKRV_SWAP,Azerbaijan,0.01083
2014,EN_LKRV_SWAP,Azerbaijan,0.01099
2015,EN_LKRV_SWAP,Azerbaijan,0.0115
2016,EN_LKRV_SWAP,Azerbaijan,0.01102
2017,EN_LKRV_SWAP,Azerbaijan,0.01045
2018,EN_LKRV_SWAP,Azerbaijan,0.01076
2019,EN_LKRV_SWAP,Azerbaijan,0.01033
2020,EN_LKRV_SWAP,Azerbaijan,0.01003
2021,EN_LKRV_SWAP,Azerbaijan,0.00952
2022,EN_LKRV_SWAP,Azerbaijan,0.00984
2000,EN_LKRV_SWAP,Poland,0.00059
2001,EN_LKRV_SWAP,Poland,0.00097
2002,EN_LKRV_SWAP,Poland,0.00132
2003,EN_LKRV_SWAP,Poland,0.00167
2004,EN_LKRV_SWAP,Poland,0.00172
2005,EN_LKRV_SWAP,Poland,0.00196
2006,EN_LKRV_SWAP,Poland,0.00204
2007,EN_LKRV_SWAP,Poland,0.00213
2008,EN_LKRV_SWAP,Poland,0.00215
2009,EN_LKRV_SWAP,Poland,0.00205
2010,EN_LKRV_SWAP,Poland,0.00207
2011,EN_LKRV_SWAP,Poland,0.00203
2000,EN_LKRV_SWAP,Australia,0.00663
2001,EN_LKRV_SWAP,Australia,0.007
2002,EN_LKRV_SWAP,Australia,0.00775
2003,EN_LKRV_SWAP,Australia,0.00702
2004,EN_LKRV_SWAP,Australia,0.00704
2005,EN_LKRV_SWAP,Australia,0.00734
2006,EN_LKRV_SWAP,Australia,0.00663
2007,EN_LKRV_SWAP,Australia,0.00624
2008,EN_LKRV_SWAP,Australia,0.00676
2009,EN_LKRV_SWAP,Australia,0.00667
2010,EN_LKRV_SWAP,Australia,0.00668
2011,EN_LKRV_SWAP,Australia,0.00739
2012,EN_LKRV_SWAP,Australia,0.00816
2013,EN_LKRV_SWAP,Australia,0.00807
2014,EN_LKRV_SWAP,Australia,0.00788
2015,EN_LKRV_SWAP,Australia,0.0076
2016,EN_LKRV_SWAP,Australia,0.00693
2017,EN_LKRV_SWAP,Australia,0.00654
2018,EN_LKRV_SWAP,Australia,0.00674
2019,EN_LKRV_SWAP,Australia,0.00687
2020,EN_LKRV_SWAP,Australia,0.00663
2021,EN_LKRV_SWAP,Australia,0.00689
2012,EN_LKRV_SWAP,Poland,0.00206
2013,EN_LKRV_SWAP,Poland,0.00202
2014,EN_LKRV_SWAP,Poland,0.00218
2015,EN_LKRV_SWAP,Poland,0.0022
2016,EN_LKRV_SWAP,Poland,0.00222
2017,EN_LKRV_SWAP,Poland,0.00229
2018,EN_LKRV_SWAP,Poland,0.00244
2019,EN_LKRV_SWAP,Poland,0.00254
2020,EN_LKRV_SWAP,Poland,0.00266
2021,EN_LKRV_SWAP,Poland,0.0028
2022,EN_LKRV_SWAP,Poland,0.00288
2000,EN_LKRV_SWAP,Portugal,6e-05
2001,EN_LKRV_SWAP,Portugal,0.00028
2002,EN_LKRV_SWAP,Portugal,0.00063
2003,EN_LKRV_SWAP,Portugal,0.00088
2004,EN_LKRV_SWAP,Portugal,0.00121
2005,EN_LKRV_SWAP,Portugal,0.00145
2006,EN_LKRV_SWAP,Portugal,0.00145
2007,EN_LKRV_SWAP,Portugal,0.00132
2008,EN_LKRV_SWAP,Portugal,0.00145
2009,EN_LKRV_SWAP,Portugal,0.00132
2010,EN_LKRV_SWAP,Portugal,0.00136
2011,EN_LKRV_SWAP,Portugal,0.00149
2012,EN_LKRV_SWAP,Portugal,0.00164
2022,EN_LKRV_SWAP,Australia,0.00658
2000,EN_LKRV_SWAP,Austria,0.00012
2001,EN_LKRV_SWAP,Austria,0.00026
2002,EN_LKRV_SWAP,Austria,0.0004
2003,EN_LKRV_SWAP,Austria,0.00053
2004,EN_LKRV_SWAP,Austria,0.00067
2005,EN_LKRV_SWAP,Austria,0.00076
2006,EN_LKRV_SWAP,Austria,0.00079
2007,EN_LKRV_SWAP,Austria,0.00083
2008,EN_LKRV_SWAP,Austria,0.00088
2009,EN_LKRV_SWAP,Austria,0.00083
2010,EN_LKRV_SWAP,Austria,0.00085
2004,EN_LKRV_SWAP,Colombia,0.00495
2005,EN_LKRV_SWAP,Colombia,0.00471
2006,EN_LKRV_SWAP,Colombia,0.00455
2007,EN_LKRV_SWAP,Colombia,0.00457
2008,EN_LKRV_SWAP,Colombia,0.00481
2009,EN_LKRV_SWAP,Colombia,0.00522
2010,EN_LKRV_SWAP,Colombia,0.00532
2011,EN_LKRV_SWAP,Colombia,0.00563
2012,EN_LKRV_SWAP,Colombia,0.00599
2013,EN_LKRV_SWAP,Colombia,0.00615
2014,EN_LKRV_SWAP,Colombia,0.00604
2015,EN_LKRV_SWAP,Colombia,0.00622
2013,EN_LKRV_SWAP,Portugal,0.00157
2014,EN_LKRV_SWAP,Portugal,0.00176
2015,EN_LKRV_SWAP,Portugal,0.00177
2016,EN_LKRV_SWAP,Portugal,0.00177
2017,EN_LKRV_SWAP,Portugal,0.00176
2018,EN_LKRV_SWAP,Portugal,0.00179
2019,EN_LKRV_SWAP,Portugal,0.0018
2020,EN_LKRV_SWAP,Portugal,0.00181
2021,EN_LKRV_SWAP,Portugal,0.00191
2022,EN_LKRV_SWAP,Portugal,0.00216
2000,EN_LKRV_SWAP,Romania,0.00075
2001,EN_LKRV_SWAP,Romania,0.00131
2016,EN_LKRV_SWAP,Colombia,0.00602
2017,EN_LKRV_SWAP,Colombia,0.00599
2018,EN_LKRV_SWAP,Colombia,0.00617
2019,EN_LKRV_SWAP,Colombia,0.00653
2020,EN_LKRV_SWAP,Colombia,0.00666
2021,EN_LKRV_SWAP,Colombia,0.0069
2022,EN_LKRV_SWAP,Colombia,0.00702
2000,EN_LKRV_SWAP,Costa Rica,0.00174
2001,EN_LKRV_SWAP,Costa Rica,0.00207
2002,EN_LKRV_SWAP,Costa Rica,0.00205
2003,EN_LKRV_SWAP,Costa Rica,0.00181
2011,EN_LKRV_SWAP,Austria,0.00086
2012,EN_LKRV_SWAP,Austria,0.00087
2013,EN_LKRV_SWAP,Austria,0.00087
2014,EN_LKRV_SWAP,Austria,0.00094
2015,EN_LKRV_SWAP,Austria,0.00095
2016,EN_LKRV_SWAP,Austria,0.00098
2017,EN_LKRV_SWAP,Austria,0.001
2018,EN_LKRV_SWAP,Austria,0.00104
2019,EN_LKRV_SWAP,Austria,0.00107
2020,EN_LKRV_SWAP,Austria,0.00112
2021,EN_LKRV_SWAP,Austria,0.00116
2022,EN_LKRV_SWAP,Austria,0.00121
2002,EN_LKRV_SWAP,Romania,0.00187
2003,EN_LKRV_SWAP,Romania,0.00231
2004,EN_LKRV_SWAP,Romania,0.00288
2005,EN_LKRV_SWAP,Romania,0.00348
2006,EN_LKRV_SWAP,Romania,0.00364
2007,EN_LKRV_SWAP,Romania,0.00411
2008,EN_LKRV_SWAP,Romania,0.0042
2009,EN_LKRV_SWAP,Romania,0.00411
2010,EN_LKRV_SWAP,Romania,0.00411
2011,EN_LKRV_SWAP,Romania,0.00422
2012,EN_LKRV_SWAP,Romania,0.00372
2013,EN_LKRV_SWAP,Romania,0.00377
2000,EN_LKRV_SWAP,Armenia,0.00038
2001,EN_LKRV_SWAP,Armenia,0.00057
2002,EN_LKRV_SWAP,Armenia,0.00071
2003,EN_LKRV_SWAP,Armenia,0.0009
2004,EN_LKRV_SWAP,Armenia,0.00079
2005,EN_LKRV_SWAP,Armenia,0.00087
2006,EN_LKRV_SWAP,Armenia,0.00086
2007,EN_LKRV_SWAP,Armenia,0.00095
2008,EN_LKRV_SWAP,Armenia,0.00103
2009,EN_LKRV_SWAP,Armenia,0.00111
2010,EN_LKRV_SWAP,Armenia,0.00113
2011,EN_LKRV_SWAP,Armenia,0.00115
2014,EN_LKRV_SWAP,Romania,0.00413
2015,EN_LKRV_SWAP,Romania,0.00401
2016,EN_LKRV_SWAP,Romania,0.00372
2017,EN_LKRV_SWAP,Romania,0.00382
2018,EN_LKRV_SWAP,Romania,0.00367
2019,EN_LKRV_SWAP,Romania,0.00377
2020,EN_LKRV_SWAP,Romania,0.00375
2021,EN_LKRV_SWAP,Romania,0.00365
2022,EN_LKRV_SWAP,Romania,0.0037
2006,EN_LKRV_SWAP,Serbia,0.00171
2007,EN_LKRV_SWAP,Serbia,0.00206
2008,EN_LKRV_SWAP,Serbia,0.00217
2009,EN_LKRV_SWAP,Serbia,0.00224
2010,EN_LKRV_SWAP,Serbia,0.00233
2011,EN_LKRV_SWAP,Serbia,0.00222
2012,EN_LKRV_SWAP,Serbia,0.00183
2013,EN_LKRV_SWAP,Serbia,0.00182
2014,EN_LKRV_SWAP,Serbia,0.00205
2015,EN_LKRV_SWAP,Serbia,0.002
2016,EN_LKRV_SWAP,Serbia,0.00196
2017,EN_LKRV_SWAP,Serbia,0.00217
2018,EN_LKRV_SWAP,Serbia,0.0022
2019,EN_LKRV_SWAP,Serbia,0.00212
2020,EN_LKRV_SWAP,Serbia,0.00216
2021,EN_LKRV_SWAP,Serbia,0.00217
2022,EN_LKRV_SWAP,Serbia,0.00213
2000,EN_LKRV_SWAP,Slovakia,5e-05
2001,EN_LKRV_SWAP,Slovakia,0.00031
2002,EN_LKRV_SWAP,Slovakia,0.00044
2003,EN_LKRV_SWAP,Slovakia,0.00065
2004,EN_LKRV_SWAP,Slovakia,0.00084
2005,EN_LKRV_SWAP,Slovakia,0.00105
2006,EN_LKRV_SWAP,Slovakia,0.00109
2007,EN_LKRV_SWAP,Slovakia,0.00131
2008,EN_LKRV_SWAP,Slovakia,0.00124
2009,EN_LKRV_SWAP,Slovakia,0.00117
2010,EN_LKRV_SWAP,Slovakia,0.0011
2011,EN_LKRV_SWAP,Slovakia,0.00113
2012,EN_LKRV_SWAP,Slovakia,0.001
2013,EN_LKRV_SWAP,Slovakia,0.00109
2014,EN_LKRV_SWAP,Slovakia,0.00125
2015,EN_LKRV_SWAP,Slovakia,0.00121
2016,EN_LKRV_SWAP,Slovakia,0.00104
2017,EN_LKRV_SWAP,Slovakia,0.001
2018,EN_LKRV_SWAP,Slovakia,0.00101
2019,EN_LKRV_SWAP,Slovakia,0.001
2020,EN_LKRV_SWAP,Slovakia,0.00103
2021,EN_LKRV_SWAP,Slovakia,0.00111
2022,EN_LKRV_SWAP,Slovakia,0.00115
2000,EN_LKRV_SWAP,Viet Nam,0.02309
2001,EN_LKRV_SWAP,Viet Nam,0.02693
2002,EN_LKRV_SWAP,Viet Nam,0.03249
2003,EN_LKRV_SWAP,Viet Nam,0.03922
2004,EN_LKRV_SWAP,Viet Nam,0.04617
2005,EN_LKRV_SWAP,Viet Nam,0.05234
2006,EN_LKRV_SWAP,Viet Nam,0.05429
2007,EN_LKRV_SWAP,Viet Nam,0.0558
2008,EN_LKRV_SWAP,Viet Nam,0.05337
2009,EN_LKRV_SWAP,Viet Nam,0.05668
2010,EN_LKRV_SWAP,Viet Nam,0.0559
2011,EN_LKRV_SWAP,Viet Nam,0.05226
2012,EN_LKRV_SWAP,Viet Nam,0.05046
2013,EN_LKRV_SWAP,Viet Nam,0.04771
2014,EN_LKRV_SWAP,Viet Nam,0.04702
2015,EN_LKRV_SWAP,Viet Nam,0.0466
2016,EN_LKRV_SWAP,Viet Nam,0.04809
2017,EN_LKRV_SWAP,Viet Nam,0.04791
2018,EN_LKRV_SWAP,Viet Nam,0.05311
2019,EN_LKRV_SWAP,Viet Nam,0.05383
2020,EN_LKRV_SWAP,Viet Nam,0.05363
2021,EN_LKRV_SWAP,Viet Nam,0.05473
2022,EN_LKRV_SWAP,Viet Nam,0.05556
2000,EN_LKRV_SWAP,Slovenia,7e-05
2001,EN_LKRV_SWAP,Slovenia,0.00027
2002,EN_LKRV_SWAP,Slovenia,0.00057
2003,EN_LKRV_SWAP,Slovenia,0.00078
2004,EN_LKRV_SWAP,Slovenia,0.00104
2005,EN_LKRV_SWAP,Slovenia,0.0013
2006,EN_LKRV_SWAP,Slovenia,0.00143
2007,EN_LKRV_SWAP,Slovenia,0.00147
2008,EN_LKRV_SWAP,Slovenia,0.00157
2009,EN_LKRV_SWAP,Slovenia,0.0015
2010,EN_LKRV_SWAP,Slovenia,0.00147
2011,EN_LKRV_SWAP,Slovenia,0.00156
2012,EN_LKRV_SWAP,Slovenia,0.0015
2013,EN_LKRV_SWAP,Slovenia,0.0014
2014,EN_LKRV_SWAP,Slovenia,0.00161
2015,EN_LKRV_SWAP,Slovenia,0.0017
2016,EN_LKRV_SWAP,Slovenia,0.0016
2017,EN_LKRV_SWAP,Slovenia,0.00165
2018,EN_LKRV_SWAP,Slovenia,0.00184
2019,EN_LKRV_SWAP,Slovenia,0.00183
2020,EN_LKRV_SWAP,Slovenia,0.0018
2021,EN_LKRV_SWAP,Slovenia,0.00179
2022,EN_LKRV_SWAP,Slovenia,0.0018
2000,EN_LKRV_SWAP,Spain,0.00026
2001,EN_LKRV_SWAP,Spain,0.00051
2002,EN_LKRV_SWAP,Spain,0.00068
2003,EN_LKRV_SWAP,Spain,0.00094
2004,EN_LKRV_SWAP,Spain,0.00122
2005,EN_LKRV_SWAP,Spain,0.0013
2006,EN_LKRV_SWAP,Spain,0.00118
2007,EN_LKRV_SWAP,Spain,0.00116
2008,EN_LKRV_SWAP,Spain,0.00119
2009,EN_LKRV_SWAP,Spain,0.00108
2010,EN_LKRV_SWAP,Spain,0.00122
2011,EN_LKRV_SWAP,Spain,0.00147
2012,EN_LKRV_SWAP,Spain,0.00166
2013,EN_LKRV_SWAP,Spain,0.00153
2014,EN_LKRV_SWAP,Spain,0.00172
2015,EN_LKRV_SWAP,Spain,0.00175
2016,EN_LKRV_SWAP,Spain,0.00175
2017,EN_LKRV_SWAP,Spain,0.00174
2018,EN_LKRV_SWAP,Spain,0.00199
2019,EN_LKRV_SWAP,Spain,0.00209
2020,EN_LKRV_SWAP,Spain,0.00211
2021,EN_LKRV_SWAP,Spain,0.00213
2022,EN_LKRV_SWAP,Spain,0.00204
2000,EN_LKRV_SWAP,Switzerland,0.00021
2001,EN_LKRV_SWAP,Switzerland,0.00036
2002,EN_LKRV_SWAP,Switzerland,0.00048
2003,EN_LKRV_SWAP,Switzerland,0.0006
2004,EN_LKRV_SWAP,Switzerland,0.00064
2005,EN_LKRV_SWAP,Switzerland,0.00072
2006,EN_LKRV_SWAP,Switzerland,0.00074
2007,EN_LKRV_SWAP,Switzerland,0.00078
2008,EN_LKRV_SWAP,Switzerland,0.00075
2009,EN_LKRV_SWAP,Switzerland,0.00067
2010,EN_LKRV_SWAP,Switzerland,0.00066
2011,EN_LKRV_SWAP,Switzerland,0.00064
2012,EN_LKRV_SWAP,Switzerland,0.00065
2013,EN_LKRV_SWAP,Switzerland,0.0007
2014,EN_LKRV_SWAP,Switzerland,0.00078
2015,EN_LKRV_SWAP,Switzerland,0.00082
2016,EN_LKRV_SWAP,Switzerland,0.00087
2017,EN_LKRV_SWAP,Switzerland,0.00093
2018,EN_LKRV_SWAP,Switzerland,0.00101
2019,EN_LKRV_SWAP,Switzerland,0.00108
2020,EN_LKRV_SWAP,Switzerland,0.00112
2021,EN_LKRV_SWAP,Switzerland,0.00121
2022,EN_LKRV_SWAP,Switzerland,0.00132
2000,EN_LKRV_SWAP,Таджикистан,0.0024
2001,EN_LKRV_SWAP,Таджикистан,0.00262
2002,EN_LKRV_SWAP,Таджикистан,0.00265
2003,EN_LKRV_SWAP,Таджикистан,0.003
2004,EN_LKRV_SWAP,Таджикистан,0.00277
2005,EN_LKRV_SWAP,Таджикистан,0.00271
2006,EN_LKRV_SWAP,Таджикистан,0.00275
2007,EN_LKRV_SWAP,Таджикистан,0.00288
2008,EN_LKRV_SWAP,Таджикистан,0.00291
2009,EN_LKRV_SWAP,Таджикистан,0.0031
2010,EN_LKRV_SWAP,Таджикистан,0.00323
2011,EN_LKRV_SWAP,Таджикистан,0.00327
2012,EN_LKRV_SWAP,Таджикистан,0.00331
