Year,SeriesCode,GeoAreaName,Education level,Value
2002,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2002,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2003,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2003,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2003,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2004,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2004,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2004,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2005,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2005,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2005,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2006,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2006,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2006,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2007,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2007,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2007,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2017,SE_ACC_HNDWSH,Norway,PRIMAR,100.0
2017,SE_ACC_HNDWSH,Norway,LOWSEC,100.0
2018,SE_ACC_HNDWSH,Norway,LOWSEC,100.0
2018,SE_ACC_HNDWSH,Norway,PRIMAR,100.0
2018,SE_ACC_HNDWSH,Norway,UPPSEC,100.0
2019,SE_ACC_HNDWSH,Norway,LOWSEC,100.0
2019,SE_ACC_HNDWSH,Norway,UPPSEC,100.0
2019,SE_ACC_HNDWSH,Norway,PRIMAR,100.0
2020,SE_ACC_HNDWSH,Norway,LOWSEC,100.0
2020,SE_ACC_HNDWSH,Norway,PRIMAR,100.0
2000,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2008,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2008,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2008,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2009,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2009,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2009,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2010,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2010,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2010,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2011,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2011,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2000,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2000,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2001,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2001,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2001,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2002,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2002,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2002,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2003,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2003,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2003,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2011,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2012,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2012,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2012,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2013,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2013,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2013,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2014,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2014,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2014,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2015,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2004,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2004,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2004,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2005,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2005,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2005,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2006,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2006,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2006,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2007,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2007,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2007,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2008,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2008,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2008,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2009,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2009,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2009,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2010,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2010,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2010,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2011,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2015,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2015,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2016,SE_ACC_HNDWSH,Australia,PRIMAR,100.0
2016,SE_ACC_HNDWSH,Australia,LOWSEC,100.0
2016,SE_ACC_HNDWSH,Australia,UPPSEC,100.0
2020,SE_ACC_HNDWSH,Armenia,LOWSEC,97.97823
2020,SE_ACC_HNDWSH,Armenia,PRIMAR,97.73967
2020,SE_ACC_HNDWSH,Armenia,UPPSEC,96.42185
2021,SE_ACC_HNDWSH,Armenia,UPPSEC,96.42185
2021,SE_ACC_HNDWSH,Armenia,PRIMAR,97.73967
2021,SE_ACC_HNDWSH,Armenia,LOWSEC,97.97823
2011,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2011,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2012,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2012,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2012,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2013,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2013,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2013,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2014,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2014,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2014,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2015,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2015,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2015,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2016,SE_ACC_HNDWSH,Poland,PRIMAR,100.0
2016,SE_ACC_HNDWSH,Poland,UPPSEC,100.0
2016,SE_ACC_HNDWSH,Poland,LOWSEC,100.0
2000,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2000,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2000,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2001,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2001,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2003,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2003,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2003,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2004,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2004,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2004,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2005,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2005,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2005,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2006,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2006,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2001,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2002,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2002,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2002,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2003,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2003,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2003,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2004,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2004,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2004,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2005,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2006,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2007,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2007,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2007,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2008,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2008,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2008,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2009,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2009,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2009,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2010,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2005,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2005,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2006,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2006,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2006,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2007,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2007,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2007,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2008,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2008,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2008,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2010,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2010,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2011,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2011,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2011,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2012,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2012,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2012,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2013,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2013,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2013,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2009,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2009,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2009,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2010,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2010,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2010,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2011,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2011,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2011,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2012,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2012,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2014,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2014,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2014,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2015,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2015,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2015,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2016,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2016,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2016,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2017,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2017,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2012,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2013,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2013,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2013,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2014,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2014,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2014,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2015,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2015,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2015,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2016,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2017,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2018,SE_ACC_HNDWSH,Belgium,PRIMAR,100.0
2018,SE_ACC_HNDWSH,Belgium,UPPSEC,100.0
2018,SE_ACC_HNDWSH,Belgium,LOWSEC,100.0
2016,SE_ACC_HNDWSH,Belarus,LOWSEC,100.0
2016,SE_ACC_HNDWSH,Belarus,UPPSEC,100.0
2016,SE_ACC_HNDWSH,Belarus,PRIMAR,100.0
2017,SE_ACC_HNDWSH,Belarus,PRIMAR,100.0
2017,SE_ACC_HNDWSH,Belarus,UPPSEC,100.0
2017,SE_ACC_HNDWSH,Belarus,LOWSEC,100.0
2018,SE_ACC_HNDWSH,Belarus,LOWSEC,100.0
2018,SE_ACC_HNDWSH,Belarus,UPPSEC,100.0
2018,SE_ACC_HNDWSH,Belarus,PRIMAR,100.0
2019,SE_ACC_HNDWSH,Belarus,PRIMAR,100.0
2019,SE_ACC_HNDWSH,Belarus,UPPSEC,100.0
2019,SE_ACC_HNDWSH,Belarus,LOWSEC,100.0
2020,SE_ACC_HNDWSH,Belarus,LOWSEC,100.0
2020,SE_ACC_HNDWSH,Belarus,UPPSEC,100.0
2020,SE_ACC_HNDWSH,Belarus,PRIMAR,100.0
2021,SE_ACC_HNDWSH,Belarus,PRIMAR,100.0
2021,SE_ACC_HNDWSH,Belarus,UPPSEC,100.0
2021,SE_ACC_HNDWSH,Belarus,LOWSEC,100.0
2017,SE_ACC_HNDWSH,China,LOWSEC,98.32687
2017,SE_ACC_HNDWSH,China,PRIMAR,97.16832
2017,SE_ACC_HNDWSH,China,UPPSEC,99.33679
2018,SE_ACC_HNDWSH,China,UPPSEC,99.33542
2018,SE_ACC_HNDWSH,China,PRIMAR,97.16842
2018,SE_ACC_HNDWSH,China,LOWSEC,98.32736
2019,SE_ACC_HNDWSH,China,LOWSEC,98.8169
2019,SE_ACC_HNDWSH,China,PRIMAR,98.37897
2019,SE_ACC_HNDWSH,China,UPPSEC,99.42836
2020,SE_ACC_HNDWSH,China,PRIMAR,98.85731
2020,SE_ACC_HNDWSH,China,LOWSEC,99.1739
2016,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2016,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2017,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2017,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2018,SE_ACC_HNDWSH,Portugal,UPPSEC,100.0
2018,SE_ACC_HNDWSH,Portugal,LOWSEC,100.0
2018,SE_ACC_HNDWSH,Portugal,PRIMAR,100.0
2014,SE_ACC_HNDWSH,Slovakia,PRIMAR,100.0
2014,SE_ACC_HNDWSH,Slovakia,LOWSEC,100.0
2014,SE_ACC_HNDWSH,Slovakia,UPPSEC,100.0
2015,SE_ACC_HNDWSH,Slovakia,UPPSEC,100.0
2020,SE_ACC_HNDWSH,China,UPPSEC,99.49255
2021,SE_ACC_HNDWSH,China,LOWSEC,99.56444
2021,SE_ACC_HNDWSH,China,PRIMAR,99.36574
2021,SE_ACC_HNDWSH,China,UPPSEC,96.47342
2019,SE_ACC_HNDWSH,Colombia,PRIMAR,10.85978
2019,SE_ACC_HNDWSH,Colombia,LOWSEC,20.81759
2019,SE_ACC_HNDWSH,Colombia,UPPSEC,23.02521
2016,SE_ACC_HNDWSH,Costa Rica,LOWSEC,75.50048
2016,SE_ACC_HNDWSH,Costa Rica,UPPSEC,75.6162
2016,SE_ACC_HNDWSH,Costa Rica,PRIMAR,80.27358
2017,SE_ACC_HNDWSH,Costa Rica,PRIMAR,87.8362
2015,SE_ACC_HNDWSH,Slovakia,LOWSEC,100.0
2015,SE_ACC_HNDWSH,Slovakia,PRIMAR,100.0
2016,SE_ACC_HNDWSH,Slovakia,PRIMAR,100.0
2016,SE_ACC_HNDWSH,Slovakia,LOWSEC,100.0
2016,SE_ACC_HNDWSH,Slovakia,UPPSEC,100.0
2017,SE_ACC_HNDWSH,Slovakia,UPPSEC,100.0
2017,SE_ACC_HNDWSH,Slovakia,LOWSEC,100.0
2017,SE_ACC_HNDWSH,Slovakia,PRIMAR,100.0
