Year,SeriesCode,Страна ,Sex,Value
2016,SI_COV_PENSN,Armenia,BOTHSEX,68.5
2016,SI_COV_PENSN,Armenia,FEMALE,72.6
2016,SI_COV_PENSN,Armenia,MALE,62.3
2018,SI_COV_PENSN,Armenia,BOTHSEX,100.0
2020,SI_COV_PENSN,Armenia,FEMALE,69.9
2020,SI_COV_PENSN,Armenia,MALE,58.3
2020,SI_COV_PENSN,Armenia,BOTHSEX,65.2
2000,SI_COV_PENSN,Belgium,BOTHSEX,100.0
2013,SI_COV_PENSN,Belgium,BOTHSEX,100.0
2013,SI_COV_PENSN,Belgium,FEMALE,98.9
2013,SI_COV_PENSN,Belgium,MALE,100.0
2014,SI_COV_PENSN,Belgium,MALE,100.0
2014,SI_COV_PENSN,Belgium,FEMALE,100.0
2014,SI_COV_PENSN,Belgium,BOTHSEX,100.0
2020,SI_COV_PENSN,Belgium,BOTHSEX,100.0
2020,SI_COV_PENSN,Belgium,FEMALE,100.0
2020,SI_COV_PENSN,Belgium,MALE,100.0
2009,SI_COV_PENSN,Bosnia and Herzegovina,BOTHSEX,29.6
2020,SI_COV_PENSN,Bosnia and Herzegovina,FEMALE,41.3
2020,SI_COV_PENSN,Bosnia and Herzegovina,BOTHSEX,69.5
2020,SI_COV_PENSN,Bosnia and Herzegovina,MALE,100.0
2000,SI_COV_PENSN,Bulgaria,BOTHSEX,96.0
2013,SI_COV_PENSN,Bulgaria,BOTHSEX,100.0
2013,SI_COV_PENSN,Bulgaria,FEMALE,100.0
2013,SI_COV_PENSN,Bulgaria,MALE,100.0
2014,SI_COV_PENSN,Bulgaria,BOTHSEX,100.0
2014,SI_COV_PENSN,Bulgaria,FEMALE,100.0
2014,SI_COV_PENSN,Bulgaria,MALE,100.0
2016,SI_COV_PENSN,Bulgaria,BOTHSEX,100.0
2016,SI_COV_PENSN,Bulgaria,MALE,100.0
2016,SI_COV_PENSN,Bulgaria,FEMALE,100.0
2020,SI_COV_PENSN,Bulgaria,FEMALE,82.5
2020,SI_COV_PENSN,Bulgaria,MALE,100.0
2020,SI_COV_PENSN,Bulgaria,BOTHSEX,94.0
2000,SI_COV_PENSN,Belarus,BOTHSEX,39.0
2016,SI_COV_PENSN,Belarus,BOTHSEX,100.0
2020,SI_COV_PENSN,Belarus,MALE,100.0
2020,SI_COV_PENSN,Belarus,BOTHSEX,100.0
2020,SI_COV_PENSN,Belarus,FEMALE,100.0
2000,SI_COV_PENSN,Canada,BOTHSEX,91.0
2013,SI_COV_PENSN,Canada,BOTHSEX,92.1
2013,SI_COV_PENSN,Canada,MALE,91.0
2013,SI_COV_PENSN,Canada,FEMALE,93.0
2014,SI_COV_PENSN,Canada,FEMALE,95.8
2014,SI_COV_PENSN,Canada,MALE,94.1
2014,SI_COV_PENSN,Canada,BOTHSEX,95.1
2016,SI_COV_PENSN,Canada,FEMALE,100.0
2016,SI_COV_PENSN,Canada,BOTHSEX,100.0
2016,SI_COV_PENSN,Canada,MALE,100.0
2020,SI_COV_PENSN,Canada,MALE,100.0
2020,SI_COV_PENSN,Canada,BOTHSEX,100.0
2020,SI_COV_PENSN,Canada,FEMALE,100.0
2003,SI_COV_PENSN,Chile,BOTHSEX,63.0
2013,SI_COV_PENSN,Chile,MALE,30.7
2013,SI_COV_PENSN,Chile,FEMALE,47.8
2013,SI_COV_PENSN,Chile,BOTHSEX,40.6
2014,SI_COV_PENSN,Chile,MALE,29.8
2014,SI_COV_PENSN,Chile,BOTHSEX,40.0
2014,SI_COV_PENSN,Chile,FEMALE,47.5
2016,SI_COV_PENSN,Chile,BOTHSEX,78.6
2020,SI_COV_PENSN,Chile,BOTHSEX,71.5
2020,SI_COV_PENSN,Chile,FEMALE,72.6
2020,SI_COV_PENSN,Chile,MALE,69.5
2021,SI_COV_PENSN,Chile,MALE,100.0
2021,SI_COV_PENSN,Chile,BOTHSEX,100.0
2021,SI_COV_PENSN,Chile,FEMALE,100.0
2000,SI_COV_PENSN,China,BOTHSEX,24.0
2016,SI_COV_PENSN,China,BOTHSEX,100.0
2017,SI_COV_PENSN,China,BOTHSEX,100.0
2020,SI_COV_PENSN,China,FEMALE,100.0
2020,SI_COV_PENSN,China,MALE,100.0
2020,SI_COV_PENSN,China,BOTHSEX,100.0
2000,SI_COV_PENSN,Colombia,BOTHSEX,14.0
2016,SI_COV_PENSN,Colombia,MALE,53.6
2016,SI_COV_PENSN,Colombia,FEMALE,53.0
2016,SI_COV_PENSN,Colombia,BOTHSEX,51.7
2020,SI_COV_PENSN,Colombia,BOTHSEX,50.6
2021,SI_COV_PENSN,Colombia,BOTHSEX,45.7
2000,SI_COV_PENSN,Costa Rica,BOTHSEX,28.0
2016,SI_COV_PENSN,Costa Rica,BOTHSEX,68.8
2020,SI_COV_PENSN,Costa Rica,MALE,68.0
2020,SI_COV_PENSN,Costa Rica,BOTHSEX,56.2
2020,SI_COV_PENSN,Costa Rica,FEMALE,46.1
2021,SI_COV_PENSN,Costa Rica,BOTHSEX,56.2
2016,SI_COV_PENSN,Croatia,BOTHSEX,57.6
2020,SI_COV_PENSN,Croatia,FEMALE,63.1
2020,SI_COV_PENSN,Croatia,BOTHSEX,89.8
2020,SI_COV_PENSN,Croatia,MALE,100.0
2000,SI_COV_PENSN,Cyprus,BOTHSEX,74.0
2013,SI_COV_PENSN,Cyprus,FEMALE,73.8
2013,SI_COV_PENSN,Cyprus,MALE,100.0
2013,SI_COV_PENSN,Cyprus,BOTHSEX,91.4
2014,SI_COV_PENSN,Cyprus,FEMALE,76.8
2014,SI_COV_PENSN,Cyprus,BOTHSEX,94.3
2014,SI_COV_PENSN,Cyprus,MALE,100.0
2020,SI_COV_PENSN,Cyprus,MALE,100.0
2020,SI_COV_PENSN,Cyprus,FEMALE,79.9
2020,SI_COV_PENSN,Cyprus,BOTHSEX,97.8
2000,SI_COV_PENSN,Czechia,BOTHSEX,100.0
2013,SI_COV_PENSN,Czechia,FEMALE,100.0
2013,SI_COV_PENSN,Czechia,MALE,100.0
2013,SI_COV_PENSN,Czechia,BOTHSEX,100.0
2014,SI_COV_PENSN,Czechia,BOTHSEX,100.0
2014,SI_COV_PENSN,Czechia,FEMALE,100.0
2014,SI_COV_PENSN,Czechia,MALE,100.0
2020,SI_COV_PENSN,Czechia,BOTHSEX,91.3
2020,SI_COV_PENSN,Czechia,MALE,84.0
2020,SI_COV_PENSN,Czechia,FEMALE,96.9
2000,SI_COV_PENSN,Denmark,BOTHSEX,100.0
2013,SI_COV_PENSN,Denmark,MALE,95.2
2013,SI_COV_PENSN,Denmark,BOTHSEX,96.8
2013,SI_COV_PENSN,Denmark,FEMALE,98.2
2014,SI_COV_PENSN,Denmark,BOTHSEX,99.2
2014,SI_COV_PENSN,Denmark,MALE,97.8
2014,SI_COV_PENSN,Denmark,FEMALE,100.0
2020,SI_COV_PENSN,Denmark,FEMALE,100.0
2020,SI_COV_PENSN,Denmark,MALE,100.0
2020,SI_COV_PENSN,Denmark,BOTHSEX,100.0
2000,SI_COV_PENSN,Estonia,BOTHSEX,92.0
2013,SI_COV_PENSN,Estonia,MALE,100.0
2013,SI_COV_PENSN,Estonia,FEMALE,100.0
2013,SI_COV_PENSN,Estonia,BOTHSEX,100.0
2014,SI_COV_PENSN,Estonia,MALE,100.0
2014,SI_COV_PENSN,Estonia,BOTHSEX,100.0
2014,SI_COV_PENSN,Estonia,FEMALE,100.0
2020,SI_COV_PENSN,Estonia,MALE,100.0
2020,SI_COV_PENSN,Estonia,BOTHSEX,100.0
2020,SI_COV_PENSN,Estonia,FEMALE,100.0
2000,SI_COV_PENSN,Finland,BOTHSEX,100.0
2013,SI_COV_PENSN,Finland,BOTHSEX,100.0
2013,SI_COV_PENSN,Finland,FEMALE,100.0
2013,SI_COV_PENSN,Finland,MALE,100.0
2014,SI_COV_PENSN,Finland,MALE,100.0
2014,SI_COV_PENSN,Finland,BOTHSEX,100.0
2014,SI_COV_PENSN,Finland,FEMALE,100.0
2020,SI_COV_PENSN,Finland,BOTHSEX,100.0
2020,SI_COV_PENSN,Finland,FEMALE,100.0
2020,SI_COV_PENSN,Finland,MALE,100.0
2000,SI_COV_PENSN,France,BOTHSEX,100.0
2013,SI_COV_PENSN,France,FEMALE,100.0
2013,SI_COV_PENSN,France,MALE,100.0
2013,SI_COV_PENSN,France,BOTHSEX,100.0
2014,SI_COV_PENSN,France,FEMALE,100.0
2014,SI_COV_PENSN,France,MALE,100.0
2014,SI_COV_PENSN,France,BOTHSEX,100.0
2020,SI_COV_PENSN,France,MALE,100.0
2020,SI_COV_PENSN,France,BOTHSEX,100.0
2020,SI_COV_PENSN,France,FEMALE,100.0
2000,SI_COV_PENSN,Georgia,BOTHSEX,80.0
2016,SI_COV_PENSN,Georgia,MALE,97.7
2016,SI_COV_PENSN,Georgia,BOTHSEX,91.9
2016,SI_COV_PENSN,Georgia,FEMALE,89.7
2018,SI_COV_PENSN,Georgia,BOTHSEX,100.0
2020,SI_COV_PENSN,Georgia,BOTHSEX,90.9
2020,SI_COV_PENSN,Georgia,MALE,98.7
2020,SI_COV_PENSN,Georgia,FEMALE,100.0
2000,SI_COV_PENSN,Germany,BOTHSEX,100.0
2013,SI_COV_PENSN,Germany,MALE,77.1
2013,SI_COV_PENSN,Germany,FEMALE,66.4
2013,SI_COV_PENSN,Germany,BOTHSEX,71.1
2014,SI_COV_PENSN,Germany,FEMALE,66.7
2014,SI_COV_PENSN,Germany,MALE,77.6
2014,SI_COV_PENSN,Germany,BOTHSEX,71.5
2016,SI_COV_PENSN,Germany,BOTHSEX,100.0
2016,SI_COV_PENSN,Germany,FEMALE,100.0
2016,SI_COV_PENSN,Germany,MALE,100.0
2020,SI_COV_PENSN,Germany,MALE,100.0
2020,SI_COV_PENSN,Germany,FEMALE,100.0
2020,SI_COV_PENSN,Germany,BOTHSEX,100.0
2000,SI_COV_PENSN,Greece,BOTHSEX,91.0
2010,SI_COV_PENSN,Greece,BOTHSEX,77.4
2020,SI_COV_PENSN,Greece,MALE,100.0
2020,SI_COV_PENSN,Greece,BOTHSEX,95.8
2020,SI_COV_PENSN,Greece,FEMALE,79.1
2000,SI_COV_PENSN,Hungary,BOTHSEX,97.0
2013,SI_COV_PENSN,Hungary,FEMALE,100.0
2013,SI_COV_PENSN,Hungary,MALE,100.0
2013,SI_COV_PENSN,Hungary,BOTHSEX,100.0
2014,SI_COV_PENSN,Hungary,FEMALE,100.0
2014,SI_COV_PENSN,Hungary,MALE,100.0
2014,SI_COV_PENSN,Hungary,BOTHSEX,100.0
2020,SI_COV_PENSN,Hungary,BOTHSEX,90.5
2020,SI_COV_PENSN,Hungary,MALE,83.2
2020,SI_COV_PENSN,Hungary,FEMALE,95.3
2000,SI_COV_PENSN,Iceland,BOTHSEX,91.0
2013,SI_COV_PENSN,Iceland,MALE,61.9
2013,SI_COV_PENSN,Iceland,BOTHSEX,66.7
2013,SI_COV_PENSN,Iceland,FEMALE,70.9
2014,SI_COV_PENSN,Iceland,MALE,64.9
2014,SI_COV_PENSN,Iceland,BOTHSEX,69.2
2014,SI_COV_PENSN,Iceland,FEMALE,73.0
2016,SI_COV_PENSN,Iceland,BOTHSEX,85.6
2020,SI_COV_PENSN,Iceland,BOTHSEX,71.4
2000,SI_COV_PENSN,India,BOTHSEX,7.0
2016,SI_COV_PENSN,India,BOTHSEX,25.2
2020,SI_COV_PENSN,India,BOTHSEX,42.5
2013,SI_COV_PENSN,Ireland,FEMALE,54.3
2013,SI_COV_PENSN,Ireland,BOTHSEX,70.4
2013,SI_COV_PENSN,Ireland,MALE,89.2
2014,SI_COV_PENSN,Ireland,BOTHSEX,71.3
2014,SI_COV_PENSN,Ireland,MALE,90.1
2014,SI_COV_PENSN,Ireland,FEMALE,55.1
2016,SI_COV_PENSN,Ireland,BOTHSEX,95.8
2019,SI_COV_PENSN,Ireland,BOTHSEX,100.0
2020,SI_COV_PENSN,Ireland,BOTHSEX,100.0
2020,SI_COV_PENSN,Ireland,FEMALE,100.0
2020,SI_COV_PENSN,Ireland,MALE,100.0
2002,SI_COV_PENSN,Israel,BOTHSEX,78.0
2013,SI_COV_PENSN,Israel,BOTHSEX,81.1
2014,SI_COV_PENSN,Israel,BOTHSEX,85.0
2016,SI_COV_PENSN,Israel,BOTHSEX,99.1
2019,SI_COV_PENSN,Israel,BOTHSEX,100.0
2020,SI_COV_PENSN,Israel,FEMALE,100.0
2020,SI_COV_PENSN,Israel,BOTHSEX,100.0
2020,SI_COV_PENSN,Israel,MALE,100.0
2000,SI_COV_PENSN,Italy,BOTHSEX,65.0
2013,SI_COV_PENSN,Italy,BOTHSEX,90.2
2013,SI_COV_PENSN,Italy,FEMALE,83.3
2013,SI_COV_PENSN,Italy,MALE,99.3
2014,SI_COV_PENSN,Italy,BOTHSEX,90.5
2014,SI_COV_PENSN,Italy,MALE,100.0
2014,SI_COV_PENSN,Italy,FEMALE,82.5
2020,SI_COV_PENSN,Italy,MALE,100.0
2020,SI_COV_PENSN,Italy,BOTHSEX,94.4
2020,SI_COV_PENSN,Italy,FEMALE,80.2
2000,SI_COV_PENSN,Japan,BOTHSEX,74.0
2014,SI_COV_PENSN,Japan,BOTHSEX,100.0
2018,SI_COV_PENSN,Japan,BOTHSEX,100.0
2020,SI_COV_PENSN,Japan,MALE,100.0
2020,SI_COV_PENSN,Japan,BOTHSEX,100.0
2020,SI_COV_PENSN,Japan,FEMALE,100.0
2000,SI_COV_PENSN,Казахстан,BOTHSEX,100.0
2016,SI_COV_PENSN,Казахстан,BOTHSEX,82.6
2020,SI_COV_PENSN,Казахстан,BOTHSEX,99.6
2013,SI_COV_PENSN,Republic of Korea,BOTHSEX,100.0
2013,SI_COV_PENSN,Republic of Korea,MALE,100.0
2013,SI_COV_PENSN,Republic of Korea,FEMALE,91.0
2014,SI_COV_PENSN,Republic of Korea,MALE,100.0
2014,SI_COV_PENSN,Republic of Korea,BOTHSEX,100.0
2014,SI_COV_PENSN,Republic of Korea,FEMALE,95.9
2018,SI_COV_PENSN,Republic of Korea,BOTHSEX,100.0
2020,SI_COV_PENSN,Republic of Korea,FEMALE,100.0
2020,SI_COV_PENSN,Republic of Korea,BOTHSEX,100.0
2020,SI_COV_PENSN,Republic of Korea,MALE,100.0
2000,SI_COV_PENSN,Кыргызстан,BOTHSEX,86.0
2016,SI_COV_PENSN,Кыргызстан,BOTHSEX,100.0
2018,SI_COV_PENSN,Кыргызстан,BOTHSEX,100.0
2020,SI_COV_PENSN,Кыргызстан,MALE,100.0
2020,SI_COV_PENSN,Кыргызстан,BOTHSEX,100.0
2020,SI_COV_PENSN,Кыргызстан,FEMALE,100.0
2000,SI_COV_PENSN,Latvia,BOTHSEX,100.0
2013,SI_COV_PENSN,Latvia,BOTHSEX,100.0
2013,SI_COV_PENSN,Latvia,FEMALE,100.0
2013,SI_COV_PENSN,Latvia,MALE,100.0
2014,SI_COV_PENSN,Latvia,FEMALE,100.0
2014,SI_COV_PENSN,Latvia,BOTHSEX,100.0
2014,SI_COV_PENSN,Latvia,MALE,100.0
2020,SI_COV_PENSN,Latvia,BOTHSEX,92.0
2020,SI_COV_PENSN,Latvia,FEMALE,92.1
2020,SI_COV_PENSN,Latvia,MALE,91.9
2020,SI_COV_PENSN,Liechtenstein,FEMALE,100.0
2020,SI_COV_PENSN,Liechtenstein,BOTHSEX,100.0
2020,SI_COV_PENSN,Liechtenstein,MALE,100.0
2000,SI_COV_PENSN,Lithuania,BOTHSEX,91.0
2013,SI_COV_PENSN,Lithuania,BOTHSEX,100.0
2013,SI_COV_PENSN,Lithuania,MALE,100.0
2013,SI_COV_PENSN,Lithuania,FEMALE,100.0
2014,SI_COV_PENSN,Lithuania,BOTHSEX,100.0
2014,SI_COV_PENSN,Lithuania,MALE,100.0
2014,SI_COV_PENSN,Lithuania,FEMALE,100.0
2020,SI_COV_PENSN,Lithuania,BOTHSEX,97.1
2000,SI_COV_PENSN,Luxembourg,BOTHSEX,100.0
2013,SI_COV_PENSN,Luxembourg,FEMALE,62.1
2013,SI_COV_PENSN,Luxembourg,BOTHSEX,100.0
2013,SI_COV_PENSN,Luxembourg,MALE,100.0
2014,SI_COV_PENSN,Luxembourg,FEMALE,66.1
2014,SI_COV_PENSN,Luxembourg,MALE,100.0
2014,SI_COV_PENSN,Luxembourg,BOTHSEX,100.0
2020,SI_COV_PENSN,Luxembourg,MALE,100.0
2020,SI_COV_PENSN,Luxembourg,FEMALE,100.0
2020,SI_COV_PENSN,Luxembourg,BOTHSEX,100.0
2000,SI_COV_PENSN,Malta,BOTHSEX,37.0
2013,SI_COV_PENSN,Malta,BOTHSEX,79.3
2013,SI_COV_PENSN,Malta,FEMALE,41.9
2013,SI_COV_PENSN,Malta,MALE,100.0
2014,SI_COV_PENSN,Malta,FEMALE,42.8
2014,SI_COV_PENSN,Malta,MALE,100.0
2014,SI_COV_PENSN,Malta,BOTHSEX,81.0
2019,SI_COV_PENSN,Malta,BOTHSEX,100.0
2020,SI_COV_PENSN,Malta,MALE,100.0
2020,SI_COV_PENSN,Malta,BOTHSEX,100.0
2020,SI_COV_PENSN,Malta,FEMALE,100.0
2000,SI_COV_PENSN,Mexico,BOTHSEX,10.0
2014,SI_COV_PENSN,Mexico,BOTHSEX,64.1
2017,SI_COV_PENSN,Mexico,MALE,86.1
2017,SI_COV_PENSN,Mexico,FEMALE,72.2
2017,SI_COV_PENSN,Mexico,BOTHSEX,78.6
2019,SI_COV_PENSN,Mexico,BOTHSEX,100.0
2020,SI_COV_PENSN,Mexico,MALE,100.0
2020,SI_COV_PENSN,Mexico,BOTHSEX,100.0
2020,SI_COV_PENSN,Mexico,FEMALE,100.0
2021,SI_COV_PENSN,Mexico,FEMALE,100.0
2021,SI_COV_PENSN,Mexico,MALE,100.0
2021,SI_COV_PENSN,Mexico,BOTHSEX,100.0
2000,SI_COV_PENSN,Republic of Moldova,BOTHSEX,84.0
2016,SI_COV_PENSN,Republic of Moldova,BOTHSEX,75.2
2020,SI_COV_PENSN,Republic of Moldova,BOTHSEX,75.2
2020,SI_COV_PENSN,Republic of Moldova,MALE,100.0
2020,SI_COV_PENSN,Republic of Moldova,FEMALE,46.1
2000,SI_COV_PENSN,Montenegro,BOTHSEX,39.0
2016,SI_COV_PENSN,Montenegro,BOTHSEX,52.3
2020,SI_COV_PENSN,Montenegro,FEMALE,63.2
2020,SI_COV_PENSN,Montenegro,BOTHSEX,90.6
2020,SI_COV_PENSN,Montenegro,MALE,100.0
2000,SI_COV_PENSN,Netherlands (Kingdom of the),BOTHSEX,100.0
2013,SI_COV_PENSN,Netherlands (Kingdom of the),BOTHSEX,96.8
2013,SI_COV_PENSN,Netherlands (Kingdom of the),MALE,96.1
2013,SI_COV_PENSN,Netherlands (Kingdom of the),FEMALE,97.3
2014,SI_COV_PENSN,Netherlands (Kingdom of the),BOTHSEX,99.0
2014,SI_COV_PENSN,Netherlands (Kingdom of the),MALE,98.8
2014,SI_COV_PENSN,Netherlands (Kingdom of the),FEMALE,99.1
2020,SI_COV_PENSN,Netherlands (Kingdom of the),FEMALE,100.0
2020,SI_COV_PENSN,Netherlands (Kingdom of the),BOTHSEX,100.0
2020,SI_COV_PENSN,Netherlands (Kingdom of the),MALE,100.0
2000,SI_COV_PENSN,New Zealand,BOTHSEX,100.0
2013,SI_COV_PENSN,New Zealand,FEMALE,99.0
2013,SI_COV_PENSN,New Zealand,MALE,96.6
2013,SI_COV_PENSN,New Zealand,BOTHSEX,97.9
2014,SI_COV_PENSN,New Zealand,MALE,100.0
2014,SI_COV_PENSN,New Zealand,FEMALE,100.0
2014,SI_COV_PENSN,New Zealand,BOTHSEX,100.0
2016,SI_COV_PENSN,New Zealand,BOTHSEX,100.0
2020,SI_COV_PENSN,New Zealand,MALE,100.0
2020,SI_COV_PENSN,New Zealand,BOTHSEX,100.0
2020,SI_COV_PENSN,New Zealand,FEMALE,100.0
2000,SI_COV_PENSN,Norway,BOTHSEX,95.0
2013,SI_COV_PENSN,Norway,BOTHSEX,94.4
2013,SI_COV_PENSN,Norway,FEMALE,82.0
2013,SI_COV_PENSN,Norway,MALE,100.0
2014,SI_COV_PENSN,Norway,BOTHSEX,98.8
2014,SI_COV_PENSN,Norway,MALE,100.0
2014,SI_COV_PENSN,Norway,FEMALE,86.6
2020,SI_COV_PENSN,Norway,MALE,100.0
2020,SI_COV_PENSN,Norway,FEMALE,100.0
2020,SI_COV_PENSN,Norway,BOTHSEX,100.0
2001,SI_COV_PENSN,Poland,BOTHSEX,80.0
2013,SI_COV_PENSN,Poland,FEMALE,99.8
2013,SI_COV_PENSN,Poland,MALE,100.0
2013,SI_COV_PENSN,Poland,BOTHSEX,100.0
2014,SI_COV_PENSN,Poland,FEMALE,99.5
2014,SI_COV_PENSN,Poland,MALE,100.0
2014,SI_COV_PENSN,Poland,BOTHSEX,100.0
2020,SI_COV_PENSN,Poland,MALE,100.0
2020,SI_COV_PENSN,Poland,FEMALE,71.6
2020,SI_COV_PENSN,Poland,BOTHSEX,83.6
2000,SI_COV_PENSN,Portugal,BOTHSEX,97.0
2013,SI_COV_PENSN,Portugal,FEMALE,73.1
2013,SI_COV_PENSN,Portugal,MALE,95.3
2013,SI_COV_PENSN,Portugal,BOTHSEX,82.4
2014,SI_COV_PENSN,Portugal,FEMALE,73.1
2014,SI_COV_PENSN,Portugal,BOTHSEX,82.2
2014,SI_COV_PENSN,Portugal,MALE,94.7
2020,SI_COV_PENSN,Portugal,FEMALE,84.6
2020,SI_COV_PENSN,Portugal,MALE,100.0
2020,SI_COV_PENSN,Portugal,BOTHSEX,90.4
2000,SI_COV_PENSN,Romania,BOTHSEX,100.0
2013,SI_COV_PENSN,Romania,BOTHSEX,100.0
2013,SI_COV_PENSN,Romania,MALE,100.0
2013,SI_COV_PENSN,Romania,FEMALE,100.0
2014,SI_COV_PENSN,Romania,FEMALE,100.0
2014,SI_COV_PENSN,Romania,BOTHSEX,100.0
2014,SI_COV_PENSN,Romania,MALE,100.0
2020,SI_COV_PENSN,Romania,FEMALE,81.5
2020,SI_COV_PENSN,Romania,BOTHSEX,93.5
2020,SI_COV_PENSN,Romania,MALE,100.0
2000,SI_COV_PENSN,Serbia,BOTHSEX,25.0
2010,SI_COV_PENSN,Serbia,BOTHSEX,46.1
2020,SI_COV_PENSN,Serbia,FEMALE,49.2
2020,SI_COV_PENSN,Serbia,MALE,89.4
2020,SI_COV_PENSN,Serbia,BOTHSEX,63.5
2021,SI_COV_PENSN,Serbia,BOTHSEX,53.5
2000,SI_COV_PENSN,Slovakia,BOTHSEX,94.0
2013,SI_COV_PENSN,Slovakia,MALE,100.0
2013,SI_COV_PENSN,Slovakia,FEMALE,100.0
2013,SI_COV_PENSN,Slovakia,BOTHSEX,100.0
2014,SI_COV_PENSN,Slovakia,MALE,100.0
2014,SI_COV_PENSN,Slovakia,FEMALE,100.0
2014,SI_COV_PENSN,Slovakia,BOTHSEX,100.0
2020,SI_COV_PENSN,Slovakia,BOTHSEX,90.6
2020,SI_COV_PENSN,Slovakia,FEMALE,94.2
2020,SI_COV_PENSN,Slovakia,MALE,85.4
2000,SI_COV_PENSN,Viet Nam,BOTHSEX,16.0
2016,SI_COV_PENSN,Viet Nam,BOTHSEX,39.9
2020,SI_COV_PENSN,Viet Nam,BOTHSEX,40.9
2000,SI_COV_PENSN,Slovenia,BOTHSEX,79.0
2013,SI_COV_PENSN,Slovenia,BOTHSEX,100.0
2014,SI_COV_PENSN,Slovenia,BOTHSEX,100.0
2016,SI_COV_PENSN,Slovenia,BOTHSEX,100.0
2020,SI_COV_PENSN,Slovenia,MALE,100.0
2020,SI_COV_PENSN,Slovenia,FEMALE,100.0
2020,SI_COV_PENSN,Slovenia,BOTHSEX,100.0
2000,SI_COV_PENSN,Spain,BOTHSEX,75.0
2013,SI_COV_PENSN,Spain,MALE,93.9
2013,SI_COV_PENSN,Spain,FEMALE,43.5
2013,SI_COV_PENSN,Spain,BOTHSEX,65.1
2014,SI_COV_PENSN,Spain,BOTHSEX,66.3
2014,SI_COV_PENSN,Spain,MALE,95.5
2014,SI_COV_PENSN,Spain,FEMALE,44.5
2020,SI_COV_PENSN,Spain,BOTHSEX,98.2
2000,SI_COV_PENSN,Sweden,BOTHSEX,100.0
2013,SI_COV_PENSN,Sweden,FEMALE,100.0
2013,SI_COV_PENSN,Sweden,MALE,100.0
2013,SI_COV_PENSN,Sweden,BOTHSEX,100.0
2014,SI_COV_PENSN,Sweden,BOTHSEX,100.0
2014,SI_COV_PENSN,Sweden,FEMALE,100.0
2014,SI_COV_PENSN,Sweden,MALE,100.0
2020,SI_COV_PENSN,Sweden,FEMALE,100.0
2020,SI_COV_PENSN,Sweden,MALE,100.0
2020,SI_COV_PENSN,Sweden,BOTHSEX,100.0
2000,SI_COV_PENSN,Switzerland,BOTHSEX,100.0
2013,SI_COV_PENSN,Switzerland,MALE,93.8
2013,SI_COV_PENSN,Switzerland,BOTHSEX,97.6
2013,SI_COV_PENSN,Switzerland,FEMALE,100.0
2014,SI_COV_PENSN,Switzerland,BOTHSEX,99.7
2014,SI_COV_PENSN,Switzerland,FEMALE,100.0
2014,SI_COV_PENSN,Switzerland,MALE,96.3
2020,SI_COV_PENSN,Switzerland,FEMALE,100.0
2020,SI_COV_PENSN,Switzerland,MALE,100.0
2020,SI_COV_PENSN,Switzerland,BOTHSEX,100.0
2005,SI_COV_PENSN,Таджикистан,BOTHSEX,88.0
2016,SI_COV_PENSN,Таджикистан,BOTHSEX,92.8
2018,SI_COV_PENSN,Таджикистан,BOTHSEX,100.0
2020,SI_COV_PENSN,Таджикистан,BOTHSEX,93.7
