Year,SeriesCode,Country,Value
2018,EN_EWT_GENV,Hungary,31.0
2009,EN_EWT_GENV,Iceland,6.0
2010,EN_EWT_GENV,Iceland,7.0
2011,EN_EWT_GENV,Iceland,8.0
2012,EN_EWT_GENV,Iceland,8.0
2013,EN_EWT_GENV,Iceland,8.0
2014,EN_EWT_GENV,Iceland,9.0
2015,EN_EWT_GENV,Iceland,2.9
2016,EN_EWT_GENV,Iceland,3.3
2017,EN_EWT_GENV,Iceland,3.9
2014,EN_EWT_GENV,Ireland,37.27
2015,EN_EWT_GENV,Ireland,37.27
2016,EN_EWT_GENV,Ireland,44.699
2017,EN_EWT_GENV,Ireland,46.928
2018,EN_EWT_GENV,Ireland,52.382
2016,EN_EWT_GENV,Kazakhstan,890.0
2017,EN_EWT_GENV,Kazakhstan,10328.67
2018,EN_EWT_GENV,Kazakhstan,4000.0
2019,EN_EWT_GENV,Kazakhstan,1320.0
2006,EN_EWT_GENV,Latvia,0.95
2007,EN_EWT_GENV,Latvia,2.93
2008,EN_EWT_GENV,Latvia,4.14
2009,EN_EWT_GENV,Latvia,2.04
2010,EN_EWT_GENV,Latvia,3.19
2011,EN_EWT_GENV,Latvia,2.22
2012,EN_EWT_GENV,Latvia,3.96
2013,EN_EWT_GENV,Latvia,3.69
2014,EN_EWT_GENV,Latvia,3.12
2015,EN_EWT_GENV,Latvia,2.5
2016,EN_EWT_GENV,Latvia,2.9
2017,EN_EWT_GENV,Latvia,5.09
2018,EN_EWT_GENV,Latvia,7.04
2004,EN_EWT_GENV,Lithuania,0.012
2005,EN_EWT_GENV,Lithuania,0.087
2006,EN_EWT_GENV,Lithuania,0.63
2007,EN_EWT_GENV,Lithuania,10.284
2008,EN_EWT_GENV,Lithuania,10.135
2009,EN_EWT_GENV,Lithuania,6.102
2010,EN_EWT_GENV,Lithuania,7.152
2011,EN_EWT_GENV,Lithuania,8.772
2012,EN_EWT_GENV,Lithuania,10.68
2013,EN_EWT_GENV,Lithuania,14.43
2014,EN_EWT_GENV,Lithuania,20.354
2015,EN_EWT_GENV,Lithuania,14.295
2016,EN_EWT_GENV,Lithuania,11.817
2017,EN_EWT_GENV,Lithuania,11.18
2018,EN_EWT_GENV,Lithuania,12.189
2003,EN_EWT_GENV,Luxembourg,0.0
2004,EN_EWT_GENV,Luxembourg,0.0
2005,EN_EWT_GENV,Luxembourg,0.0
2006,EN_EWT_GENV,Luxembourg,0.0
2007,EN_EWT_GENV,Luxembourg,0.0
2008,EN_EWT_GENV,Luxembourg,0.0
2009,EN_EWT_GENV,Luxembourg,0.0
2010,EN_EWT_GENV,Luxembourg,0.0
2011,EN_EWT_GENV,Luxembourg,0.0
2012,EN_EWT_GENV,Luxembourg,0.0
2013,EN_EWT_GENV,Luxembourg,0.0
2014,EN_EWT_GENV,Luxembourg,0.0
2015,EN_EWT_GENV,Luxembourg,0.0
2016,EN_EWT_GENV,Luxembourg,0.0
2017,EN_EWT_GENV,Luxembourg,0.0
2018,EN_EWT_GENV,Luxembourg,0.0
2000,EN_EWT_GENV,Netherlands (Kingdom of the),58.0
2001,EN_EWT_GENV,Netherlands (Kingdom of the),73.0
2002,EN_EWT_GENV,Netherlands (Kingdom of the),77.0
2003,EN_EWT_GENV,Netherlands (Kingdom of the),90.0
2004,EN_EWT_GENV,Netherlands (Kingdom of the),91.0
2005,EN_EWT_GENV,Netherlands (Kingdom of the),91.0
2006,EN_EWT_GENV,Netherlands (Kingdom of the),90.0
2007,EN_EWT_GENV,Netherlands (Kingdom of the),94.0
2008,EN_EWT_GENV,Netherlands (Kingdom of the),101.0
2009,EN_EWT_GENV,Netherlands (Kingdom of the),102.0
2010,EN_EWT_GENV,Netherlands (Kingdom of the),104.0
2011,EN_EWT_GENV,Netherlands (Kingdom of the),106.0
2012,EN_EWT_GENV,Netherlands (Kingdom of the),101.0
2013,EN_EWT_GENV,Netherlands (Kingdom of the),95.0
2014,EN_EWT_GENV,Netherlands (Kingdom of the),95.0
2015,EN_EWT_GENV,Netherlands (Kingdom of the),96.0
2016,EN_EWT_GENV,Netherlands (Kingdom of the),97.0
2017,EN_EWT_GENV,Netherlands (Kingdom of the),97.0
2018,EN_EWT_GENV,Netherlands (Kingdom of the),101.0
2012,EN_EWT_GENV,Norway,43.36
2013,EN_EWT_GENV,Norway,45.85
2014,EN_EWT_GENV,Norway,46.91
2015,EN_EWT_GENV,Norway,47.99
2016,EN_EWT_GENV,Norway,28.47
2017,EN_EWT_GENV,Norway,82.37
2018,EN_EWT_GENV,Norway,87.98
2014,EN_EWT_GENV,Poland,26.0
2015,EN_EWT_GENV,Poland,29.0
2016,EN_EWT_GENV,Poland,30.0
2017,EN_EWT_GENV,Poland,19.0
2018,EN_EWT_GENV,Poland,37.0
2007,EN_EWT_GENV,Portugal,4.26
2008,EN_EWT_GENV,Portugal,6.51
2009,EN_EWT_GENV,Portugal,7.71
2010,EN_EWT_GENV,Portugal,6.08
2011,EN_EWT_GENV,Portugal,4.46
2012,EN_EWT_GENV,Portugal,3.41
2013,EN_EWT_GENV,Portugal,2.53
2014,EN_EWT_GENV,Portugal,2.31
2015,EN_EWT_GENV,Portugal,3.065
2016,EN_EWT_GENV,Portugal,3.703
2017,EN_EWT_GENV,Portugal,4.454
2018,EN_EWT_GENV,Portugal,5.784
2002,EN_EWT_GENV,Slovakia,0.18
2003,EN_EWT_GENV,Slovakia,0.32
2004,EN_EWT_GENV,Slovakia,1.06
2005,EN_EWT_GENV,Slovakia,2.13
2006,EN_EWT_GENV,Slovakia,3.03
2007,EN_EWT_GENV,Slovakia,4.96
2008,EN_EWT_GENV,Slovakia,6.22
2009,EN_EWT_GENV,Slovakia,7.65
2010,EN_EWT_GENV,Slovakia,6.93
2011,EN_EWT_GENV,Slovakia,7.86
2012,EN_EWT_GENV,Slovakia,7.76
2013,EN_EWT_GENV,Slovakia,7.85
2014,EN_EWT_GENV,Slovakia,7.59
2015,EN_EWT_GENV,Slovakia,8.17
2016,EN_EWT_GENV,Slovakia,11.1
2017,EN_EWT_GENV,Slovakia,12.06
2018,EN_EWT_GENV,Slovakia,15.54
2002,EN_EWT_GENV,Slovenia,0.51
2003,EN_EWT_GENV,Slovenia,0.36
2004,EN_EWT_GENV,Slovenia,1.83
2005,EN_EWT_GENV,Slovenia,2.15
2006,EN_EWT_GENV,Slovenia,0.87
2007,EN_EWT_GENV,Slovenia,2.67
2008,EN_EWT_GENV,Slovenia,2.47
2009,EN_EWT_GENV,Slovenia,3.32
2010,EN_EWT_GENV,Slovenia,3.4
2011,EN_EWT_GENV,Slovenia,4.18
2012,EN_EWT_GENV,Slovenia,3.96
2013,EN_EWT_GENV,Slovenia,5.09
2014,EN_EWT_GENV,Slovenia,5.42
2015,EN_EWT_GENV,Slovenia,7.51
2016,EN_EWT_GENV,Slovenia,8.19
2017,EN_EWT_GENV,Slovenia,9.35
2018,EN_EWT_GENV,Slovenia,10.18
2006,EN_EWT_GENV,Sweden,149.9
2007,EN_EWT_GENV,Sweden,160.2
2008,EN_EWT_GENV,Sweden,139.36
2009,EN_EWT_GENV,Sweden,142.77
2010,EN_EWT_GENV,Sweden,148.89
2011,EN_EWT_GENV,Sweden,165.83
2012,EN_EWT_GENV,Sweden,157.83
2013,EN_EWT_GENV,Sweden,166.21
2014,EN_EWT_GENV,Sweden,132.06
2015,EN_EWT_GENV,Sweden,119.51
2016,EN_EWT_GENV,Sweden,138.61
2017,EN_EWT_GENV,Sweden,138.61
2018,EN_EWT_GENV,Sweden,123.22
2010,EN_EWT_GENV,Ukraine,12900.0
2011,EN_EWT_GENV,Ukraine,6000.0
2012,EN_EWT_GENV,Ukraine,5900.0
2013,EN_EWT_GENV,Ukraine,8200.0
2014,EN_EWT_GENV,Ukraine,6400.0
2015,EN_EWT_GENV,Ukraine,7200.0
2016,EN_EWT_GENV,Ukraine,4000.0
2017,EN_EWT_GENV,Ukraine,4100.0
2018,EN_EWT_GENV,Ukraine,3800.0
2019,EN_EWT_GENV,Ukraine,4500.0
2019,EN_EWT_GENV,Ukraine,4500.0
