Year,SeriesCode,Country,Sex,Value
2019,VC_PRR_ROBB,Mexico,Female,10.61
2019,VC_PRR_ROBB,Mexico,Male,12.46
2020,VC_PRR_ROBB,Mexico,Female,9.34
2020,VC_PRR_ROBB,Mexico,Both sexes,10.74
2020,VC_PRR_ROBB,Mexico,Male,11.95
2021,VC_PRR_ROBB,Mexico,Female,8.9
2021,VC_PRR_ROBB,Mexico,Male,13.05
2021,VC_PRR_ROBB,Mexico,Both sexes,11.15
2006,VC_PRR_ROBB,Netherlands (Kingdom of the),Both sexes,62.2
2007,VC_PRR_ROBB,Netherlands (Kingdom of the),Both sexes,59.4
2013,VC_PRR_ROBB,Netherlands (Kingdom of the),Both sexes,40.2
2007,VC_PRR_ROBB,Poland,Both sexes,43.9
2008,VC_PRR_ROBB,Poland,Both sexes,56.1
2009,VC_PRR_ROBB,Poland,Both sexes,46.6
2013,VC_PRR_ROBB,Poland,Both sexes,53.9
2020,VC_PRR_ROBB,Poland,Male,53.3
2020,VC_PRR_ROBB,Poland,Both sexes,61.2
2020,VC_PRR_ROBB,Poland,Female,69.6
2006,VC_PRR_ROBB,Sweden,Both sexes,45.0
2007,VC_PRR_ROBB,Sweden,Both sexes,44.0
2008,VC_PRR_ROBB,Sweden,Both sexes,42.0
2009,VC_PRR_ROBB,Sweden,Both sexes,43.0
2010,VC_PRR_ROBB,Sweden,Both sexes,45.0
2011,VC_PRR_ROBB,Sweden,Both sexes,57.0
2012,VC_PRR_ROBB,Sweden,Both sexes,54.0
2013,VC_PRR_ROBB,Sweden,Both sexes,48.0
2014,VC_PRR_ROBB,Sweden,Both sexes,60.0
2015,VC_PRR_ROBB,Sweden,Both sexes,53.0
2016,VC_PRR_ROBB,Sweden,Both sexes,44.0
2017,VC_PRR_ROBB,Sweden,Both sexes,42.0
2011,VC_PRR_ROBB,Switzerland,Both sexes,44.6
2015,VC_PRR_ROBB,Switzerland,Both sexes,50.5
2015,VC_PRR_ROBB,Switzerland,Both sexes,50.5
