Year,SeriesCode,GeoAreaName,Age,Sex,Value
2000,SH_STA_ANEM,France,15-49,FEMALE,8.4
2001,SH_STA_ANEM,France,15-49,FEMALE,8.3
2002,SH_STA_ANEM,France,15-49,FEMALE,8.3
2003,SH_STA_ANEM,France,15-49,FEMALE,8.4
2004,SH_STA_ANEM,France,15-49,FEMALE,8.5
2005,SH_STA_ANEM,France,15-49,FEMALE,8.5
2006,SH_STA_ANEM,France,15-49,FEMALE,8.6
2007,SH_STA_ANEM,France,15-49,FEMALE,8.6
2008,SH_STA_ANEM,France,15-49,FEMALE,8.6
2009,SH_STA_ANEM,France,15-49,FEMALE,8.6
2010,SH_STA_ANEM,France,15-49,FEMALE,8.6
2011,SH_STA_ANEM,France,15-49,FEMALE,8.7
2012,SH_STA_ANEM,France,15-49,FEMALE,8.8
2013,SH_STA_ANEM,France,15-49,FEMALE,8.9
2014,SH_STA_ANEM,France,15-49,FEMALE,9.1
2015,SH_STA_ANEM,France,15-49,FEMALE,9.4
2016,SH_STA_ANEM,France,15-49,FEMALE,9.7
2017,SH_STA_ANEM,France,15-49,FEMALE,10.0
2018,SH_STA_ANEM,France,15-49,FEMALE,10.3
2019,SH_STA_ANEM,France,15-49,FEMALE,10.6
2000,SH_STA_ANEM,Georgia,15-49,FEMALE,31.5
2001,SH_STA_ANEM,Georgia,15-49,FEMALE,30.9
2002,SH_STA_ANEM,Georgia,15-49,FEMALE,30.4
2003,SH_STA_ANEM,Georgia,15-49,FEMALE,29.9
2004,SH_STA_ANEM,Georgia,15-49,FEMALE,29.3
2005,SH_STA_ANEM,Georgia,15-49,FEMALE,28.9
2000,SH_STA_ANEM,Albania,15-49,FEMALE,26.2
2001,SH_STA_ANEM,Albania,15-49,FEMALE,25.6
2002,SH_STA_ANEM,Albania,15-49,FEMALE,25.0
2003,SH_STA_ANEM,Albania,15-49,FEMALE,24.6
2004,SH_STA_ANEM,Albania,15-49,FEMALE,24.1
2005,SH_STA_ANEM,Albania,15-49,FEMALE,23.5
2006,SH_STA_ANEM,Albania,15-49,FEMALE,23.0
2007,SH_STA_ANEM,Albania,15-49,FEMALE,22.5
2008,SH_STA_ANEM,Albania,15-49,FEMALE,22.0
2009,SH_STA_ANEM,Albania,15-49,FEMALE,21.5
2010,SH_STA_ANEM,Albania,15-49,FEMALE,21.1
2000,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,38.7
2001,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,38.6
2002,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,38.5
2003,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,38.4
2004,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,38.3
2005,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,38.0
2006,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,37.5
2007,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,36.8
2008,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,36.3
2009,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.8
2010,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.5
2011,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.3
2012,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.2
2013,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.2
2014,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.2
2015,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.2
2016,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.1
2017,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.1
2018,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.1
2019,SH_STA_ANEM_PREG,Azerbaijan,15-49,FEMALE,35.0
2000,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,15.7
2001,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,15.4
2006,SH_STA_ANEM,Georgia,15-49,FEMALE,28.7
2007,SH_STA_ANEM,Georgia,15-49,FEMALE,28.3
2008,SH_STA_ANEM,Georgia,15-49,FEMALE,27.9
2009,SH_STA_ANEM,Georgia,15-49,FEMALE,27.7
2010,SH_STA_ANEM,Georgia,15-49,FEMALE,27.4
2011,SH_STA_ANEM,Georgia,15-49,FEMALE,27.1
2012,SH_STA_ANEM,Georgia,15-49,FEMALE,26.9
2013,SH_STA_ANEM,Georgia,15-49,FEMALE,26.8
2014,SH_STA_ANEM,Georgia,15-49,FEMALE,26.8
2015,SH_STA_ANEM,Georgia,15-49,FEMALE,26.8
2016,SH_STA_ANEM,Georgia,15-49,FEMALE,26.8
2002,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,15.1
2003,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.9
2004,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.8
2005,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.7
2006,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.6
2007,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.6
2008,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.6
2009,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.5
2010,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.5
2011,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.6
2012,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.6
2017,SH_STA_ANEM,Georgia,15-49,FEMALE,26.9
2018,SH_STA_ANEM,Georgia,15-49,FEMALE,27.2
2019,SH_STA_ANEM,Georgia,15-49,FEMALE,27.5
2000,SH_STA_ANEM,Germany,15-49,FEMALE,9.9
2001,SH_STA_ANEM,Germany,15-49,FEMALE,9.7
2002,SH_STA_ANEM,Germany,15-49,FEMALE,9.7
2003,SH_STA_ANEM,Germany,15-49,FEMALE,9.6
2004,SH_STA_ANEM,Germany,15-49,FEMALE,9.5
2005,SH_STA_ANEM,Germany,15-49,FEMALE,9.5
2006,SH_STA_ANEM,Germany,15-49,FEMALE,9.5
2007,SH_STA_ANEM,Germany,15-49,FEMALE,9.4
2013,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.6
2014,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.7
2015,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,14.9
2016,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,15.1
2017,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,15.3
2018,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,15.5
2019,SH_STA_ANEM_PREG,Australia,15-49,FEMALE,15.7
2000,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.9
2001,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.6
2002,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.4
2003,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.3
2011,SH_STA_ANEM,Albania,15-49,FEMALE,21.3
2012,SH_STA_ANEM,Albania,15-49,FEMALE,21.6
2013,SH_STA_ANEM,Albania,15-49,FEMALE,21.9
2014,SH_STA_ANEM,Albania,15-49,FEMALE,22.4
2015,SH_STA_ANEM,Albania,15-49,FEMALE,22.9
2016,SH_STA_ANEM,Albania,15-49,FEMALE,23.5
2017,SH_STA_ANEM,Albania,15-49,FEMALE,24.2
2018,SH_STA_ANEM,Albania,15-49,FEMALE,24.5
2019,SH_STA_ANEM,Albania,15-49,FEMALE,24.8
2000,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,41.0
2001,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,40.6
2000,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,21.1
2001,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,20.7
2002,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,20.4
2003,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,20.1
2004,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.9
2005,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.7
2006,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.5
2007,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.4
2008,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.2
2009,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.1
2010,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.1
2004,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.2
2005,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.1
2006,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.0
2007,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,16.9
2008,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,16.9
2009,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,16.9
2010,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,16.8
2011,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,16.9
2012,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,16.9
2013,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.0
2014,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.1
2002,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,40.2
2003,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,40.0
2004,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,39.7
2005,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,39.2
2006,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,38.4
2007,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,37.5
2008,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,36.7
2009,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,36.0
2010,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,35.4
2011,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,35.0
2012,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,34.7
2015,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.3
2016,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.4
2017,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.6
2018,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.7
2019,SH_STA_ANEM_PREG,Austria,15-49,FEMALE,17.8
2000,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,24.7
2001,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,24.7
2002,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,24.7
2003,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,24.5
2004,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,24.1
2005,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,23.6
2011,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.0
2012,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.0
2013,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.1
2014,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.1
2015,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.2
2016,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.2
2017,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.3
2018,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.3
2019,SH_STA_ANEM_PREG,Portugal,15-49,FEMALE,19.4
2000,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,28.4
2001,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,28.1
2013,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,34.6
2014,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,34.6
2015,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,34.6
2016,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,34.6
2017,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,34.7
2018,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,34.8
2019,SH_STA_ANEM,Azerbaijan,15-49,FEMALE,35.1
2000,SH_STA_ANEM,Australia,15-49,FEMALE,8.0
2001,SH_STA_ANEM,Australia,15-49,FEMALE,7.8
2002,SH_STA_ANEM,Australia,15-49,FEMALE,7.7
2003,SH_STA_ANEM,Australia,15-49,FEMALE,7.6
2006,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,23.1
2007,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,22.6
2008,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,22.0
2009,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,21.3
2010,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,20.6
2011,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,20.2
2012,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,20.0
2013,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,19.6
2014,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,19.3
2015,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,18.9
2016,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,18.6
2002,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,27.8
2003,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,27.6
2004,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,27.3
2005,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,27.0
2006,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,26.8
2007,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,26.6
2008,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,26.3
2009,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,26.1
2010,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,26.0
2011,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,25.8
2012,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,25.7
2017,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,18.4
2018,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,18.2
2019,SH_STA_ANEM_PREG,Armenia,15-49,FEMALE,18.1
2000,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,16.0
2001,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,15.6
2002,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,15.3
2003,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,15.1
2004,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.9
2005,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.8
2006,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.8
2007,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.7
2004,SH_STA_ANEM,Australia,15-49,FEMALE,7.5
2005,SH_STA_ANEM,Australia,15-49,FEMALE,7.5
2006,SH_STA_ANEM,Australia,15-49,FEMALE,7.4
2007,SH_STA_ANEM,Australia,15-49,FEMALE,7.4
2008,SH_STA_ANEM,Australia,15-49,FEMALE,7.4
2009,SH_STA_ANEM,Australia,15-49,FEMALE,7.4
2010,SH_STA_ANEM,Australia,15-49,FEMALE,7.3
2011,SH_STA_ANEM,Australia,15-49,FEMALE,7.4
2012,SH_STA_ANEM,Australia,15-49,FEMALE,7.4
2013,SH_STA_ANEM,Australia,15-49,FEMALE,7.4
2014,SH_STA_ANEM,Australia,15-49,FEMALE,7.4
2013,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,25.6
2014,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,25.5
2015,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,25.4
2016,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,25.4
2017,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,25.3
2018,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,25.3
2019,SH_STA_ANEM_PREG,Romania,15-49,FEMALE,25.3
2000,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,28.4
2001,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,28.1
2002,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,27.9
2003,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,27.6
2008,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.6
2009,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.6
2010,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.5
2011,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.6
2012,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.7
2013,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.7
2014,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,14.9
2015,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,15.1
2016,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,15.4
2017,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,15.7
2018,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,15.9
2015,SH_STA_ANEM,Australia,15-49,FEMALE,7.6
2016,SH_STA_ANEM,Australia,15-49,FEMALE,7.7
2017,SH_STA_ANEM,Australia,15-49,FEMALE,7.9
2018,SH_STA_ANEM,Australia,15-49,FEMALE,8.2
2019,SH_STA_ANEM,Australia,15-49,FEMALE,8.5
2000,SH_STA_ANEM,Austria,15-49,FEMALE,11.7
2001,SH_STA_ANEM,Austria,15-49,FEMALE,11.5
2002,SH_STA_ANEM,Austria,15-49,FEMALE,11.4
2003,SH_STA_ANEM,Austria,15-49,FEMALE,11.4
2004,SH_STA_ANEM,Austria,15-49,FEMALE,11.4
2005,SH_STA_ANEM,Austria,15-49,FEMALE,11.3
2004,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,27.3
2005,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,27.0
2006,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,26.7
2007,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,26.4
2008,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,26.1
2009,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,25.8
2010,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,25.5
2011,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,25.3
2012,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,25.2
2013,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,25.0
2014,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,24.9
2006,SH_STA_ANEM,Austria,15-49,FEMALE,11.3
2007,SH_STA_ANEM,Austria,15-49,FEMALE,11.3
2008,SH_STA_ANEM,Austria,15-49,FEMALE,11.3
2009,SH_STA_ANEM,Austria,15-49,FEMALE,11.3
2010,SH_STA_ANEM,Austria,15-49,FEMALE,11.3
2011,SH_STA_ANEM,Austria,15-49,FEMALE,11.4
2012,SH_STA_ANEM,Austria,15-49,FEMALE,11.5
2013,SH_STA_ANEM,Austria,15-49,FEMALE,11.6
2014,SH_STA_ANEM,Austria,15-49,FEMALE,11.8
2015,SH_STA_ANEM,Austria,15-49,FEMALE,12.0
2016,SH_STA_ANEM,Austria,15-49,FEMALE,12.2
2019,SH_STA_ANEM_PREG,Belgium,15-49,FEMALE,16.2
2000,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,31.2
2001,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,30.7
2002,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,30.3
2003,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,29.9
2004,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,29.7
2005,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,29.4
2006,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,29.2
2007,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,28.9
2008,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,28.6
2015,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,24.8
2016,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,24.9
2017,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,25.0
2018,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,25.1
2019,SH_STA_ANEM_PREG,Serbia,15-49,FEMALE,25.1
2000,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,26.2
2001,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,26.0
2002,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,25.8
2003,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,25.7
2004,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,25.4
2005,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,25.1
2009,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,28.3
2010,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,28.0
2011,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,27.8
2012,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,27.6
2013,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,27.5
2014,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,27.4
2015,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,27.3
2016,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,27.2
2017,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,27.2
2018,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,27.2
2017,SH_STA_ANEM,Austria,15-49,FEMALE,12.5
2018,SH_STA_ANEM,Austria,15-49,FEMALE,12.7
2019,SH_STA_ANEM,Austria,15-49,FEMALE,13.0
2000,SH_STA_ANEM,Armenia,15-49,FEMALE,20.4
2001,SH_STA_ANEM,Armenia,15-49,FEMALE,20.4
2002,SH_STA_ANEM,Armenia,15-49,FEMALE,20.5
2003,SH_STA_ANEM,Armenia,15-49,FEMALE,20.5
2004,SH_STA_ANEM,Armenia,15-49,FEMALE,20.4
2005,SH_STA_ANEM,Armenia,15-49,FEMALE,20.0
2006,SH_STA_ANEM,Armenia,15-49,FEMALE,19.8
2007,SH_STA_ANEM,Armenia,15-49,FEMALE,19.4
2006,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.9
2007,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.6
2008,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.4
2009,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.3
2010,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.2
2011,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.1
2012,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.1
2013,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.1
2014,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.2
2015,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.3
2016,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.3
2019,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,FEMALE,27.2
2000,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,27.9
2001,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,27.7
2002,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,27.7
2003,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,27.7
2004,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,27.6
2005,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,27.5
2006,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,27.3
2007,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,26.9
2008,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,26.6
2009,SH_STA_ANEM_PREG,Bulgaria,15-49,FEMALE,26.3
2017,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.4
2018,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.4
2019,SH_STA_ANEM_PREG,Slovakia,15-49,FEMALE,24.4
2000,SH_STA_ANEM_PREG,Viet Nam,15-49,FEMALE,39.7
2001,SH_STA_ANEM_PREG,Viet Nam,15-49,FEMALE,38.5
2002,SH_STA_ANEM_PREG,Viet Nam,15-49,FEMALE,37.3
2003,SH_STA_ANEM_PREG,Viet Nam,15-49,FEMALE,36.1
2004,SH_STA_ANEM_PREG,Viet Nam,15-49,FEMALE,34.9
2005,SH_STA_ANEM_PREG,Viet Nam,15-49,FEMALE,33.8
