Year,SeriesCode,Country,Age,Sex,Value
2002,SH_DYN_IMRTN,Ireland,<1Y,Female,139
2002,SH_DYN_IMRTN,Ireland,<1Y,Male,177
2003,SH_DYN_IMRTN,Ireland,<1Y,Female,134
2003,SH_DYN_IMRTN,Ireland,<1Y,Male,170
2003,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,304
2004,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,285
2004,SH_DYN_IMRTN,Ireland,<1Y,Male,159
2004,SH_DYN_IMRTN,Ireland,<1Y,Female,126
2005,SH_DYN_IMRTN,Ireland,<1Y,Male,147
2005,SH_DYN_IMRTN,Ireland,<1Y,Female,118
2005,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,265
2006,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,255
2006,SH_DYN_IMRTN,Ireland,<1Y,Female,113
2006,SH_DYN_IMRTN,Ireland,<1Y,Male,142
2007,SH_DYN_IMRTN,Ireland,<1Y,Male,145
2007,SH_DYN_IMRTN,Ireland,<1Y,Female,116
2007,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,261
2008,SH_DYN_IMRTN,Ireland,<1Y,Female,120
2008,SH_DYN_IMRTN,Ireland,<1Y,Male,151
2008,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,271
2009,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,273
2009,SH_DYN_IMRTN,Ireland,<1Y,Male,152
2009,SH_DYN_IMRTN,Ireland,<1Y,Female,121
2010,SH_DYN_IMRTN,Ireland,<1Y,Female,119
2010,SH_DYN_IMRTN,Ireland,<1Y,Male,148
2010,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,267
2011,SH_DYN_IMRTN,Ireland,<1Y,Male,143
2011,SH_DYN_IMRTN,Ireland,<1Y,Female,115
2011,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,258
2012,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,247
2012,SH_DYN_IMRTN,Ireland,<1Y,Female,110
2012,SH_DYN_IMRTN,Ireland,<1Y,Male,137
2013,SH_DYN_IMRTN,Ireland,<1Y,Male,130
2013,SH_DYN_IMRTN,Ireland,<1Y,Female,104
2013,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,234
2014,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,222
2014,SH_DYN_IMRTN,Ireland,<1Y,Female,98
2014,SH_DYN_IMRTN,Ireland,<1Y,Male,124
2015,SH_DYN_IMRTN,Ireland,<1Y,Male,117
2015,SH_DYN_IMRTN,Ireland,<1Y,Female,93
2015,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,210
2016,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,199
2016,SH_DYN_IMRTN,Ireland,<1Y,Female,89
2016,SH_DYN_IMRTN,Ireland,<1Y,Male,110
2017,SH_DYN_IMRTN,Ireland,<1Y,Male,104
2017,SH_DYN_IMRTN,Ireland,<1Y,Female,84
2017,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,188
2018,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,181
2018,SH_DYN_IMRTN,Ireland,<1Y,Female,81
2018,SH_DYN_IMRTN,Ireland,<1Y,Male,100
2019,SH_DYN_IMRTN,Ireland,<1Y,Male,98
2019,SH_DYN_IMRTN,Ireland,<1Y,Female,78
2019,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,176
2004,SH_DYN_IMRTN,Chile,<1Y,Female,806
2004,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1833
2004,SH_DYN_IMRTN,Chile,<1Y,Male,1027
2005,SH_DYN_IMRTN,Chile,<1Y,Female,780
2005,SH_DYN_IMRTN,Chile,<1Y,Male,995
2005,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1775
2006,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1752
2006,SH_DYN_IMRTN,Chile,<1Y,Male,981
2006,SH_DYN_IMRTN,Chile,<1Y,Female,771
2007,SH_DYN_IMRTN,Chile,<1Y,Female,779
2007,SH_DYN_IMRTN,Chile,<1Y,Male,989
2007,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1768
2020,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,169
2020,SH_DYN_IMRTN,Ireland,<1Y,Female,75
2020,SH_DYN_IMRTN,Ireland,<1Y,Male,94
2021,SH_DYN_IMRTN,Ireland,<1Y,Male,90
2021,SH_DYN_IMRTN,Ireland,<1Y,Both sexes,162
2021,SH_DYN_IMRTN,Ireland,<1Y,Female,72
2000,SH_DYN_IMRTN,Israel,<1Y,Male,401
2000,SH_DYN_IMRTN,Israel,<1Y,Both sexes,731
2000,SH_DYN_IMRTN,Israel,<1Y,Female,330
2001,SH_DYN_IMRTN,Israel,<1Y,Both sexes,713
2001,SH_DYN_IMRTN,Israel,<1Y,Male,388
2001,SH_DYN_IMRTN,Israel,<1Y,Female,325
2000,SH_DYN_IMRTN,Norway,<1Y,Both sexes,233
2000,SH_DYN_IMRTN,Norway,<1Y,Female,101
2000,SH_DYN_IMRTN,Norway,<1Y,Male,132
2001,SH_DYN_IMRTN,Norway,<1Y,Male,125
2001,SH_DYN_IMRTN,Norway,<1Y,Female,96
2001,SH_DYN_IMRTN,Norway,<1Y,Both sexes,221
2002,SH_DYN_IMRTN,Norway,<1Y,Both sexes,207
2002,SH_DYN_IMRTN,Norway,<1Y,Female,90
2002,SH_DYN_IMRTN,Norway,<1Y,Male,117
2003,SH_DYN_IMRTN,Norway,<1Y,Both sexes,199
2003,SH_DYN_IMRTN,Norway,<1Y,Male,112
2003,SH_DYN_IMRTN,Norway,<1Y,Female,87
2008,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1801
2008,SH_DYN_IMRTN,Chile,<1Y,Male,1002
2008,SH_DYN_IMRTN,Chile,<1Y,Female,799
2009,SH_DYN_IMRTN,Chile,<1Y,Female,808
2009,SH_DYN_IMRTN,Chile,<1Y,Male,1011
2009,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1819
2010,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1804
2010,SH_DYN_IMRTN,Chile,<1Y,Male,997
2010,SH_DYN_IMRTN,Chile,<1Y,Female,807
2011,SH_DYN_IMRTN,Chile,<1Y,Female,793
2011,SH_DYN_IMRTN,Chile,<1Y,Male,975
2011,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1768
2002,SH_DYN_IMRTN,Israel,<1Y,Female,316
2002,SH_DYN_IMRTN,Israel,<1Y,Male,377
2002,SH_DYN_IMRTN,Israel,<1Y,Both sexes,693
2003,SH_DYN_IMRTN,Israel,<1Y,Both sexes,683
2003,SH_DYN_IMRTN,Israel,<1Y,Male,371
2003,SH_DYN_IMRTN,Israel,<1Y,Female,312
2004,SH_DYN_IMRTN,Israel,<1Y,Female,303
2004,SH_DYN_IMRTN,Israel,<1Y,Male,363
2004,SH_DYN_IMRTN,Israel,<1Y,Both sexes,666
2005,SH_DYN_IMRTN,Israel,<1Y,Male,346
2005,SH_DYN_IMRTN,Israel,<1Y,Female,289
2005,SH_DYN_IMRTN,Israel,<1Y,Both sexes,635
2004,SH_DYN_IMRTN,Norway,<1Y,Both sexes,193
2004,SH_DYN_IMRTN,Norway,<1Y,Female,84
2004,SH_DYN_IMRTN,Norway,<1Y,Male,109
2005,SH_DYN_IMRTN,Norway,<1Y,Male,105
2005,SH_DYN_IMRTN,Norway,<1Y,Both sexes,186
2005,SH_DYN_IMRTN,Norway,<1Y,Female,81
2006,SH_DYN_IMRTN,Norway,<1Y,Female,79
2006,SH_DYN_IMRTN,Norway,<1Y,Both sexes,181
2006,SH_DYN_IMRTN,Norway,<1Y,Male,102
2007,SH_DYN_IMRTN,Norway,<1Y,Male,99
2007,SH_DYN_IMRTN,Norway,<1Y,Both sexes,176
2007,SH_DYN_IMRTN,Norway,<1Y,Female,77
2012,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1725
2012,SH_DYN_IMRTN,Chile,<1Y,Male,951
2012,SH_DYN_IMRTN,Chile,<1Y,Female,774
2013,SH_DYN_IMRTN,Chile,<1Y,Female,755
2013,SH_DYN_IMRTN,Chile,<1Y,Male,933
2013,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1688
2014,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1656
2014,SH_DYN_IMRTN,Chile,<1Y,Male,915
2014,SH_DYN_IMRTN,Chile,<1Y,Female,741
2015,SH_DYN_IMRTN,Chile,<1Y,Female,720
2015,SH_DYN_IMRTN,Chile,<1Y,Male,893
2015,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1613
2016,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1546
2016,SH_DYN_IMRTN,Chile,<1Y,Male,856
2016,SH_DYN_IMRTN,Chile,<1Y,Female,690
2017,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1464
2017,SH_DYN_IMRTN,Chile,<1Y,Male,807
2017,SH_DYN_IMRTN,Chile,<1Y,Female,657
2018,SH_DYN_IMRTN,Chile,<1Y,Male,774
2018,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1403
2018,SH_DYN_IMRTN,Chile,<1Y,Female,629
2019,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1364
2019,SH_DYN_IMRTN,Chile,<1Y,Female,612
2019,SH_DYN_IMRTN,Chile,<1Y,Male,752
2006,SH_DYN_IMRTN,Israel,<1Y,Female,278
2006,SH_DYN_IMRTN,Israel,<1Y,Male,337
2006,SH_DYN_IMRTN,Israel,<1Y,Both sexes,615
2007,SH_DYN_IMRTN,Israel,<1Y,Both sexes,604
2007,SH_DYN_IMRTN,Israel,<1Y,Male,331
2007,SH_DYN_IMRTN,Israel,<1Y,Female,273
2008,SH_DYN_IMRTN,Israel,<1Y,Female,270
2008,SH_DYN_IMRTN,Israel,<1Y,Male,327
2008,SH_DYN_IMRTN,Israel,<1Y,Both sexes,597
2009,SH_DYN_IMRTN,Israel,<1Y,Both sexes,589
2009,SH_DYN_IMRTN,Israel,<1Y,Male,323
2009,SH_DYN_IMRTN,Israel,<1Y,Female,266
2008,SH_DYN_IMRTN,Norway,<1Y,Female,74
2008,SH_DYN_IMRTN,Norway,<1Y,Both sexes,171
2008,SH_DYN_IMRTN,Norway,<1Y,Male,97
2009,SH_DYN_IMRTN,Norway,<1Y,Male,95
2009,SH_DYN_IMRTN,Norway,<1Y,Both sexes,168
2009,SH_DYN_IMRTN,Norway,<1Y,Female,73
2010,SH_DYN_IMRTN,Norway,<1Y,Female,70
2010,SH_DYN_IMRTN,Norway,<1Y,Both sexes,162
2010,SH_DYN_IMRTN,Norway,<1Y,Male,92
2011,SH_DYN_IMRTN,Norway,<1Y,Male,86
2011,SH_DYN_IMRTN,Norway,<1Y,Both sexes,153
2011,SH_DYN_IMRTN,Norway,<1Y,Female,67
2020,SH_DYN_IMRTN,Chile,<1Y,Male,732
2020,SH_DYN_IMRTN,Chile,<1Y,Female,594
2020,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1326
2021,SH_DYN_IMRTN,Chile,<1Y,Female,574
2021,SH_DYN_IMRTN,Chile,<1Y,Both sexes,1282
2021,SH_DYN_IMRTN,Chile,<1Y,Male,708
2000,SH_DYN_IMRTN,China,<1Y,Female,220033
2000,SH_DYN_IMRTN,China,<1Y,Both sexes,508631
2000,SH_DYN_IMRTN,China,<1Y,Male,288598
2001,SH_DYN_IMRTN,China,<1Y,Female,202618
2001,SH_DYN_IMRTN,China,<1Y,Male,266819
2001,SH_DYN_IMRTN,China,<1Y,Both sexes,469437
2012,SH_DYN_IMRTN,Norway,<1Y,Female,64
2012,SH_DYN_IMRTN,Norway,<1Y,Both sexes,146
2012,SH_DYN_IMRTN,Norway,<1Y,Male,82
2013,SH_DYN_IMRTN,Norway,<1Y,Both sexes,139
2013,SH_DYN_IMRTN,Norway,<1Y,Male,78
2013,SH_DYN_IMRTN,Norway,<1Y,Female,61
2014,SH_DYN_IMRTN,Norway,<1Y,Female,58
2014,SH_DYN_IMRTN,Norway,<1Y,Male,76
2014,SH_DYN_IMRTN,Norway,<1Y,Both sexes,134
2015,SH_DYN_IMRTN,Norway,<1Y,Both sexes,129
2015,SH_DYN_IMRTN,Norway,<1Y,Male,72
2015,SH_DYN_IMRTN,Norway,<1Y,Female,57
2016,SH_DYN_IMRTN,Norway,<1Y,Male,70
2016,SH_DYN_IMRTN,Norway,<1Y,Both sexes,125
2016,SH_DYN_IMRTN,Norway,<1Y,Female,55
2017,SH_DYN_IMRTN,Norway,<1Y,Both sexes,119
2017,SH_DYN_IMRTN,Norway,<1Y,Male,67
2017,SH_DYN_IMRTN,Norway,<1Y,Female,52
2018,SH_DYN_IMRTN,Norway,<1Y,Female,48
2018,SH_DYN_IMRTN,Norway,<1Y,Male,63
2018,SH_DYN_IMRTN,Norway,<1Y,Both sexes,111
2019,SH_DYN_IMRTN,Norway,<1Y,Both sexes,105
2019,SH_DYN_IMRTN,Norway,<1Y,Male,59
2019,SH_DYN_IMRTN,Norway,<1Y,Female,46
2002,SH_DYN_IMRTN,China,<1Y,Female,180691
2002,SH_DYN_IMRTN,China,<1Y,Both sexes,419337
2002,SH_DYN_IMRTN,China,<1Y,Male,238646
2003,SH_DYN_IMRTN,China,<1Y,Male,217280
2003,SH_DYN_IMRTN,China,<1Y,Both sexes,380913
2003,SH_DYN_IMRTN,China,<1Y,Female,163633
2004,SH_DYN_IMRTN,China,<1Y,Female,149473
2004,SH_DYN_IMRTN,China,<1Y,Both sexes,348811
2004,SH_DYN_IMRTN,China,<1Y,Male,199338
2005,SH_DYN_IMRTN,China,<1Y,Both sexes,321655
2005,SH_DYN_IMRTN,China,<1Y,Male,184086
2005,SH_DYN_IMRTN,China,<1Y,Female,137569
2010,SH_DYN_IMRTN,Israel,<1Y,Male,319
2010,SH_DYN_IMRTN,Israel,<1Y,Female,263
2010,SH_DYN_IMRTN,Israel,<1Y,Both sexes,582
2011,SH_DYN_IMRTN,Israel,<1Y,Female,259
2011,SH_DYN_IMRTN,Israel,<1Y,Both sexes,572
2011,SH_DYN_IMRTN,Israel,<1Y,Male,313
2012,SH_DYN_IMRTN,Israel,<1Y,Female,254
2012,SH_DYN_IMRTN,Israel,<1Y,Male,308
2012,SH_DYN_IMRTN,Israel,<1Y,Both sexes,562
2013,SH_DYN_IMRTN,Israel,<1Y,Both sexes,552
2013,SH_DYN_IMRTN,Israel,<1Y,Male,303
2013,SH_DYN_IMRTN,Israel,<1Y,Female,249
2020,SH_DYN_IMRTN,Norway,<1Y,Female,43
2020,SH_DYN_IMRTN,Norway,<1Y,Male,56
2020,SH_DYN_IMRTN,Norway,<1Y,Both sexes,99
2021,SH_DYN_IMRTN,Norway,<1Y,Both sexes,95
2021,SH_DYN_IMRTN,Norway,<1Y,Male,53
2021,SH_DYN_IMRTN,Norway,<1Y,Female,42
2000,SH_DYN_IMRTN,Poland,<1Y,Female,1342
2000,SH_DYN_IMRTN,Poland,<1Y,Male,1713
2000,SH_DYN_IMRTN,Poland,<1Y,Both sexes,3055
2001,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2878
2001,SH_DYN_IMRTN,Poland,<1Y,Male,1616
2001,SH_DYN_IMRTN,Poland,<1Y,Female,1262
2006,SH_DYN_IMRTN,China,<1Y,Female,126802
2006,SH_DYN_IMRTN,China,<1Y,Male,170252
2006,SH_DYN_IMRTN,China,<1Y,Both sexes,297054
2007,SH_DYN_IMRTN,China,<1Y,Female,117848
2007,SH_DYN_IMRTN,China,<1Y,Both sexes,276184
2007,SH_DYN_IMRTN,China,<1Y,Male,158336
2008,SH_DYN_IMRTN,China,<1Y,Female,110517
2008,SH_DYN_IMRTN,China,<1Y,Male,148721
2008,SH_DYN_IMRTN,China,<1Y,Both sexes,259238
2009,SH_DYN_IMRTN,China,<1Y,Both sexes,243398
2009,SH_DYN_IMRTN,China,<1Y,Male,139631
2009,SH_DYN_IMRTN,China,<1Y,Female,103767
2014,SH_DYN_IMRTN,Israel,<1Y,Female,245
2014,SH_DYN_IMRTN,Israel,<1Y,Male,299
2014,SH_DYN_IMRTN,Israel,<1Y,Both sexes,544
2015,SH_DYN_IMRTN,Israel,<1Y,Both sexes,554
2015,SH_DYN_IMRTN,Israel,<1Y,Male,305
2015,SH_DYN_IMRTN,Israel,<1Y,Female,249
2016,SH_DYN_IMRTN,Israel,<1Y,Female,252
2016,SH_DYN_IMRTN,Israel,<1Y,Male,310
2016,SH_DYN_IMRTN,Israel,<1Y,Both sexes,562
2017,SH_DYN_IMRTN,Israel,<1Y,Both sexes,541
2017,SH_DYN_IMRTN,Israel,<1Y,Male,299
2017,SH_DYN_IMRTN,Israel,<1Y,Female,242
2002,SH_DYN_IMRTN,Poland,<1Y,Male,1502
2002,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2680
2002,SH_DYN_IMRTN,Poland,<1Y,Female,1178
2003,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2516
2003,SH_DYN_IMRTN,Poland,<1Y,Male,1411
2003,SH_DYN_IMRTN,Poland,<1Y,Female,1105
2004,SH_DYN_IMRTN,Poland,<1Y,Male,1363
2004,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2428
2004,SH_DYN_IMRTN,Poland,<1Y,Female,1065
2005,SH_DYN_IMRTN,Poland,<1Y,Female,1051
2005,SH_DYN_IMRTN,Poland,<1Y,Male,1335
2005,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2386
2010,SH_DYN_IMRTN,China,<1Y,Female,95997
2010,SH_DYN_IMRTN,China,<1Y,Both sexes,224728
2010,SH_DYN_IMRTN,China,<1Y,Male,128731
2011,SH_DYN_IMRTN,China,<1Y,Male,117485
2011,SH_DYN_IMRTN,China,<1Y,Both sexes,205202
2011,SH_DYN_IMRTN,China,<1Y,Female,87717
2012,SH_DYN_IMRTN,China,<1Y,Male,111879
2012,SH_DYN_IMRTN,China,<1Y,Both sexes,195761
2012,SH_DYN_IMRTN,China,<1Y,Female,83882
2013,SH_DYN_IMRTN,China,<1Y,Male,103720
2013,SH_DYN_IMRTN,China,<1Y,Female,78165
2013,SH_DYN_IMRTN,China,<1Y,Both sexes,181885
2018,SH_DYN_IMRTN,Israel,<1Y,Female,231
2018,SH_DYN_IMRTN,Israel,<1Y,Male,284
2018,SH_DYN_IMRTN,Israel,<1Y,Both sexes,515
2019,SH_DYN_IMRTN,Israel,<1Y,Both sexes,512
2019,SH_DYN_IMRTN,Israel,<1Y,Male,284
2019,SH_DYN_IMRTN,Israel,<1Y,Female,228
2020,SH_DYN_IMRTN,Israel,<1Y,Female,221
2020,SH_DYN_IMRTN,Israel,<1Y,Male,275
2020,SH_DYN_IMRTN,Israel,<1Y,Both sexes,496
2021,SH_DYN_IMRTN,Israel,<1Y,Both sexes,470
2021,SH_DYN_IMRTN,Israel,<1Y,Male,261
2021,SH_DYN_IMRTN,Israel,<1Y,Female,209
2006,SH_DYN_IMRTN,Poland,<1Y,Male,1328
2006,SH_DYN_IMRTN,Poland,<1Y,Female,1040
2006,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2368
2007,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2348
2007,SH_DYN_IMRTN,Poland,<1Y,Female,1032
2007,SH_DYN_IMRTN,Poland,<1Y,Male,1316
2008,SH_DYN_IMRTN,Poland,<1Y,Male,1308
2008,SH_DYN_IMRTN,Poland,<1Y,Female,1028
2008,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2336
2009,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2277
2009,SH_DYN_IMRTN,Poland,<1Y,Female,1006
2009,SH_DYN_IMRTN,Poland,<1Y,Male,1271
2014,SH_DYN_IMRTN,China,<1Y,Male,93902
2014,SH_DYN_IMRTN,China,<1Y,Female,71164
2014,SH_DYN_IMRTN,China,<1Y,Both sexes,165066
2015,SH_DYN_IMRTN,China,<1Y,Both sexes,148345
2015,SH_DYN_IMRTN,China,<1Y,Female,64224
2015,SH_DYN_IMRTN,China,<1Y,Male,84121
2016,SH_DYN_IMRTN,China,<1Y,Male,76470
2016,SH_DYN_IMRTN,China,<1Y,Female,58531
2016,SH_DYN_IMRTN,China,<1Y,Both sexes,135001
2017,SH_DYN_IMRTN,China,<1Y,Both sexes,127577
2017,SH_DYN_IMRTN,China,<1Y,Female,55619
2017,SH_DYN_IMRTN,China,<1Y,Male,71958
2000,SH_DYN_IMRTN,Italy,<1Y,Both sexes,2551
2000,SH_DYN_IMRTN,Italy,<1Y,Female,1141
2000,SH_DYN_IMRTN,Italy,<1Y,Male,1410
2001,SH_DYN_IMRTN,Italy,<1Y,Female,1082
2001,SH_DYN_IMRTN,Italy,<1Y,Both sexes,2418
2001,SH_DYN_IMRTN,Italy,<1Y,Male,1336
2002,SH_DYN_IMRTN,Italy,<1Y,Both sexes,2292
2002,SH_DYN_IMRTN,Italy,<1Y,Female,1025
2002,SH_DYN_IMRTN,Italy,<1Y,Male,1267
2003,SH_DYN_IMRTN,Italy,<1Y,Female,987
2003,SH_DYN_IMRTN,Italy,<1Y,Both sexes,2200
2003,SH_DYN_IMRTN,Italy,<1Y,Male,1213
2010,SH_DYN_IMRTN,Poland,<1Y,Male,1213
2010,SH_DYN_IMRTN,Poland,<1Y,Female,953
2010,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2166
2011,SH_DYN_IMRTN,Poland,<1Y,Both sexes,2007
2011,SH_DYN_IMRTN,Poland,<1Y,Female,883
2011,SH_DYN_IMRTN,Poland,<1Y,Male,1124
2012,SH_DYN_IMRTN,Poland,<1Y,Male,1037
2012,SH_DYN_IMRTN,Poland,<1Y,Female,820
2012,SH_DYN_IMRTN,Poland,<1Y,Both sexes,1857
2013,SH_DYN_IMRTN,Poland,<1Y,Both sexes,1739
2013,SH_DYN_IMRTN,Poland,<1Y,Female,770
2013,SH_DYN_IMRTN,Poland,<1Y,Male,969
2018,SH_DYN_IMRTN,China,<1Y,Male,60852
2018,SH_DYN_IMRTN,China,<1Y,Female,47641
