Year,SeriesCode,Country,Value
2019,SL_CPA_YEMP,New Zealand,3
2020,SL_CPA_YEMP,New Zealand,2
2021,SL_CPA_YEMP,New Zealand,3
2022,SL_CPA_YEMP,New Zealand,3
2022,SL_CPA_YEMP,Norway,3
2021,SL_CPA_YEMP,Poland,3
2022,SL_CPA_YEMP,Poland,3
2019,SL_CPA_YEMP,Portugal,3
2020,SL_CPA_YEMP,Portugal,3
2021,SL_CPA_YEMP,Portugal,3
2022,SL_CPA_YEMP,Portugal,3
2019,SL_CPA_YEMP,Serbia,3
2020,SL_CPA_YEMP,Serbia,3
2021,SL_CPA_YEMP,Serbia,3
2022,SL_CPA_YEMP,Serbia,3
2021,SL_CPA_YEMP,Slovakia,3
2022,SL_CPA_YEMP,Slovakia,3
2019,SL_CPA_YEMP,Viet Nam,2
2020,SL_CPA_YEMP,Viet Nam,2
2021,SL_CPA_YEMP,Viet Nam,2
2022,SL_CPA_YEMP,Viet Nam,2
2019,SL_CPA_YEMP,Slovenia,3
2020,SL_CPA_YEMP,Slovenia,3
2022,SL_CPA_YEMP,Slovenia,3
2019,SL_CPA_YEMP,Spain,3
2020,SL_CPA_YEMP,Spain,3
2021,SL_CPA_YEMP,Spain,3
2022,SL_CPA_YEMP,Spain,3
2021,SL_CPA_YEMP,Sweden,3
2022,SL_CPA_YEMP,Sweden,3
2021,SL_CPA_YEMP,Switzerland,3
2022,SL_CPA_YEMP,Switzerland,3
2019,SL_CPA_YEMP,Tajikistan,2
2020,SL_CPA_YEMP,Tajikistan,2
2021,SL_CPA_YEMP,Tajikistan,2
2022,SL_CPA_YEMP,Tajikistan,2
2019,SL_CPA_YEMP,Türkiye,2
2020,SL_CPA_YEMP,Türkiye,2
2021,SL_CPA_YEMP,Türkiye,2
2022,SL_CPA_YEMP,Türkiye,3
2019,SL_CPA_YEMP,Turkmenistan,2
2020,SL_CPA_YEMP,Turkmenistan,2
2019,SL_CPA_YEMP,Ukraine,2
2020,SL_CPA_YEMP,Ukraine,2
2019,SL_CPA_YEMP,United Kingdom of Great Britain and Northern Ireland,3
2020,SL_CPA_YEMP,United Kingdom of Great Britain and Northern Ireland,3
2021,SL_CPA_YEMP,United Kingdom of Great Britain and Northern Ireland,3
2019,SL_CPA_YEMP,Uzbekistan,3
2020,SL_CPA_YEMP,Uzbekistan,3
2020,SL_CPA_YEMP,Uzbekistan,3
