Year,SeriesCode,GeoAreaName,Sex,Value
2020,"SI_COV_VULN","Poland","BOTHSEX",52
2016,"SI_COV_VULN","Portugal","BOTHSEX",59.3
2020,"SI_COV_VULN","Portugal","BOTHSEX",59.3
2016,"SI_COV_VULN","Romania","BOTHSEX",82.6
2020,"SI_COV_VULN","Romania","BOTHSEX",82.6
2021,"SI_COV_VULN","Serbia","BOTHSEX",10.7
2016,"SI_COV_VULN","Slovakia","BOTHSEX",70
2020,"SI_COV_VULN","Slovakia","BOTHSEX",70
2016,"SI_COV_VULN","Viet Nam","BOTHSEX",10
2020,"SI_COV_VULN","Viet Nam","BOTHSEX",24.6
2016,"SI_COV_VULN","Slovenia","BOTHSEX",100
2020,"SI_COV_VULN","Slovenia","FEMALE",100
2020,"SI_COV_VULN","Slovenia","MALE",100
2020,"SI_COV_VULN","Slovenia","BOTHSEX",100
2016,"SI_COV_VULN","Spain","BOTHSEX",45
2020,"SI_COV_VULN","Spain","BOTHSEX",45
2016,"SI_COV_VULN","Sweden","BOTHSEX",100
2020,"SI_COV_VULN","Sweden","FEMALE",100
2020,"SI_COV_VULN","Sweden","MALE",100
2020,"SI_COV_VULN","Sweden","BOTHSEX",100
2016,"SI_COV_VULN","Switzerland","BOTHSEX",70.2
2020,"SI_COV_VULN","Switzerland","BOTHSEX",70.2
2020,"SI_COV_VULN","Tajikistan","BOTHSEX",7.5
2020,"SI_COV_VULN","United Arab Emirates","BOTHSEX",1.2
2021,"SI_COV_VULN","Turkmenistan","BOTHSEX",10.9
2021,"SI_COV_VULN","Turkmenistan","MALE",1.9
2021,"SI_COV_VULN","Turkmenistan","FEMALE",13.2
2018,"SI_COV_VULN","Ukraine","BOTHSEX",39
2016,"SI_COV_VULN","United Kingdom of Great Britain and Northern Ireland","BOTHSEX",76.6
2020,"SI_COV_VULN","United Kingdom of Great Britain and Northern Ireland","BOTHSEX",76.6
2017,"SI_COV_VULN","Uzbekistan","BOTHSEX",16
2020,"SI_COV_VULN","Uzbekistan","BOTHSEX",15.6
2020,"SI_COV_VULN","Uzbekistan","BOTHSEX",15.6
