Year,SeriesCode,GeoAreaName,Sex,Value
2019,"VC_PRR_ROBB","Chile","FEMALE",38.9
2020,"VC_PRR_ROBB","Chile","FEMALE",40.4
2020,"VC_PRR_ROBB","Chile","MALE",45.5
2020,"VC_PRR_ROBB","Chile","BOTHSEX",42.8
2021,"VC_PRR_ROBB","Chile","MALE",49.9
2021,"VC_PRR_ROBB","Chile","FEMALE",41.8
2021,"VC_PRR_ROBB","Chile","BOTHSEX",45.7
2012,"VC_PRR_ROBB","Colombia","BOTHSEX",24
2013,"VC_PRR_ROBB","Colombia","BOTHSEX",22.6
2014,"VC_PRR_ROBB","Colombia","BOTHSEX",26
2015,"VC_PRR_ROBB","Colombia","BOTHSEX",23.3
2016,"VC_PRR_ROBB","Colombia","BOTHSEX",25.8
2017,"VC_PRR_ROBB","Colombia","MALE",29.59
2017,"VC_PRR_ROBB","Colombia","FEMALE",32.84
2017,"VC_PRR_ROBB","Colombia","BOTHSEX",31.2
2019,"VC_PRR_ROBB","Colombia","BOTHSEX",32.83
2019,"VC_PRR_ROBB","Colombia","FEMALE",32.75
2019,"VC_PRR_ROBB","Colombia","MALE",32.91
2020,"VC_PRR_ROBB","Colombia","MALE",34.57
2020,"VC_PRR_ROBB","Colombia","BOTHSEX",35.24
2020,"VC_PRR_ROBB","Colombia","FEMALE",35.98
2008,"VC_PRR_ROBB","Costa Rica","BOTHSEX",34.3
2010,"VC_PRR_ROBB","Costa Rica","BOTHSEX",27.7
2008,"VC_PRR_ROBB","Croatia","BOTHSEX",33
2010,"VC_PRR_ROBB","Croatia","BOTHSEX",61.2
2010,"VC_PRR_ROBB","Czechia","BOTHSEX",55
2013,"VC_PRR_ROBB","Czechia","BOTHSEX",41
2008,"VC_PRR_ROBB","Denmark","BOTHSEX",71
2009,"VC_PRR_ROBB","Denmark","BOTHSEX",74
2010,"VC_PRR_ROBB","Denmark","BOTHSEX",83
2011,"VC_PRR_ROBB","Denmark","BOTHSEX",84
2012,"VC_PRR_ROBB","Denmark","BOTHSEX",71
2013,"VC_PRR_ROBB","Denmark","BOTHSEX",78
2014,"VC_PRR_ROBB","Denmark","BOTHSEX",77
2009,"VC_PRR_ROBB","Estonia","BOTHSEX",19
2007,"VC_PRR_ROBB","France","BOTHSEX",34.6
2008,"VC_PRR_ROBB","France","BOTHSEX",35.23
2009,"VC_PRR_ROBB","France","BOTHSEX",23.25
2010,"VC_PRR_ROBB","France","BOTHSEX",34.83
2011,"VC_PRR_ROBB","France","BOTHSEX",40.39
2012,"VC_PRR_ROBB","France","BOTHSEX",38.02
2013,"VC_PRR_ROBB","France","BOTHSEX",35.62
2014,"VC_PRR_ROBB","France","BOTHSEX",45.04
2015,"VC_PRR_ROBB","France","BOTHSEX",45
2016,"VC_PRR_ROBB","France","BOTHSEX",52
2017,"VC_PRR_ROBB","France","BOTHSEX",49
2018,"VC_PRR_ROBB","France","BOTHSEX",42
2010,"VC_PRR_ROBB","Georgia","BOTHSEX",57
2012,"VC_PRR_ROBB","Germany","BOTHSEX",30
2017,"VC_PRR_ROBB","Germany","FEMALE",38.8
2017,"VC_PRR_ROBB","Germany","MALE",27.3
2017,"VC_PRR_ROBB","Germany","BOTHSEX",32
2020,"VC_PRR_ROBB","Germany","FEMALE",13.1
2020,"VC_PRR_ROBB","Germany","MALE",37.2
2020,"VC_PRR_ROBB","Germany","BOTHSEX",24
2015,"VC_PRR_ROBB","Ireland","BOTHSEX",66
2019,"VC_PRR_ROBB","Ireland","BOTHSEX",67
2014,"VC_PRR_ROBB","Israel","BOTHSEX",64
2017,"VC_PRR_ROBB","Israel","BOTHSEX",68
2018,"VC_PRR_ROBB","Israel","FEMALE",100
2018,"VC_PRR_ROBB","Israel","BOTHSEX",68.56
2018,"VC_PRR_ROBB","Israel","MALE",59.78
2019,"VC_PRR_ROBB","Israel","BOTHSEX",85.43
2021,"VC_PRR_ROBB","Israel","FEMALE",58.75
2021,"VC_PRR_ROBB","Israel","BOTHSEX",50.84
2008,"VC_PRR_ROBB","Italy","BOTHSEX",32
2016,"VC_PRR_ROBB","Italy","BOTHSEX",45.1
2012,"VC_PRR_ROBB","Republic of Korea","BOTHSEX",16.6
2014,"VC_PRR_ROBB","Republic of Korea","MALE",56.6
2014,"VC_PRR_ROBB","Republic of Korea","BOTHSEX",54.1
2016,"VC_PRR_ROBB","Republic of Korea","MALE",37
2016,"VC_PRR_ROBB","Republic of Korea","FEMALE",49.9
2016,"VC_PRR_ROBB","Republic of Korea","BOTHSEX",45
2018,"VC_PRR_ROBB","Republic of Korea","BOTHSEX",49.1
2020,"VC_PRR_ROBB","Republic of Korea","BOTHSEX",70.37
2015,"VC_PRR_ROBB","Kyrgyzstan","BOTHSEX",36.1
2013,"VC_PRR_ROBB","Luxembourg","BOTHSEX",68.5
2009,"VC_PRR_ROBB","Mexico","BOTHSEX",21
2010,"VC_PRR_ROBB","Mexico","BOTHSEX",22
2011,"VC_PRR_ROBB","Mexico","BOTHSEX",13
2012,"VC_PRR_ROBB","Mexico","BOTHSEX",15
2013,"VC_PRR_ROBB","Mexico","BOTHSEX",11.7
2014,"VC_PRR_ROBB","Mexico","BOTHSEX",13.4
2015,"VC_PRR_ROBB","Mexico","BOTHSEX",12.33
2016,"VC_PRR_ROBB","Mexico","BOTHSEX",12.1
2017,"VC_PRR_ROBB","Mexico","BOTHSEX",12.33
2017,"VC_PRR_ROBB","Mexico","FEMALE",9.97
2017,"VC_PRR_ROBB","Mexico","MALE",14.38
2018,"VC_PRR_ROBB","Mexico","MALE",11.82
2018,"VC_PRR_ROBB","Mexico","FEMALE",9.1
2018,"VC_PRR_ROBB","Mexico","BOTHSEX",10.53
2019,"VC_PRR_ROBB","Mexico","BOTHSEX",11.59
2019,"VC_PRR_ROBB","Mexico","FEMALE",10.61
2019,"VC_PRR_ROBB","Mexico","MALE",12.46
2020,"VC_PRR_ROBB","Mexico","FEMALE",9.34
2020,"VC_PRR_ROBB","Mexico","BOTHSEX",10.74
2020,"VC_PRR_ROBB","Mexico","MALE",11.95
2021,"VC_PRR_ROBB","Mexico","FEMALE",8.9
2021,"VC_PRR_ROBB","Mexico","MALE",13.05
2021,"VC_PRR_ROBB","Mexico","BOTHSEX",11.15
2006,"VC_PRR_ROBB","Netherlands (Kingdom of the)","BOTHSEX",62.2
2007,"VC_PRR_ROBB","Netherlands (Kingdom of the)","BOTHSEX",59.4
2013,"VC_PRR_ROBB","Netherlands (Kingdom of the)","BOTHSEX",40.2
2007,"VC_PRR_ROBB","Poland","BOTHSEX",43.9
2008,"VC_PRR_ROBB","Poland","BOTHSEX",56.1
2009,"VC_PRR_ROBB","Poland","BOTHSEX",46.6
2013,"VC_PRR_ROBB","Poland","BOTHSEX",53.9
2020,"VC_PRR_ROBB","Poland","MALE",53.3
2020,"VC_PRR_ROBB","Poland","BOTHSEX",61.2
2020,"VC_PRR_ROBB","Poland","FEMALE",69.6
2006,"VC_PRR_ROBB","Sweden","BOTHSEX",45
2007,"VC_PRR_ROBB","Sweden","BOTHSEX",44
2008,"VC_PRR_ROBB","Sweden","BOTHSEX",42
2009,"VC_PRR_ROBB","Sweden","BOTHSEX",43
2010,"VC_PRR_ROBB","Sweden","BOTHSEX",45
2011,"VC_PRR_ROBB","Sweden","BOTHSEX",57
2012,"VC_PRR_ROBB","Sweden","BOTHSEX",54
2013,"VC_PRR_ROBB","Sweden","BOTHSEX",48
2014,"VC_PRR_ROBB","Sweden","BOTHSEX",60
2015,"VC_PRR_ROBB","Sweden","BOTHSEX",53
2016,"VC_PRR_ROBB","Sweden","BOTHSEX",44
2017,"VC_PRR_ROBB","Sweden","BOTHSEX",42
2011,"VC_PRR_ROBB","Switzerland","BOTHSEX",44.6
2015,"VC_PRR_ROBB","Switzerland","BOTHSEX",50.5
2015,"VC_PRR_ROBB","Switzerland","BOTHSEX",50.5
