Year,SeriesCode,GeoAreaName,Sex,Value
2002,"SG_GEN_PARL","Hungary","FEMALE",8.29
2003,"SG_GEN_PARL","Hungary","FEMALE",9.84
2004,"SG_GEN_PARL","Hungary","FEMALE",9.84
2005,"SG_GEN_PARL","Hungary","FEMALE",9.09
2006,"SG_GEN_PARL","Hungary","FEMALE",9.09
2000,"SG_GEN_PARL","Austria","FEMALE",26.78
2001,"SG_GEN_PARL","Austria","FEMALE",26.78
2002,"SG_GEN_PARL","Austria","FEMALE",26.78
2003,"SG_GEN_PARL","Austria","FEMALE",33.88
2004,"SG_GEN_PARL","Austria","FEMALE",33.88
2005,"SG_GEN_PARL","Austria","FEMALE",33.88
2006,"SG_GEN_PARL","Austria","FEMALE",33.88
2007,"SG_GEN_PARL","Austria","FEMALE",32.24
2008,"SG_GEN_PARL","Austria","FEMALE",32.79
2009,"SG_GEN_PARL","Austria","FEMALE",27.32
2010,"SG_GEN_PARL","Austria","FEMALE",27.87
2011,"SG_GEN_PARL","Austria","FEMALE",27.87
2012,"SG_GEN_PARL","Austria","FEMALE",27.87
2013,"SG_GEN_PARL","Austria","FEMALE",27.87
2014,"SG_GEN_PARL","Austria","FEMALE",32.24
2015,"SG_GEN_PARL","Austria","FEMALE",30.60
2016,"SG_GEN_PARL","Austria","FEMALE",30.60
2017,"SG_GEN_PARL","Austria","FEMALE",30.60
2020,"SG_GEN_PARL","Slovakia","FEMALE",20.67
2021,"SG_GEN_PARL","Slovakia","FEMALE",22.67
2022,"SG_GEN_PARL","Slovakia","FEMALE",21.33
2023,"SG_GEN_PARL","Slovakia","FEMALE",22
2000,"SG_GEN_PARL","Viet Nam","FEMALE",26.00
2001,"SG_GEN_PARL","Viet Nam","FEMALE",26.00
2002,"SG_GEN_PARL","Viet Nam","FEMALE",26.00
2003,"SG_GEN_PARL","Viet Nam","FEMALE",27.31
2004,"SG_GEN_PARL","Viet Nam","FEMALE",27.31
2018,"SG_GEN_PARL","Austria","FEMALE",34.43
2019,"SG_GEN_PARL","Austria","FEMALE",37.16
2020,"SG_GEN_PARL","Austria","FEMALE",39.34
2021,"SG_GEN_PARL","Austria","FEMALE",39.89
2022,"SG_GEN_PARL","Austria","FEMALE",41.53
2023,"SG_GEN_PARL","Austria","FEMALE",40.44
2000,"SG_GEN_PARL","Armenia","FEMALE",3.05
2001,"SG_GEN_PARL","Armenia","FEMALE",3.05
2002,"SG_GEN_PARL","Armenia","FEMALE",3.05
2007,"SG_GEN_PARL","Hungary","FEMALE",10.36
2008,"SG_GEN_PARL","Hungary","FEMALE",11.14
2009,"SG_GEN_PARL","Hungary","FEMALE",11.14
2010,"SG_GEN_PARL","Hungary","FEMALE",11.14
2011,"SG_GEN_PARL","Hungary","FEMALE",9.07
2012,"SG_GEN_PARL","Hungary","FEMALE",8.81
2013,"SG_GEN_PARL","Hungary","FEMALE",8.81
2014,"SG_GEN_PARL","Hungary","FEMALE",9.38
2015,"SG_GEN_PARL","Hungary","FEMALE",10.10
2005,"SG_GEN_PARL","Viet Nam","FEMALE",27.31
2006,"SG_GEN_PARL","Viet Nam","FEMALE",27.31
2007,"SG_GEN_PARL","Viet Nam","FEMALE",27.31
2008,"SG_GEN_PARL","Viet Nam","FEMALE",25.76
2009,"SG_GEN_PARL","Viet Nam","FEMALE",25.76
2010,"SG_GEN_PARL","Viet Nam","FEMALE",25.76
2011,"SG_GEN_PARL","Viet Nam","FEMALE",25.76
2012,"SG_GEN_PARL","Viet Nam","FEMALE",24.40
2013,"SG_GEN_PARL","Viet Nam","FEMALE",24.40
2014,"SG_GEN_PARL","Viet Nam","FEMALE",24.30
2015,"SG_GEN_PARL","Viet Nam","FEMALE",24.30
2016,"SG_GEN_PARL","Viet Nam","FEMALE",24.30
2017,"SG_GEN_PARL","Viet Nam","FEMALE",26.72
2018,"SG_GEN_PARL","Viet Nam","FEMALE",26.72
2019,"SG_GEN_PARL","Viet Nam","FEMALE",26.72
2020,"SG_GEN_PARL","Viet Nam","FEMALE",26.72
2021,"SG_GEN_PARL","Viet Nam","FEMALE",26.72
2022,"SG_GEN_PARL","Viet Nam","FEMALE",30.26
2003,"SG_GEN_PARL","Armenia","FEMALE",3.05
2004,"SG_GEN_PARL","Armenia","FEMALE",4.58
2005,"SG_GEN_PARL","Armenia","FEMALE",5.34
2006,"SG_GEN_PARL","Armenia","FEMALE",5.34
2007,"SG_GEN_PARL","Armenia","FEMALE",5.34
2008,"SG_GEN_PARL","Armenia","FEMALE",9.16
2009,"SG_GEN_PARL","Armenia","FEMALE",8.40
2010,"SG_GEN_PARL","Armenia","FEMALE",9.16
2011,"SG_GEN_PARL","Armenia","FEMALE",9.16
2023,"SG_GEN_PARL","Viet Nam","FEMALE",30.26
2000,"SG_GEN_PARL","Slovenia","FEMALE",7.78
2001,"SG_GEN_PARL","Slovenia","FEMALE",12.22
2002,"SG_GEN_PARL","Slovenia","FEMALE",12.22
2003,"SG_GEN_PARL","Slovenia","FEMALE",12.22
2004,"SG_GEN_PARL","Slovenia","FEMALE",12.22
2005,"SG_GEN_PARL","Slovenia","FEMALE",12.22
2006,"SG_GEN_PARL","Slovenia","FEMALE",12.22
2007,"SG_GEN_PARL","Slovenia","FEMALE",12.22
2008,"SG_GEN_PARL","Slovenia","FEMALE",12.22
2009,"SG_GEN_PARL","Slovenia","FEMALE",13.33
2010,"SG_GEN_PARL","Slovenia","FEMALE",14.44
2011,"SG_GEN_PARL","Slovenia","FEMALE",14.44
2012,"SG_GEN_PARL","Slovenia","FEMALE",32.22
2013,"SG_GEN_PARL","Slovenia","FEMALE",32.22
2014,"SG_GEN_PARL","Slovenia","FEMALE",33.33
2015,"SG_GEN_PARL","Slovenia","FEMALE",36.67
2016,"SG_GEN_PARL","Slovenia","FEMALE",36.67
2016,"SG_GEN_PARL","Hungary","FEMALE",10.10
2017,"SG_GEN_PARL","Hungary","FEMALE",10.05
2018,"SG_GEN_PARL","Hungary","FEMALE",10.05
2019,"SG_GEN_PARL","Hungary","FEMALE",12.56
2020,"SG_GEN_PARL","Hungary","FEMALE",12.06
2021,"SG_GEN_PARL","Hungary","FEMALE",12.56
2022,"SG_GEN_PARL","Hungary","FEMALE",13.07
2023,"SG_GEN_PARL","Hungary","FEMALE",13.07
2000,"SG_GEN_PARL","Iceland","FEMALE",34.92
2012,"SG_GEN_PARL","Armenia","FEMALE",8.40
2013,"SG_GEN_PARL","Armenia","FEMALE",10.69
2014,"SG_GEN_PARL","Armenia","FEMALE",10.69
2015,"SG_GEN_PARL","Armenia","FEMALE",10.69
2016,"SG_GEN_PARL","Armenia","FEMALE",10.69
2017,"SG_GEN_PARL","Armenia","FEMALE",9.92
2018,"SG_GEN_PARL","Armenia","FEMALE",18.10
2019,"SG_GEN_PARL","Armenia","FEMALE",24.24
2020,"SG_GEN_PARL","Armenia","FEMALE",23.48
2017,"SG_GEN_PARL","Slovenia","FEMALE",36.67
2018,"SG_GEN_PARL","Slovenia","FEMALE",36.67
2019,"SG_GEN_PARL","Slovenia","FEMALE",24.44
2020,"SG_GEN_PARL","Slovenia","FEMALE",27.78
2021,"SG_GEN_PARL","Slovenia","FEMALE",26.67
2022,"SG_GEN_PARL","Slovenia","FEMALE",28.89
2023,"SG_GEN_PARL","Slovenia","FEMALE",37.78
2000,"SG_GEN_PARL","Spain","FEMALE",21.55
2001,"SG_GEN_PARL","Spain","FEMALE",28.29
2001,"SG_GEN_PARL","Iceland","FEMALE",34.92
2002,"SG_GEN_PARL","Iceland","FEMALE",34.92
2003,"SG_GEN_PARL","Iceland","FEMALE",34.92
2004,"SG_GEN_PARL","Iceland","FEMALE",30.16
2005,"SG_GEN_PARL","Iceland","FEMALE",30.16
2006,"SG_GEN_PARL","Iceland","FEMALE",33.33
2007,"SG_GEN_PARL","Iceland","FEMALE",33.33
2008,"SG_GEN_PARL","Iceland","FEMALE",33.33
2009,"SG_GEN_PARL","Iceland","FEMALE",33.33
2002,"SG_GEN_PARL","Spain","FEMALE",28.29
2003,"SG_GEN_PARL","Spain","FEMALE",28.29
2004,"SG_GEN_PARL","Spain","FEMALE",28.29
2005,"SG_GEN_PARL","Spain","FEMALE",36.00
2006,"SG_GEN_PARL","Spain","FEMALE",36.00
2007,"SG_GEN_PARL","Spain","FEMALE",36.00
2008,"SG_GEN_PARL","Spain","FEMALE",36.57
2009,"SG_GEN_PARL","Spain","FEMALE",36.29
2010,"SG_GEN_PARL","Spain","FEMALE",36.57
2011,"SG_GEN_PARL","Spain","FEMALE",36.57
2012,"SG_GEN_PARL","Spain","FEMALE",36.00
2013,"SG_GEN_PARL","Spain","FEMALE",36.00
2014,"SG_GEN_PARL","Spain","FEMALE",39.71
2015,"SG_GEN_PARL","Spain","FEMALE",41.14
2016,"SG_GEN_PARL","Spain","FEMALE",40.00
2017,"SG_GEN_PARL","Spain","FEMALE",39.14
2018,"SG_GEN_PARL","Spain","FEMALE",39.14
2019,"SG_GEN_PARL","Spain","FEMALE",41.14
2010,"SG_GEN_PARL","Iceland","FEMALE",42.86
2011,"SG_GEN_PARL","Iceland","FEMALE",42.86
2012,"SG_GEN_PARL","Iceland","FEMALE",39.68
2013,"SG_GEN_PARL","Iceland","FEMALE",39.68
2014,"SG_GEN_PARL","Iceland","FEMALE",39.68
2015,"SG_GEN_PARL","Iceland","FEMALE",41.27
2016,"SG_GEN_PARL","Iceland","FEMALE",41.27
2017,"SG_GEN_PARL","Iceland","FEMALE",47.62
2018,"SG_GEN_PARL","Iceland","FEMALE",38.10
2021,"SG_GEN_PARL","Armenia","FEMALE",22.73
2022,"SG_GEN_PARL","Armenia","FEMALE",34.58
2023,"SG_GEN_PARL","Armenia","FEMALE",35.51
2000,"SG_GEN_PARL","Belgium","FEMALE",23.33
2001,"SG_GEN_PARL","Belgium","FEMALE",23.33
2002,"SG_GEN_PARL","Belgium","FEMALE",23.33
2003,"SG_GEN_PARL","Belgium","FEMALE",23.33
2004,"SG_GEN_PARL","Belgium","FEMALE",35.33
2005,"SG_GEN_PARL","Belgium","FEMALE",34.67
2006,"SG_GEN_PARL","Belgium","FEMALE",34.67
2007,"SG_GEN_PARL","Belgium","FEMALE",34.67
2008,"SG_GEN_PARL","Belgium","FEMALE",35.33
2009,"SG_GEN_PARL","Belgium","FEMALE",35.33
2010,"SG_GEN_PARL","Belgium","FEMALE",38.00
2011,"SG_GEN_PARL","Belgium","FEMALE",39.33
2012,"SG_GEN_PARL","Belgium","FEMALE",38.00
2013,"SG_GEN_PARL","Belgium","FEMALE",38.00
2014,"SG_GEN_PARL","Belgium","FEMALE",41.33
2015,"SG_GEN_PARL","Belgium","FEMALE",39.33
2016,"SG_GEN_PARL","Belgium","FEMALE",39.33
2017,"SG_GEN_PARL","Belgium","FEMALE",38.00
2018,"SG_GEN_PARL","Belgium","FEMALE",38.00
2019,"SG_GEN_PARL","Belgium","FEMALE",38.00
2020,"SG_GEN_PARL","Belgium","FEMALE",40.67
2021,"SG_GEN_PARL","Belgium","FEMALE",42
2022,"SG_GEN_PARL","Belgium","FEMALE",42
2023,"SG_GEN_PARL","Belgium","FEMALE",42.67
2020,"SG_GEN_PARL","Spain","FEMALE",44.00
2021,"SG_GEN_PARL","Spain","FEMALE",44
2022,"SG_GEN_PARL","Spain","FEMALE",42.98
2023,"SG_GEN_PARL","Spain","FEMALE",42.41
2000,"SG_GEN_PARL","Sweden","FEMALE",42.69
2001,"SG_GEN_PARL","Sweden","FEMALE",42.69
2002,"SG_GEN_PARL","Sweden","FEMALE",42.69
2003,"SG_GEN_PARL","Sweden","FEMALE",45.27
2004,"SG_GEN_PARL","Sweden","FEMALE",45.27
2005,"SG_GEN_PARL","Sweden","FEMALE",45.27
2006,"SG_GEN_PARL","Sweden","FEMALE",45.27
2007,"SG_GEN_PARL","Sweden","FEMALE",47.28
2008,"SG_GEN_PARL","Sweden","FEMALE",46.99
2009,"SG_GEN_PARL","Sweden","FEMALE",46.99
2010,"SG_GEN_PARL","Sweden","FEMALE",46.42
2011,"SG_GEN_PARL","Sweden","FEMALE",44.99
2012,"SG_GEN_PARL","Sweden","FEMALE",44.70
2013,"SG_GEN_PARL","Sweden","FEMALE",44.70
2019,"SG_GEN_PARL","Iceland","FEMALE",38.10
2020,"SG_GEN_PARL","Iceland","FEMALE",38.10
2021,"SG_GEN_PARL","Iceland","FEMALE",39.68
2022,"SG_GEN_PARL","Iceland","FEMALE",47.62
2023,"SG_GEN_PARL","Iceland","FEMALE",47.62
2000,"SG_GEN_PARL","India","FEMALE",9.02
2001,"SG_GEN_PARL","India","FEMALE",9.01
2002,"SG_GEN_PARL","India","FEMALE",8.84
2003,"SG_GEN_PARL","India","FEMALE",8.84
2014,"SG_GEN_PARL","Sweden","FEMALE",44.99
2015,"SG_GEN_PARL","Sweden","FEMALE",43.55
2016,"SG_GEN_PARL","Sweden","FEMALE",43.55
2017,"SG_GEN_PARL","Sweden","FEMALE",43.55
2018,"SG_GEN_PARL","Sweden","FEMALE",43.55
2019,"SG_GEN_PARL","Sweden","FEMALE",47.28
2020,"SG_GEN_PARL","Sweden","FEMALE",46.99
2021,"SG_GEN_PARL","Sweden","FEMALE",46.99
2022,"SG_GEN_PARL","Sweden","FEMALE",46.13
2000,"SG_GEN_PARL","Bosnia and Herzegovina","FEMALE",7.14
2001,"SG_GEN_PARL","Bosnia and Herzegovina","FEMALE",7.14
2002,"SG_GEN_PARL","Bosnia and Herzegovina","FEMALE",16.67
2003,"SG_GEN_PARL","Bosnia and Herzegovina","FEMALE",16.67
2004,"SG_GEN_PARL","Bosnia and Herzegovina","FEMALE",16.67
2005,"SG_GEN_PARL","Bosnia and Herzegovina","FEMALE",16.67
2006,"SG_GEN_PARL","Bosnia and Herzegovina","FEMALE",16.67
2007,"SG_GEN_PARL","Bosnia and Herzegovina","FEMALE",14.29
2023,"SG_GEN_PARL","Sweden","FEMALE",46.42
2000,"SG_GEN_PARL","Switzerland","FEMALE",22.50
2001,"SG_GEN_PARL","Switzerland","FEMALE",23.00
2002,"SG_GEN_PARL","Switzerland","FEMALE",23.00
2003,"SG_GEN_PARL","Switzerland","FEMALE",23.00
2004,"SG_GEN_PARL","Switzerland","FEMALE",25.00
2005,"SG_GEN_PARL","Switzerland","FEMALE",25.00
