Year,SeriesCode,GeoAreaName,Sex,Value
2016,"SI_COV_BENFTS","Israel","BOTHSEX",54.9
2020,"SI_COV_BENFTS","Israel","BOTHSEX",54.9
2020,"SI_COV_BENFTS","Italy","BOTHSEX",82
2016,"SI_COV_BENFTS","Japan","BOTHSEX",75.4
2019,"SI_COV_BENFTS","Japan","BOTHSEX",76
2020,"SI_COV_BENFTS","Japan","BOTHSEX",98
2016,"SI_COV_BENFTS","Kazakhstan","BOTHSEX",100
2020,"SI_COV_BENFTS","Kazakhstan","MALE",100
2020,"SI_COV_BENFTS","Kazakhstan","BOTHSEX",100
2020,"SI_COV_BENFTS","Kazakhstan","FEMALE",100
2016,"SI_COV_BENFTS","Republic of Korea","BOTHSEX",65.7
2019,"SI_COV_BENFTS","Republic of Korea","BOTHSEX",67
2020,"SI_COV_BENFTS","Republic of Korea","BOTHSEX",77.3
2020,"SI_COV_BENFTS","Kyrgyzstan","BOTHSEX",41.7
2016,"SI_COV_BENFTS","Latvia","BOTHSEX",96.5
2020,"SI_COV_BENFTS","Latvia","BOTHSEX",96.5
2016,"SI_COV_BENFTS","Lithuania","BOTHSEX",92.7
2020,"SI_COV_BENFTS","Lithuania","BOTHSEX",92.7
2020,"SI_COV_BENFTS","Luxembourg","BOTHSEX",96
2020,"SI_COV_BENFTS","Mexico","BOTHSEX",62.4
2021,"SI_COV_BENFTS","Mexico","BOTHSEX",65.7
2020,"SI_COV_BENFTS","Republic of Moldova","BOTHSEX",42
2020,"SI_COV_BENFTS","Montenegro","BOTHSEX",41
2016,"SI_COV_BENFTS","Netherlands (Kingdom of the)","BOTHSEX",97.5
2020,"SI_COV_BENFTS","Netherlands (Kingdom of the)","BOTHSEX",97.5
2016,"SI_COV_BENFTS","New Zealand","BOTHSEX",66.6
2020,"SI_COV_BENFTS","New Zealand","MALE",100
2020,"SI_COV_BENFTS","New Zealand","FEMALE",100
2020,"SI_COV_BENFTS","New Zealand","BOTHSEX",100
2016,"SI_COV_BENFTS","Norway","BOTHSEX",95.8
2020,"SI_COV_BENFTS","Norway","BOTHSEX",95.8
2016,"SI_COV_BENFTS","Poland","BOTHSEX",84.9
2020,"SI_COV_BENFTS","Poland","BOTHSEX",84.9
2016,"SI_COV_BENFTS","Portugal","BOTHSEX",90.2
2020,"SI_COV_BENFTS","Portugal","BOTHSEX",90.2
2016,"SI_COV_BENFTS","Romania","BOTHSEX",95
2020,"SI_COV_BENFTS","Romania","BOTHSEX",95
2020,"SI_COV_BENFTS","Serbia","BOTHSEX",39
2021,"SI_COV_BENFTS","Serbia","BOTHSEX",48
2016,"SI_COV_BENFTS","Slovakia","BOTHSEX",92.1
2020,"SI_COV_BENFTS","Slovakia","BOTHSEX",92.1
2016,"SI_COV_BENFTS","Viet Nam","BOTHSEX",37.9
2019,"SI_COV_BENFTS","Viet Nam","BOTHSEX",38
2020,"SI_COV_BENFTS","Viet Nam","BOTHSEX",38.8
2016,"SI_COV_BENFTS","Slovenia","BOTHSEX",100
2020,"SI_COV_BENFTS","Slovenia","FEMALE",100
2020,"SI_COV_BENFTS","Slovenia","BOTHSEX",100
2020,"SI_COV_BENFTS","Slovenia","MALE",100
2016,"SI_COV_BENFTS","Spain","BOTHSEX",80.9
2020,"SI_COV_BENFTS","Spain","BOTHSEX",80.9
2016,"SI_COV_BENFTS","Sweden","BOTHSEX",100
2020,"SI_COV_BENFTS","Sweden","FEMALE",100
2020,"SI_COV_BENFTS","Sweden","MALE",100
2020,"SI_COV_BENFTS","Sweden","BOTHSEX",100
2016,"SI_COV_BENFTS","Switzerland","BOTHSEX",92.7
2020,"SI_COV_BENFTS","Switzerland","BOTHSEX",92.7
2020,"SI_COV_BENFTS","Tajikistan","BOTHSEX",26.6
2020,"SI_COV_BENFTS","United Arab Emirates","BOTHSEX",3.5
2020,"SI_COV_BENFTS","Türkiye","BOTHSEX",79.8
2021,"SI_COV_BENFTS","Turkmenistan","BOTHSEX",44.2
2018,"SI_COV_BENFTS","Ukraine","BOTHSEX",73
2020,"SI_COV_BENFTS","North Macedonia","BOTHSEX",39
2016,"SI_COV_BENFTS","United Kingdom of Great Britain and Northern Ireland","BOTHSEX",93.5
2020,"SI_COV_BENFTS","United Kingdom of Great Britain and Northern Ireland","BOTHSEX",93.5
2020,"SI_COV_BENFTS","Uzbekistan","BOTHSEX",42.7
2020,"SI_COV_BENFTS","Uzbekistan","BOTHSEX",42.7
