Year,SeriesCode,GeoAreaName,Type of product,Value
2000,"TM_TAX_DMFN","Albania","CLO",12.55197
2000,"TM_TAX_DMFN","Albania","ARM",2.2333
2000,"TM_TAX_DMFN","Albania","ALP",4.56821
2000,"TM_TAX_DMFN","Albania","AGR",3.44299
2000,"TM_TAX_DMFN","Albania","TEX",8.58723
2000,"TM_TAX_DMFN","Albania","OIL",0.24362
2000,"TM_TAX_DMFN","Albania","IND",3.28706
2005,"TM_TAX_DMFN","Albania","TEX",8.41945
2005,"TM_TAX_DMFN","Albania","OIL",0.1243
2005,"TM_TAX_DMFN","Albania","IND",2.81879
2005,"TM_TAX_DMFN","Albania","CLO",11.92519
2005,"TM_TAX_DMFN","Albania","ARM",1.86909
2005,"TM_TAX_DMFN","Albania","ALP",3.96964
2005,"TM_TAX_DMFN","Albania","AGR",3.4373
2010,"TM_TAX_DMFN","Albania","AGR",3.30899
2010,"TM_TAX_DMFN","Albania","CLO",12.17446
2010,"TM_TAX_DMFN","Albania","ALP",3.78271
2010,"TM_TAX_DMFN","Albania","OIL",0
2010,"TM_TAX_DMFN","Albania","IND",2.20094
2010,"TM_TAX_DMFN","Albania","ARM",1.90489
2010,"TM_TAX_DMFN","Albania","TEX",8.49246
2011,"TM_TAX_DMFN","Albania","ARM",1.89696
2011,"TM_TAX_DMFN","Albania","ALP",3.7714
2011,"TM_TAX_DMFN","Albania","AGR",3.12962
2011,"TM_TAX_DMFN","Albania","TEX",8.49079
2011,"TM_TAX_DMFN","Albania","OIL",0
2011,"TM_TAX_DMFN","Albania","IND",2.20003
2000,"TM_TAX_DMFN","Bulgaria","ALP",4.38767
2000,"TM_TAX_DMFN","Bulgaria","AGR",11.43257
2000,"TM_TAX_DMFN","Bulgaria","ARM",2.16005
2000,"TM_TAX_DMFN","Bulgaria","TEX",8.97273
2000,"TM_TAX_DMFN","Bulgaria","IND",2.28925
2000,"TM_TAX_DMFN","Bulgaria","CLO",13.23607
2005,"TM_TAX_DMFN","Bulgaria","TEX",7.97092
2005,"TM_TAX_DMFN","Bulgaria","IND",1.73476
2005,"TM_TAX_DMFN","Bulgaria","CLO",12.17955
2011,"TM_TAX_DMFN","Albania","CLO",12.16918
2012,"TM_TAX_DMFN","Albania","AGR",3.03511
2012,"TM_TAX_DMFN","Albania","TEX",7.81334
2012,"TM_TAX_DMFN","Albania","OIL",0
2012,"TM_TAX_DMFN","Albania","IND",2.68609
2012,"TM_TAX_DMFN","Albania","CLO",12.17582
2012,"TM_TAX_DMFN","Albania","ARM",1.89696
2012,"TM_TAX_DMFN","Albania","ALP",4.32097
2013,"TM_TAX_DMFN","Albania","CLO",12.17363
2005,"TM_TAX_DMFN","Bulgaria","ARM",2.04262
2005,"TM_TAX_DMFN","Bulgaria","ALP",3.69921
2005,"TM_TAX_DMFN","Bulgaria","AGR",11.587
2010,"TM_TAX_DMFN","Bulgaria","ALP",3.5247
2010,"TM_TAX_DMFN","Bulgaria","AGR",11.61232
2010,"TM_TAX_DMFN","Bulgaria","TEX",7.79504
2010,"TM_TAX_DMFN","Bulgaria","IND",1.546
2010,"TM_TAX_DMFN","Bulgaria","CLO",12.1008
2010,"TM_TAX_DMFN","Bulgaria","ARM",2.08144
2013,"TM_TAX_DMFN","Albania","ARM",1.89696
2013,"TM_TAX_DMFN","Albania","ALP",4.00021
2013,"TM_TAX_DMFN","Albania","AGR",3.06387
2013,"TM_TAX_DMFN","Albania","TEX",7.96172
2013,"TM_TAX_DMFN","Albania","OIL",0
2013,"TM_TAX_DMFN","Albania","IND",2.31309
2014,"TM_TAX_DMFN","Albania","OIL",0
2014,"TM_TAX_DMFN","Albania","IND",2.69965
2014,"TM_TAX_DMFN","Albania","AGR",3.06826
2015,"TM_TAX_DMFN","Costa Rica","IND",0.76505
2015,"TM_TAX_DMFN","Costa Rica","CLO",10.73335
2015,"TM_TAX_DMFN","Costa Rica","ARM",1.32852
2015,"TM_TAX_DMFN","Costa Rica","ALP",3.00383
2016,"TM_TAX_DMFN","Costa Rica","IND",0.75391
2016,"TM_TAX_DMFN","Costa Rica","TEX",6.53298
2016,"TM_TAX_DMFN","Costa Rica","ARM",1.32858
2016,"TM_TAX_DMFN","Costa Rica","ALP",2.99207
2016,"TM_TAX_DMFN","Costa Rica","AGR",9.37304
2016,"TM_TAX_DMFN","Costa Rica","CLO",10.7324
2017,"TM_TAX_DMFN","Costa Rica","AGR",9.31194
2017,"TM_TAX_DMFN","Costa Rica","TEX",6.41102
2017,"TM_TAX_DMFN","Costa Rica","IND",1.33333
2017,"TM_TAX_DMFN","Costa Rica","CLO",10.54249
2017,"TM_TAX_DMFN","Costa Rica","ARM",1.28224
2017,"TM_TAX_DMFN","Costa Rica","ALP",3.05563
2018,"TM_TAX_DMFN","Costa Rica","ARM",1.32853
2018,"TM_TAX_DMFN","Costa Rica","ALP",3.09303
2011,"TM_TAX_DMFN","Bulgaria","TEX",7.7805
2011,"TM_TAX_DMFN","Bulgaria","IND",1.53466
2011,"TM_TAX_DMFN","Bulgaria","CLO",12.08919
2011,"TM_TAX_DMFN","Bulgaria","ARM",2.07746
2011,"TM_TAX_DMFN","Bulgaria","ALP",3.51165
2011,"TM_TAX_DMFN","Bulgaria","AGR",11.56107
2012,"TM_TAX_DMFN","Bulgaria","TEX",7.57483
2012,"TM_TAX_DMFN","Bulgaria","IND",1.62303
2012,"TM_TAX_DMFN","Bulgaria","CLO",12.09379
2018,"TM_TAX_DMFN","Costa Rica","AGR",9.29207
2018,"TM_TAX_DMFN","Costa Rica","TEX",6.53279
2018,"TM_TAX_DMFN","Costa Rica","IND",1.4116
2018,"TM_TAX_DMFN","Costa Rica","CLO",10.73473
2019,"TM_TAX_DMFN","Costa Rica","TEX",6.53629
2019,"TM_TAX_DMFN","Costa Rica","IND",1.38956
2019,"TM_TAX_DMFN","Costa Rica","CLO",10.73519
2019,"TM_TAX_DMFN","Costa Rica","ARM",1.32853
2019,"TM_TAX_DMFN","Costa Rica","ALP",3.22401
2012,"TM_TAX_DMFN","Bulgaria","ALP",3.5654
2012,"TM_TAX_DMFN","Bulgaria","ARM",2.19676
2012,"TM_TAX_DMFN","Bulgaria","AGR",10.69262
2013,"TM_TAX_DMFN","Bulgaria","TEX",7.59795
2013,"TM_TAX_DMFN","Bulgaria","IND",1.51496
2013,"TM_TAX_DMFN","Bulgaria","CLO",12.08756
2013,"TM_TAX_DMFN","Bulgaria","ARM",2.19676
2013,"TM_TAX_DMFN","Bulgaria","ALP",3.47252
2013,"TM_TAX_DMFN","Bulgaria","AGR",10.747
2019,"TM_TAX_DMFN","Costa Rica","AGR",11.27576
2020,"TM_TAX_DMFN","Costa Rica","CLO",10.73438
2020,"TM_TAX_DMFN","Costa Rica","ARM",1.32853
2020,"TM_TAX_DMFN","Costa Rica","ALP",3.21917
2020,"TM_TAX_DMFN","Costa Rica","AGR",11.28423
2020,"TM_TAX_DMFN","Costa Rica","IND",1.38563
2020,"TM_TAX_DMFN","Costa Rica","TEX",6.52509
2021,"TM_TAX_DMFN","Costa Rica","ALP",3.21845
2021,"TM_TAX_DMFN","Costa Rica","TEX",6.5235
2014,"TM_TAX_DMFN","Albania","CLO",12.17198
2014,"TM_TAX_DMFN","Albania","ARM",1.89725
2014,"TM_TAX_DMFN","Albania","ALP",4.33411
2014,"TM_TAX_DMFN","Albania","TEX",7.86606
2015,"TM_TAX_DMFN","Albania","OIL",0
2015,"TM_TAX_DMFN","Albania","IND",2.32608
2015,"TM_TAX_DMFN","Albania","CLO",12.11155
2015,"TM_TAX_DMFN","Albania","ARM",1.89725
2015,"TM_TAX_DMFN","Albania","ALP",3.99224
2015,"TM_TAX_DMFN","Albania","AGR",3.06649
2015,"TM_TAX_DMFN","Albania","TEX",7.80387
2016,"TM_TAX_DMFN","Albania","IND",2.30656
2016,"TM_TAX_DMFN","Albania","CLO",12.10928
2016,"TM_TAX_DMFN","Albania","ARM",1.89771
2016,"TM_TAX_DMFN","Albania","ALP",3.97315
2016,"TM_TAX_DMFN","Albania","AGR",3.06658
2016,"TM_TAX_DMFN","Albania","TEX",7.80905
2016,"TM_TAX_DMFN","Albania","OIL",0
2017,"TM_TAX_DMFN","Albania","CLO",12.01631
2017,"TM_TAX_DMFN","Albania","AGR",2.09032
2017,"TM_TAX_DMFN","Albania","ALP",4.22041
2017,"TM_TAX_DMFN","Albania","ARM",1.85431
2017,"TM_TAX_DMFN","Albania","IND",2.54546
2017,"TM_TAX_DMFN","Albania","TEX",7.70977
2017,"TM_TAX_DMFN","Albania","OIL",0
2018,"TM_TAX_DMFN","Albania","TEX",7.80819
2018,"TM_TAX_DMFN","Albania","OIL",0
2018,"TM_TAX_DMFN","Albania","IND",2.30531
2018,"TM_TAX_DMFN","Albania","CLO",12.10348
2018,"TM_TAX_DMFN","Albania","ARM",1.89719
2018,"TM_TAX_DMFN","Albania","ALP",4.00082
2018,"TM_TAX_DMFN","Albania","AGR",2.12238
2019,"TM_TAX_DMFN","Albania","CLO",12.10392
2019,"TM_TAX_DMFN","Albania","ARM",1.89719
2019,"TM_TAX_DMFN","Albania","ALP",3.95915
2019,"TM_TAX_DMFN","Albania","AGR",2.15474
2019,"TM_TAX_DMFN","Albania","TEX",7.85738
2019,"TM_TAX_DMFN","Albania","OIL",0
2019,"TM_TAX_DMFN","Albania","IND",2.29676
2020,"TM_TAX_DMFN","Albania","ARM",1.89719
2020,"TM_TAX_DMFN","Albania","ALP",3.95032
2020,"TM_TAX_DMFN","Albania","AGR",2.15473
2020,"TM_TAX_DMFN","Albania","IND",2.29093
2020,"TM_TAX_DMFN","Albania","CLO",12.0941
2020,"TM_TAX_DMFN","Albania","OIL",0
2021,"TM_TAX_DMFN","Costa Rica","IND",1.3854
2021,"TM_TAX_DMFN","Costa Rica","CLO",10.73523
2021,"TM_TAX_DMFN","Costa Rica","ARM",1.32853
2021,"TM_TAX_DMFN","Costa Rica","AGR",11.27635
2000,"TM_TAX_DMFN","Croatia","AGR",11.67452
2000,"TM_TAX_DMFN","Croatia","TEX",8.1643
2000,"TM_TAX_DMFN","Croatia","IND",2.66976
2000,"TM_TAX_DMFN","Croatia","CLO",13.35219
2000,"TM_TAX_DMFN","Croatia","ARM",2.55896
2000,"TM_TAX_DMFN","Croatia","ALP",3.38246
2005,"TM_TAX_DMFN","Croatia","TEX",7.52581
2005,"TM_TAX_DMFN","Croatia","IND",2.40955
2005,"TM_TAX_DMFN","Croatia","CLO",12.6086
2005,"TM_TAX_DMFN","Croatia","ARM",2.40894
2005,"TM_TAX_DMFN","Croatia","ALP",3.22828
2005,"TM_TAX_DMFN","Croatia","AGR",11.31461
2010,"TM_TAX_DMFN","Croatia","ARM",3.13871
2010,"TM_TAX_DMFN","Croatia","IND",2.24131
2010,"TM_TAX_DMFN","Croatia","AGR",11.67256
2010,"TM_TAX_DMFN","Croatia","ALP",3.13216
2010,"TM_TAX_DMFN","Croatia","TEX",7.41041
2010,"TM_TAX_DMFN","Croatia","CLO",12.38654
2011,"TM_TAX_DMFN","Croatia","TEX",7.39459
2011,"TM_TAX_DMFN","Croatia","IND",2.22892
2011,"TM_TAX_DMFN","Croatia","CLO",12.35812
2011,"TM_TAX_DMFN","Croatia","ALP",3.1179
2011,"TM_TAX_DMFN","Croatia","AGR",11.63669
2011,"TM_TAX_DMFN","Croatia","ARM",3.13832
2012,"TM_TAX_DMFN","Croatia","ARM",3.10214
2012,"TM_TAX_DMFN","Croatia","ALP",3.2359
2012,"TM_TAX_DMFN","Croatia","AGR",11.30473
2012,"TM_TAX_DMFN","Croatia","TEX",7.07472
2012,"TM_TAX_DMFN","Croatia","IND",2.37161
2012,"TM_TAX_DMFN","Croatia","CLO",12.3633
2013,"TM_TAX_DMFN","Croatia","ALP",3.12721
2013,"TM_TAX_DMFN","Croatia","AGR",11.27164
2013,"TM_TAX_DMFN","Croatia","TEX",7.15103
2013,"TM_TAX_DMFN","Croatia","IND",2.25429
2013,"TM_TAX_DMFN","Croatia","CLO",12.35401
2013,"TM_TAX_DMFN","Croatia","ARM",3.10215
2014,"TM_TAX_DMFN","Croatia","ARM",3.10207
2014,"TM_TAX_DMFN","Croatia","CLO",12.35198
2014,"TM_TAX_DMFN","Croatia","TEX",7.07611
2014,"TM_TAX_DMFN","Croatia","IND",2.37663
2014,"TM_TAX_DMFN","Croatia","ALP",3.24619
2014,"TM_TAX_DMFN","Croatia","AGR",11.67032
2015,"TM_TAX_DMFN","Croatia","AGR",11.50618
2015,"TM_TAX_DMFN","Croatia","ARM",3.10208
2015,"TM_TAX_DMFN","Croatia","ALP",3.2097
2015,"TM_TAX_DMFN","Croatia","TEX",7.05358
2015,"TM_TAX_DMFN","Croatia","IND",2.33935
2015,"TM_TAX_DMFN","Croatia","CLO",12.29207
2016,"TM_TAX_DMFN","Croatia","ARM",3.1022
2016,"TM_TAX_DMFN","Croatia","ALP",3.19063
2016,"TM_TAX_DMFN","Croatia","AGR",11.52837
2016,"TM_TAX_DMFN","Croatia","TEX",7.04623
2016,"TM_TAX_DMFN","Croatia","IND",2.32019
2016,"TM_TAX_DMFN","Croatia","CLO",12.28851
2017,"TM_TAX_DMFN","Croatia","IND",2.32162
2017,"TM_TAX_DMFN","Croatia","CLO",12.14537
2017,"TM_TAX_DMFN","Croatia","ARM",3.10129
2017,"TM_TAX_DMFN","Croatia","ALP",3.21296
2017,"TM_TAX_DMFN","Croatia","AGR",10.54889
2014,"TM_TAX_DMFN","Bulgaria","CLO",12.09695
2014,"TM_TAX_DMFN","Bulgaria","ARM",2.19686
2014,"TM_TAX_DMFN","Bulgaria","ALP",3.56579
2014,"TM_TAX_DMFN","Bulgaria","AGR",10.82822
2014,"TM_TAX_DMFN","Bulgaria","TEX",7.56133
2014,"TM_TAX_DMFN","Bulgaria","IND",1.61169
2015,"TM_TAX_DMFN","Bulgaria","TEX",7.53389
2015,"TM_TAX_DMFN","Bulgaria","IND",1.59562
2015,"TM_TAX_DMFN","Bulgaria","CLO",12.02315
2015,"TM_TAX_DMFN","Bulgaria","ARM",2.19688
2015,"TM_TAX_DMFN","Bulgaria","ALP",3.54079
2015,"TM_TAX_DMFN","Bulgaria","AGR",10.84697
2016,"TM_TAX_DMFN","Bulgaria","IND",1.5668
2016,"TM_TAX_DMFN","Bulgaria","ALP",3.51386
2016,"TM_TAX_DMFN","Bulgaria","AGR",10.84132
2016,"TM_TAX_DMFN","Bulgaria","CLO",12.01956
2016,"TM_TAX_DMFN","Bulgaria","TEX",7.56523
2016,"TM_TAX_DMFN","Bulgaria","ARM",2.19722
2017,"TM_TAX_DMFN","Bulgaria","TEX",7.48375
2017,"TM_TAX_DMFN","Bulgaria","IND",1.664
2017,"TM_TAX_DMFN","Bulgaria","CLO",11.86323
2017,"TM_TAX_DMFN","Bulgaria","ARM",2.1207
2017,"TM_TAX_DMFN","Bulgaria","ALP",3.59351
2017,"TM_TAX_DMFN","Bulgaria","AGR",10.5846
2018,"TM_TAX_DMFN","Bulgaria","TEX",7.57234
2018,"TM_TAX_DMFN","Bulgaria","IND",1.59901
2018,"TM_TAX_DMFN","Bulgaria","CLO",12.02686
2018,"TM_TAX_DMFN","Bulgaria","ARM",2.19691
2018,"TM_TAX_DMFN","Bulgaria","ALP",3.55102
2018,"TM_TAX_DMFN","Bulgaria","AGR",10.46993
2019,"TM_TAX_DMFN","Bulgaria","AGR",10.3571
2019,"TM_TAX_DMFN","Bulgaria","TEX",7.58623
2019,"TM_TAX_DMFN","Bulgaria","IND",1.5857
2019,"TM_TAX_DMFN","Bulgaria","CLO",12.02955
2019,"TM_TAX_DMFN","Bulgaria","ARM",2.20003
2019,"TM_TAX_DMFN","Bulgaria","ALP",3.4892
2020,"TM_TAX_DMFN","Albania","TEX",7.80381
2021,"TM_TAX_DMFN","Albania","AGR",2.15304
2021,"TM_TAX_DMFN","Albania","ALP",3.95385
2021,"TM_TAX_DMFN","Albania","TEX",7.80486
2021,"TM_TAX_DMFN","Albania","OIL",0
2021,"TM_TAX_DMFN","Albania","IND",2.29305
2021,"TM_TAX_DMFN","Albania","CLO",12.10361
2021,"TM_TAX_DMFN","Albania","ARM",1.89719
2000,"TM_TAX_DMFN","Georgia","OIL",0.29983
2000,"TM_TAX_DMFN","Georgia","IND",1.90421
2000,"TM_TAX_DMFN","Georgia","ALP",1.92445
2000,"TM_TAX_DMFN","Georgia","ARM",1.14658
2000,"TM_TAX_DMFN","Georgia","AGR",4.27726
2000,"TM_TAX_DMFN","Georgia","CLO",12.12184
2000,"TM_TAX_DMFN","Georgia","TEX",5.7804
2005,"TM_TAX_DMFN","Georgia","CLO",11.08904
2005,"TM_TAX_DMFN","Georgia","ARM",1.06449
2005,"TM_TAX_DMFN","Georgia","ALP",1.60121
2005,"TM_TAX_DMFN","Georgia","AGR",8.62204
2005,"TM_TAX_DMFN","Georgia","TEX",5.06053
2005,"TM_TAX_DMFN","Georgia","OIL",0.16938
2005,"TM_TAX_DMFN","Georgia","IND",1.65656
2010,"TM_TAX_DMFN","Georgia","ARM",1.06449
2010,"TM_TAX_DMFN","Georgia","ALP",1.41073
2010,"TM_TAX_DMFN","Georgia","AGR",8.70376
2010,"TM_TAX_DMFN","Georgia","CLO",10.96852
2010,"TM_TAX_DMFN","Georgia","IND",1.47032
2010,"TM_TAX_DMFN","Georgia","TEX",4.92271
2010,"TM_TAX_DMFN","Georgia","OIL",0
2011,"TM_TAX_DMFN","Georgia","OIL",0
2011,"TM_TAX_DMFN","Georgia","IND",1.42227
2011,"TM_TAX_DMFN","Georgia","CLO",10.96853
2011,"TM_TAX_DMFN","Georgia","ARM",1.06449
2011,"TM_TAX_DMFN","Georgia","AGR",8.69893
2011,"TM_TAX_DMFN","Georgia","ALP",1.37514
2011,"TM_TAX_DMFN","Georgia","TEX",4.92039
2012,"TM_TAX_DMFN","Georgia","CLO",10.96779
2012,"TM_TAX_DMFN","Georgia","AGR",8.66874
2012,"TM_TAX_DMFN","Georgia","ARM",1.4436
2012,"TM_TAX_DMFN","Georgia","ALP",1.24812
2012,"TM_TAX_DMFN","Georgia","TEX",4.91773
2012,"TM_TAX_DMFN","Georgia","OIL",0
2012,"TM_TAX_DMFN","Georgia","IND",1.26806
2013,"TM_TAX_DMFN","Georgia","ALP",1.29671
2013,"TM_TAX_DMFN","Georgia","AGR",9.06674
2013,"TM_TAX_DMFN","Georgia","IND",1.32522
2013,"TM_TAX_DMFN","Georgia","CLO",10.96319
2013,"TM_TAX_DMFN","Georgia","ARM",1.4436
2013,"TM_TAX_DMFN","Georgia","TEX",4.91555
2013,"TM_TAX_DMFN","Georgia","OIL",0
2014,"TM_TAX_DMFN","Georgia","TEX",4.91509
2014,"TM_TAX_DMFN","Georgia","OIL",0
2014,"TM_TAX_DMFN","Georgia","IND",1.26162
2014,"TM_TAX_DMFN","Georgia","ALP",1.25203
2014,"TM_TAX_DMFN","Georgia","ARM",1.44358
2014,"TM_TAX_DMFN","Georgia","AGR",9.06944
2014,"TM_TAX_DMFN","Georgia","CLO",10.96782
2015,"TM_TAX_DMFN","Georgia","IND",1.13884
2015,"TM_TAX_DMFN","Georgia","CLO",10.89677
2015,"TM_TAX_DMFN","Georgia","ARM",1.44358
2015,"TM_TAX_DMFN","Georgia","ALP",1.16959
2015,"TM_TAX_DMFN","Georgia","AGR",8.96166
2015,"TM_TAX_DMFN","Georgia","OIL",0
2015,"TM_TAX_DMFN","Georgia","TEX",4.97896
2016,"TM_TAX_DMFN","Georgia","CLO",10.8959
2016,"TM_TAX_DMFN","Georgia","ARM",1.44361
2016,"TM_TAX_DMFN","Georgia","ALP",1.17745
2016,"TM_TAX_DMFN","Georgia","AGR",8.95342
2016,"TM_TAX_DMFN","Georgia","TEX",5.05103
2016,"TM_TAX_DMFN","Georgia","IND",1.14806
2016,"TM_TAX_DMFN","Georgia","OIL",0
2017,"TM_TAX_DMFN","Georgia","IND",1.26679
2020,"TM_TAX_DMFN","Bulgaria","ALP",3.47801
2020,"TM_TAX_DMFN","Bulgaria","AGR",10.366
2020,"TM_TAX_DMFN","Bulgaria","ARM",2.20003
2020,"TM_TAX_DMFN","Bulgaria","CLO",12.01877
2020,"TM_TAX_DMFN","Bulgaria","TEX",7.50967
2020,"TM_TAX_DMFN","Bulgaria","IND",1.57716
2021,"TM_TAX_DMFN","Bulgaria","ALP",3.48145
2021,"TM_TAX_DMFN","Bulgaria","AGR",10.35704
2021,"TM_TAX_DMFN","Bulgaria","TEX",7.51092
2017,"TM_TAX_DMFN","Georgia","TEX",4.92845
2017,"TM_TAX_DMFN","Georgia","CLO",10.71498
2017,"TM_TAX_DMFN","Georgia","ARM",1.29975
2017,"TM_TAX_DMFN","Georgia","ALP",1.24998
2017,"TM_TAX_DMFN","Georgia","AGR",8.8955
2017,"TM_TAX_DMFN","Georgia","OIL",0
2018,"TM_TAX_DMFN","Georgia","AGR",8.87752
2018,"TM_TAX_DMFN","Georgia","TEX",5.04853
2018,"TM_TAX_DMFN","Georgia","OIL",0
2021,"TM_TAX_DMFN","Bulgaria","IND",1.57976
2021,"TM_TAX_DMFN","Bulgaria","CLO",12.02941
2021,"TM_TAX_DMFN","Bulgaria","ARM",2.20001
2000,"TM_TAX_DMFN","Belarus","AGR",17.38966
2000,"TM_TAX_DMFN","Belarus","ARM",2.24467
2000,"TM_TAX_DMFN","Belarus","TEX",6.53541
2000,"TM_TAX_DMFN","Belarus","IND",1.71626
2000,"TM_TAX_DMFN","Belarus","CLO",14.33809
2000,"TM_TAX_DMFN","Belarus","ALP",2.8575
2018,"TM_TAX_DMFN","Georgia","IND",1.29434
2018,"TM_TAX_DMFN","Georgia","CLO",10.89943
2018,"TM_TAX_DMFN","Georgia","ARM",1.4436
2018,"TM_TAX_DMFN","Georgia","ALP",1.26695
2019,"TM_TAX_DMFN","Georgia","IND",1.30963
2019,"TM_TAX_DMFN","Georgia","CLO",10.89948
2019,"TM_TAX_DMFN","Georgia","ARM",1.4439
2019,"TM_TAX_DMFN","Georgia","ALP",1.28042
2019,"TM_TAX_DMFN","Georgia","AGR",8.78945
2019,"TM_TAX_DMFN","Georgia","TEX",5.04627
2019,"TM_TAX_DMFN","Georgia","OIL",0
2020,"TM_TAX_DMFN","Georgia","AGR",8.78959
2020,"TM_TAX_DMFN","Georgia","TEX",5.0354
2020,"TM_TAX_DMFN","Georgia","OIL",0
2020,"TM_TAX_DMFN","Georgia","IND",1.32712
2020,"TM_TAX_DMFN","Georgia","CLO",10.89938
2020,"TM_TAX_DMFN","Georgia","ARM",1.4439
2020,"TM_TAX_DMFN","Georgia","ALP",1.29517
2017,"TM_TAX_DMFN","Croatia","TEX",6.94936
2018,"TM_TAX_DMFN","Croatia","ARM",3.10225
2018,"TM_TAX_DMFN","Croatia","ALP",3.18251
2018,"TM_TAX_DMFN","Croatia","AGR",10.57357
2018,"TM_TAX_DMFN","Croatia","IND",2.2808
2018,"TM_TAX_DMFN","Croatia","TEX",7.04347
2018,"TM_TAX_DMFN","Croatia","CLO",12.28664
2019,"TM_TAX_DMFN","Croatia","AGR",10.51881
2019,"TM_TAX_DMFN","Croatia","TEX",7.07238
2019,"TM_TAX_DMFN","Croatia","IND",2.24024
2019,"TM_TAX_DMFN","Croatia","CLO",12.28704
2019,"TM_TAX_DMFN","Croatia","ARM",3.10298
2019,"TM_TAX_DMFN","Croatia","ALP",3.11663
2020,"TM_TAX_DMFN","Croatia","TEX",7.02342
2020,"TM_TAX_DMFN","Croatia","IND",2.23517
2020,"TM_TAX_DMFN","Croatia","CLO",12.28534
2020,"TM_TAX_DMFN","Croatia","ARM",3.10298
2020,"TM_TAX_DMFN","Croatia","ALP",3.11185
2021,"TM_TAX_DMFN","Georgia","AGR",8.79123
2021,"TM_TAX_DMFN","Georgia","ARM",1.4439
2021,"TM_TAX_DMFN","Georgia","TEX",5.0352
2021,"TM_TAX_DMFN","Georgia","OIL",0
2021,"TM_TAX_DMFN","Georgia","IND",1.33429
2021,"TM_TAX_DMFN","Georgia","CLO",10.89944
2021,"TM_TAX_DMFN","Georgia","ALP",1.30124
2000,"TM_TAX_DMFN","Germany","CLO",13.05813
2000,"TM_TAX_DMFN","Germany","ARM",1.90794
2020,"TM_TAX_DMFN","Croatia","AGR",10.59098
