Year,SeriesCode,Country,Age,Sex,Value
2017,SN_ITK_DEFC,Colombia,,,4.3
2018,SN_ITK_DEFC,Colombia,,,4.6
2019,SN_ITK_DEFC,Colombia,,,5.4
2020,SN_ITK_DEFC,Colombia,,,6.3
2021,SN_ITK_DEFC,Colombia,,,6.6
2001,SN_ITK_DEFC,Costa Rica,,,4.7
2002,SN_ITK_DEFC,Costa Rica,,,5.0
2003,SN_ITK_DEFC,Costa Rica,,,5.2
2004,SN_ITK_DEFC,Costa Rica,,,4.9
2005,SN_ITK_DEFC,Costa Rica,,,4.3
2006,SN_ITK_DEFC,Costa Rica,,,3.9
2007,SN_ITK_DEFC,Costa Rica,,,3.7
2008,SN_ITK_DEFC,Costa Rica,,,3.9
2009,SN_ITK_DEFC,Costa Rica,,,4.2
2010,SN_ITK_DEFC,Costa Rica,,,4.6
2011,SN_ITK_DEFC,Costa Rica,,,5.0
2012,SN_ITK_DEFC,Costa Rica,,,5.1
2013,SN_ITK_DEFC,Costa Rica,,,5.0
2014,SN_ITK_DEFC,Costa Rica,,,4.8
2015,SN_ITK_DEFC,Costa Rica,,,4.2
2016,SN_ITK_DEFC,Costa Rica,,,3.7
2017,SN_ITK_DEFC,Costa Rica,,,3.2
2018,SN_ITK_DEFC,Costa Rica,,,3.1
2019,SN_ITK_DEFC,Costa Rica,,,3.1
2020,SN_ITK_DEFC,Costa Rica,,,3.1
2021,SN_ITK_DEFC,Costa Rica,,,3.0
2001,SN_ITK_DEFC,Croatia,,,6.9
2002,SN_ITK_DEFC,Croatia,,,4.6
2003,SN_ITK_DEFC,Croatia,,,3.6
2004,SN_ITK_DEFC,Croatia,,,3.0
2002,SN_ITK_DEFC,Slovakia,,,6.1
2003,SN_ITK_DEFC,Slovakia,,,6.0
2004,SN_ITK_DEFC,Slovakia,,,5.8
2005,SN_ITK_DEFC,Slovakia,,,5.5
2006,SN_ITK_DEFC,Slovakia,,,5.6
2007,SN_ITK_DEFC,Slovakia,,,5.4
2008,SN_ITK_DEFC,Slovakia,,,4.9
2009,SN_ITK_DEFC,Slovakia,,,4.7
2010,SN_ITK_DEFC,Slovakia,,,5.1
2011,SN_ITK_DEFC,Slovakia,,,5.9
2005,SN_ITK_DEFC,Croatia,,,2.5
2006,SN_ITK_DEFC,Croatia,,,2.5
2007,SN_ITK_DEFC,Croatia,,,2.5
2008,SN_ITK_DEFC,Croatia,,,2.5
2009,SN_ITK_DEFC,Croatia,,,2.5
2010,SN_ITK_DEFC,Croatia,,,2.5
2011,SN_ITK_DEFC,Croatia,,,2.7
2012,SN_ITK_DEFC,Croatia,,,2.5
2013,SN_ITK_DEFC,Croatia,,,2.5
2014,SN_ITK_DEFC,Croatia,,,2.5
2010,SN_ITK_DEFC,Azerbaijan,,,2.5
2011,SN_ITK_DEFC,Azerbaijan,,,2.5
2012,SN_ITK_DEFC,Azerbaijan,,,2.5
2013,SN_ITK_DEFC,Azerbaijan,,,2.5
2014,SN_ITK_DEFC,Azerbaijan,,,2.5
2015,SN_ITK_DEFC,Azerbaijan,,,2.5
2016,SN_ITK_DEFC,Azerbaijan,,,2.5
2017,SN_ITK_DEFC,Azerbaijan,,,2.5
2018,SN_ITK_DEFC,Azerbaijan,,,2.5
2019,SN_ITK_DEFC,Azerbaijan,,,2.5
2012,SN_ITK_DEFC,Slovakia,,,5.7
2013,SN_ITK_DEFC,Slovakia,,,5.4
2014,SN_ITK_DEFC,Slovakia,,,5.6
2015,SN_ITK_DEFC,Slovakia,,,5.5
2016,SN_ITK_DEFC,Slovakia,,,5.2
2017,SN_ITK_DEFC,Slovakia,,,4.0
2018,SN_ITK_DEFC,Slovakia,,,3.3
2019,SN_ITK_DEFC,Slovakia,,,2.7
2020,SN_ITK_DEFC,Slovakia,,,2.5
2021,SN_ITK_DEFC,Slovakia,,,2.8
2020,SN_ITK_DEFC,Azerbaijan,,,2.5
2021,SN_ITK_DEFC,Azerbaijan,,,2.5
2001,SN_ITK_DEFC,Australia,,,2.5
2002,SN_ITK_DEFC,Australia,,,2.5
2003,SN_ITK_DEFC,Australia,,,2.5
2004,SN_ITK_DEFC,Australia,,,2.5
2005,SN_ITK_DEFC,Australia,,,2.5
2006,SN_ITK_DEFC,Australia,,,2.5
2007,SN_ITK_DEFC,Australia,,,2.5
2001,SN_ITK_DEFC,Viet Nam,,,19.5
2002,SN_ITK_DEFC,Viet Nam,,,17.7
2003,SN_ITK_DEFC,Viet Nam,,,16.0
2004,SN_ITK_DEFC,Viet Nam,,,15.3
2005,SN_ITK_DEFC,Viet Nam,,,15.2
2006,SN_ITK_DEFC,Viet Nam,,,15.0
2007,SN_ITK_DEFC,Viet Nam,,,13.8
2008,SN_ITK_DEFC,Viet Nam,,,12.6
2009,SN_ITK_DEFC,Viet Nam,,,11.1
2010,SN_ITK_DEFC,Viet Nam,,,9.9
2008,SN_ITK_DEFC,Australia,,,2.5
2009,SN_ITK_DEFC,Australia,,,2.5
2010,SN_ITK_DEFC,Australia,,,2.5
2011,SN_ITK_DEFC,Australia,,,2.5
2012,SN_ITK_DEFC,Australia,,,2.5
2013,SN_ITK_DEFC,Australia,,,2.5
2014,SN_ITK_DEFC,Australia,,,2.5
2015,SN_ITK_DEFC,Australia,,,2.5
2016,SN_ITK_DEFC,Australia,,,2.5
2017,SN_ITK_DEFC,Australia,,,2.5
2018,SN_ITK_DEFC,Australia,,,2.5
2019,SN_ITK_DEFC,Australia,,,2.5
2020,SN_ITK_DEFC,Australia,,,2.5
2021,SN_ITK_DEFC,Australia,,,2.5
2001,SN_ITK_DEFC,Austria,,,2.5
2002,SN_ITK_DEFC,Austria,,,2.5
2003,SN_ITK_DEFC,Austria,,,2.5
2004,SN_ITK_DEFC,Austria,,,2.5
2005,SN_ITK_DEFC,Austria,,,2.5
2011,SN_ITK_DEFC,Viet Nam,,,8.6
2012,SN_ITK_DEFC,Viet Nam,,,8.1
2013,SN_ITK_DEFC,Viet Nam,,,7.6
2014,SN_ITK_DEFC,Viet Nam,,,7.5
2015,SN_ITK_DEFC,Viet Nam,,,7.1
2016,SN_ITK_DEFC,Viet Nam,,,6.8
2017,SN_ITK_DEFC,Viet Nam,,,6.4
2018,SN_ITK_DEFC,Viet Nam,,,6.0
2019,SN_ITK_DEFC,Viet Nam,,,5.5
2020,SN_ITK_DEFC,Viet Nam,,,5.1
2006,SN_ITK_DEFC,Austria,,,2.5
2007,SN_ITK_DEFC,Austria,,,2.5
2008,SN_ITK_DEFC,Austria,,,2.5
2009,SN_ITK_DEFC,Austria,,,2.5
2010,SN_ITK_DEFC,Austria,,,2.5
2011,SN_ITK_DEFC,Austria,,,2.5
2012,SN_ITK_DEFC,Austria,,,2.5
2013,SN_ITK_DEFC,Austria,,,2.5
2014,SN_ITK_DEFC,Austria,,,2.5
2015,SN_ITK_DEFC,Austria,,,2.5
2021,SN_ITK_DEFC,Viet Nam,,,5.0
2001,SN_ITK_DEFC,Slovenia,,,2.5
2002,SN_ITK_DEFC,Slovenia,,,2.5
2003,SN_ITK_DEFC,Slovenia,,,2.5
2004,SN_ITK_DEFC,Slovenia,,,2.5
2005,SN_ITK_DEFC,Slovenia,,,2.5
2006,SN_ITK_DEFC,Slovenia,,,2.5
2007,SN_ITK_DEFC,Slovenia,,,2.5
2008,SN_ITK_DEFC,Slovenia,,,2.5
2009,SN_ITK_DEFC,Slovenia,,,2.5
2015,SN_ITK_DEFC,Croatia,,,2.5
2016,SN_ITK_DEFC,Croatia,,,2.5
2017,SN_ITK_DEFC,Croatia,,,2.5
2018,SN_ITK_DEFC,Croatia,,,2.5
2019,SN_ITK_DEFC,Croatia,,,2.5
2020,SN_ITK_DEFC,Croatia,,,2.5
2021,SN_ITK_DEFC,Croatia,,,2.5
2001,SN_ITK_DEFC,Cyprus,,,5.2
2002,SN_ITK_DEFC,Cyprus,,,5.8
2016,SN_ITK_DEFC,Austria,,,2.5
2017,SN_ITK_DEFC,Austria,,,2.5
2018,SN_ITK_DEFC,Austria,,,2.5
2019,SN_ITK_DEFC,Austria,,,2.5
2020,SN_ITK_DEFC,Austria,,,2.5
2021,SN_ITK_DEFC,Austria,,,2.5
2001,SN_ITK_DEFC,Armenia,,,25.7
2002,SN_ITK_DEFC,Armenia,,,24.2
2003,SN_ITK_DEFC,Armenia,,,20.8
2004,SN_ITK_DEFC,Armenia,,,15.8
2005,SN_ITK_DEFC,Armenia,,,12.3
2006,SN_ITK_DEFC,Armenia,,,9.4
2007,SN_ITK_DEFC,Armenia,,,7.1
2008,SN_ITK_DEFC,Armenia,,,5.8
2009,SN_ITK_DEFC,Armenia,,,3.9
2010,SN_ITK_DEFC,Armenia,,,2.8
2011,SN_ITK_DEFC,Armenia,,,2.5
2012,SN_ITK_DEFC,Armenia,,,2.5
2013,SN_ITK_DEFC,Armenia,,,2.5
2003,SN_ITK_DEFC,Cyprus,,,6.2
2004,SN_ITK_DEFC,Cyprus,,,7.0
2005,SN_ITK_DEFC,Cyprus,,,7.7
2006,SN_ITK_DEFC,Cyprus,,,7.7
2007,SN_ITK_DEFC,Cyprus,,,7.1
2008,SN_ITK_DEFC,Cyprus,,,6.7
2009,SN_ITK_DEFC,Cyprus,,,5.0
2010,SN_ITK_DEFC,Cyprus,,,3.3
2011,SN_ITK_DEFC,Cyprus,,,2.5
2012,SN_ITK_DEFC,Cyprus,,,2.5
2013,SN_ITK_DEFC,Cyprus,,,2.5
2014,SN_ITK_DEFC,Armenia,,,2.5
2015,SN_ITK_DEFC,Armenia,,,2.5
2016,SN_ITK_DEFC,Armenia,,,2.5
2017,SN_ITK_DEFC,Armenia,,,2.5
2018,SN_ITK_DEFC,Armenia,,,2.5
2019,SN_ITK_DEFC,Armenia,,,2.5
2020,SN_ITK_DEFC,Armenia,,,2.5
2021,SN_ITK_DEFC,Armenia,,,2.5
2001,SN_ITK_DEFC,Belgium,,,2.5
2014,SN_ITK_DEFC,Cyprus,,,2.5
2015,SN_ITK_DEFC,Cyprus,,,2.5
2016,SN_ITK_DEFC,Cyprus,,,2.5
2017,SN_ITK_DEFC,Cyprus,,,2.5
2018,SN_ITK_DEFC,Cyprus,,,2.5
2019,SN_ITK_DEFC,Cyprus,,,2.5
2020,SN_ITK_DEFC,Cyprus,,,2.5
2021,SN_ITK_DEFC,Cyprus,,,2.5
2001,SN_ITK_DEFC,Czechia,,,2.5
2002,SN_ITK_DEFC,Czechia,,,2.5
2003,SN_ITK_DEFC,Czechia,,,2.5
2004,SN_ITK_DEFC,Czechia,,,2.5
2005,SN_ITK_DEFC,Czechia,,,2.5
2006,SN_ITK_DEFC,Czechia,,,2.5
2007,SN_ITK_DEFC,Czechia,,,2.5
2008,SN_ITK_DEFC,Czechia,,,2.5
2009,SN_ITK_DEFC,Czechia,,,2.5
2010,SN_ITK_DEFC,Czechia,,,2.5
2011,SN_ITK_DEFC,Czechia,,,2.5
2012,SN_ITK_DEFC,Czechia,,,2.5
2013,SN_ITK_DEFC,Czechia,,,2.5
2014,SN_ITK_DEFC,Czechia,,,2.5
2015,SN_ITK_DEFC,Czechia,,,2.5
2016,SN_ITK_DEFC,Czechia,,,2.5
2017,SN_ITK_DEFC,Czechia,,,2.5
2018,SN_ITK_DEFC,Czechia,,,2.5
2019,SN_ITK_DEFC,Czechia,,,2.5
2020,SN_ITK_DEFC,Czechia,,,2.5
2021,SN_ITK_DEFC,Czechia,,,2.5
2002,SN_ITK_DEFC,Belgium,,,2.5
2003,SN_ITK_DEFC,Belgium,,,2.5
2004,SN_ITK_DEFC,Belgium,,,2.5
2005,SN_ITK_DEFC,Belgium,,,2.5
2006,SN_ITK_DEFC,Belgium,,,2.5
2007,SN_ITK_DEFC,Belgium,,,2.5
2008,SN_ITK_DEFC,Belgium,,,2.5
2009,SN_ITK_DEFC,Belgium,,,2.5
2010,SN_ITK_DEFC,Belgium,,,2.5
2011,SN_ITK_DEFC,Belgium,,,2.5
2001,SN_ITK_DEFC,Denmark,,,2.5
2002,SN_ITK_DEFC,Denmark,,,2.5
2003,SN_ITK_DEFC,Denmark,,,2.5
2004,SN_ITK_DEFC,Denmark,,,2.5
2005,SN_ITK_DEFC,Denmark,,,2.5
2006,SN_ITK_DEFC,Denmark,,,2.5
2007,SN_ITK_DEFC,Denmark,,,2.5
2008,SN_ITK_DEFC,Denmark,,,2.5
2009,SN_ITK_DEFC,Denmark,,,2.5
2010,SN_ITK_DEFC,Denmark,,,2.5
2012,SN_ITK_DEFC,Belgium,,,2.5
2013,SN_ITK_DEFC,Belgium,,,2.5
2014,SN_ITK_DEFC,Belgium,,,2.5
2015,SN_ITK_DEFC,Belgium,,,2.5
2016,SN_ITK_DEFC,Belgium,,,2.5
2017,SN_ITK_DEFC,Belgium,,,2.5
2018,SN_ITK_DEFC,Belgium,,,2.5
2019,SN_ITK_DEFC,Belgium,,,2.5
2020,SN_ITK_DEFC,Belgium,,,2.5
2021,SN_ITK_DEFC,Belgium,,,2.5
2010,SN_ITK_DEFC,Slovenia,,,2.5
2011,SN_ITK_DEFC,Slovenia,,,2.5
2012,SN_ITK_DEFC,Slovenia,,,2.5
2013,SN_ITK_DEFC,Slovenia,,,2.5
2014,SN_ITK_DEFC,Slovenia,,,2.5
2015,SN_ITK_DEFC,Slovenia,,,2.5
2016,SN_ITK_DEFC,Slovenia,,,2.5
2017,SN_ITK_DEFC,Slovenia,,,2.5
2018,SN_ITK_DEFC,Slovenia,,,2.5
2019,SN_ITK_DEFC,Slovenia,,,2.5
2020,SN_ITK_DEFC,Slovenia,,,2.5
2021,SN_ITK_DEFC,Slovenia,,,2.5
2001,SN_ITK_DEFC,Spain,,,2.5
2002,SN_ITK_DEFC,Spain,,,2.5
2003,SN_ITK_DEFC,Spain,,,2.5
2004,SN_ITK_DEFC,Spain,,,2.5
2005,SN_ITK_DEFC,Spain,,,2.5
2006,SN_ITK_DEFC,Spain,,,2.5
2007,SN_ITK_DEFC,Spain,,,2.5
2008,SN_ITK_DEFC,Spain,,,2.5
2001,SN_ITK_DEFC,Bosnia and Herzegovina,,,3.4
2002,SN_ITK_DEFC,Bosnia and Herzegovina,,,3.2
2003,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.7
2004,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2005,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2006,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2007,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2008,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2009,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2009,SN_ITK_DEFC,Spain,,,2.5
2010,SN_ITK_DEFC,Spain,,,2.5
2011,SN_ITK_DEFC,Spain,,,2.5
2012,SN_ITK_DEFC,Spain,,,2.5
2013,SN_ITK_DEFC,Spain,,,2.5
2014,SN_ITK_DEFC,Spain,,,2.5
2015,SN_ITK_DEFC,Spain,,,2.5
2016,SN_ITK_DEFC,Spain,,,2.5
2017,SN_ITK_DEFC,Spain,,,2.5
2018,SN_ITK_DEFC,Spain,,,2.5
2019,SN_ITK_DEFC,Spain,,,2.5
2011,SN_ITK_DEFC,Denmark,,,2.5
2012,SN_ITK_DEFC,Denmark,,,2.5
2013,SN_ITK_DEFC,Denmark,,,2.5
2014,SN_ITK_DEFC,Denmark,,,2.5
2015,SN_ITK_DEFC,Denmark,,,2.5
2016,SN_ITK_DEFC,Denmark,,,2.5
2017,SN_ITK_DEFC,Denmark,,,2.5
2018,SN_ITK_DEFC,Denmark,,,2.5
2019,SN_ITK_DEFC,Denmark,,,2.5
2020,SN_ITK_DEFC,Denmark,,,2.5
2010,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2011,SN_ITK_DEFC,Bosnia and Herzegovina,,,3.0
2012,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.8
2013,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2014,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2015,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2016,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2017,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2018,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2019,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2021,SN_ITK_DEFC,Denmark,,,2.5
2001,SN_ITK_DEFC,Estonia,,,3.5
2002,SN_ITK_DEFC,Estonia,,,3.5
2003,SN_ITK_DEFC,Estonia,,,3.3
2004,SN_ITK_DEFC,Estonia,,,2.8
2005,SN_ITK_DEFC,Estonia,,,2.5
2006,SN_ITK_DEFC,Estonia,,,2.5
2007,SN_ITK_DEFC,Estonia,,,2.5
2008,SN_ITK_DEFC,Estonia,,,2.5
2009,SN_ITK_DEFC,Estonia,,,2.5
2010,SN_ITK_DEFC,Estonia,,,2.5
2011,SN_ITK_DEFC,Estonia,,,2.5
2012,SN_ITK_DEFC,Estonia,,,2.5
2013,SN_ITK_DEFC,Estonia,,,2.5
2014,SN_ITK_DEFC,Estonia,,,2.5
2015,SN_ITK_DEFC,Estonia,,,2.5
2016,SN_ITK_DEFC,Estonia,,,2.5
2017,SN_ITK_DEFC,Estonia,,,2.5
2018,SN_ITK_DEFC,Estonia,,,2.5
2019,SN_ITK_DEFC,Estonia,,,2.5
2020,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2021,SN_ITK_DEFC,Bosnia and Herzegovina,,,2.5
2001,SN_ITK_DEFC,Bulgaria,,,3.9
2002,SN_ITK_DEFC,Bulgaria,,,4.1
2003,SN_ITK_DEFC,Bulgaria,,,4.4
2004,SN_ITK_DEFC,Bulgaria,,,4.8
2005,SN_ITK_DEFC,Bulgaria,,,4.8
2006,SN_ITK_DEFC,Bulgaria,,,5.0
2007,SN_ITK_DEFC,Bulgaria,,,4.6
2020,SN_ITK_DEFC,Estonia,,,2.5
2021,SN_ITK_DEFC,Estonia,,,2.5
2001,SN_ITK_DEFC,Finland,,,2.5
2002,SN_ITK_DEFC,Finland,,,2.5
2003,SN_ITK_DEFC,Finland,,,2.5
2004,SN_ITK_DEFC,Finland,,,2.5
2005,SN_ITK_DEFC,Finland,,,2.5
2006,SN_ITK_DEFC,Finland,,,2.5
2007,SN_ITK_DEFC,Finland,,,2.5
2008,SN_ITK_DEFC,Finland,,,2.5
2009,SN_ITK_DEFC,Finland,,,2.5
2010,SN_ITK_DEFC,Finland,,,2.5
2011,SN_ITK_DEFC,Finland,,,2.5
2012,SN_ITK_DEFC,Finland,,,2.5
2013,SN_ITK_DEFC,Finland,,,2.5
2014,SN_ITK_DEFC,Finland,,,2.5
2015,SN_ITK_DEFC,Finland,,,2.5
2016,SN_ITK_DEFC,Finland,,,2.5
2017,SN_ITK_DEFC,Finland,,,2.5
2018,SN_ITK_DEFC,Finland,,,2.5
2019,SN_ITK_DEFC,Finland,,,2.5
2020,SN_ITK_DEFC,Finland,,,2.5
2021,SN_ITK_DEFC,Finland,,,2.5
2001,SN_ITK_DEFC,France,,,2.5
2002,SN_ITK_DEFC,France,,,2.5
2003,SN_ITK_DEFC,France,,,2.5
2004,SN_ITK_DEFC,France,,,2.5
2005,SN_ITK_DEFC,France,,,2.5
2006,SN_ITK_DEFC,France,,,2.5
2007,SN_ITK_DEFC,France,,,2.5
2008,SN_ITK_DEFC,France,,,2.5
2009,SN_ITK_DEFC,France,,,2.5
2010,SN_ITK_DEFC,France,,,2.5
2011,SN_ITK_DEFC,France,,,2.5
2012,SN_ITK_DEFC,France,,,2.5
2013,SN_ITK_DEFC,France,,,2.5
2014,SN_ITK_DEFC,France,,,2.5
2015,SN_ITK_DEFC,France,,,2.5
2016,SN_ITK_DEFC,France,,,2.5
2020,SN_ITK_DEFC,Spain,,,2.5
2021,SN_ITK_DEFC,Spain,,,2.5
2001,SN_ITK_DEFC,Sweden,,,2.5
2002,SN_ITK_DEFC,Sweden,,,2.5
2003,SN_ITK_DEFC,Sweden,,,2.5
2004,SN_ITK_DEFC,Sweden,,,2.5
2005,SN_ITK_DEFC,Sweden,,,2.5
2006,SN_ITK_DEFC,Sweden,,,2.5
2007,SN_ITK_DEFC,Sweden,,,2.5
