Year,SeriesCode,Country,Age,Sex,Value
2014,FB_BNK_ACCSS_ILF,Moldova,15+,Both sexes,25.61539
2021,FB_BNK_ACCSS_ILF,Moldova,15+,Both sexes,73.62337
2011,FB_BNK_ACCSS_ILF,Montenegro,15+,Both sexes,61.15104
2014,FB_BNK_ACCSS_ILF,Montenegro,15+,Both sexes,74.30794
2017,FB_BNK_ACCSS_ILF,Montenegro,15+,Both sexes,78.48055
2011,FB_BNK_ACCSS_ILF,Netherlands (Kingdom of the),15+,Both sexes,98.83201
2014,FB_BNK_ACCSS_ILF,Netherlands (Kingdom of the),15+,Both sexes,99.39198
2017,FB_BNK_ACCSS_ILF,Netherlands (Kingdom of the),15+,Both sexes,99.78546
2021,FB_BNK_ACCSS_ILF,Netherlands (Kingdom of the),15+,Both sexes,100.0
2011,FB_BNK_ACCSS_ILF,New Zealand,15+,Both sexes,99.6604
2014,FB_BNK_ACCSS_ILF,New Zealand,15+,Both sexes,99.66071
2017,FB_BNK_ACCSS_ILF,New Zealand,15+,Both sexes,99.58248
2021,FB_BNK_ACCSS_ILF,New Zealand,15+,Both sexes,99.30642
2014,FB_BNK_ACCSS_ILF,Norway,15+,Both sexes,100.0
2017,FB_BNK_ACCSS_ILF,Norway,15+,Both sexes,100.0
2021,FB_BNK_ACCSS_ILF,Norway,15+,Both sexes,100.0
2011,FB_BNK_ACCSS_ILF,Poland,15+,Both sexes,86.19906
2014,FB_BNK_ACCSS_ILF,Poland,15+,Both sexes,89.31991
2017,FB_BNK_ACCSS_ILF,Poland,15+,Both sexes,97.1256
2021,FB_BNK_ACCSS_ILF,Poland,15+,Both sexes,98.36511
2011,FB_BNK_ACCSS_ILF,Portugal,15+,Both sexes,90.70387
2014,FB_BNK_ACCSS_ILF,Portugal,15+,Both sexes,91.0657
2017,FB_BNK_ACCSS_ILF,Portugal,15+,Both sexes,94.95862
2021,FB_BNK_ACCSS_ILF,Portugal,15+,Both sexes,97.9502
2011,FB_BNK_ACCSS_ILF,Romania,15+,Both sexes,53.25034
2014,FB_BNK_ACCSS_ILF,Romania,15+,Both sexes,68.49097
2017,FB_BNK_ACCSS_ILF,Romania,15+,Both sexes,65.3036
2021,FB_BNK_ACCSS_ILF,Romania,15+,Both sexes,79.99197
2011,FB_BNK_ACCSS_ILF,Serbia,15+,Both sexes,69.5844
2014,FB_BNK_ACCSS_ILF,Serbia,15+,Both sexes,88.11666
2017,FB_BNK_ACCSS_ILF,Serbia,15+,Both sexes,85.94401
2021,FB_BNK_ACCSS_ILF,Serbia,15+,Both sexes,96.259
2011,FB_BNK_ACCSS_ILF,Slovakia,15+,Both sexes,92.77009
2014,FB_BNK_ACCSS_ILF,Slovakia,15+,Both sexes,92.7538
2017,FB_BNK_ACCSS_ILF,Slovakia,15+,Both sexes,91.15578
2021,FB_BNK_ACCSS_ILF,Slovakia,15+,Both sexes,97.10313
2011,FB_BNK_ACCSS_ILF,Viet Nam,15+,Both sexes,24.46742
2014,FB_BNK_ACCSS_ILF,Viet Nam,15+,Both sexes,34.17305
2017,FB_BNK_ACCSS_ILF,Viet Nam,15+,Both sexes,34.88558
2011,FB_BNK_ACCSS_ILF,Slovenia,15+,Both sexes,97.61575
2014,FB_BNK_ACCSS_ILF,Slovenia,15+,Both sexes,97.41671
2017,FB_BNK_ACCSS_ILF,Slovenia,15+,Both sexes,99.43182
2021,FB_BNK_ACCSS_ILF,Slovenia,15+,Both sexes,99.84187
2011,FB_BNK_ACCSS_ILF,Spain,15+,Both sexes,96.24265
2017,FB_BNK_ACCSS_ILF,Spain,15+,Both sexes,98.35013
2021,FB_BNK_ACCSS_ILF,Spain,15+,Both sexes,97.09465
2011,FB_BNK_ACCSS_ILF,Sweden,15+,Both sexes,99.60459
2014,FB_BNK_ACCSS_ILF,Sweden,15+,Both sexes,100.0
2017,FB_BNK_ACCSS_ILF,Sweden,15+,Both sexes,99.79536
2021,FB_BNK_ACCSS_ILF,Sweden,15+,Both sexes,99.59045
2014,FB_BNK_ACCSS_ILF,Switzerland,15+,Both sexes,98.59818
2017,FB_BNK_ACCSS_ILF,Switzerland,15+,Both sexes,99.04539
2021,FB_BNK_ACCSS_ILF,Switzerland,15+,Both sexes,99.8256
2011,FB_BNK_ACCSS_ILF,Tajikistan,15+,Both sexes,3.05236
2014,FB_BNK_ACCSS_ILF,Tajikistan,15+,Both sexes,14.24079
2017,FB_BNK_ACCSS_ILF,Tajikistan,15+,Both sexes,60.2723
2021,FB_BNK_ACCSS_ILF,Tajikistan,15+,Both sexes,44.46566
2011,FB_BNK_ACCSS_ILF,United Arab Emirates,15+,Both sexes,80.2287
2014,FB_BNK_ACCSS_ILF,United Arab Emirates,15+,Both sexes,90.77774
2017,FB_BNK_ACCSS_ILF,United Arab Emirates,15+,Both sexes,92.5163
2021,FB_BNK_ACCSS_ILF,United Arab Emirates,15+,Both sexes,85.32044
2011,FB_BNK_ACCSS_ILF,Türkiye,15+,Both sexes,89.06436
2014,FB_BNK_ACCSS_ILF,Türkiye,15+,Both sexes,71.09725
2017,FB_BNK_ACCSS_ILF,Türkiye,15+,Both sexes,89.75962
2021,FB_BNK_ACCSS_ILF,Türkiye,15+,Both sexes,82.52074
2011,FB_BNK_ACCSS_ILF,Turkmenistan,15+,Both sexes,0.55177
2017,FB_BNK_ACCSS_ILF,Turkmenistan,15+,Both sexes,57.79177
2011,FB_BNK_ACCSS_ILF,Ukraine,15+,Both sexes,48.54243
2014,FB_BNK_ACCSS_ILF,Ukraine,15+,Both sexes,64.4634
2017,FB_BNK_ACCSS_ILF,Ukraine,15+,Both sexes,68.72163
2021,FB_BNK_ACCSS_ILF,Ukraine,15+,Both sexes,87.80831
2011,FB_BNK_ACCSS_ILF,North Macedonia,15+,Both sexes,78.57264
2014,FB_BNK_ACCSS_ILF,North Macedonia,15+,Both sexes,84.50485
2017,FB_BNK_ACCSS_ILF,North Macedonia,15+,Both sexes,89.71305
2021,FB_BNK_ACCSS_ILF,North Macedonia,15+,Both sexes,92.41866
2011,FB_BNK_ACCSS_ILF,United Kingdom of Great Britain and Northern Ireland,15+,Both sexes,98.8849
2014,FB_BNK_ACCSS_ILF,United Kingdom of Great Britain and Northern Ireland,15+,Both sexes,100.0
2017,FB_BNK_ACCSS_ILF,United Kingdom of Great Britain and Northern Ireland,15+,Both sexes,97.56562
2021,FB_BNK_ACCSS_ILF,United Kingdom of Great Britain and Northern Ireland,15+,Both sexes,100.0
2011,FB_BNK_ACCSS_ILF,Uzbekistan,15+,Both sexes,27.04527
2014,FB_BNK_ACCSS_ILF,Uzbekistan,15+,Both sexes,43.05931
2017,FB_BNK_ACCSS_ILF,Uzbekistan,15+,Both sexes,38.58828
2021,FB_BNK_ACCSS_ILF,Uzbekistan,15+,Both sexes,53.32583
2021,FB_BNK_ACCSS_ILF,Uzbekistan,15+,Both sexes,53.32583
