Year,SeriesCode,Country,Value
2016,VC_DSR_OBDN,Kyrgyzstan,10
2017,VC_DSR_OBDN,Kyrgyzstan,9
2018,VC_DSR_OBDN,Kyrgyzstan,49
2019,VC_DSR_OBDN,Kyrgyzstan,29
2015,VC_DSR_OBDN,Mexico,13
2016,VC_DSR_OBDN,Mexico,7
2017,VC_DSR_OBDN,Mexico,55
2018,VC_DSR_OBDN,Mexico,30
2019,VC_DSR_OBDN,Mexico,14
2020,VC_DSR_OBDN,Mexico,19
2021,VC_DSR_OBDN,Mexico,0
2020,VC_DSR_OBDN,Montenegro,2
2021,VC_DSR_OBDN,Montenegro,1
2017,VC_DSR_OBDN,Netherlands (Kingdom of the),0
2019,VC_DSR_OBDN,Netherlands (Kingdom of the),0
2015,VC_DSR_OBDN,New Zealand,5
2016,VC_DSR_OBDN,New Zealand,14
2017,VC_DSR_OBDN,New Zealand,48
2018,VC_DSR_OBDN,New Zealand,331
2019,VC_DSR_OBDN,New Zealand,242
2020,VC_DSR_OBDN,New Zealand,22
2018,VC_DSR_OBDN,Romania,4
2019,VC_DSR_OBDN,Romania,0
2020,VC_DSR_OBDN,Romania,0
2021,VC_DSR_OBDN,Romania,0
2015,VC_DSR_OBDN,Sweden,0
2016,VC_DSR_OBDN,Sweden,0
2017,VC_DSR_OBDN,Sweden,0
2018,VC_DSR_OBDN,Sweden,0
2019,VC_DSR_OBDN,Sweden,0
2020,VC_DSR_OBDN,Sweden,1
2015,VC_DSR_OBDN,Türkiye,136
2016,VC_DSR_OBDN,Türkiye,20328
2017,VC_DSR_OBDN,Türkiye,733
2018,VC_DSR_OBDN,Türkiye,287
2019,VC_DSR_OBDN,Türkiye,865
2020,VC_DSR_OBDN,Türkiye,417
2005,VC_DSR_OBDN,Ukraine,31
2006,VC_DSR_OBDN,Ukraine,23
2007,VC_DSR_OBDN,Ukraine,30
2008,VC_DSR_OBDN,Ukraine,22
2009,VC_DSR_OBDN,Ukraine,31
2010,VC_DSR_OBDN,Ukraine,20
2011,VC_DSR_OBDN,Ukraine,2
2012,VC_DSR_OBDN,Ukraine,7
2013,VC_DSR_OBDN,Ukraine,10
2014,VC_DSR_OBDN,Ukraine,6
2015,VC_DSR_OBDN,Ukraine,4
2016,VC_DSR_OBDN,Ukraine,6
2018,VC_DSR_OBDN,Ukraine,5
2019,VC_DSR_OBDN,Ukraine,107
2020,VC_DSR_OBDN,Ukraine,9
2021,VC_DSR_OBDN,Ukraine,12
2019,VC_DSR_OBDN,Uzbekistan,0
2020,VC_DSR_OBDN,Uzbekistan,11733
2020,VC_DSR_OBDN,Uzbekistan,11733
