Year,SeriesCode,Country,Sex,Value
2019,VC_VOV_ROBB,Ireland,Male,2.0
2019,VC_VOV_ROBB,Ireland,Female,1.0
2013,VC_VOV_ROBB,Israel,Both sexes,0.3
2016,VC_VOV_ROBB,Israel,Both sexes,0.28
2017,VC_VOV_ROBB,Israel,Both sexes,0.39
2018,VC_VOV_ROBB,Israel,Both sexes,0.32
2018,VC_VOV_ROBB,Israel,Male,0.51
2019,VC_VOV_ROBB,Israel,Both sexes,0.0
2020,VC_VOV_ROBB,Israel,Both sexes,0.0
2021,VC_VOV_ROBB,Israel,Both sexes,0.37
2008,VC_VOV_ROBB,Italy,Both sexes,0.3
2008,VC_VOV_ROBB,Italy,Male,0.5
2008,VC_VOV_ROBB,Italy,Female,0.2
2016,VC_VOV_ROBB,Italy,Both sexes,0.5
2016,VC_VOV_ROBB,Italy,Male,0.6
2016,VC_VOV_ROBB,Italy,Female,0.3
2008,VC_VOV_ROBB,Republic of Korea,Both sexes,0.01
2009,VC_VOV_ROBB,Republic of Korea,Both sexes,0.02
2010,VC_VOV_ROBB,Republic of Korea,Both sexes,0.02
2011,VC_VOV_ROBB,Republic of Korea,Both sexes,0.02
2012,VC_VOV_ROBB,Republic of Korea,Both sexes,0.04
2012,VC_VOV_ROBB,Republic of Korea,Female,0.04
2012,VC_VOV_ROBB,Republic of Korea,Male,0.04
2013,VC_VOV_ROBB,Republic of Korea,Both sexes,0.01
2014,VC_VOV_ROBB,Republic of Korea,Male,0.08
2014,VC_VOV_ROBB,Republic of Korea,Both sexes,0.06
2014,VC_VOV_ROBB,Republic of Korea,Female,0.0
2016,VC_VOV_ROBB,Republic of Korea,Both sexes,0.1
2016,VC_VOV_ROBB,Republic of Korea,Male,0.1
2016,VC_VOV_ROBB,Republic of Korea,Female,0.1
2018,VC_VOV_ROBB,Republic of Korea,Both sexes,0.12
2020,VC_VOV_ROBB,Republic of Korea,Both sexes,0.04
2015,VC_VOV_ROBB,Kyrgyzstan,Both sexes,1.08
2013,VC_VOV_ROBB,Luxembourg,Both sexes,1.1
2013,VC_VOV_ROBB,Luxembourg,Female,0.5
2013,VC_VOV_ROBB,Luxembourg,Male,1.6
2020,VC_VOV_ROBB,Luxembourg,Female,0.58
2020,VC_VOV_ROBB,Luxembourg,Male,0.51
2020,VC_VOV_ROBB,Luxembourg,Both sexes,0.6
2009,VC_VOV_ROBB,Mexico,Female,4.45
2010,VC_VOV_ROBB,Mexico,Female,4.36
2010,VC_VOV_ROBB,Mexico,Both sexes,6.4
2011,VC_VOV_ROBB,Mexico,Both sexes,7.0
2011,VC_VOV_ROBB,Mexico,Male,7.2
2011,VC_VOV_ROBB,Mexico,Female,5.5
2012,VC_VOV_ROBB,Mexico,Female,6.11
2012,VC_VOV_ROBB,Mexico,Male,7.9
2012,VC_VOV_ROBB,Mexico,Both sexes,9.1
2013,VC_VOV_ROBB,Mexico,Both sexes,8.55
2013,VC_VOV_ROBB,Mexico,Female,7.98
2013,VC_VOV_ROBB,Mexico,Male,10.39
2014,VC_VOV_ROBB,Mexico,Female,8.54
2014,VC_VOV_ROBB,Mexico,Male,11.55
2014,VC_VOV_ROBB,Mexico,Both sexes,8.42
2015,VC_VOV_ROBB,Mexico,Both sexes,8.16
2015,VC_VOV_ROBB,Mexico,Female,6.93
2015,VC_VOV_ROBB,Mexico,Male,9.57
2016,VC_VOV_ROBB,Mexico,Female,6.93
2016,VC_VOV_ROBB,Mexico,Male,9.39
2016,VC_VOV_ROBB,Mexico,Both sexes,8.08
2017,VC_VOV_ROBB,Mexico,Both sexes,8.96
2017,VC_VOV_ROBB,Mexico,Male,10.28
2017,VC_VOV_ROBB,Mexico,Female,7.8
2018,VC_VOV_ROBB,Mexico,Male,9.57
2018,VC_VOV_ROBB,Mexico,Female,7.64
2018,VC_VOV_ROBB,Mexico,Both sexes,8.55
2019,VC_VOV_ROBB,Mexico,Both sexes,7.27
2019,VC_VOV_ROBB,Mexico,Female,6.4
2019,VC_VOV_ROBB,Mexico,Male,8.28
2020,VC_VOV_ROBB,Mexico,Male,6.81
2020,VC_VOV_ROBB,Mexico,Female,5.11
2020,VC_VOV_ROBB,Mexico,Both sexes,5.9
2021,VC_VOV_ROBB,Mexico,Male,6.63
2021,VC_VOV_ROBB,Mexico,Both sexes,5.66
2021,VC_VOV_ROBB,Mexico,Female,4.82
2006,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.3
2006,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.3
2006,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.2
2007,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.2
2007,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.2
2007,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.2
2008,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.2
2008,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.1
2008,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.2
2009,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.2
2009,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.2
2009,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.2
2010,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.1
2011,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.2
2012,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.1
2012,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.1
2012,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.1
2013,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.1
2013,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.1
2013,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.1
2014,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.1
2014,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.1
2014,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.1
2015,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.1
2015,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.1
2015,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.1
2016,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.1
2017,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.1
2017,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.1
2017,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.1
2019,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.3
2019,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.1
2019,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.2
2021,VC_VOV_ROBB,Netherlands (Kingdom of the),Female,0.1
2021,VC_VOV_ROBB,Netherlands (Kingdom of the),Male,0.2
2021,VC_VOV_ROBB,Netherlands (Kingdom of the),Both sexes,0.1
2009,VC_VOV_ROBB,New Zealand,Both sexes,1.3
2014,VC_VOV_ROBB,New Zealand,Both sexes,0.5
2007,VC_VOV_ROBB,Poland,Both sexes,3.1
2007,VC_VOV_ROBB,Poland,Male,3.6
2007,VC_VOV_ROBB,Poland,Female,2.7
2008,VC_VOV_ROBB,Poland,Female,2.1
2008,VC_VOV_ROBB,Poland,Both sexes,2.6
2008,VC_VOV_ROBB,Poland,Male,3.1
2009,VC_VOV_ROBB,Poland,Female,1.8
2009,VC_VOV_ROBB,Poland,Both sexes,1.9
2009,VC_VOV_ROBB,Poland,Male,2.1
2011,VC_VOV_ROBB,Poland,Both sexes,2.0
2012,VC_VOV_ROBB,Poland,Both sexes,4.0
2013,VC_VOV_ROBB,Poland,Male,2.0
2013,VC_VOV_ROBB,Poland,Female,1.1
2013,VC_VOV_ROBB,Poland,Both sexes,1.5
2014,VC_VOV_ROBB,Poland,Both sexes,3.0
2015,VC_VOV_ROBB,Poland,Both sexes,2.0
2016,VC_VOV_ROBB,Poland,Both sexes,2.0
2017,VC_VOV_ROBB,Poland,Both sexes,2.0
2018,VC_VOV_ROBB,Poland,Both sexes,3.0
2019,VC_VOV_ROBB,Poland,Both sexes,1.0
2020,VC_VOV_ROBB,Poland,Male,2.5
2020,VC_VOV_ROBB,Poland,Both sexes,2.3
2020,VC_VOV_ROBB,Poland,Female,2.1
2021,VC_VOV_ROBB,Poland,Both sexes,1.0
2020,VC_VOV_ROBB,Slovenia,Male,0.67
2020,VC_VOV_ROBB,Slovenia,Female,0.46
2020,VC_VOV_ROBB,Slovenia,Both sexes,0.57
2007,VC_VOV_ROBB,Sweden,Both sexes,0.5
2007,VC_VOV_ROBB,Sweden,Female,0.8
2007,VC_VOV_ROBB,Sweden,Male,1.2
2008,VC_VOV_ROBB,Sweden,Male,0.8
2008,VC_VOV_ROBB,Sweden,Female,0.4
2008,VC_VOV_ROBB,Sweden,Both sexes,0.6
2009,VC_VOV_ROBB,Sweden,Female,0.5
2009,VC_VOV_ROBB,Sweden,Male,1.1
2009,VC_VOV_ROBB,Sweden,Both sexes,0.8
2010,VC_VOV_ROBB,Sweden,Female,0.5
2010,VC_VOV_ROBB,Sweden,Both sexes,0.8
2010,VC_VOV_ROBB,Sweden,Male,1.1
2011,VC_VOV_ROBB,Sweden,Female,0.5
2011,VC_VOV_ROBB,Sweden,Male,1.2
2011,VC_VOV_ROBB,Sweden,Both sexes,0.9
2012,VC_VOV_ROBB,Sweden,Female,0.5
2012,VC_VOV_ROBB,Sweden,Both sexes,0.6
2012,VC_VOV_ROBB,Sweden,Male,0.9
2013,VC_VOV_ROBB,Sweden,Female,0.5
2013,VC_VOV_ROBB,Sweden,Both sexes,0.6
2013,VC_VOV_ROBB,Sweden,Male,0.7
2014,VC_VOV_ROBB,Sweden,Male,0.8
2014,VC_VOV_ROBB,Sweden,Both sexes,0.6
2014,VC_VOV_ROBB,Sweden,Female,0.3
2015,VC_VOV_ROBB,Sweden,Female,0.4
2015,VC_VOV_ROBB,Sweden,Male,1.1
2015,VC_VOV_ROBB,Sweden,Both sexes,0.7
2016,VC_VOV_ROBB,Sweden,Male,1.7
2016,VC_VOV_ROBB,Sweden,Both sexes,1.1
2016,VC_VOV_ROBB,Sweden,Female,0.6
2017,VC_VOV_ROBB,Sweden,Female,0.8
2017,VC_VOV_ROBB,Sweden,Both sexes,1.3
2017,VC_VOV_ROBB,Sweden,Male,1.9
2018,VC_VOV_ROBB,Sweden,Male,2.1
2018,VC_VOV_ROBB,Sweden,Both sexes,1.4
2018,VC_VOV_ROBB,Sweden,Female,0.8
2019,VC_VOV_ROBB,Sweden,Both sexes,1.5
2019,VC_VOV_ROBB,Sweden,Female,0.7
2019,VC_VOV_ROBB,Sweden,Male,2.3
2020,VC_VOV_ROBB,Sweden,Female,0.5
2020,VC_VOV_ROBB,Sweden,Male,2.1
2020,VC_VOV_ROBB,Sweden,Both sexes,1.3
2021,VC_VOV_ROBB,Sweden,Male,1.9
2021,VC_VOV_ROBB,Sweden,Female,0.6
2021,VC_VOV_ROBB,Sweden,Both sexes,1.2
2009,VC_VOV_ROBB,Switzerland,Both sexes,0.9
2010,VC_VOV_ROBB,Switzerland,Both sexes,1.0
2013,VC_VOV_ROBB,Switzerland,Both sexes,0.8
2014,VC_VOV_ROBB,Switzerland,Both sexes,1.0
2015,VC_VOV_ROBB,Switzerland,Both sexes,0.4
2015,VC_VOV_ROBB,Switzerland,Both sexes,0.4
