Year,SeriesCode,Country,Sex,Value
2005,VC_IHR_PSRCN,Armenia,Male,47
2006,VC_IHR_PSRCN,Armenia,Female,26
2006,VC_IHR_PSRCN,Armenia,Male,53
2006,VC_IHR_PSRCN,Armenia,Both sexes,79
2007,VC_IHR_PSRCN,Armenia,Female,13
2007,VC_IHR_PSRCN,Armenia,Both sexes,77
2007,VC_IHR_PSRCN,Armenia,Male,64
2008,VC_IHR_PSRCN,Armenia,Male,71
2008,VC_IHR_PSRCN,Armenia,Both sexes,97
2008,VC_IHR_PSRCN,Armenia,Female,26
2009,VC_IHR_PSRCN,Armenia,Female,25
2009,VC_IHR_PSRCN,Armenia,Both sexes,97
2009,VC_IHR_PSRCN,Armenia,Male,72
2010,VC_IHR_PSRCN,Armenia,Female,10
2010,VC_IHR_PSRCN,Armenia,Male,46
2010,VC_IHR_PSRCN,Armenia,Both sexes,56
2011,VC_IHR_PSRCN,Armenia,Female,19
2011,VC_IHR_PSRCN,Armenia,Male,52
2011,VC_IHR_PSRCN,Armenia,Both sexes,71
2012,VC_IHR_PSRCN,Armenia,Both sexes,65
2012,VC_IHR_PSRCN,Armenia,Male,46
2012,VC_IHR_PSRCN,Armenia,Female,19
2013,VC_IHR_PSRCN,Armenia,Female,19
2013,VC_IHR_PSRCN,Armenia,Male,44
2013,VC_IHR_PSRCN,Armenia,Both sexes,63
2014,VC_IHR_PSRCN,Armenia,Female,20
2014,VC_IHR_PSRCN,Armenia,Both sexes,72
2014,VC_IHR_PSRCN,Armenia,Male,52
2015,VC_IHR_PSRCN,Armenia,Male,54
2015,VC_IHR_PSRCN,Armenia,Female,21
2015,VC_IHR_PSRCN,Armenia,Both sexes,75
2004,VC_IHR_PSRCN,Germany,Male,654
2004,VC_IHR_PSRCN,Germany,Female,458
2004,VC_IHR_PSRCN,Germany,Both sexes,1112
2005,VC_IHR_PSRCN,Germany,Male,596
2005,VC_IHR_PSRCN,Germany,Female,448
2005,VC_IHR_PSRCN,Germany,Both sexes,1044
2006,VC_IHR_PSRCN,Germany,Male,546
2006,VC_IHR_PSRCN,Germany,Both sexes,988
2006,VC_IHR_PSRCN,Germany,Female,442
2007,VC_IHR_PSRCN,Germany,Female,390
2007,VC_IHR_PSRCN,Germany,Both sexes,888
2007,VC_IHR_PSRCN,Germany,Male,498
2008,VC_IHR_PSRCN,Germany,Both sexes,831
2008,VC_IHR_PSRCN,Germany,Male,464
2008,VC_IHR_PSRCN,Germany,Female,367
2009,VC_IHR_PSRCN,Germany,Female,386
2009,VC_IHR_PSRCN,Germany,Male,417
2009,VC_IHR_PSRCN,Germany,Both sexes,803
2010,VC_IHR_PSRCN,Germany,Male,400
2010,VC_IHR_PSRCN,Germany,Female,393
2010,VC_IHR_PSRCN,Germany,Both sexes,793
2011,VC_IHR_PSRCN,Germany,Female,338
2011,VC_IHR_PSRCN,Germany,Both sexes,738
2011,VC_IHR_PSRCN,Germany,Male,400
2012,VC_IHR_PSRCN,Germany,Female,296
2012,VC_IHR_PSRCN,Germany,Both sexes,659
2012,VC_IHR_PSRCN,Germany,Male,363
2013,VC_IHR_PSRCN,Germany,Both sexes,682
2013,VC_IHR_PSRCN,Germany,Female,328
2013,VC_IHR_PSRCN,Germany,Male,354
2014,VC_IHR_PSRCN,Germany,Male,377
2014,VC_IHR_PSRCN,Germany,Female,339
2014,VC_IHR_PSRCN,Germany,Both sexes,716
2015,VC_IHR_PSRCN,Germany,Female,327
2015,VC_IHR_PSRCN,Germany,Male,355
2015,VC_IHR_PSRCN,Germany,Both sexes,682
2016,VC_IHR_PSRCN,Germany,Both sexes,963
2016,VC_IHR_PSRCN,Germany,Male,494
2016,VC_IHR_PSRCN,Germany,Female,469
2017,VC_IHR_PSRCN,Germany,Both sexes,813
2017,VC_IHR_PSRCN,Germany,Male,433
2017,VC_IHR_PSRCN,Germany,Female,380
2018,VC_IHR_PSRCN,Germany,Both sexes,788
2018,VC_IHR_PSRCN,Germany,Male,421
2018,VC_IHR_PSRCN,Germany,Female,367
2019,VC_IHR_PSRCN,Germany,Female,276
2019,VC_IHR_PSRCN,Germany,Male,347
2019,VC_IHR_PSRCN,Germany,Both sexes,623
2020,VC_IHR_PSRCN,Germany,Male,425
2020,VC_IHR_PSRCN,Germany,Both sexes,782
2020,VC_IHR_PSRCN,Germany,Female,357
2021,VC_IHR_PSRCN,Germany,Female,337
2021,VC_IHR_PSRCN,Germany,Male,358
2021,VC_IHR_PSRCN,Germany,Both sexes,695
2001,VC_IHR_PSRCN,Greece,Female,36
2001,VC_IHR_PSRCN,Greece,Male,96
2001,VC_IHR_PSRCN,Greece,Both sexes,132
2002,VC_IHR_PSRCN,Greece,Both sexes,94
2002,VC_IHR_PSRCN,Greece,Female,24
2002,VC_IHR_PSRCN,Greece,Male,70
2003,VC_IHR_PSRCN,Greece,Male,89
2016,VC_IHR_PSRCN,Armenia,Both sexes,87
2016,VC_IHR_PSRCN,Armenia,Male,69
2016,VC_IHR_PSRCN,Armenia,Female,14
2017,VC_IHR_PSRCN,Armenia,Female,11
2017,VC_IHR_PSRCN,Armenia,Both sexes,70
2017,VC_IHR_PSRCN,Armenia,Male,59
2018,VC_IHR_PSRCN,Armenia,Both sexes,50
2018,VC_IHR_PSRCN,Armenia,Male,39
2018,VC_IHR_PSRCN,Armenia,Female,11
2019,VC_IHR_PSRCN,Armenia,Both sexes,73
2003,VC_IHR_PSRCN,Greece,Female,33
2004,VC_IHR_PSRCN,Greece,Both sexes,111
2004,VC_IHR_PSRCN,Greece,Female,30
2004,VC_IHR_PSRCN,Greece,Male,81
2005,VC_IHR_PSRCN,Greece,Male,88
2005,VC_IHR_PSRCN,Greece,Both sexes,132
2005,VC_IHR_PSRCN,Greece,Female,44
2006,VC_IHR_PSRCN,Greece,Female,22
2006,VC_IHR_PSRCN,Greece,Male,88
2006,VC_IHR_PSRCN,Greece,Both sexes,110
2007,VC_IHR_PSRCN,Greece,Male,95
2014,VC_IHR_PSRCN,Albania,Female,12
2014,VC_IHR_PSRCN,Albania,Both sexes,134
2015,VC_IHR_PSRCN,Albania,Male,48
2015,VC_IHR_PSRCN,Albania,Female,16
2015,VC_IHR_PSRCN,Albania,Both sexes,64
2016,VC_IHR_PSRCN,Albania,Both sexes,79
2016,VC_IHR_PSRCN,Albania,Female,17
2016,VC_IHR_PSRCN,Albania,Male,62
2017,VC_IHR_PSRCN,Albania,Male,45
2017,VC_IHR_PSRCN,Albania,Female,13
2017,VC_IHR_PSRCN,Albania,Both sexes,58
2018,VC_IHR_PSRCN,Albania,Male,51
2007,VC_IHR_PSRCN,Greece,Both sexes,130
2007,VC_IHR_PSRCN,Greece,Female,35
2008,VC_IHR_PSRCN,Greece,Female,33
2008,VC_IHR_PSRCN,Greece,Both sexes,144
2008,VC_IHR_PSRCN,Greece,Male,111
2009,VC_IHR_PSRCN,Greece,Female,25
2009,VC_IHR_PSRCN,Greece,Male,127
2009,VC_IHR_PSRCN,Greece,Both sexes,152
2010,VC_IHR_PSRCN,Greece,Male,142
2010,VC_IHR_PSRCN,Greece,Female,34
2010,VC_IHR_PSRCN,Greece,Both sexes,176
2011,VC_IHR_PSRCN,Greece,Male,152
2011,VC_IHR_PSRCN,Greece,Female,32
2011,VC_IHR_PSRCN,Greece,Both sexes,184
2012,VC_IHR_PSRCN,Greece,Both sexes,166
2012,VC_IHR_PSRCN,Greece,Male,127
2012,VC_IHR_PSRCN,Greece,Female,39
2013,VC_IHR_PSRCN,Greece,Male,103
2013,VC_IHR_PSRCN,Greece,Both sexes,153
2013,VC_IHR_PSRCN,Greece,Female,50
2019,VC_IHR_PSRCN,Armenia,Female,10
2019,VC_IHR_PSRCN,Armenia,Male,63
2020,VC_IHR_PSRCN,Armenia,Female,16
2020,VC_IHR_PSRCN,Armenia,Male,36
2020,VC_IHR_PSRCN,Armenia,Both sexes,52
2021,VC_IHR_PSRCN,Armenia,Female,14
2021,VC_IHR_PSRCN,Armenia,Male,47
2021,VC_IHR_PSRCN,Armenia,Both sexes,61
2000,VC_IHR_PSRCN,Belgium,Male,129
2000,VC_IHR_PSRCN,Belgium,Female,83
2000,VC_IHR_PSRCN,Belgium,Both sexes,212
2014,VC_IHR_PSRCN,Greece,Male,80
2014,VC_IHR_PSRCN,Greece,Both sexes,107
2014,VC_IHR_PSRCN,Greece,Female,27
2015,VC_IHR_PSRCN,Greece,Female,30
2015,VC_IHR_PSRCN,Greece,Male,63
2015,VC_IHR_PSRCN,Greece,Both sexes,93
2016,VC_IHR_PSRCN,Greece,Both sexes,84
2016,VC_IHR_PSRCN,Greece,Female,26
2016,VC_IHR_PSRCN,Greece,Male,58
2017,VC_IHR_PSRCN,Greece,Male,63
2017,VC_IHR_PSRCN,Greece,Both sexes,86
2017,VC_IHR_PSRCN,Greece,Female,23
2018,VC_IHR_PSRCN,Greece,Both sexes,99
2018,VC_IHR_PSRCN,Greece,Female,29
2018,VC_IHR_PSRCN,Greece,Male,70
2019,VC_IHR_PSRCN,Greece,Both sexes,78
2019,VC_IHR_PSRCN,Greece,Female,19
2019,VC_IHR_PSRCN,Greece,Male,59
2020,VC_IHR_PSRCN,Greece,Female,19
2020,VC_IHR_PSRCN,Greece,Male,59
2020,VC_IHR_PSRCN,Greece,Both sexes,78
2021,VC_IHR_PSRCN,Greece,Both sexes,89
2021,VC_IHR_PSRCN,Greece,Female,33
2021,VC_IHR_PSRCN,Greece,Male,56
2000,VC_IHR_PSRCN,Hungary,Female,87
2000,VC_IHR_PSRCN,Hungary,Male,118
2000,VC_IHR_PSRCN,Hungary,Both sexes,205
2001,VC_IHR_PSRCN,Hungary,Male,169
2001,VC_IHR_PSRCN,Hungary,Both sexes,254
2001,VC_IHR_PSRCN,Hungary,Female,85
2002,VC_IHR_PSRCN,Hungary,Female,87
2002,VC_IHR_PSRCN,Hungary,Male,116
2002,VC_IHR_PSRCN,Hungary,Both sexes,203
2003,VC_IHR_PSRCN,Hungary,Male,137
2003,VC_IHR_PSRCN,Hungary,Female,91
2003,VC_IHR_PSRCN,Hungary,Both sexes,228
2004,VC_IHR_PSRCN,Hungary,Both sexes,209
2004,VC_IHR_PSRCN,Hungary,Male,121
2004,VC_IHR_PSRCN,Hungary,Female,88
2005,VC_IHR_PSRCN,Hungary,Female,76
2005,VC_IHR_PSRCN,Hungary,Male,88
2005,VC_IHR_PSRCN,Hungary,Both sexes,164
2006,VC_IHR_PSRCN,Hungary,Male,100
2006,VC_IHR_PSRCN,Hungary,Both sexes,174
2006,VC_IHR_PSRCN,Hungary,Female,74
2007,VC_IHR_PSRCN,Hungary,Both sexes,154
2007,VC_IHR_PSRCN,Hungary,Male,91
2007,VC_IHR_PSRCN,Hungary,Female,63
2008,VC_IHR_PSRCN,Hungary,Male,111
2008,VC_IHR_PSRCN,Hungary,Both sexes,181
2008,VC_IHR_PSRCN,Hungary,Female,70
2018,VC_IHR_PSRCN,Albania,Female,15
2018,VC_IHR_PSRCN,Albania,Both sexes,66
2019,VC_IHR_PSRCN,Albania,Male,52
2019,VC_IHR_PSRCN,Albania,Both sexes,65
2019,VC_IHR_PSRCN,Albania,Female,13
2020,VC_IHR_PSRCN,Albania,Female,9
2020,VC_IHR_PSRCN,Albania,Male,52
2020,VC_IHR_PSRCN,Albania,Both sexes,61
2021,VC_IHR_PSRCN,Albania,Both sexes,66
2021,VC_IHR_PSRCN,Albania,Male,54
2009,VC_IHR_PSRCN,Hungary,Female,63
2009,VC_IHR_PSRCN,Hungary,Both sexes,139
2009,VC_IHR_PSRCN,Hungary,Male,76
2010,VC_IHR_PSRCN,Hungary,Male,77
