Year,SeriesCode,Country,Age,Sex,Value
2005,IT_USE_ii99,Iceland,,Female,86.68
2005,IT_USE_ii99,Iceland,,Both sexes,87.0
2006,IT_USE_ii99,Iceland,,Both sexes,89.51
2006,IT_USE_ii99,Iceland,,Female,88.57
2006,IT_USE_ii99,Iceland,,Male,90.45
2007,IT_USE_ii99,Iceland,,Both sexes,90.6
2007,IT_USE_ii99,Iceland,,Female,89.31
2007,IT_USE_ii99,Iceland,,Male,91.83
2008,IT_USE_ii99,Iceland,,Both sexes,91.0
2008,IT_USE_ii99,Iceland,,Female,89.9
2008,IT_USE_ii99,Iceland,,Male,92.11
2000,IT_USE_ii99,Spain,,Both sexes,13.62
2001,IT_USE_ii99,Spain,,Both sexes,18.15
2002,IT_USE_ii99,Spain,,Both sexes,20.39
2002,IT_USE_ii99,Spain,,Female,17.86
2002,IT_USE_ii99,Spain,,Male,22.96
2003,IT_USE_ii99,Spain,,Both sexes,39.93
2003,IT_USE_ii99,Spain,,Male,39.97
2003,IT_USE_ii99,Spain,,Female,33.37
2004,IT_USE_ii99,Spain,,Female,40.1
2004,IT_USE_ii99,Spain,,Both sexes,44.01
2004,IT_USE_ii99,Spain,,Male,47.99
2005,IT_USE_ii99,Spain,,Both sexes,47.88
2000,IT_USE_ii99,Albania,,Both sexes,0.11
2001,IT_USE_ii99,Albania,,Both sexes,0.33
2002,IT_USE_ii99,Albania,,Both sexes,0.39
2003,IT_USE_ii99,Albania,,Both sexes,0.97
2004,IT_USE_ii99,Albania,,Both sexes,2.42
2005,IT_USE_ii99,Albania,,Both sexes,6.04
2006,IT_USE_ii99,Albania,,Both sexes,9.61
2007,IT_USE_ii99,Albania,,Both sexes,15.04
2008,IT_USE_ii99,Albania,,Both sexes,23.86
2009,IT_USE_ii99,Albania,,Both sexes,41.2
2010,IT_USE_ii99,Albania,,Both sexes,45.0
2011,IT_USE_ii99,Albania,,Both sexes,47.0
2012,IT_USE_ii99,Albania,,Both sexes,49.4
2005,IT_USE_ii99,Spain,,Female,43.32
2005,IT_USE_ii99,Spain,,Male,52.49
2006,IT_USE_ii99,Spain,,Female,47.08
2006,IT_USE_ii99,Spain,,Male,53.66
2006,IT_USE_ii99,Spain,,Both sexes,50.37
2007,IT_USE_ii99,Spain,,Male,58.68
2007,IT_USE_ii99,Spain,,Female,51.53
2007,IT_USE_ii99,Spain,,Both sexes,55.11
2008,IT_USE_ii99,Spain,,Female,55.98
2008,IT_USE_ii99,Spain,,Both sexes,59.6
2008,IT_USE_ii99,Spain,,Male,63.19
2009,IT_USE_ii99,Spain,,Male,65.7
2009,IT_USE_ii99,Spain,,Both sexes,62.4
2009,IT_USE_ii99,Spain,,Female,59.52
2010,IT_USE_ii99,Spain,,Male,69.29
2010,IT_USE_ii99,Spain,,Female,63.77
2010,IT_USE_ii99,Spain,,Both sexes,65.8
2011,IT_USE_ii99,Spain,,Female,64.39
2011,IT_USE_ii99,Spain,,Both sexes,67.09
2011,IT_USE_ii99,Spain,,Male,69.79
2012,IT_USE_ii99,Spain,,Female,66.81
2012,IT_USE_ii99,Spain,,Male,72.14
2012,IT_USE_ii99,Spain,,Both sexes,69.81
2013,IT_USE_ii99,Spain,,Both sexes,71.64
2013,IT_USE_ii99,Spain,,Female,69.47
2013,IT_USE_ii99,Spain,,Male,73.68
2014,IT_USE_ii99,Spain,,Both sexes,76.19
2014,IT_USE_ii99,Spain,,Male,77.94
2014,IT_USE_ii99,Spain,,Female,74.45
2015,IT_USE_ii99,Spain,,Male,80.34
2015,IT_USE_ii99,Spain,,Female,77.06
2015,IT_USE_ii99,Spain,,Both sexes,78.69
2016,IT_USE_ii99,Spain,,Male,82.53
2016,IT_USE_ii99,Spain,,Female,78.62
2016,IT_USE_ii99,Spain,,Both sexes,80.56
2017,IT_USE_ii99,Spain,,Both sexes,84.6
2017,IT_USE_ii99,Spain,,Female,83.75
2017,IT_USE_ii99,Spain,,Male,85.47
2018,IT_USE_ii99,Spain,,Female,85.6
2009,IT_USE_ii99,Iceland,,Female,92.19
2009,IT_USE_ii99,Iceland,,Male,94.67
2009,IT_USE_ii99,Iceland,,Both sexes,93.0
2010,IT_USE_ii99,Iceland,,Both sexes,93.39
2010,IT_USE_ii99,Iceland,,Female,91.54
2010,IT_USE_ii99,Iceland,,Male,95.2
2011,IT_USE_ii99,Iceland,,Both sexes,94.82
2011,IT_USE_ii99,Iceland,,Female,93.85
2011,IT_USE_ii99,Iceland,,Male,95.78
2012,IT_USE_ii99,Iceland,,Female,95.46
2012,IT_USE_ii99,Iceland,,Male,96.95
2012,IT_USE_ii99,Iceland,,Both sexes,96.21
2013,IT_USE_ii99,Iceland,,Both sexes,96.55
2018,IT_USE_ii99,Spain,,Both sexes,86.11
2018,IT_USE_ii99,Spain,,Male,86.62
2019,IT_USE_ii99,Spain,,Both sexes,90.72
2019,IT_USE_ii99,Spain,,Male,90.69
2019,IT_USE_ii99,Spain,,Female,90.74
2020,IT_USE_ii99,Spain,,Both sexes,93.21
2020,IT_USE_ii99,Spain,,Male,93.23
2020,IT_USE_ii99,Spain,,Female,93.18
2021,IT_USE_ii99,Spain,,Both sexes,93.9
2021,IT_USE_ii99,Spain,,Male,93.91
2021,IT_USE_ii99,Spain,,Female,93.89
2000,IT_USE_ii99,Sweden,,Both sexes,45.69
2013,IT_USE_ii99,Iceland,,Female,95.55
2013,IT_USE_ii99,Iceland,,Male,97.53
2014,IT_USE_ii99,Iceland,,Both sexes,98.16
2014,IT_USE_ii99,Iceland,,Female,98.04
2014,IT_USE_ii99,Iceland,,Male,98.27
2015,IT_USE_ii99,Iceland,,Both sexes,98.2
2016,IT_USE_ii99,Iceland,,Both sexes,98.24
2017,IT_USE_ii99,Iceland,,Female,98.4
2017,IT_USE_ii99,Iceland,,Male,98.12
2017,IT_USE_ii99,Iceland,,Both sexes,98.26
2018,IT_USE_ii99,Iceland,,Both sexes,99.01
2018,IT_USE_ii99,Iceland,,Female,99.41
2018,IT_USE_ii99,Iceland,,Male,98.64
2019,IT_USE_ii99,Iceland,,Both sexes,99.5
2001,IT_USE_ii99,Sweden,,Both sexes,51.77
2002,IT_USE_ii99,Sweden,,Male,73.42
2002,IT_USE_ii99,Sweden,,Female,67.69
2002,IT_USE_ii99,Sweden,,Both sexes,70.57
2003,IT_USE_ii99,Sweden,,Both sexes,79.13
2003,IT_USE_ii99,Sweden,,Female,74.87
2003,IT_USE_ii99,Sweden,,Male,83.33
2004,IT_USE_ii99,Sweden,,Both sexes,83.89
2004,IT_USE_ii99,Sweden,,Female,82.88
2004,IT_USE_ii99,Sweden,,Male,84.88
2005,IT_USE_ii99,Sweden,,Both sexes,84.83
2005,IT_USE_ii99,Sweden,,Female,82.53
2005,IT_USE_ii99,Sweden,,Male,87.09
2013,IT_USE_ii99,Albania,,Both sexes,51.8
2014,IT_USE_ii99,Albania,,Both sexes,54.3
2015,IT_USE_ii99,Albania,,Both sexes,56.9
2016,IT_USE_ii99,Albania,,Both sexes,59.6
2017,IT_USE_ii99,Albania,,Both sexes,62.4
2018,IT_USE_ii99,Albania,,Both sexes,65.4
2019,IT_USE_ii99,Albania,,Both sexes,68.55
2019,IT_USE_ii99,Albania,,Female,65.96
2019,IT_USE_ii99,Albania,,Male,71.16
2020,IT_USE_ii99,Albania,,Both sexes,72.24
2020,IT_USE_ii99,Albania,,Female,71.25
2020,IT_USE_ii99,Albania,,Male,73.24
2021,IT_USE_ii99,Albania,,Both sexes,79.32
2006,IT_USE_ii99,Sweden,,Male,89.59
2006,IT_USE_ii99,Sweden,,Female,85.9
2006,IT_USE_ii99,Sweden,,Both sexes,87.76
2007,IT_USE_ii99,Sweden,,Female,79.47
2007,IT_USE_ii99,Sweden,,Male,84.5
2007,IT_USE_ii99,Sweden,,Both sexes,82.01
2008,IT_USE_ii99,Sweden,,Female,87.75
2008,IT_USE_ii99,Sweden,,Male,90.47
2008,IT_USE_ii99,Sweden,,Both sexes,90.0
2009,IT_USE_ii99,Sweden,,Both sexes,91.0
2009,IT_USE_ii99,Sweden,,Male,91.31
2009,IT_USE_ii99,Sweden,,Female,90.45
2010,IT_USE_ii99,Sweden,,Female,91.61
2021,IT_USE_ii99,Australia,,Both sexes,96.24
2000,IT_USE_ii99,Austria,,Both sexes,33.73
2001,IT_USE_ii99,Austria,,Both sexes,39.19
2002,IT_USE_ii99,Austria,,Both sexes,36.56
2002,IT_USE_ii99,Austria,,Female,31.83
2002,IT_USE_ii99,Austria,,Male,41.41
2003,IT_USE_ii99,Austria,,Both sexes,42.7
2003,IT_USE_ii99,Austria,,Female,37.3
2003,IT_USE_ii99,Austria,,Male,48.33
2004,IT_USE_ii99,Austria,,Both sexes,54.28
2004,IT_USE_ii99,Austria,,Female,48.42
2004,IT_USE_ii99,Austria,,Male,60.25
2005,IT_USE_ii99,Austria,,Both sexes,58.0
2005,IT_USE_ii99,Austria,,Female,53.23
2005,IT_USE_ii99,Austria,,Male,62.79
2006,IT_USE_ii99,Austria,,Both sexes,63.6
2006,IT_USE_ii99,Austria,,Female,58.44
2006,IT_USE_ii99,Austria,,Male,68.86
2007,IT_USE_ii99,Austria,,Both sexes,69.37
2007,IT_USE_ii99,Austria,,Female,63.87
2007,IT_USE_ii99,Austria,,Male,74.97
2008,IT_USE_ii99,Austria,,Both sexes,72.87
2008,IT_USE_ii99,Austria,,Female,66.87
2008,IT_USE_ii99,Austria,,Male,78.98
2009,IT_USE_ii99,Austria,,Both sexes,73.45
2009,IT_USE_ii99,Austria,,Female,68.26
2009,IT_USE_ii99,Austria,,Male,78.75
2010,IT_USE_ii99,Austria,,Both sexes,75.17
2010,IT_USE_ii99,Austria,,Male,79.69
2010,IT_USE_ii99,Austria,,Female,70.74
2011,IT_USE_ii99,Austria,,Both sexes,78.74
2011,IT_USE_ii99,Austria,,Female,73.77
2011,IT_USE_ii99,Austria,,Male,83.81
2012,IT_USE_ii99,Austria,,Both sexes,80.03
2012,IT_USE_ii99,Austria,,Female,76.04
2012,IT_USE_ii99,Austria,,Male,84.11
2013,IT_USE_ii99,Austria,,Male,84.35
2013,IT_USE_ii99,Austria,,Both sexes,80.62
2019,IT_USE_ii99,Iceland,,Female,99.54
2019,IT_USE_ii99,Iceland,,Male,99.48
2020,IT_USE_ii99,Iceland,,Female,99.81
2020,IT_USE_ii99,Iceland,,Both sexes,99.53
2020,IT_USE_ii99,Iceland,,Male,99.28
2021,IT_USE_ii99,Iceland,,Both sexes,99.69
2021,IT_USE_ii99,Iceland,,Female,99.68
2021,IT_USE_ii99,Iceland,,Male,99.69
2000,IT_USE_ii99,India,,Both sexes,0.53
2001,IT_USE_ii99,India,,Both sexes,0.66
2002,IT_USE_ii99,India,,Both sexes,1.54
2003,IT_USE_ii99,India,,Both sexes,1.69
2004,IT_USE_ii99,India,,Both sexes,1.98
2021,IT_USE_ii99,Albania,,Female,78.35
2021,IT_USE_ii99,Albania,,Male,80.31
2013,IT_USE_ii99,Austria,,Female,76.96
2014,IT_USE_ii99,Austria,,Both sexes,81.0
2014,IT_USE_ii99,Austria,,Male,84.88
2014,IT_USE_ii99,Austria,,Female,77.19
2015,IT_USE_ii99,Austria,,Both sexes,83.94
2015,IT_USE_ii99,Austria,,Female,79.69
2015,IT_USE_ii99,Austria,,Male,88.27
2016,IT_USE_ii99,Austria,,Both sexes,84.32
2016,IT_USE_ii99,Austria,,Female,80.73
2016,IT_USE_ii99,Austria,,Male,87.96
2017,IT_USE_ii99,Austria,,Male,90.73
2017,IT_USE_ii99,Austria,,Female,85.16
2017,IT_USE_ii99,Austria,,Both sexes,87.94
2010,IT_USE_ii99,Sweden,,Male,92.4
2010,IT_USE_ii99,Sweden,,Both sexes,90.0
2011,IT_USE_ii99,Sweden,,Female,92.01
2011,IT_USE_ii99,Sweden,,Both sexes,92.77
2011,IT_USE_ii99,Sweden,,Male,93.51
2012,IT_USE_ii99,Sweden,,Male,94.52
2012,IT_USE_ii99,Sweden,,Both sexes,93.18
2012,IT_USE_ii99,Sweden,,Female,91.8
2013,IT_USE_ii99,Sweden,,Male,95.08
2013,IT_USE_ii99,Sweden,,Both sexes,94.78
2013,IT_USE_ii99,Sweden,,Female,94.48
2014,IT_USE_ii99,Sweden,,Male,94.3
2014,IT_USE_ii99,Sweden,,Female,90.7
2018,IT_USE_ii99,Austria,,Female,85.44
2018,IT_USE_ii99,Austria,,Male,89.55
2018,IT_USE_ii99,Austria,,Both sexes,87.48
2019,IT_USE_ii99,Austria,,Both sexes,87.75
2019,IT_USE_ii99,Austria,,Female,85.27
2019,IT_USE_ii99,Austria,,Male,90.28
2020,IT_USE_ii99,Austria,,Both sexes,87.53
2020,IT_USE_ii99,Austria,,Female,85.87
2020,IT_USE_ii99,Austria,,Male,89.21
2021,IT_USE_ii99,Austria,,Male,94.21
2021,IT_USE_ii99,Austria,,Both sexes,92.53
2021,IT_USE_ii99,Austria,,Female,90.86
2000,IT_USE_ii99,Armenia,,Both sexes,1.3
2001,IT_USE_ii99,Armenia,,Both sexes,1.63
2002,IT_USE_ii99,Armenia,,Both sexes,1.96
2003,IT_USE_ii99,Armenia,,Both sexes,4.58
2004,IT_USE_ii99,Armenia,,Both sexes,4.9
2005,IT_USE_ii99,Armenia,,Both sexes,5.25
2006,IT_USE_ii99,Armenia,,Both sexes,5.63
2007,IT_USE_ii99,Armenia,,Both sexes,6.02
2008,IT_USE_ii99,Armenia,,Both sexes,6.21
2009,IT_USE_ii99,Armenia,,Both sexes,15.3
2010,IT_USE_ii99,Armenia,,Both sexes,25.0
2014,IT_USE_ii99,Sweden,,Both sexes,92.52
2015,IT_USE_ii99,Sweden,,Both sexes,90.61
2015,IT_USE_ii99,Sweden,,Male,90.14
2015,IT_USE_ii99,Sweden,,Female,91.1
2016,IT_USE_ii99,Sweden,,Both sexes,89.65
2016,IT_USE_ii99,Sweden,,Female,89.0
2016,IT_USE_ii99,Sweden,,Male,90.0
2017,IT_USE_ii99,Sweden,,Both sexes,93.01
2017,IT_USE_ii99,Sweden,,Female,92.0
2017,IT_USE_ii99,Sweden,,Male,94.0
2018,IT_USE_ii99,Sweden,,Both sexes,89.25
2018,IT_USE_ii99,Sweden,,Male,88.8
2018,IT_USE_ii99,Sweden,,Female,89.7
2019,IT_USE_ii99,Sweden,,Both sexes,94.49
2005,IT_USE_ii99,India,,Both sexes,2.39
2006,IT_USE_ii99,India,,Both sexes,2.81
2007,IT_USE_ii99,India,,Both sexes,3.95
2008,IT_USE_ii99,India,,Both sexes,4.38
2009,IT_USE_ii99,India,,Both sexes,5.12
2010,IT_USE_ii99,India,,Both sexes,7.5
2011,IT_USE_ii99,India,,Both sexes,10.07
2012,IT_USE_ii99,India,,Both sexes,11.1
2013,IT_USE_ii99,India,,Both sexes,12.3
2014,IT_USE_ii99,India,,Both sexes,13.5
2015,IT_USE_ii99,India,,Both sexes,14.9
2016,IT_USE_ii99,India,,Both sexes,16.5
2017,IT_USE_ii99,India,,Both sexes,18.2
2011,IT_USE_ii99,Armenia,,Both sexes,32.0
2012,IT_USE_ii99,Armenia,,Both sexes,37.5
2013,IT_USE_ii99,Armenia,,Both sexes,41.9
2013,IT_USE_ii99,Armenia,,Female,40.35
2013,IT_USE_ii99,Armenia,,Male,43.81
2014,IT_USE_ii99,Armenia,,Both sexes,54.62
2014,IT_USE_ii99,Armenia,,Female,52.98
2014,IT_USE_ii99,Armenia,,Male,56.6
2015,IT_USE_ii99,Armenia,,Both sexes,59.1
2015,IT_USE_ii99,Armenia,,Female,57.75
2015,IT_USE_ii99,Armenia,,Male,60.75
2016,IT_USE_ii99,Armenia,,Female,63.37
2016,IT_USE_ii99,Armenia,,Male,65.55
2016,IT_USE_ii99,Armenia,,Both sexes,64.35
2017,IT_USE_ii99,Armenia,,Both sexes,64.74
2017,IT_USE_ii99,Armenia,,Female,63.44
2017,IT_USE_ii99,Armenia,,Male,66.31
2018,IT_USE_ii99,Armenia,,Female,66.9
2018,IT_USE_ii99,Armenia,,Male,69.89
2018,IT_USE_ii99,Armenia,,Both sexes,68.25
2019,IT_USE_ii99,Armenia,,Both sexes,66.54
2019,IT_USE_ii99,Armenia,,Male,65.79
2019,IT_USE_ii99,Armenia,,Female,67.23
2020,IT_USE_ii99,Armenia,,Both sexes,76.51
2020,IT_USE_ii99,Armenia,,Female,78.09
2020,IT_USE_ii99,Armenia,,Male,74.78
2021,IT_USE_ii99,Armenia,,Both sexes,78.61
2019,IT_USE_ii99,Sweden,,Male,94.9
2019,IT_USE_ii99,Sweden,,Female,94.08
2020,IT_USE_ii99,Sweden,,Male,95.44
2020,IT_USE_ii99,Sweden,,Both sexes,94.54
2020,IT_USE_ii99,Sweden,,Female,93.61
2021,IT_USE_ii99,Sweden,,Both sexes,88.31
2021,IT_USE_ii99,Sweden,,Male,89.01
2021,IT_USE_ii99,Sweden,,Female,87.59
2022,IT_USE_ii99,Sweden,,Female,95.59
2022,IT_USE_ii99,Sweden,,Male,94.44
2000,IT_USE_ii99,Switzerland,,Both sexes,47.1
2001,IT_USE_ii99,Switzerland,,Both sexes,55.1
2002,IT_USE_ii99,Switzerland,,Both sexes,61.4
2003,IT_USE_ii99,Switzerland,,Both sexes,65.1
2004,IT_USE_ii99,Switzerland,,Both sexes,67.8
2005,IT_USE_ii99,Switzerland,,Both sexes,70.1
2006,IT_USE_ii99,Switzerland,,Both sexes,75.7
2007,IT_USE_ii99,Switzerland,,Female,69.57
2007,IT_USE_ii99,Switzerland,,Both sexes,77.2
2007,IT_USE_ii99,Switzerland,,Male,81.85
2008,IT_USE_ii99,Switzerland,,Male,82.88
2008,IT_USE_ii99,Switzerland,,Female,71.81
2008,IT_USE_ii99,Switzerland,,Both sexes,79.2
2009,IT_USE_ii99,Switzerland,,Both sexes,81.3
2021,IT_USE_ii99,Armenia,,Female,81.4
2021,IT_USE_ii99,Armenia,,Male,75.47
2000,IT_USE_ii99,Belgium,,Both sexes,29.43
2001,IT_USE_ii99,Belgium,,Both sexes,31.29
2002,IT_USE_ii99,Belgium,,Both sexes,46.33
2003,IT_USE_ii99,Belgium,,Both sexes,49.97
2004,IT_USE_ii99,Belgium,,Both sexes,53.86
2005,IT_USE_ii99,Belgium,,Both sexes,55.82
2005,IT_USE_ii99,Belgium,,Female,55.76
2005,IT_USE_ii99,Belgium,,Male,63.89
2006,IT_USE_ii99,Belgium,,Male,68.25
2006,IT_USE_ii99,Belgium,,Both sexes,59.72
2006,IT_USE_ii99,Belgium,,Female,60.15
2018,IT_USE_ii99,India,,Female,14.9
2018,IT_USE_ii99,India,,Male,25.0
2018,IT_USE_ii99,India,,Both sexes,20.08
2019,IT_USE_ii99,India,,Both sexes,29.52
2020,IT_USE_ii99,India,,Both sexes,43.41
2021,IT_USE_ii99,India,,Both sexes,46.31
2000,IT_USE_ii99,Ireland,,Both sexes,17.85
2001,IT_USE_ii99,Ireland,,Both sexes,23.14
2002,IT_USE_ii99,Ireland,,Both sexes,25.85
2003,IT_USE_ii99,Ireland,,Both sexes,34.31
2003,IT_USE_ii99,Ireland,,Female,34.26
2003,IT_USE_ii99,Ireland,,Male,34.37
2004,IT_USE_ii99,Ireland,,Both sexes,36.99
2009,IT_USE_ii99,Switzerland,,Male,86.32
2009,IT_USE_ii99,Switzerland,,Female,76.63
2010,IT_USE_ii99,Switzerland,,Both sexes,83.9
2010,IT_USE_ii99,Switzerland,,Male,88.64
2010,IT_USE_ii99,Switzerland,,Female,79.38
2011,IT_USE_ii99,Switzerland,,Both sexes,85.19
2012,IT_USE_ii99,Switzerland,,Both sexes,85.2
2012,IT_USE_ii99,Switzerland,,Female,80.89
2012,IT_USE_ii99,Switzerland,,Male,89.75
2013,IT_USE_ii99,Switzerland,,Both sexes,86.34
2014,IT_USE_ii99,Switzerland,,Both sexes,87.4
2007,IT_USE_ii99,Belgium,,Both sexes,64.44
2007,IT_USE_ii99,Belgium,,Female,65.72
2007,IT_USE_ii99,Belgium,,Male,72.85
2008,IT_USE_ii99,Belgium,,Both sexes,66.0
2008,IT_USE_ii99,Belgium,,Female,67.83
2008,IT_USE_ii99,Belgium,,Male,74.71
2009,IT_USE_ii99,Belgium,,Both sexes,70.0
2009,IT_USE_ii99,Belgium,,Male,79.52
2009,IT_USE_ii99,Belgium,,Female,72.92
2010,IT_USE_ii99,Belgium,,Both sexes,75.0
2010,IT_USE_ii99,Belgium,,Female,75.32
2010,IT_USE_ii99,Belgium,,Male,83.21
2011,IT_USE_ii99,Belgium,,Both sexes,81.61
2011,IT_USE_ii99,Belgium,,Female,79.01
2011,IT_USE_ii99,Belgium,,Male,84.23
2012,IT_USE_ii99,Belgium,,Both sexes,80.72
2012,IT_USE_ii99,Belgium,,Female,78.66
2012,IT_USE_ii99,Belgium,,Male,82.79
2013,IT_USE_ii99,Belgium,,Both sexes,82.17
2013,IT_USE_ii99,Belgium,,Male,84.19
2013,IT_USE_ii99,Belgium,,Female,80.17
2014,IT_USE_ii99,Belgium,,Female,84.13
2014,IT_USE_ii99,Belgium,,Male,85.88
2014,IT_USE_ii99,Belgium,,Both sexes,85.0
2015,IT_USE_ii99,Belgium,,Both sexes,85.05
2014,IT_USE_ii99,Switzerland,,Female,79.6
2014,IT_USE_ii99,Switzerland,,Male,87.79
2015,IT_USE_ii99,Switzerland,,Both sexes,87.48
2015,IT_USE_ii99,Switzerland,,Male,90.73
2015,IT_USE_ii99,Switzerland,,Female,84.3
2016,IT_USE_ii99,Switzerland,,Both sexes,89.13
2016,IT_USE_ii99,Switzerland,,Male,92.25
2016,IT_USE_ii99,Switzerland,,Female,86.08
2017,IT_USE_ii99,Switzerland,,Male,90.88
2017,IT_USE_ii99,Switzerland,,Female,88.52
2017,IT_USE_ii99,Switzerland,,Both sexes,89.69
2018,IT_USE_ii99,Switzerland,,Both sexes,91.8
2019,IT_USE_ii99,Switzerland,,Male,95.07
2015,IT_USE_ii99,Belgium,,Female,84.28
2015,IT_USE_ii99,Belgium,,Male,85.83
2016,IT_USE_ii99,Belgium,,Male,87.6
2016,IT_USE_ii99,Belgium,,Female,85.44
2016,IT_USE_ii99,Belgium,,Both sexes,86.52
2017,IT_USE_ii99,Belgium,,Both sexes,87.68
2017,IT_USE_ii99,Belgium,,Female,86.84
2017,IT_USE_ii99,Belgium,,Male,88.52
2018,IT_USE_ii99,Belgium,,Both sexes,88.65
2018,IT_USE_ii99,Belgium,,Female,87.26
2018,IT_USE_ii99,Belgium,,Male,90.04
2019,IT_USE_ii99,Belgium,,Both sexes,90.28
2004,IT_USE_ii99,Ireland,,Female,37.0
2004,IT_USE_ii99,Ireland,,Male,36.98
2005,IT_USE_ii99,Ireland,,Female,42.76
2005,IT_USE_ii99,Ireland,,Male,40.48
2005,IT_USE_ii99,Ireland,,Both sexes,41.61
2006,IT_USE_ii99,Ireland,,Both sexes,54.82
2006,IT_USE_ii99,Ireland,,Female,54.48
2006,IT_USE_ii99,Ireland,,Male,55.16
2007,IT_USE_ii99,Ireland,,Both sexes,61.16
2007,IT_USE_ii99,Ireland,,Female,60.3
2007,IT_USE_ii99,Ireland,,Male,62.01
2008,IT_USE_ii99,Ireland,,Female,67.27
2008,IT_USE_ii99,Ireland,,Both sexes,65.34
2019,IT_USE_ii99,Switzerland,,Female,91.26
2019,IT_USE_ii99,Switzerland,,Both sexes,93.15
2020,IT_USE_ii99,Switzerland,,Both sexes,94.35
