Year,SeriesCode,Country,Sex,Value
2020,SI_COV_UEMP,Austria,Female,100.0
2020,SI_COV_UEMP,Austria,Both sexes,100.0
2020,SI_COV_UEMP,Austria,Male,100.0
2000,SI_COV_UEMP,Armenia,Both sexes,12.0
2005,SI_COV_UEMP,Armenia,Both sexes,5.7
2007,SI_COV_UEMP,Armenia,Both sexes,20.1
2009,SI_COV_UEMP,Armenia,Both sexes,30.5
2010,SI_COV_UEMP,Armenia,Both sexes,24.1
2011,SI_COV_UEMP,Armenia,Both sexes,20.8
2020,SI_COV_UEMP,Armenia,Both sexes,0.0
2020,SI_COV_UEMP,Armenia,Male,0.0
2020,SI_COV_UEMP,Armenia,Female,0.0
2010,SI_COV_UEMP,Latvia,Both sexes,27.9
2011,SI_COV_UEMP,Latvia,Both sexes,20.8
2013,SI_COV_UEMP,Latvia,Both sexes,27.0
2013,SI_COV_UEMP,Latvia,Female,33.8
2013,SI_COV_UEMP,Latvia,Male,21.0
2014,SI_COV_UEMP,Latvia,Male,25.7
2014,SI_COV_UEMP,Latvia,Female,42.5
2014,SI_COV_UEMP,Latvia,Both sexes,33.3
2019,SI_COV_UEMP,Latvia,Both sexes,41.0
2020,SI_COV_UEMP,Latvia,Both sexes,40.0
2020,SI_COV_UEMP,Latvia,Male,31.8
2020,SI_COV_UEMP,Latvia,Female,50.6
2000,SI_COV_UEMP,Liechtenstein,Both sexes,63.0
2005,SI_COV_UEMP,Liechtenstein,Both sexes,71.8
2007,SI_COV_UEMP,Liechtenstein,Both sexes,66.9
2009,SI_COV_UEMP,Liechtenstein,Both sexes,66.8
2010,SI_COV_UEMP,Liechtenstein,Both sexes,78.9
2011,SI_COV_UEMP,Liechtenstein,Female,68.8
2011,SI_COV_UEMP,Liechtenstein,Male,65.5
2011,SI_COV_UEMP,Liechtenstein,Both sexes,67.2
2020,SI_COV_UEMP,Liechtenstein,Both sexes,67.2
2005,SI_COV_UEMP,Lithuania,Both sexes,11.6
2007,SI_COV_UEMP,Lithuania,Both sexes,26.1
2009,SI_COV_UEMP,Lithuania,Both sexes,31.4
2010,SI_COV_UEMP,Lithuania,Both sexes,20.1
2011,SI_COV_UEMP,Lithuania,Both sexes,15.6
2013,SI_COV_UEMP,Lithuania,Female,31.3
2013,SI_COV_UEMP,Lithuania,Both sexes,24.6
2013,SI_COV_UEMP,Lithuania,Male,19.2
2014,SI_COV_UEMP,Lithuania,Male,20.0
2014,SI_COV_UEMP,Lithuania,Female,33.6
2014,SI_COV_UEMP,Lithuania,Both sexes,25.9
2020,SI_COV_UEMP,Lithuania,Both sexes,37.7
2020,SI_COV_UEMP,Lithuania,Male,30.4
2020,SI_COV_UEMP,Lithuania,Female,47.5
2000,SI_COV_UEMP,Luxembourg,Both sexes,42.3
2005,SI_COV_UEMP,Luxembourg,Both sexes,55.1
2007,SI_COV_UEMP,Luxembourg,Both sexes,52.5
2009,SI_COV_UEMP,Luxembourg,Both sexes,53.4
2010,SI_COV_UEMP,Luxembourg,Both sexes,50.5
2000,SI_COV_UEMP,Belgium,Both sexes,81.3
2005,SI_COV_UEMP,Belgium,Both sexes,84.0
2007,SI_COV_UEMP,Belgium,Both sexes,86.1
2009,SI_COV_UEMP,Belgium,Both sexes,83.6
2010,SI_COV_UEMP,Belgium,Both sexes,82.8
2011,SI_COV_UEMP,Belgium,Both sexes,83.1
2013,SI_COV_UEMP,Belgium,Female,90.8
2013,SI_COV_UEMP,Belgium,Male,58.3
2013,SI_COV_UEMP,Belgium,Both sexes,100.0
2014,SI_COV_UEMP,Belgium,Male,58.0
2014,SI_COV_UEMP,Belgium,Female,86.2
2014,SI_COV_UEMP,Belgium,Both sexes,100.0
2020,SI_COV_UEMP,Belgium,Both sexes,100.0
2020,SI_COV_UEMP,Belgium,Female,100.0
2020,SI_COV_UEMP,Belgium,Male,100.0
2001,SI_COV_UEMP,Bosnia and Herzegovina,Both sexes,1.2
2005,SI_COV_UEMP,Bosnia and Herzegovina,Both sexes,1.6
2007,SI_COV_UEMP,Bosnia and Herzegovina,Both sexes,1.6
2009,SI_COV_UEMP,Bosnia and Herzegovina,Both sexes,2.4
2010,SI_COV_UEMP,Bosnia and Herzegovina,Both sexes,2.6
2011,SI_COV_UEMP,Bosnia and Herzegovina,Both sexes,2.0
2020,SI_COV_UEMP,Bosnia and Herzegovina,Both sexes,5.3
2003,SI_COV_UEMP,Bulgaria,Both sexes,21.1
2005,SI_COV_UEMP,Bulgaria,Both sexes,23.4
2007,SI_COV_UEMP,Bulgaria,Both sexes,27.1
2009,SI_COV_UEMP,Bulgaria,Both sexes,45.6
2010,SI_COV_UEMP,Bulgaria,Both sexes,30.8
2011,SI_COV_UEMP,Bulgaria,Both sexes,28.4
2013,SI_COV_UEMP,Bulgaria,Female,25.0
2013,SI_COV_UEMP,Bulgaria,Both sexes,26.7
2013,SI_COV_UEMP,Bulgaria,Male,12.4
2014,SI_COV_UEMP,Bulgaria,Both sexes,26.2
2014,SI_COV_UEMP,Bulgaria,Male,11.8
2014,SI_COV_UEMP,Bulgaria,Female,25.1
2016,SI_COV_UEMP,Bulgaria,Female,37.2
2016,SI_COV_UEMP,Bulgaria,Both sexes,29.6
2016,SI_COV_UEMP,Bulgaria,Male,29.2
2020,SI_COV_UEMP,Bulgaria,Female,46.8
2020,SI_COV_UEMP,Bulgaria,Both sexes,35.4
2020,SI_COV_UEMP,Bulgaria,Male,26.9
2000,SI_COV_UEMP,Belarus,Both sexes,39.0
2005,SI_COV_UEMP,Belarus,Both sexes,55.7
2007,SI_COV_UEMP,Belarus,Both sexes,54.0
2009,SI_COV_UEMP,Belarus,Both sexes,49.4
2010,SI_COV_UEMP,Belarus,Both sexes,44.0
2011,SI_COV_UEMP,Belarus,Both sexes,46.1
2016,SI_COV_UEMP,Belarus,Female,57.4
2016,SI_COV_UEMP,Belarus,Male,29.1
2016,SI_COV_UEMP,Belarus,Both sexes,44.6
2020,SI_COV_UEMP,Belarus,Both sexes,44.6
2011,SI_COV_UEMP,Luxembourg,Both sexes,50.9
2013,SI_COV_UEMP,Luxembourg,Both sexes,51.2
2013,SI_COV_UEMP,Luxembourg,Male,29.5
2013,SI_COV_UEMP,Luxembourg,Female,41.7
2014,SI_COV_UEMP,Luxembourg,Both sexes,49.5
2014,SI_COV_UEMP,Luxembourg,Female,38.5
2014,SI_COV_UEMP,Luxembourg,Male,27.9
2020,SI_COV_UEMP,Luxembourg,Both sexes,49.8
2003,SI_COV_UEMP,Malta,Both sexes,89.2
2005,SI_COV_UEMP,Malta,Both sexes,98.7
2000,SI_COV_UEMP,Canada,Both sexes,46.1
2005,SI_COV_UEMP,Canada,Both sexes,44.2
2007,SI_COV_UEMP,Canada,Both sexes,44.5
2009,SI_COV_UEMP,Canada,Both sexes,48.4
2010,SI_COV_UEMP,Canada,Both sexes,46.1
2011,SI_COV_UEMP,Canada,Both sexes,41.8
2013,SI_COV_UEMP,Canada,Male,23.4
2013,SI_COV_UEMP,Canada,Female,26.6
2013,SI_COV_UEMP,Canada,Both sexes,38.2
2014,SI_COV_UEMP,Canada,Female,25.8
2014,SI_COV_UEMP,Canada,Both sexes,37.8
2014,SI_COV_UEMP,Canada,Male,23.3
2020,SI_COV_UEMP,Canada,Both sexes,37.8
2004,SI_COV_UEMP,Chile,Both sexes,5.7
2005,SI_COV_UEMP,Chile,Both sexes,9.7
2007,SI_COV_UEMP,Chile,Both sexes,19.6
2009,SI_COV_UEMP,Chile,Both sexes,20.7
2010,SI_COV_UEMP,Chile,Both sexes,21.1
2011,SI_COV_UEMP,Chile,Both sexes,23.7
2013,SI_COV_UEMP,Chile,Male,22.0
2007,SI_COV_UEMP,Malta,Both sexes,96.3
2009,SI_COV_UEMP,Malta,Both sexes,94.2
2010,SI_COV_UEMP,Malta,Both sexes,84.4
2011,SI_COV_UEMP,Malta,Both sexes,86.9
2013,SI_COV_UEMP,Malta,Both sexes,61.4
2013,SI_COV_UEMP,Malta,Male,74.7
2013,SI_COV_UEMP,Malta,Female,38.5
2014,SI_COV_UEMP,Malta,Both sexes,62.2
2014,SI_COV_UEMP,Malta,Male,73.3
2014,SI_COV_UEMP,Malta,Female,41.3
2013,SI_COV_UEMP,Chile,Both sexes,33.5
2013,SI_COV_UEMP,Chile,Female,21.7
2014,SI_COV_UEMP,Chile,Both sexes,34.9
2014,SI_COV_UEMP,Chile,Male,22.9
2014,SI_COV_UEMP,Chile,Female,21.5
2016,SI_COV_UEMP,Chile,Female,51.9
2016,SI_COV_UEMP,Chile,Both sexes,45.6
2016,SI_COV_UEMP,Chile,Male,37.9
2020,SI_COV_UEMP,Chile,Female,20.1
2020,SI_COV_UEMP,Chile,Both sexes,27.0
2015,SI_COV_UEMP,Malta,Both sexes,62.2
2020,SI_COV_UEMP,Malta,Both sexes,49.7
2017,SI_COV_UEMP,Mexico,Both sexes,14.9
2017,SI_COV_UEMP,Mexico,Male,11.5
2017,SI_COV_UEMP,Mexico,Female,19.9
2020,SI_COV_UEMP,Mexico,Both sexes,6.0
2000,SI_COV_UEMP,Moldova,Both sexes,22.8
2005,SI_COV_UEMP,Moldova,Both sexes,6.5
2007,SI_COV_UEMP,Moldova,Both sexes,10.6
2009,SI_COV_UEMP,Moldova,Both sexes,14.0
2010,SI_COV_UEMP,Moldova,Both sexes,11.1
2011,SI_COV_UEMP,Moldova,Both sexes,8.5
2014,SI_COV_UEMP,Moldova,Both sexes,10.5
2020,SI_COV_UEMP,Moldova,Both sexes,10.5
2009,SI_COV_UEMP,Montenegro,Both sexes,43.9
2010,SI_COV_UEMP,Montenegro,Both sexes,41.6
2011,SI_COV_UEMP,Montenegro,Both sexes,40.9
2014,SI_COV_UEMP,Montenegro,Both sexes,35.6
2020,SI_COV_UEMP,Montenegro,Both sexes,29.3
2020,SI_COV_UEMP,Montenegro,Female,38.3
2020,SI_COV_UEMP,Montenegro,Male,22.0
2002,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,66.7
2005,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,69.3
2007,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,65.1
2009,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,60.1
2010,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,65.1
2011,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,64.8
2013,SI_COV_UEMP,Netherlands (Kingdom of the),Male,36.5
2013,SI_COV_UEMP,Netherlands (Kingdom of the),Female,58.7
2013,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,67.9
2014,SI_COV_UEMP,Netherlands (Kingdom of the),Female,61.9
2014,SI_COV_UEMP,Netherlands (Kingdom of the),Male,35.1
2014,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,67.2
2015,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,73.0
2020,SI_COV_UEMP,Netherlands (Kingdom of the),Male,100.0
2020,SI_COV_UEMP,Netherlands (Kingdom of the),Female,73.6
2020,SI_COV_UEMP,Netherlands (Kingdom of the),Both sexes,74.8
2007,SI_COV_UEMP,New Zealand,Both sexes,28.0
2009,SI_COV_UEMP,New Zealand,Both sexes,35.8
2010,SI_COV_UEMP,New Zealand,Both sexes,41.8
2011,SI_COV_UEMP,New Zealand,Both sexes,37.5
2014,SI_COV_UEMP,New Zealand,Both sexes,44.9
2020,SI_COV_UEMP,New Zealand,Both sexes,44.9
2006,SI_COV_UEMP,Norway,Both sexes,58.1
2007,SI_COV_UEMP,Norway,Both sexes,50.9
2009,SI_COV_UEMP,Norway,Both sexes,74.6
2010,SI_COV_UEMP,Norway,Both sexes,73.4
2011,SI_COV_UEMP,Norway,Both sexes,69.5
2014,SI_COV_UEMP,Norway,Both sexes,61.8
2020,SI_COV_UEMP,Norway,Both sexes,58.2
2000,SI_COV_UEMP,Poland,Both sexes,20.3
2005,SI_COV_UEMP,Poland,Both sexes,13.5
2007,SI_COV_UEMP,Poland,Both sexes,14.3
2009,SI_COV_UEMP,Poland,Both sexes,20.1
2010,SI_COV_UEMP,Poland,Both sexes,16.7
2011,SI_COV_UEMP,Poland,Both sexes,16.5
2013,SI_COV_UEMP,Poland,Both sexes,16.6
2013,SI_COV_UEMP,Poland,Male,17.2
2013,SI_COV_UEMP,Poland,Female,15.9
2014,SI_COV_UEMP,Poland,Female,16.2
2014,SI_COV_UEMP,Poland,Male,14.8
2014,SI_COV_UEMP,Poland,Both sexes,15.5
2020,SI_COV_UEMP,Poland,Both sexes,16.5
2020,SI_COV_UEMP,Poland,Female,19.9
2020,SI_COV_UEMP,Poland,Male,13.7
2003,SI_COV_UEMP,Portugal,Both sexes,64.6
2005,SI_COV_UEMP,Portugal,Both sexes,67.3
2007,SI_COV_UEMP,Portugal,Both sexes,60.8
2009,SI_COV_UEMP,Portugal,Both sexes,61.9
2010,SI_COV_UEMP,Portugal,Both sexes,57.2
2011,SI_COV_UEMP,Portugal,Both sexes,41.9
2013,SI_COV_UEMP,Portugal,Both sexes,46.4
2013,SI_COV_UEMP,Portugal,Female,44.7
2013,SI_COV_UEMP,Portugal,Male,48.0
2014,SI_COV_UEMP,Portugal,Female,44.5
2014,SI_COV_UEMP,Portugal,Male,48.8
2014,SI_COV_UEMP,Portugal,Both sexes,46.6
2020,SI_COV_UEMP,Portugal,Both sexes,40.2
2001,SI_COV_UEMP,Romania,Both sexes,45.2
2005,SI_COV_UEMP,Romania,Both sexes,38.0
2007,SI_COV_UEMP,Romania,Both sexes,33.2
2009,SI_COV_UEMP,Romania,Both sexes,52.3
2010,SI_COV_UEMP,Romania,Both sexes,55.4
2011,SI_COV_UEMP,Romania,Both sexes,26.8
2013,SI_COV_UEMP,Romania,Both sexes,26.3
2013,SI_COV_UEMP,Romania,Male,19.0
2013,SI_COV_UEMP,Romania,Female,37.8
2014,SI_COV_UEMP,Romania,Both sexes,22.7
2014,SI_COV_UEMP,Romania,Male,16.9
2014,SI_COV_UEMP,Romania,Female,31.7
2020,SI_COV_UEMP,Romania,Both sexes,15.8
2020,SI_COV_UEMP,Romania,Female,21.1
2020,SI_COV_UEMP,Romania,Male,12.8
2000,SI_COV_UEMP,Serbia,Both sexes,11.1
2005,SI_COV_UEMP,Serbia,Both sexes,10.4
2007,SI_COV_UEMP,Serbia,Both sexes,7.7
2009,SI_COV_UEMP,Serbia,Both sexes,11.6
2010,SI_COV_UEMP,Serbia,Both sexes,10.2
2011,SI_COV_UEMP,Serbia,Both sexes,8.5
2012,SI_COV_UEMP,Serbia,Both sexes,8.8
2012,SI_COV_UEMP,Serbia,Male,9.9
2012,SI_COV_UEMP,Serbia,Female,7.8
2020,SI_COV_UEMP,Serbia,Male,6.5
2020,SI_COV_UEMP,Serbia,Both sexes,6.6
2020,SI_COV_UEMP,Serbia,Female,6.6
2021,SI_COV_UEMP,Serbia,Male,8.9
2021,SI_COV_UEMP,Serbia,Both sexes,9.5
2021,SI_COV_UEMP,Serbia,Female,10.2
2000,SI_COV_UEMP,Slovakia,Both sexes,23.1
2005,SI_COV_UEMP,Slovakia,Both sexes,9.1
2007,SI_COV_UEMP,Slovakia,Both sexes,7.6
2009,SI_COV_UEMP,Slovakia,Both sexes,15.8
2010,SI_COV_UEMP,Slovakia,Both sexes,11.1
2011,SI_COV_UEMP,Slovakia,Both sexes,11.5
2013,SI_COV_UEMP,Slovakia,Female,11.4
2013,SI_COV_UEMP,Slovakia,Male,9.8
2013,SI_COV_UEMP,Slovakia,Both sexes,10.5
2014,SI_COV_UEMP,Slovakia,Both sexes,9.9
2014,SI_COV_UEMP,Slovakia,Female,10.7
2014,SI_COV_UEMP,Slovakia,Male,9.2
2020,SI_COV_UEMP,Slovakia,Both sexes,13.0
2009,SI_COV_UEMP,Viet Nam,Both sexes,0.7
2010,SI_COV_UEMP,Viet Nam,Both sexes,10.8
2011,SI_COV_UEMP,Viet Nam,Both sexes,9.5
2016,SI_COV_UEMP,Viet Nam,Male,35.3
2016,SI_COV_UEMP,Viet Nam,Female,56.7
2016,SI_COV_UEMP,Viet Nam,Both sexes,45.0
2020,SI_COV_UEMP,Viet Nam,Both sexes,66.6
2000,SI_COV_UEMP,Slovenia,Both sexes,21.7
2005,SI_COV_UEMP,Slovenia,Both sexes,19.2
2007,SI_COV_UEMP,Slovenia,Both sexes,20.0
2009,SI_COV_UEMP,Slovenia,Both sexes,36.1
2010,SI_COV_UEMP,Slovenia,Both sexes,34.4
2011,SI_COV_UEMP,Slovenia,Both sexes,32.8
2013,SI_COV_UEMP,Slovenia,Both sexes,29.4
2014,SI_COV_UEMP,Slovenia,Both sexes,25.9
2016,SI_COV_UEMP,Slovenia,Female,22.2
2016,SI_COV_UEMP,Slovenia,Male,30.4
2020,SI_COV_UEMP,Slovenia,Female,24.0
2020,SI_COV_UEMP,Slovenia,Male,35.3
2020,SI_COV_UEMP,Slovenia,Both sexes,29.7
2000,SI_COV_UEMP,Spain,Both sexes,41.4
2005,SI_COV_UEMP,Spain,Both sexes,65.1
2007,SI_COV_UEMP,Spain,Both sexes,73.9
2009,SI_COV_UEMP,Spain,Both sexes,62.3
2010,SI_COV_UEMP,Spain,Both sexes,63.0
2011,SI_COV_UEMP,Spain,Both sexes,53.2
2013,SI_COV_UEMP,Spain,Male,42.2
2013,SI_COV_UEMP,Spain,Female,37.6
2013,SI_COV_UEMP,Spain,Both sexes,40.0
2014,SI_COV_UEMP,Spain,Male,38.9
2014,SI_COV_UEMP,Spain,Both sexes,37.1
2014,SI_COV_UEMP,Spain,Female,35.1
2020,SI_COV_UEMP,Spain,Female,44.1
2020,SI_COV_UEMP,Spain,Both sexes,44.2
2020,SI_COV_UEMP,Spain,Male,44.3
2005,SI_COV_UEMP,Sweden,Both sexes,86.2
2007,SI_COV_UEMP,Sweden,Both sexes,64.8
2009,SI_COV_UEMP,Sweden,Both sexes,39.2
2010,SI_COV_UEMP,Sweden,Both sexes,33.9
2011,SI_COV_UEMP,Sweden,Both sexes,28.4
2014,SI_COV_UEMP,Sweden,Both sexes,25.9
2020,SI_COV_UEMP,Sweden,Male,54.8
2020,SI_COV_UEMP,Sweden,Both sexes,60.2
2020,SI_COV_UEMP,Sweden,Female,66.9
2000,SI_COV_UEMP,Switzerland,Both sexes,79.2
2005,SI_COV_UEMP,Switzerland,Both sexes,82.4
2007,SI_COV_UEMP,Switzerland,Both sexes,71.4
2009,SI_COV_UEMP,Switzerland,Both sexes,72.2
2010,SI_COV_UEMP,Switzerland,Both sexes,74.8
2011,SI_COV_UEMP,Switzerland,Both sexes,64.7
2013,SI_COV_UEMP,Switzerland,Male,60.9
2013,SI_COV_UEMP,Switzerland,Female,57.0
2013,SI_COV_UEMP,Switzerland,Both sexes,59.0
2014,SI_COV_UEMP,Switzerland,Both sexes,57.7
2014,SI_COV_UEMP,Switzerland,Female,55.3
