Year,SeriesCode,Country,Age,Sex,Value
2022,SG_DMK_PARLSP_LC,Croatia,46+,Male,1
2023,SG_DMK_PARLSP_LC,Croatia,46+,Male,1
2021,SG_DMK_PARLSP_LC,Cyprus,46+,Male,1
2022,SG_DMK_PARLSP_LC,Cyprus,<=45Y,Female,1
2023,SG_DMK_PARLSP_LC,Cyprus,<=45Y,Female,1
2021,SG_DMK_PARLSP_LC,Czechia,46+,Male,1
2022,SG_DMK_PARLSP_LC,Czechia,<=45Y,Female,1
2023,SG_DMK_PARLSP_LC,Czechia,<=45Y,Female,1
2021,SG_DMK_PARLSP_LC,Denmark,46+,Male,1
2022,SG_DMK_PARLSP_LC,Denmark,46+,Male,1
2023,SG_DMK_PARLSP_LC,Denmark,46+,Male,1
2021,SG_DMK_PARLSP_LC,Estonia,46+,Male,1
2022,SG_DMK_PARLSP_LC,Estonia,<=45Y,Male,1
2023,SG_DMK_PARLSP_LC,Estonia,<=45Y,Male,1
2021,SG_DMK_PARLSP_LC,Finland,46+,Female,1
2022,SG_DMK_PARLSP_LC,Finland,46+,Female,1
2023,SG_DMK_PARLSP_LC,Finland,46+,Male,1
2021,SG_DMK_PARLSP_LC,France,46+,Male,1
2022,SG_DMK_PARLSP_LC,France,46+,Male,1
2023,SG_DMK_PARLSP_LC,France,46+,Female,1
2021,SG_DMK_PARLSP_LC,Georgia,<=45Y,Male,1
2022,SG_DMK_PARLSP_LC,Georgia,46+,Male,1
2023,SG_DMK_PARLSP_LC,Georgia,46+,Male,1
2021,SG_DMK_PARLSP_LC,Germany,46+,Male,1
2022,SG_DMK_PARLSP_LC,Germany,46+,Female,1
2023,SG_DMK_PARLSP_LC,Germany,46+,Female,1
2021,SG_DMK_PARLSP_LC,Greece,46+,Male,1
2022,SG_DMK_PARLSP_LC,Greece,46+,Male,1
2023,SG_DMK_PARLSP_LC,Greece,46+,Male,1
2021,SG_DMK_PARLSP_LC,Hungary,46+,Male,1
2022,SG_DMK_PARLSP_LC,Hungary,46+,Male,1
2023,SG_DMK_PARLSP_LC,Hungary,46+,Male,1
2021,SG_DMK_PARLSP_LC,Iceland,46+,Male,1
2022,SG_DMK_PARLSP_LC,Iceland,46+,Male,1
2023,SG_DMK_PARLSP_LC,Iceland,46+,Male,1
2021,SG_DMK_PARLSP_LC,India,46+,Male,1
2022,SG_DMK_PARLSP_LC,India,46+,Male,1
2023,SG_DMK_PARLSP_LC,India,46+,Male,1
2021,SG_DMK_PARLSP_LC,Ireland,46+,Male,1
2022,SG_DMK_PARLSP_LC,Ireland,46+,Male,1
2023,SG_DMK_PARLSP_LC,Ireland,46+,Male,1
2021,SG_DMK_PARLSP_LC,Israel,46+,Male,1
2022,SG_DMK_PARLSP_LC,Israel,46+,Male,1
2023,SG_DMK_PARLSP_LC,Israel,46+,Male,1
2021,SG_DMK_PARLSP_LC,Italy,46+,Male,1
2022,SG_DMK_PARLSP_LC,Italy,46+,Male,1
2023,SG_DMK_PARLSP_LC,Italy,<=45Y,Male,1
2021,SG_DMK_PARLSP_LC,Japan,46+,Male,1
2022,SG_DMK_PARLSP_LC,Japan,46+,Male,1
2023,SG_DMK_PARLSP_LC,Japan,46+,Male,1
2021,SG_DMK_PARLSP_LC,Kazakhstan,46+,Male,1
2022,SG_DMK_PARLSP_LC,Kazakhstan,46+,Male,1
2023,SG_DMK_PARLSP_LC,Kazakhstan,46+,Male,1
2021,SG_DMK_PARLSP_LC,Republic of Korea,46+,Male,1
2022,SG_DMK_PARLSP_LC,Republic of Korea,46+,Male,1
2023,SG_DMK_PARLSP_LC,Republic of Korea,46+,Male,1
2021,SG_DMK_PARLSP_LC,Kyrgyzstan,<=45Y,Male,1
2022,SG_DMK_PARLSP_LC,Kyrgyzstan,46+,Male,1
2023,SG_DMK_PARLSP_LC,Kyrgyzstan,46+,Male,1
2021,SG_DMK_PARLSP_LC,Latvia,46+,Female,1
2022,SG_DMK_PARLSP_LC,Latvia,46+,Female,1
2023,SG_DMK_PARLSP_LC,Latvia,<=45Y,Male,1
2021,SG_DMK_PARLSP_LC,Liechtenstein,46+,Male,1
2022,SG_DMK_PARLSP_LC,Liechtenstein,46+,Male,1
2023,SG_DMK_PARLSP_LC,Liechtenstein,46+,Male,1
2021,SG_DMK_PARLSP_LC,Lithuania,<=45Y,Female,1
2022,SG_DMK_PARLSP_LC,Lithuania,<=45Y,Female,1
2023,SG_DMK_PARLSP_LC,Lithuania,<=45Y,Female,1
2021,SG_DMK_PARLSP_LC,Luxembourg,46+,Male,1
2022,SG_DMK_PARLSP_LC,Luxembourg,46+,Male,1
2023,SG_DMK_PARLSP_LC,Luxembourg,46+,Male,1
2021,SG_DMK_PARLSP_LC,Malta,46+,Male,1
2022,SG_DMK_PARLSP_LC,Malta,46+,Male,1
2023,SG_DMK_PARLSP_LC,Malta,46+,Male,1
2021,SG_DMK_PARLSP_LC,Mexico,46+,Female,1
2022,SG_DMK_PARLSP_LC,Mexico,46+,Male,1
2023,SG_DMK_PARLSP_LC,Mexico,46+,Male,1
2021,SG_DMK_PARLSP_LC,Moldova,46+,Female,1
2022,SG_DMK_PARLSP_LC,Moldova,46+,Male,1
2023,SG_DMK_PARLSP_LC,Moldova,46+,Male,1
2021,SG_DMK_PARLSP_LC,Montenegro,<=45Y,Male,1
2022,SG_DMK_PARLSP_LC,Montenegro,<=45Y,Male,1
2023,SG_DMK_PARLSP_LC,Montenegro,46+,Female,1
2021,SG_DMK_PARLSP_LC,Netherlands (Kingdom of the),46+,Female,1
2022,SG_DMK_PARLSP_LC,Netherlands (Kingdom of the),46+,Female,1
2023,SG_DMK_PARLSP_LC,Netherlands (Kingdom of the),46+,Female,1
2021,SG_DMK_PARLSP_LC,New Zealand,46+,Male,1
2022,SG_DMK_PARLSP_LC,New Zealand,46+,Male,1
2023,SG_DMK_PARLSP_LC,New Zealand,46+,Male,1
2021,SG_DMK_PARLSP_LC,Norway,46+,Female,1
2022,SG_DMK_PARLSP_LC,Norway,<=45Y,Male,1
2023,SG_DMK_PARLSP_LC,Norway,<=45Y,Male,1
2021,SG_DMK_PARLSP_LC,Poland,46+,Female,1
2022,SG_DMK_PARLSP_LC,Poland,46+,Female,1
2023,SG_DMK_PARLSP_LC,Poland,46+,Female,1
2021,SG_DMK_PARLSP_LC,Portugal,46+,Male,1
2022,SG_DMK_PARLSP_LC,Portugal,46+,Male,1
2023,SG_DMK_PARLSP_LC,Portugal,46+,Male,1
2021,SG_DMK_PARLSP_LC,Romania,46+,Male,1
2022,SG_DMK_PARLSP_LC,Romania,46+,Male,1
2023,SG_DMK_PARLSP_LC,Romania,46+,Male,1
2021,SG_DMK_PARLSP_LC,Serbia,46+,Male,1
2022,SG_DMK_PARLSP_LC,Serbia,46+,Male,1
2023,SG_DMK_PARLSP_LC,Serbia,<=45Y,Male,1
2021,SG_DMK_PARLSP_LC,Slovakia,46+,Male,1
2022,SG_DMK_PARLSP_LC,Slovakia,46+,Male,1
2023,SG_DMK_PARLSP_LC,Slovakia,46+,Male,1
2021,SG_DMK_PARLSP_LC,Viet Nam,46+,Female,1
2022,SG_DMK_PARLSP_LC,Viet Nam,46+,Male,1
2023,SG_DMK_PARLSP_LC,Viet Nam,46+,Male,1
2021,SG_DMK_PARLSP_LC,Slovenia,<=45Y,Male,1
2022,SG_DMK_PARLSP_LC,Slovenia,<=45Y,Male,1
2023,SG_DMK_PARLSP_LC,Slovenia,46+,Female,1
2021,SG_DMK_PARLSP_LC,Spain,46+,Female,1
2022,SG_DMK_PARLSP_LC,Spain,46+,Female,1
2023,SG_DMK_PARLSP_LC,Spain,46+,Female,1
2021,SG_DMK_PARLSP_LC,Sweden,46+,Male,1
2022,SG_DMK_PARLSP_LC,Sweden,46+,Male,1
2023,SG_DMK_PARLSP_LC,Sweden,46+,Male,1
2021,SG_DMK_PARLSP_LC,Switzerland,46+,Male,1
2022,SG_DMK_PARLSP_LC,Switzerland,<=45Y,Female,1
2023,SG_DMK_PARLSP_LC,Switzerland,<=45Y,Male,1
2021,SG_DMK_PARLSP_LC,Tajikistan,46+,Male,1
2022,SG_DMK_PARLSP_LC,Tajikistan,46+,Male,1
2023,SG_DMK_PARLSP_LC,Tajikistan,46+,Male,1
2021,SG_DMK_PARLSP_LC,United Arab Emirates,46+,Male,1
2022,SG_DMK_PARLSP_LC,United Arab Emirates,46+,Male,1
2023,SG_DMK_PARLSP_LC,United Arab Emirates,46+,Male,1
2021,SG_DMK_PARLSP_LC,Türkiye,46+,Male,1
2022,SG_DMK_PARLSP_LC,Türkiye,46+,Male,1
2023,SG_DMK_PARLSP_LC,Türkiye,46+,Male,1
2021,SG_DMK_PARLSP_LC,Turkmenistan,46+,Female,1
2022,SG_DMK_PARLSP_LC,Turkmenistan,46+,Female,1
2023,SG_DMK_PARLSP_LC,Turkmenistan,46+,Female,1
2021,SG_DMK_PARLSP_LC,Ukraine,<=45Y,Male,1
2022,SG_DMK_PARLSP_LC,Ukraine,46+,Male,1
2023,SG_DMK_PARLSP_LC,Ukraine,46+,Male,1
2021,SG_DMK_PARLSP_LC,North Macedonia,46+,Male,1
2022,SG_DMK_PARLSP_LC,North Macedonia,46+,Male,1
2023,SG_DMK_PARLSP_LC,North Macedonia,46+,Male,1
2021,SG_DMK_PARLSP_LC,United Kingdom of Great Britain and Northern Ireland,46+,Male,1
2022,SG_DMK_PARLSP_LC,United Kingdom of Great Britain and Northern Ireland,46+,Male,1
2023,SG_DMK_PARLSP_LC,United Kingdom of Great Britain and Northern Ireland,46+,Male,1
2021,SG_DMK_PARLSP_LC,Uzbekistan,46+,Male,1
2022,SG_DMK_PARLSP_LC,Uzbekistan,46+,Male,1
2023,SG_DMK_PARLSP_LC,Uzbekistan,46+,Male,1
2023,SG_DMK_PARLSP_LC,Uzbekistan,46+,Male,1
