Year,SeriesCode,Страна ,Value
2020,SG_STT_FPOS,Italy,1
2021,SG_STT_FPOS,Italy,1
2022,SG_STT_FPOS,Italy,1
2019,SG_STT_FPOS,Japan,1
2020,SG_STT_FPOS,Japan,1
2021,SG_STT_FPOS,Japan,1
2022,SG_STT_FPOS,Japan,1
2019,SG_STT_FPOS,Казахстан,1
2020,SG_STT_FPOS,Казахстан,1
2021,SG_STT_FPOS,Казахстан,1
2022,SG_STT_FPOS,Казахстан,1
2019,SG_STT_FPOS,Republic of Korea,1
2020,SG_STT_FPOS,Republic of Korea,1
2021,SG_STT_FPOS,Republic of Korea,1
2022,SG_STT_FPOS,Republic of Korea,1
2019,SG_STT_FPOS,Кыргызстан,0
2020,SG_STT_FPOS,Кыргызстан,0
2021,SG_STT_FPOS,Кыргызстан,1
2022,SG_STT_FPOS,Кыргызстан,1
2019,SG_STT_FPOS,Latvia,1
2020,SG_STT_FPOS,Latvia,1
2021,SG_STT_FPOS,Latvia,1
2022,SG_STT_FPOS,Latvia,1
2019,SG_STT_FPOS,Liechtenstein,1
2020,SG_STT_FPOS,Liechtenstein,1
2021,SG_STT_FPOS,Liechtenstein,1
2022,SG_STT_FPOS,Liechtenstein,1
2019,SG_STT_FPOS,Lithuania,1
2020,SG_STT_FPOS,Lithuania,1
2021,SG_STT_FPOS,Lithuania,1
2022,SG_STT_FPOS,Lithuania,1
2019,SG_STT_FPOS,Luxembourg,1
2020,SG_STT_FPOS,Luxembourg,1
2021,SG_STT_FPOS,Luxembourg,1
2022,SG_STT_FPOS,Luxembourg,1
2019,SG_STT_FPOS,Malta,1
2020,SG_STT_FPOS,Malta,1
2021,SG_STT_FPOS,Malta,1
2022,SG_STT_FPOS,Malta,1
2019,SG_STT_FPOS,Mexico,1
2020,SG_STT_FPOS,Mexico,1
2021,SG_STT_FPOS,Mexico,1
2022,SG_STT_FPOS,Mexico,1
2019,SG_STT_FPOS,Republic of Moldova,1
2020,SG_STT_FPOS,Republic of Moldova,1
2021,SG_STT_FPOS,Republic of Moldova,1
2022,SG_STT_FPOS,Republic of Moldova,1
2019,SG_STT_FPOS,Netherlands (Kingdom of the),1
2020,SG_STT_FPOS,Netherlands (Kingdom of the),1
2021,SG_STT_FPOS,Netherlands (Kingdom of the),1
2022,SG_STT_FPOS,Netherlands (Kingdom of the),1
2019,SG_STT_FPOS,New Zealand,1
2020,SG_STT_FPOS,New Zealand,1
2021,SG_STT_FPOS,New Zealand,1
2022,SG_STT_FPOS,New Zealand,1
2019,SG_STT_FPOS,Norway,1
2020,SG_STT_FPOS,Norway,1
2021,SG_STT_FPOS,Norway,1
2022,SG_STT_FPOS,Norway,1
2019,SG_STT_FPOS,Poland,1
2020,SG_STT_FPOS,Poland,1
2021,SG_STT_FPOS,Poland,1
2022,SG_STT_FPOS,Poland,1
2019,SG_STT_FPOS,Portugal,1
2020,SG_STT_FPOS,Portugal,1
2021,SG_STT_FPOS,Portugal,1
2022,SG_STT_FPOS,Portugal,1
2019,SG_STT_FPOS,Romania,1
2020,SG_STT_FPOS,Romania,1
2021,SG_STT_FPOS,Romania,1
2022,SG_STT_FPOS,Romania,1
2019,SG_STT_FPOS,Serbia,1
2020,SG_STT_FPOS,Serbia,1
2021,SG_STT_FPOS,Serbia,1
2022,SG_STT_FPOS,Serbia,1
2019,SG_STT_FPOS,Slovakia,1
2020,SG_STT_FPOS,Slovakia,1
2021,SG_STT_FPOS,Slovakia,1
2022,SG_STT_FPOS,Slovakia,1
2021,SG_STT_FPOS,Viet Nam,1
2022,SG_STT_FPOS,Viet Nam,1
2019,SG_STT_FPOS,Slovenia,1
2020,SG_STT_FPOS,Slovenia,1
2021,SG_STT_FPOS,Slovenia,1
2022,SG_STT_FPOS,Slovenia,1
2019,SG_STT_FPOS,Spain,1
2020,SG_STT_FPOS,Spain,1
2021,SG_STT_FPOS,Spain,1
2022,SG_STT_FPOS,Spain,1
2019,SG_STT_FPOS,Sweden,1
2020,SG_STT_FPOS,Sweden,1
2021,SG_STT_FPOS,Sweden,1
2022,SG_STT_FPOS,Sweden,1
2019,SG_STT_FPOS,Switzerland,1
2020,SG_STT_FPOS,Switzerland,1
2021,SG_STT_FPOS,Switzerland,1
2022,SG_STT_FPOS,Switzerland,1
2019,SG_STT_FPOS,Таджикистан,1
2020,SG_STT_FPOS,Таджикистан,1
2021,SG_STT_FPOS,Таджикистан,1
2022,SG_STT_FPOS,Таджикистан,1
2019,SG_STT_FPOS,United Arab Emirates,1
2020,SG_STT_FPOS,United Arab Emirates,1
2021,SG_STT_FPOS,United Arab Emirates,1
2022,SG_STT_FPOS,United Arab Emirates,1
2019,SG_STT_FPOS,Türkiye,1
2020,SG_STT_FPOS,Türkiye,1
2021,SG_STT_FPOS,Türkiye,1
2022,SG_STT_FPOS,Türkiye,1
2019,SG_STT_FPOS,Ukraine,0
2020,SG_STT_FPOS,Ukraine,0
2021,SG_STT_FPOS,Ukraine,0
2022,SG_STT_FPOS,Ukraine,1
2019,SG_STT_FPOS,North Macedonia,1
2020,SG_STT_FPOS,North Macedonia,1
2021,SG_STT_FPOS,North Macedonia,1
2022,SG_STT_FPOS,North Macedonia,1
2019,SG_STT_FPOS,United Kingdom of Great Britain and Northern Ireland,1
2020,SG_STT_FPOS,United Kingdom of Great Britain and Northern Ireland,1
2021,SG_STT_FPOS,United Kingdom of Great Britain and Northern Ireland,1
2022,SG_STT_FPOS,United Kingdom of Great Britain and Northern Ireland,0
2019,SG_STT_FPOS,Узбекистан,1
2020,SG_STT_FPOS,Узбекистан,1
2021,SG_STT_FPOS,Узбекистан,1
2022,SG_STT_FPOS,Узбекистан,1
2022,SG_STT_FPOS,Узбекистан,1
