Year,SeriesCode,Country,Age,Sex,Value
2005,SH_STA_ANEM,France,15-49,Female,8.5
2006,SH_STA_ANEM,France,15-49,Female,8.6
2007,SH_STA_ANEM,France,15-49,Female,8.6
2008,SH_STA_ANEM,France,15-49,Female,8.6
2009,SH_STA_ANEM,France,15-49,Female,8.6
2010,SH_STA_ANEM,France,15-49,Female,8.6
2011,SH_STA_ANEM,France,15-49,Female,8.7
2012,SH_STA_ANEM,France,15-49,Female,8.8
2013,SH_STA_ANEM,France,15-49,Female,8.9
2014,SH_STA_ANEM,France,15-49,Female,9.1
2015,SH_STA_ANEM,France,15-49,Female,9.4
2016,SH_STA_ANEM,France,15-49,Female,9.7
2017,SH_STA_ANEM,France,15-49,Female,10.0
2018,SH_STA_ANEM,France,15-49,Female,10.3
2019,SH_STA_ANEM,France,15-49,Female,10.6
2000,SH_STA_ANEM,Georgia,15-49,Female,31.5
2001,SH_STA_ANEM,Georgia,15-49,Female,30.9
2002,SH_STA_ANEM,Georgia,15-49,Female,30.4
2003,SH_STA_ANEM,Georgia,15-49,Female,29.9
2004,SH_STA_ANEM,Georgia,15-49,Female,29.3
2005,SH_STA_ANEM,Georgia,15-49,Female,28.9
2000,SH_STA_ANEM,Albania,15-49,Female,26.2
2001,SH_STA_ANEM,Albania,15-49,Female,25.6
2002,SH_STA_ANEM,Albania,15-49,Female,25.0
2003,SH_STA_ANEM,Albania,15-49,Female,24.6
2004,SH_STA_ANEM,Albania,15-49,Female,24.1
2005,SH_STA_ANEM,Albania,15-49,Female,23.5
2006,SH_STA_ANEM,Albania,15-49,Female,23.0
2007,SH_STA_ANEM,Albania,15-49,Female,22.5
2008,SH_STA_ANEM,Albania,15-49,Female,22.0
2009,SH_STA_ANEM,Albania,15-49,Female,21.5
2010,SH_STA_ANEM,Albania,15-49,Female,21.1
2000,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,38.7
2001,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,38.6
2002,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,38.5
2003,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,38.4
2004,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,38.3
2005,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,38.0
2006,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,37.5
2007,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,36.8
2008,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,36.3
2009,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.8
2010,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.5
2011,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.3
2012,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.2
2013,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.2
2014,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.2
2015,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.2
2016,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.1
2017,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.1
2018,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.1
2019,SH_STA_ANEM_PREG,Azerbaijan,15-49,Female,35.0
2000,SH_STA_ANEM_PREG,Australia,15-49,Female,15.7
2001,SH_STA_ANEM_PREG,Australia,15-49,Female,15.4
2006,SH_STA_ANEM,Georgia,15-49,Female,28.7
2007,SH_STA_ANEM,Georgia,15-49,Female,28.3
2008,SH_STA_ANEM,Georgia,15-49,Female,27.9
2009,SH_STA_ANEM,Georgia,15-49,Female,27.7
2010,SH_STA_ANEM,Georgia,15-49,Female,27.4
2011,SH_STA_ANEM,Georgia,15-49,Female,27.1
2012,SH_STA_ANEM,Georgia,15-49,Female,26.9
2013,SH_STA_ANEM,Georgia,15-49,Female,26.8
2014,SH_STA_ANEM,Georgia,15-49,Female,26.8
2015,SH_STA_ANEM,Georgia,15-49,Female,26.8
2016,SH_STA_ANEM,Georgia,15-49,Female,26.8
2002,SH_STA_ANEM_PREG,Australia,15-49,Female,15.1
2003,SH_STA_ANEM_PREG,Australia,15-49,Female,14.9
2004,SH_STA_ANEM_PREG,Australia,15-49,Female,14.8
2005,SH_STA_ANEM_PREG,Australia,15-49,Female,14.7
2006,SH_STA_ANEM_PREG,Australia,15-49,Female,14.6
2007,SH_STA_ANEM_PREG,Australia,15-49,Female,14.6
2008,SH_STA_ANEM_PREG,Australia,15-49,Female,14.6
2009,SH_STA_ANEM_PREG,Australia,15-49,Female,14.5
2010,SH_STA_ANEM_PREG,Australia,15-49,Female,14.5
2011,SH_STA_ANEM_PREG,Australia,15-49,Female,14.6
2012,SH_STA_ANEM_PREG,Australia,15-49,Female,14.6
2017,SH_STA_ANEM,Georgia,15-49,Female,26.9
2018,SH_STA_ANEM,Georgia,15-49,Female,27.2
2019,SH_STA_ANEM,Georgia,15-49,Female,27.5
2000,SH_STA_ANEM,Germany,15-49,Female,9.9
2001,SH_STA_ANEM,Germany,15-49,Female,9.7
2002,SH_STA_ANEM,Germany,15-49,Female,9.7
2003,SH_STA_ANEM,Germany,15-49,Female,9.6
2004,SH_STA_ANEM,Germany,15-49,Female,9.5
2005,SH_STA_ANEM,Germany,15-49,Female,9.5
2006,SH_STA_ANEM,Germany,15-49,Female,9.5
2007,SH_STA_ANEM,Germany,15-49,Female,9.4
2013,SH_STA_ANEM_PREG,Australia,15-49,Female,14.6
2014,SH_STA_ANEM_PREG,Australia,15-49,Female,14.7
2015,SH_STA_ANEM_PREG,Australia,15-49,Female,14.9
2016,SH_STA_ANEM_PREG,Australia,15-49,Female,15.1
2017,SH_STA_ANEM_PREG,Australia,15-49,Female,15.3
2018,SH_STA_ANEM_PREG,Australia,15-49,Female,15.5
2019,SH_STA_ANEM_PREG,Australia,15-49,Female,15.7
2000,SH_STA_ANEM_PREG,Austria,15-49,Female,17.9
2001,SH_STA_ANEM_PREG,Austria,15-49,Female,17.6
2002,SH_STA_ANEM_PREG,Austria,15-49,Female,17.4
2003,SH_STA_ANEM_PREG,Austria,15-49,Female,17.3
2011,SH_STA_ANEM,Albania,15-49,Female,21.3
2012,SH_STA_ANEM,Albania,15-49,Female,21.6
2013,SH_STA_ANEM,Albania,15-49,Female,21.9
2014,SH_STA_ANEM,Albania,15-49,Female,22.4
2015,SH_STA_ANEM,Albania,15-49,Female,22.9
2016,SH_STA_ANEM,Albania,15-49,Female,23.5
2017,SH_STA_ANEM,Albania,15-49,Female,24.2
2018,SH_STA_ANEM,Albania,15-49,Female,24.5
2019,SH_STA_ANEM,Albania,15-49,Female,24.8
2000,SH_STA_ANEM,Azerbaijan,15-49,Female,41.0
2001,SH_STA_ANEM,Azerbaijan,15-49,Female,40.6
2000,SH_STA_ANEM_PREG,Portugal,15-49,Female,21.1
2001,SH_STA_ANEM_PREG,Portugal,15-49,Female,20.7
2002,SH_STA_ANEM_PREG,Portugal,15-49,Female,20.4
2003,SH_STA_ANEM_PREG,Portugal,15-49,Female,20.1
2004,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.9
2005,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.7
2006,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.5
2007,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.4
2008,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.2
2009,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.1
2010,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.1
2004,SH_STA_ANEM_PREG,Austria,15-49,Female,17.2
2005,SH_STA_ANEM_PREG,Austria,15-49,Female,17.1
2006,SH_STA_ANEM_PREG,Austria,15-49,Female,17.0
2007,SH_STA_ANEM_PREG,Austria,15-49,Female,16.9
2008,SH_STA_ANEM_PREG,Austria,15-49,Female,16.9
2009,SH_STA_ANEM_PREG,Austria,15-49,Female,16.9
2010,SH_STA_ANEM_PREG,Austria,15-49,Female,16.8
2011,SH_STA_ANEM_PREG,Austria,15-49,Female,16.9
2012,SH_STA_ANEM_PREG,Austria,15-49,Female,16.9
2013,SH_STA_ANEM_PREG,Austria,15-49,Female,17.0
2014,SH_STA_ANEM_PREG,Austria,15-49,Female,17.1
2002,SH_STA_ANEM,Azerbaijan,15-49,Female,40.2
2003,SH_STA_ANEM,Azerbaijan,15-49,Female,40.0
2004,SH_STA_ANEM,Azerbaijan,15-49,Female,39.7
2005,SH_STA_ANEM,Azerbaijan,15-49,Female,39.2
2006,SH_STA_ANEM,Azerbaijan,15-49,Female,38.4
2007,SH_STA_ANEM,Azerbaijan,15-49,Female,37.5
2008,SH_STA_ANEM,Azerbaijan,15-49,Female,36.7
2009,SH_STA_ANEM,Azerbaijan,15-49,Female,36.0
2010,SH_STA_ANEM,Azerbaijan,15-49,Female,35.4
2011,SH_STA_ANEM,Azerbaijan,15-49,Female,35.0
2012,SH_STA_ANEM,Azerbaijan,15-49,Female,34.7
2015,SH_STA_ANEM_PREG,Austria,15-49,Female,17.3
2016,SH_STA_ANEM_PREG,Austria,15-49,Female,17.4
2017,SH_STA_ANEM_PREG,Austria,15-49,Female,17.6
2018,SH_STA_ANEM_PREG,Austria,15-49,Female,17.7
2019,SH_STA_ANEM_PREG,Austria,15-49,Female,17.8
2000,SH_STA_ANEM_PREG,Armenia,15-49,Female,24.7
2001,SH_STA_ANEM_PREG,Armenia,15-49,Female,24.7
2002,SH_STA_ANEM_PREG,Armenia,15-49,Female,24.7
2003,SH_STA_ANEM_PREG,Armenia,15-49,Female,24.5
2004,SH_STA_ANEM_PREG,Armenia,15-49,Female,24.1
2005,SH_STA_ANEM_PREG,Armenia,15-49,Female,23.6
2011,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.0
2012,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.0
2013,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.1
2014,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.1
2015,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.2
2016,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.2
2017,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.3
2018,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.3
2019,SH_STA_ANEM_PREG,Portugal,15-49,Female,19.4
2000,SH_STA_ANEM_PREG,Romania,15-49,Female,28.4
2001,SH_STA_ANEM_PREG,Romania,15-49,Female,28.1
2013,SH_STA_ANEM,Azerbaijan,15-49,Female,34.6
2014,SH_STA_ANEM,Azerbaijan,15-49,Female,34.6
2015,SH_STA_ANEM,Azerbaijan,15-49,Female,34.6
2016,SH_STA_ANEM,Azerbaijan,15-49,Female,34.6
2017,SH_STA_ANEM,Azerbaijan,15-49,Female,34.7
2018,SH_STA_ANEM,Azerbaijan,15-49,Female,34.8
2019,SH_STA_ANEM,Azerbaijan,15-49,Female,35.1
2000,SH_STA_ANEM,Australia,15-49,Female,8.0
2001,SH_STA_ANEM,Australia,15-49,Female,7.8
2002,SH_STA_ANEM,Australia,15-49,Female,7.7
2003,SH_STA_ANEM,Australia,15-49,Female,7.6
2006,SH_STA_ANEM_PREG,Armenia,15-49,Female,23.1
2007,SH_STA_ANEM_PREG,Armenia,15-49,Female,22.6
2008,SH_STA_ANEM_PREG,Armenia,15-49,Female,22.0
2009,SH_STA_ANEM_PREG,Armenia,15-49,Female,21.3
2010,SH_STA_ANEM_PREG,Armenia,15-49,Female,20.6
2011,SH_STA_ANEM_PREG,Armenia,15-49,Female,20.2
2012,SH_STA_ANEM_PREG,Armenia,15-49,Female,20.0
2013,SH_STA_ANEM_PREG,Armenia,15-49,Female,19.6
2014,SH_STA_ANEM_PREG,Armenia,15-49,Female,19.3
2015,SH_STA_ANEM_PREG,Armenia,15-49,Female,18.9
2016,SH_STA_ANEM_PREG,Armenia,15-49,Female,18.6
2002,SH_STA_ANEM_PREG,Romania,15-49,Female,27.8
2003,SH_STA_ANEM_PREG,Romania,15-49,Female,27.6
2004,SH_STA_ANEM_PREG,Romania,15-49,Female,27.3
2005,SH_STA_ANEM_PREG,Romania,15-49,Female,27.0
2006,SH_STA_ANEM_PREG,Romania,15-49,Female,26.8
2007,SH_STA_ANEM_PREG,Romania,15-49,Female,26.6
2008,SH_STA_ANEM_PREG,Romania,15-49,Female,26.3
2009,SH_STA_ANEM_PREG,Romania,15-49,Female,26.1
2010,SH_STA_ANEM_PREG,Romania,15-49,Female,26.0
2011,SH_STA_ANEM_PREG,Romania,15-49,Female,25.8
2012,SH_STA_ANEM_PREG,Romania,15-49,Female,25.7
2017,SH_STA_ANEM_PREG,Armenia,15-49,Female,18.4
2018,SH_STA_ANEM_PREG,Armenia,15-49,Female,18.2
2019,SH_STA_ANEM_PREG,Armenia,15-49,Female,18.1
2000,SH_STA_ANEM_PREG,Belgium,15-49,Female,16.0
2001,SH_STA_ANEM_PREG,Belgium,15-49,Female,15.6
2002,SH_STA_ANEM_PREG,Belgium,15-49,Female,15.3
2003,SH_STA_ANEM_PREG,Belgium,15-49,Female,15.1
2004,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.9
2005,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.8
2006,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.8
2007,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.7
2004,SH_STA_ANEM,Australia,15-49,Female,7.5
2005,SH_STA_ANEM,Australia,15-49,Female,7.5
2006,SH_STA_ANEM,Australia,15-49,Female,7.4
2007,SH_STA_ANEM,Australia,15-49,Female,7.4
2008,SH_STA_ANEM,Australia,15-49,Female,7.4
2009,SH_STA_ANEM,Australia,15-49,Female,7.4
2010,SH_STA_ANEM,Australia,15-49,Female,7.3
2011,SH_STA_ANEM,Australia,15-49,Female,7.4
2012,SH_STA_ANEM,Australia,15-49,Female,7.4
2013,SH_STA_ANEM,Australia,15-49,Female,7.4
2014,SH_STA_ANEM,Australia,15-49,Female,7.4
2013,SH_STA_ANEM_PREG,Romania,15-49,Female,25.6
2014,SH_STA_ANEM_PREG,Romania,15-49,Female,25.5
2015,SH_STA_ANEM_PREG,Romania,15-49,Female,25.4
2016,SH_STA_ANEM_PREG,Romania,15-49,Female,25.4
2017,SH_STA_ANEM_PREG,Romania,15-49,Female,25.3
2018,SH_STA_ANEM_PREG,Romania,15-49,Female,25.3
2019,SH_STA_ANEM_PREG,Romania,15-49,Female,25.3
2000,SH_STA_ANEM_PREG,Serbia,15-49,Female,28.4
2001,SH_STA_ANEM_PREG,Serbia,15-49,Female,28.1
2002,SH_STA_ANEM_PREG,Serbia,15-49,Female,27.9
2003,SH_STA_ANEM_PREG,Serbia,15-49,Female,27.6
2008,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.6
2009,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.6
2010,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.5
2011,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.6
2012,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.7
2013,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.7
2014,SH_STA_ANEM_PREG,Belgium,15-49,Female,14.9
2015,SH_STA_ANEM_PREG,Belgium,15-49,Female,15.1
2016,SH_STA_ANEM_PREG,Belgium,15-49,Female,15.4
2017,SH_STA_ANEM_PREG,Belgium,15-49,Female,15.7
2018,SH_STA_ANEM_PREG,Belgium,15-49,Female,15.9
2015,SH_STA_ANEM,Australia,15-49,Female,7.6
2016,SH_STA_ANEM,Australia,15-49,Female,7.7
2017,SH_STA_ANEM,Australia,15-49,Female,7.9
2018,SH_STA_ANEM,Australia,15-49,Female,8.2
2019,SH_STA_ANEM,Australia,15-49,Female,8.5
2000,SH_STA_ANEM,Austria,15-49,Female,11.7
2001,SH_STA_ANEM,Austria,15-49,Female,11.5
2002,SH_STA_ANEM,Austria,15-49,Female,11.4
2003,SH_STA_ANEM,Austria,15-49,Female,11.4
2004,SH_STA_ANEM,Austria,15-49,Female,11.4
2005,SH_STA_ANEM,Austria,15-49,Female,11.3
2004,SH_STA_ANEM_PREG,Serbia,15-49,Female,27.3
2005,SH_STA_ANEM_PREG,Serbia,15-49,Female,27.0
2006,SH_STA_ANEM_PREG,Serbia,15-49,Female,26.7
2007,SH_STA_ANEM_PREG,Serbia,15-49,Female,26.4
2008,SH_STA_ANEM_PREG,Serbia,15-49,Female,26.1
2009,SH_STA_ANEM_PREG,Serbia,15-49,Female,25.8
2010,SH_STA_ANEM_PREG,Serbia,15-49,Female,25.5
2011,SH_STA_ANEM_PREG,Serbia,15-49,Female,25.3
2012,SH_STA_ANEM_PREG,Serbia,15-49,Female,25.2
2013,SH_STA_ANEM_PREG,Serbia,15-49,Female,25.0
2014,SH_STA_ANEM_PREG,Serbia,15-49,Female,24.9
2006,SH_STA_ANEM,Austria,15-49,Female,11.3
2007,SH_STA_ANEM,Austria,15-49,Female,11.3
2008,SH_STA_ANEM,Austria,15-49,Female,11.3
2009,SH_STA_ANEM,Austria,15-49,Female,11.3
2010,SH_STA_ANEM,Austria,15-49,Female,11.3
2011,SH_STA_ANEM,Austria,15-49,Female,11.4
2012,SH_STA_ANEM,Austria,15-49,Female,11.5
2013,SH_STA_ANEM,Austria,15-49,Female,11.6
2014,SH_STA_ANEM,Austria,15-49,Female,11.8
2015,SH_STA_ANEM,Austria,15-49,Female,12.0
2016,SH_STA_ANEM,Austria,15-49,Female,12.2
2019,SH_STA_ANEM_PREG,Belgium,15-49,Female,16.2
2000,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,31.2
2001,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,30.7
2002,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,30.3
2003,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,29.9
2004,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,29.7
2005,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,29.4
2006,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,29.2
2007,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,28.9
2008,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,28.6
2015,SH_STA_ANEM_PREG,Serbia,15-49,Female,24.8
2016,SH_STA_ANEM_PREG,Serbia,15-49,Female,24.9
2017,SH_STA_ANEM_PREG,Serbia,15-49,Female,25.0
2018,SH_STA_ANEM_PREG,Serbia,15-49,Female,25.1
2019,SH_STA_ANEM_PREG,Serbia,15-49,Female,25.1
2000,SH_STA_ANEM_PREG,Slovakia,15-49,Female,26.2
2001,SH_STA_ANEM_PREG,Slovakia,15-49,Female,26.0
2002,SH_STA_ANEM_PREG,Slovakia,15-49,Female,25.8
2003,SH_STA_ANEM_PREG,Slovakia,15-49,Female,25.7
2004,SH_STA_ANEM_PREG,Slovakia,15-49,Female,25.4
2005,SH_STA_ANEM_PREG,Slovakia,15-49,Female,25.1
2009,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,28.3
2010,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,28.0
2011,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,27.8
2012,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,27.6
2013,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,27.5
2014,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,27.4
2015,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,27.3
2016,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,27.2
2017,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,27.2
2018,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,27.2
2017,SH_STA_ANEM,Austria,15-49,Female,12.5
2018,SH_STA_ANEM,Austria,15-49,Female,12.7
2019,SH_STA_ANEM,Austria,15-49,Female,13.0
2000,SH_STA_ANEM,Armenia,15-49,Female,20.4
2001,SH_STA_ANEM,Armenia,15-49,Female,20.4
2002,SH_STA_ANEM,Armenia,15-49,Female,20.5
2003,SH_STA_ANEM,Armenia,15-49,Female,20.5
2004,SH_STA_ANEM,Armenia,15-49,Female,20.4
2005,SH_STA_ANEM,Armenia,15-49,Female,20.0
2006,SH_STA_ANEM,Armenia,15-49,Female,19.8
2007,SH_STA_ANEM,Armenia,15-49,Female,19.4
2006,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.9
2007,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.6
2008,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.4
2009,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.3
2010,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.2
2011,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.1
2012,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.1
2013,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.1
2014,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.2
2015,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.3
2016,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.3
2019,SH_STA_ANEM_PREG,Bosnia and Herzegovina,15-49,Female,27.2
2000,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,27.9
2001,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,27.7
2002,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,27.7
2003,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,27.7
2004,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,27.6
2005,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,27.5
2006,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,27.3
2007,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,26.9
2008,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,26.6
2009,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,26.3
2017,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.4
2018,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.4
2019,SH_STA_ANEM_PREG,Slovakia,15-49,Female,24.4
2000,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,39.7
2001,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,38.5
2002,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,37.3
2003,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,36.1
2004,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,34.9
2005,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,33.8
2006,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,32.7
2007,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,31.7
2008,SH_STA_ANEM,Armenia,15-49,Female,19.0
2009,SH_STA_ANEM,Armenia,15-49,Female,18.5
2010,SH_STA_ANEM,Armenia,15-49,Female,18.0
2011,SH_STA_ANEM,Armenia,15-49,Female,17.7
2012,SH_STA_ANEM,Armenia,15-49,Female,17.6
2013,SH_STA_ANEM,Armenia,15-49,Female,17.5
2014,SH_STA_ANEM,Armenia,15-49,Female,17.3
2015,SH_STA_ANEM,Armenia,15-49,Female,17.1
2016,SH_STA_ANEM,Armenia,15-49,Female,17.0
2017,SH_STA_ANEM,Armenia,15-49,Female,17.1
2018,SH_STA_ANEM,Armenia,15-49,Female,17.1
2010,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.9
2011,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.7
2012,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.6
2013,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.5
2014,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.5
2015,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.6
2016,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.6
2017,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.7
2018,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.7
2019,SH_STA_ANEM_PREG,Bulgaria,15-49,Female,25.8
2000,SH_STA_ANEM_PREG,Belarus,15-49,Female,28.1
2008,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,30.7
2009,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,29.9
2010,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,29.3
2011,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,28.8
2012,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,28.5
2013,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,28.3
2014,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,28.3
2015,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,28.2
2016,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,28.2
2017,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,28.2
2018,SH_STA_ANEM_PREG,Viet Nam,15-49,Female,28.3
