Year,SeriesCode,Страна ,Value
2019,DC_ODA_POVDLG,Greece,0.0006
2021,DC_ODA_POVDLG,Greece,0.0135
2014,DC_ODA_POVDLG,Hungary,0.001
2015,DC_ODA_POVDLG,Hungary,0.0042
2016,DC_ODA_POVDLG,Hungary,0.0022
2017,DC_ODA_POVDLG,Hungary,0.0024
2018,DC_ODA_POVDLG,Hungary,0.0227
2019,DC_ODA_POVDLG,Hungary,0.0104
2020,DC_ODA_POVDLG,Hungary,0.0177
2021,DC_ODA_POVDLG,Hungary,0.046
2011,DC_ODA_POVDLG,Iceland,0.0375
2012,DC_ODA_POVDLG,Iceland,0.0465
2013,DC_ODA_POVDLG,Iceland,0.0608
2014,DC_ODA_POVDLG,Iceland,0.0551
2015,DC_ODA_POVDLG,Iceland,0.0603
2016,DC_ODA_POVDLG,Iceland,0.0536
2017,DC_ODA_POVDLG,Iceland,0.0447
2018,DC_ODA_POVDLG,Iceland,0.0458
2019,DC_ODA_POVDLG,Iceland,0.0396
2020,DC_ODA_POVDLG,Iceland,0.0646
2021,DC_ODA_POVDLG,Iceland,0.057
2000,DC_ODA_POVDLG,Ireland,0.0254
2001,DC_ODA_POVDLG,Ireland,0.03088
2002,DC_ODA_POVDLG,Ireland,0.0542
2003,DC_ODA_POVDLG,Ireland,0.0531
2004,DC_ODA_POVDLG,Ireland,0.0622
2005,DC_ODA_POVDLG,Ireland,0.0611
2006,DC_ODA_POVDLG,Ireland,0.0627
2007,DC_ODA_POVDLG,Ireland,0.0578
2008,DC_ODA_POVDLG,Ireland,0.0579
2009,DC_ODA_POVDLG,Ireland,0.0692
2010,DC_ODA_POVDLG,Ireland,0.048
2011,DC_ODA_POVDLG,Ireland,0.0653
2012,DC_ODA_POVDLG,Ireland,0.0473
2013,DC_ODA_POVDLG,Ireland,0.0434
2014,DC_ODA_POVDLG,Ireland,0.0432
2015,DC_ODA_POVDLG,Ireland,0.03
2016,DC_ODA_POVDLG,Ireland,0.0163
2017,DC_ODA_POVDLG,Ireland,0.0192
2018,DC_ODA_POVDLG,Ireland,0.0202
2019,DC_ODA_POVDLG,Ireland,0.0214
2020,DC_ODA_POVDLG,Ireland,0.0245
2021,DC_ODA_POVDLG,Ireland,0.0275
2000,DC_ODA_POVDLG,Italy,0.00658
2001,DC_ODA_POVDLG,Italy,0.00918
2002,DC_ODA_POVDLG,Italy,0.0037
2003,DC_ODA_POVDLG,Italy,0.0034
2004,DC_ODA_POVDLG,Italy,0.0052
2005,DC_ODA_POVDLG,Italy,0.0027
2006,DC_ODA_POVDLG,Italy,0.0029
2007,DC_ODA_POVDLG,Italy,0.0046
2008,DC_ODA_POVDLG,Italy,0.0056
2009,DC_ODA_POVDLG,Italy,0.0058
2010,DC_ODA_POVDLG,Italy,0.0036
2011,DC_ODA_POVDLG,Italy,0.004
2012,DC_ODA_POVDLG,Italy,0.0023
2013,DC_ODA_POVDLG,Italy,0.0022
2014,DC_ODA_POVDLG,Italy,0.0031
2015,DC_ODA_POVDLG,Italy,0.0037
2016,DC_ODA_POVDLG,Italy,0.0048
2017,DC_ODA_POVDLG,Italy,0.0066
2018,DC_ODA_POVDLG,Italy,0.0038
2019,DC_ODA_POVDLG,Italy,0.0039
2020,DC_ODA_POVDLG,Italy,0.0056
2021,DC_ODA_POVDLG,Italy,0.0149
2000,DC_ODA_POVDLG,Japan,0.00613
2001,DC_ODA_POVDLG,Japan,0.00842
2002,DC_ODA_POVDLG,Japan,0.0068
2003,DC_ODA_POVDLG,Japan,0.0108
2004,DC_ODA_POVDLG,Japan,0.0091
2005,DC_ODA_POVDLG,Japan,0.0097
2006,DC_ODA_POVDLG,Japan,0.0128
2007,DC_ODA_POVDLG,Japan,0.0141
2008,DC_ODA_POVDLG,Japan,0.0152
2009,DC_ODA_POVDLG,Japan,0.0166
2010,DC_ODA_POVDLG,Japan,0.0173
2011,DC_ODA_POVDLG,Japan,0.0136
2012,DC_ODA_POVDLG,Japan,0.0159
2013,DC_ODA_POVDLG,Japan,0.0155
2014,DC_ODA_POVDLG,Japan,0.0129
2015,DC_ODA_POVDLG,Japan,0.0121
2016,DC_ODA_POVDLG,Japan,0.0109
2017,DC_ODA_POVDLG,Japan,0.0112
2018,DC_ODA_POVDLG,Japan,0.0104
2019,DC_ODA_POVDLG,Japan,0.0114
2020,DC_ODA_POVDLG,Japan,0.0254
2021,DC_ODA_POVDLG,Japan,0.0247
2013,DC_ODA_POVDLG,Казахстан,0.0002
2014,DC_ODA_POVDLG,Казахстан,0.002
2015,DC_ODA_POVDLG,Казахстан,0.0
2016,DC_ODA_POVDLG,Казахстан,0.0
2017,DC_ODA_POVDLG,Казахстан,0.0005
2018,DC_ODA_POVDLG,Казахстан,0.0005
2019,DC_ODA_POVDLG,Казахстан,0.0004
2020,DC_ODA_POVDLG,Казахстан,0.0012
2021,DC_ODA_POVDLG,Казахстан,0.0002
2006,DC_ODA_POVDLG,Republic of Korea,0.0026
2007,DC_ODA_POVDLG,Republic of Korea,0.004
2008,DC_ODA_POVDLG,Republic of Korea,0.0055
2009,DC_ODA_POVDLG,Republic of Korea,0.0088
2010,DC_ODA_POVDLG,Republic of Korea,0.0096
2011,DC_ODA_POVDLG,Republic of Korea,0.0077
2012,DC_ODA_POVDLG,Republic of Korea,0.0082
2013,DC_ODA_POVDLG,Republic of Korea,0.0076
2014,DC_ODA_POVDLG,Republic of Korea,0.008
2015,DC_ODA_POVDLG,Republic of Korea,0.0089
2016,DC_ODA_POVDLG,Republic of Korea,0.009
2017,DC_ODA_POVDLG,Republic of Korea,0.0099
2018,DC_ODA_POVDLG,Republic of Korea,0.0098
2019,DC_ODA_POVDLG,Republic of Korea,0.009
2020,DC_ODA_POVDLG,Republic of Korea,0.0151
2021,DC_ODA_POVDLG,Republic of Korea,0.0159
2017,DC_ODA_POVDLG,Latvia,0.0
2018,DC_ODA_POVDLG,Latvia,0.0
2019,DC_ODA_POVDLG,Latvia,0.0
2020,DC_ODA_POVDLG,Latvia,0.0005
2021,DC_ODA_POVDLG,Latvia,0.0058
2014,DC_ODA_POVDLG,Lithuania,0.0001
2015,DC_ODA_POVDLG,Lithuania,0.0002
2016,DC_ODA_POVDLG,Lithuania,0.0
2017,DC_ODA_POVDLG,Lithuania,0.0002
2018,DC_ODA_POVDLG,Lithuania,0.0001
2019,DC_ODA_POVDLG,Lithuania,0.0002
2020,DC_ODA_POVDLG,Lithuania,0.0004
2021,DC_ODA_POVDLG,Lithuania,0.0061
2001,DC_ODA_POVDLG,Luxembourg,0.11323
2003,DC_ODA_POVDLG,Luxembourg,0.01
2004,DC_ODA_POVDLG,Luxembourg,0.1457
2005,DC_ODA_POVDLG,Luxembourg,0.1148
2006,DC_ODA_POVDLG,Luxembourg,0.1251
2007,DC_ODA_POVDLG,Luxembourg,0.1406
2008,DC_ODA_POVDLG,Luxembourg,0.1402
2009,DC_ODA_POVDLG,Luxembourg,0.1553
2010,DC_ODA_POVDLG,Luxembourg,0.1746
2011,DC_ODA_POVDLG,Luxembourg,0.1299
2012,DC_ODA_POVDLG,Luxembourg,0.1194
2013,DC_ODA_POVDLG,Luxembourg,0.1234
2014,DC_ODA_POVDLG,Luxembourg,0.1634
2015,DC_ODA_POVDLG,Luxembourg,0.1147
2016,DC_ODA_POVDLG,Luxembourg,0.0698
2017,DC_ODA_POVDLG,Luxembourg,0.0934
2018,DC_ODA_POVDLG,Luxembourg,0.0907
2019,DC_ODA_POVDLG,Luxembourg,0.119
2020,DC_ODA_POVDLG,Luxembourg,0.0924
2021,DC_ODA_POVDLG,Luxembourg,0.0919
2015,DC_ODA_POVDLG,Malta,0.0007
2016,DC_ODA_POVDLG,Malta,0.0013
2017,DC_ODA_POVDLG,Malta,0.0018
2021,DC_ODA_POVDLG,Malta,0.0177
2000,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.05862
2001,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.11155
2002,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0742
2003,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0591
2004,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0551
2005,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0535
2006,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0949
2007,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.1178
2008,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.1109
2009,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0853
2010,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0799
2011,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0648
2012,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0495
2013,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0427
2014,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0372
2015,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0316
2016,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.034
2017,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0327
2018,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0468
2019,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0312
2020,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0406
2021,DC_ODA_POVDLG,Netherlands (Kingdom of the),0.0406
2002,DC_ODA_POVDLG,New Zealand,0.0162
2003,DC_ODA_POVDLG,New Zealand,0.0143
2004,DC_ODA_POVDLG,New Zealand,0.0205
2005,DC_ODA_POVDLG,New Zealand,0.025
2006,DC_ODA_POVDLG,New Zealand,0.029
2007,DC_ODA_POVDLG,New Zealand,0.0209
2008,DC_ODA_POVDLG,New Zealand,0.0296
2009,DC_ODA_POVDLG,New Zealand,0.0273
2010,DC_ODA_POVDLG,New Zealand,0.0319
2011,DC_ODA_POVDLG,New Zealand,0.0248
2012,DC_ODA_POVDLG,New Zealand,0.0269
2013,DC_ODA_POVDLG,New Zealand,0.0229
2014,DC_ODA_POVDLG,New Zealand,0.0214
2015,DC_ODA_POVDLG,New Zealand,0.0224
2016,DC_ODA_POVDLG,New Zealand,0.0147
2017,DC_ODA_POVDLG,New Zealand,0.0133
2018,DC_ODA_POVDLG,New Zealand,0.0171
2019,DC_ODA_POVDLG,New Zealand,0.0148
2020,DC_ODA_POVDLG,New Zealand,0.0268
2021,DC_ODA_POVDLG,New Zealand,0.0329
2000,DC_ODA_POVDLG,Norway,0.02827
2001,DC_ODA_POVDLG,Norway,0.0473
2002,DC_ODA_POVDLG,Norway,0.0545
2003,DC_ODA_POVDLG,Norway,0.0427
2004,DC_ODA_POVDLG,Norway,0.0643
2005,DC_ODA_POVDLG,Norway,0.072
2006,DC_ODA_POVDLG,Norway,0.0599
2007,DC_ODA_POVDLG,Norway,0.0709
2008,DC_ODA_POVDLG,Norway,0.0739
2009,DC_ODA_POVDLG,Norway,0.0894
2010,DC_ODA_POVDLG,Norway,0.0669
2011,DC_ODA_POVDLG,Norway,0.057
2012,DC_ODA_POVDLG,Norway,0.0543
2013,DC_ODA_POVDLG,Norway,0.0537
2014,DC_ODA_POVDLG,Norway,0.0597
2015,DC_ODA_POVDLG,Norway,0.0763
2016,DC_ODA_POVDLG,Norway,0.1086
2017,DC_ODA_POVDLG,Norway,0.103
2018,DC_ODA_POVDLG,Norway,0.0939
2019,DC_ODA_POVDLG,Norway,0.0978
2020,DC_ODA_POVDLG,Norway,0.1451
2021,DC_ODA_POVDLG,Norway,0.1403
2013,DC_ODA_POVDLG,Poland,0.0005
2014,DC_ODA_POVDLG,Poland,0.0005
2015,DC_ODA_POVDLG,Poland,0.0005
2016,DC_ODA_POVDLG,Poland,0.0007
2017,DC_ODA_POVDLG,Poland,0.002
2018,DC_ODA_POVDLG,Poland,0.0005
2019,DC_ODA_POVDLG,Poland,0.0004
2020,DC_ODA_POVDLG,Poland,0.0004
2021,DC_ODA_POVDLG,Poland,0.009
2000,DC_ODA_POVDLG,Portugal,0.00367
2001,DC_ODA_POVDLG,Portugal,0.0051
2002,DC_ODA_POVDLG,Portugal,0.0045
2003,DC_ODA_POVDLG,Portugal,0.0031
2004,DC_ODA_POVDLG,Portugal,0.0042
2005,DC_ODA_POVDLG,Portugal,0.0044
2006,DC_ODA_POVDLG,Portugal,0.0047
2007,DC_ODA_POVDLG,Portugal,0.0048
2008,DC_ODA_POVDLG,Portugal,0.0028
2009,DC_ODA_POVDLG,Portugal,0.0046
2010,DC_ODA_POVDLG,Portugal,0.0068
2011,DC_ODA_POVDLG,Portugal,0.005
2012,DC_ODA_POVDLG,Portugal,0.0048
2013,DC_ODA_POVDLG,Portugal,0.0038
2014,DC_ODA_POVDLG,Portugal,0.0041
2015,DC_ODA_POVDLG,Portugal,0.0046
2016,DC_ODA_POVDLG,Portugal,0.0046
2017,DC_ODA_POVDLG,Portugal,0.0063
2018,DC_ODA_POVDLG,Portugal,0.0068
2019,DC_ODA_POVDLG,Portugal,0.0058
2020,DC_ODA_POVDLG,Portugal,0.0052
2021,DC_ODA_POVDLG,Portugal,0.0182
2014,DC_ODA_POVDLG,Romania,0.0003
2015,DC_ODA_POVDLG,Romania,0.0
2016,DC_ODA_POVDLG,Romania,0.0
2017,DC_ODA_POVDLG,Romania,0.0
2018,DC_ODA_POVDLG,Romania,0.0
2019,DC_ODA_POVDLG,Romania,0.0
2020,DC_ODA_POVDLG,Romania,0.0024
2021,DC_ODA_POVDLG,Romania,0.0033
2013,DC_ODA_POVDLG,Slovakia,0.0009
2014,DC_ODA_POVDLG,Slovakia,0.0004
2015,DC_ODA_POVDLG,Slovakia,0.0009
2016,DC_ODA_POVDLG,Slovakia,0.0015
2017,DC_ODA_POVDLG,Slovakia,0.0047
2018,DC_ODA_POVDLG,Slovakia,0.0028
2019,DC_ODA_POVDLG,Slovakia,0.0013
2020,DC_ODA_POVDLG,Slovakia,0.0026
2021,DC_ODA_POVDLG,Slovakia,0.013
2010,DC_ODA_POVDLG,Slovenia,0.0041
2011,DC_ODA_POVDLG,Slovenia,0.0027
2012,DC_ODA_POVDLG,Slovenia,0.0043
2013,DC_ODA_POVDLG,Slovenia,0.0019
2014,DC_ODA_POVDLG,Slovenia,0.003
2015,DC_ODA_POVDLG,Slovenia,0.0033
2016,DC_ODA_POVDLG,Slovenia,0.0069
2017,DC_ODA_POVDLG,Slovenia,0.0077
2018,DC_ODA_POVDLG,Slovenia,0.0043
2019,DC_ODA_POVDLG,Slovenia,0.0073
2020,DC_ODA_POVDLG,Slovenia,0.0036
2021,DC_ODA_POVDLG,Slovenia,0.0236
2000,DC_ODA_POVDLG,Spain,0.01148
2001,DC_ODA_POVDLG,Spain,0.01363
2002,DC_ODA_POVDLG,Spain,0.0161
2003,DC_ODA_POVDLG,Spain,0.0163
2004,DC_ODA_POVDLG,Spain,0.0147
2005,DC_ODA_POVDLG,Spain,0.0166
2006,DC_ODA_POVDLG,Spain,0.0191
2007,DC_ODA_POVDLG,Spain,0.0326
2008,DC_ODA_POVDLG,Spain,0.0699
2009,DC_ODA_POVDLG,Spain,0.0757
2010,DC_ODA_POVDLG,Spain,0.0444
2011,DC_ODA_POVDLG,Spain,0.0164
2012,DC_ODA_POVDLG,Spain,0.0081
2013,DC_ODA_POVDLG,Spain,0.0091
2014,DC_ODA_POVDLG,Spain,0.0059
2015,DC_ODA_POVDLG,Spain,0.0041
2016,DC_ODA_POVDLG,Spain,0.0044
2017,DC_ODA_POVDLG,Spain,0.0042
2018,DC_ODA_POVDLG,Spain,0.0066
2019,DC_ODA_POVDLG,Spain,0.0038
2020,DC_ODA_POVDLG,Spain,0.0083
2021,DC_ODA_POVDLG,Spain,0.0333
2000,DC_ODA_POVDLG,Sweden,0.03559
2001,DC_ODA_POVDLG,Sweden,0.03829
2002,DC_ODA_POVDLG,Sweden,0.0285
2003,DC_ODA_POVDLG,Sweden,0.0373
2004,DC_ODA_POVDLG,Sweden,0.045
2005,DC_ODA_POVDLG,Sweden,0.0387
2006,DC_ODA_POVDLG,Sweden,0.0521
2007,DC_ODA_POVDLG,Sweden,0.0458
2008,DC_ODA_POVDLG,Sweden,0.0571
2009,DC_ODA_POVDLG,Sweden,0.0571
2010,DC_ODA_POVDLG,Sweden,0.048
2011,DC_ODA_POVDLG,Sweden,0.0462
2012,DC_ODA_POVDLG,Sweden,0.0476
2013,DC_ODA_POVDLG,Sweden,0.0503
2014,DC_ODA_POVDLG,Sweden,0.0491
2015,DC_ODA_POVDLG,Sweden,0.0309
2016,DC_ODA_POVDLG,Sweden,0.0347
2017,DC_ODA_POVDLG,Sweden,0.0411
2018,DC_ODA_POVDLG,Sweden,0.0599
2019,DC_ODA_POVDLG,Sweden,0.0497
2020,DC_ODA_POVDLG,Sweden,0.063
2021,DC_ODA_POVDLG,Sweden,0.0606
