Year,SeriesCode,Страна ,Sex,Value
2021,SI_COV_DISAB,Chile,FEMALE,78.9
2021,SI_COV_DISAB,Chile,MALE,100.0
2021,SI_COV_DISAB,Chile,BOTHSEX,92.8
2020,SI_COV_DISAB,China,BOTHSEX,32.6
2016,SI_COV_DISAB,Colombia,BOTHSEX,6.0
2020,SI_COV_DISAB,Colombia,BOTHSEX,8.6
2021,SI_COV_DISAB,Colombia,BOTHSEX,12.0
2020,SI_COV_DISAB,Costa Rica,BOTHSEX,79.6
2020,SI_COV_DISAB,Croatia,BOTHSEX,100.0
2020,SI_COV_DISAB,Croatia,MALE,100.0
2020,SI_COV_DISAB,Croatia,FEMALE,100.0
2013,SI_COV_DISAB,Cyprus,FEMALE,13.5
2013,SI_COV_DISAB,Cyprus,MALE,24.7
2013,SI_COV_DISAB,Cyprus,BOTHSEX,19.1
2014,SI_COV_DISAB,Cyprus,FEMALE,12.5
2014,SI_COV_DISAB,Cyprus,BOTHSEX,18.0
2014,SI_COV_DISAB,Cyprus,MALE,23.4
2017,SI_COV_DISAB,Cyprus,BOTHSEX,22.6
2020,SI_COV_DISAB,Cyprus,BOTHSEX,22.6
2013,SI_COV_DISAB,Czechia,MALE,70.1
2013,SI_COV_DISAB,Czechia,FEMALE,59.9
2013,SI_COV_DISAB,Czechia,BOTHSEX,64.9
2014,SI_COV_DISAB,Czechia,BOTHSEX,62.7
2014,SI_COV_DISAB,Czechia,FEMALE,57.9
2014,SI_COV_DISAB,Czechia,MALE,67.6
2016,SI_COV_DISAB,Czechia,MALE,100.0
2016,SI_COV_DISAB,Czechia,BOTHSEX,100.0
2016,SI_COV_DISAB,Czechia,FEMALE,100.0
2017,SI_COV_DISAB,Czechia,BOTHSEX,100.0
2020,SI_COV_DISAB,Czechia,MALE,100.0
2020,SI_COV_DISAB,Czechia,FEMALE,100.0
2020,SI_COV_DISAB,Czechia,BOTHSEX,100.0
2013,SI_COV_DISAB,Denmark,MALE,100.0
2013,SI_COV_DISAB,Denmark,FEMALE,100.0
2013,SI_COV_DISAB,Denmark,BOTHSEX,100.0
2014,SI_COV_DISAB,Denmark,FEMALE,100.0
2014,SI_COV_DISAB,Denmark,MALE,100.0
2014,SI_COV_DISAB,Denmark,BOTHSEX,100.0
2016,SI_COV_DISAB,Denmark,MALE,100.0
2016,SI_COV_DISAB,Denmark,FEMALE,100.0
2016,SI_COV_DISAB,Denmark,BOTHSEX,100.0
2017,SI_COV_DISAB,Denmark,BOTHSEX,100.0
2020,SI_COV_DISAB,Denmark,BOTHSEX,100.0
2020,SI_COV_DISAB,Denmark,MALE,100.0
2020,SI_COV_DISAB,Denmark,FEMALE,100.0
2013,SI_COV_DISAB,Estonia,FEMALE,100.0
2013,SI_COV_DISAB,Estonia,BOTHSEX,100.0
2013,SI_COV_DISAB,Estonia,MALE,100.0
2014,SI_COV_DISAB,Estonia,MALE,100.0
2014,SI_COV_DISAB,Estonia,FEMALE,100.0
2014,SI_COV_DISAB,Estonia,BOTHSEX,100.0
2016,SI_COV_DISAB,Estonia,BOTHSEX,100.0
2016,SI_COV_DISAB,Estonia,MALE,100.0
2016,SI_COV_DISAB,Estonia,FEMALE,100.0
2017,SI_COV_DISAB,Estonia,BOTHSEX,100.0
2020,SI_COV_DISAB,Estonia,FEMALE,100.0
2020,SI_COV_DISAB,Estonia,BOTHSEX,100.0
2020,SI_COV_DISAB,Estonia,MALE,100.0
2013,SI_COV_DISAB,Finland,FEMALE,100.0
2013,SI_COV_DISAB,Finland,MALE,100.0
2013,SI_COV_DISAB,Finland,BOTHSEX,100.0
2014,SI_COV_DISAB,Finland,FEMALE,100.0
2014,SI_COV_DISAB,Finland,MALE,100.0
2014,SI_COV_DISAB,Finland,BOTHSEX,100.0
2016,SI_COV_DISAB,Finland,BOTHSEX,100.0
2016,SI_COV_DISAB,Finland,FEMALE,100.0
2016,SI_COV_DISAB,Finland,MALE,100.0
2017,SI_COV_DISAB,Finland,BOTHSEX,100.0
2020,SI_COV_DISAB,Finland,FEMALE,100.0
2020,SI_COV_DISAB,Finland,BOTHSEX,100.0
2020,SI_COV_DISAB,Finland,MALE,100.0
2013,SI_COV_DISAB,France,FEMALE,100.0
2013,SI_COV_DISAB,France,BOTHSEX,100.0
2013,SI_COV_DISAB,France,MALE,100.0
2014,SI_COV_DISAB,France,BOTHSEX,100.0
2014,SI_COV_DISAB,France,FEMALE,100.0
2014,SI_COV_DISAB,France,MALE,100.0
2016,SI_COV_DISAB,France,BOTHSEX,100.0
2016,SI_COV_DISAB,France,MALE,100.0
2016,SI_COV_DISAB,France,FEMALE,100.0
2017,SI_COV_DISAB,France,BOTHSEX,100.0
2020,SI_COV_DISAB,France,BOTHSEX,100.0
2020,SI_COV_DISAB,France,MALE,100.0
2020,SI_COV_DISAB,France,FEMALE,100.0
2016,SI_COV_DISAB,Georgia,BOTHSEX,100.0
2017,SI_COV_DISAB,Georgia,BOTHSEX,100.0
2018,SI_COV_DISAB,Georgia,BOTHSEX,100.0
2020,SI_COV_DISAB,Georgia,BOTHSEX,100.0
2020,SI_COV_DISAB,Georgia,FEMALE,100.0
2020,SI_COV_DISAB,Georgia,MALE,100.0
2013,SI_COV_DISAB,Germany,BOTHSEX,72.5
2013,SI_COV_DISAB,Germany,MALE,96.2
2013,SI_COV_DISAB,Germany,FEMALE,49.6
2014,SI_COV_DISAB,Germany,MALE,97.1
2014,SI_COV_DISAB,Germany,BOTHSEX,74.2
2014,SI_COV_DISAB,Germany,FEMALE,52.1
2016,SI_COV_DISAB,Germany,BOTHSEX,73.6
2017,SI_COV_DISAB,Germany,BOTHSEX,100.0
2020,SI_COV_DISAB,Germany,BOTHSEX,100.0
2020,SI_COV_DISAB,Germany,FEMALE,100.0
2020,SI_COV_DISAB,Germany,MALE,100.0
2020,SI_COV_DISAB,Greece,BOTHSEX,100.0
2020,SI_COV_DISAB,Greece,FEMALE,100.0
2020,SI_COV_DISAB,Greece,MALE,100.0
2013,SI_COV_DISAB,Hungary,MALE,80.4
2013,SI_COV_DISAB,Hungary,BOTHSEX,85.3
2013,SI_COV_DISAB,Hungary,FEMALE,89.8
2014,SI_COV_DISAB,Hungary,BOTHSEX,89.1
2014,SI_COV_DISAB,Hungary,FEMALE,93.9
2014,SI_COV_DISAB,Hungary,MALE,83.9
2016,SI_COV_DISAB,Hungary,FEMALE,100.0
2016,SI_COV_DISAB,Hungary,BOTHSEX,100.0
2016,SI_COV_DISAB,Hungary,MALE,100.0
2017,SI_COV_DISAB,Hungary,BOTHSEX,100.0
2020,SI_COV_DISAB,Hungary,MALE,100.0
2020,SI_COV_DISAB,Hungary,BOTHSEX,100.0
2020,SI_COV_DISAB,Hungary,FEMALE,100.0
2013,SI_COV_DISAB,Iceland,MALE,100.0
2013,SI_COV_DISAB,Iceland,BOTHSEX,100.0
2013,SI_COV_DISAB,Iceland,FEMALE,100.0
2014,SI_COV_DISAB,Iceland,MALE,100.0
2014,SI_COV_DISAB,Iceland,FEMALE,100.0
2014,SI_COV_DISAB,Iceland,BOTHSEX,100.0
2016,SI_COV_DISAB,Iceland,FEMALE,100.0
2016,SI_COV_DISAB,Iceland,MALE,100.0
2016,SI_COV_DISAB,Iceland,BOTHSEX,100.0
2017,SI_COV_DISAB,Iceland,BOTHSEX,100.0
2020,SI_COV_DISAB,Iceland,FEMALE,100.0
2020,SI_COV_DISAB,Iceland,MALE,100.0
2020,SI_COV_DISAB,Iceland,BOTHSEX,100.0
2016,SI_COV_DISAB,India,BOTHSEX,5.4
2020,SI_COV_DISAB,India,BOTHSEX,5.6
2013,SI_COV_DISAB,Ireland,MALE,100.0
2013,SI_COV_DISAB,Ireland,FEMALE,100.0
2013,SI_COV_DISAB,Ireland,BOTHSEX,100.0
2014,SI_COV_DISAB,Ireland,MALE,100.0
2014,SI_COV_DISAB,Ireland,BOTHSEX,100.0
2014,SI_COV_DISAB,Ireland,FEMALE,100.0
2016,SI_COV_DISAB,Ireland,MALE,100.0
2016,SI_COV_DISAB,Ireland,BOTHSEX,100.0
2016,SI_COV_DISAB,Ireland,FEMALE,100.0
2017,SI_COV_DISAB,Ireland,BOTHSEX,100.0
2020,SI_COV_DISAB,Ireland,MALE,100.0
2020,SI_COV_DISAB,Ireland,BOTHSEX,100.0
2020,SI_COV_DISAB,Ireland,FEMALE,100.0
2013,SI_COV_DISAB,Israel,BOTHSEX,92.0
2014,SI_COV_DISAB,Israel,BOTHSEX,93.6
2016,SI_COV_DISAB,Israel,BOTHSEX,90.4
2017,SI_COV_DISAB,Israel,BOTHSEX,89.2
2020,SI_COV_DISAB,Israel,BOTHSEX,89.2
2016,SI_COV_DISAB,Italy,BOTHSEX,100.0
2017,SI_COV_DISAB,Italy,BOTHSEX,91.4
2020,SI_COV_DISAB,Italy,BOTHSEX,91.4
2016,SI_COV_DISAB,Japan,BOTHSEX,55.7
2017,SI_COV_DISAB,Japan,BOTHSEX,49.5
2019,SI_COV_DISAB,Japan,BOTHSEX,56.1
2020,SI_COV_DISAB,Japan,BOTHSEX,56.1
2016,SI_COV_DISAB,Казахстан,BOTHSEX,100.0
2017,SI_COV_DISAB,Казахстан,BOTHSEX,100.0
2020,SI_COV_DISAB,Казахстан,FEMALE,100.0
2020,SI_COV_DISAB,Казахстан,MALE,100.0
2020,SI_COV_DISAB,Казахстан,BOTHSEX,100.0
2013,SI_COV_DISAB,Republic of Korea,FEMALE,1.5
2013,SI_COV_DISAB,Republic of Korea,BOTHSEX,12.7
2013,SI_COV_DISAB,Republic of Korea,MALE,23.9
2014,SI_COV_DISAB,Republic of Korea,BOTHSEX,12.8
2014,SI_COV_DISAB,Republic of Korea,FEMALE,1.6
2014,SI_COV_DISAB,Republic of Korea,MALE,23.9
2017,SI_COV_DISAB,Republic of Korea,BOTHSEX,11.9
2019,SI_COV_DISAB,Republic of Korea,BOTHSEX,24.8
2020,SI_COV_DISAB,Republic of Korea,BOTHSEX,24.8
2016,SI_COV_DISAB,Кыргызстан,BOTHSEX,75.9
2017,SI_COV_DISAB,Кыргызстан,BOTHSEX,75.7
2019,SI_COV_DISAB,Кыргызстан,BOTHSEX,76.0
2013,SI_COV_DISAB,Latvia,MALE,100.0
2013,SI_COV_DISAB,Latvia,BOTHSEX,100.0
2013,SI_COV_DISAB,Latvia,FEMALE,100.0
2014,SI_COV_DISAB,Latvia,FEMALE,100.0
2014,SI_COV_DISAB,Latvia,BOTHSEX,100.0
2014,SI_COV_DISAB,Latvia,MALE,100.0
2016,SI_COV_DISAB,Latvia,MALE,100.0
2016,SI_COV_DISAB,Latvia,FEMALE,100.0
2016,SI_COV_DISAB,Latvia,BOTHSEX,100.0
2017,SI_COV_DISAB,Latvia,BOTHSEX,100.0
2020,SI_COV_DISAB,Latvia,MALE,100.0
2020,SI_COV_DISAB,Latvia,FEMALE,100.0
2020,SI_COV_DISAB,Latvia,BOTHSEX,100.0
2020,SI_COV_DISAB,Liechtenstein,BOTHSEX,100.0
2020,SI_COV_DISAB,Liechtenstein,MALE,100.0
2020,SI_COV_DISAB,Liechtenstein,FEMALE,100.0
2013,SI_COV_DISAB,Lithuania,FEMALE,100.0
2013,SI_COV_DISAB,Lithuania,BOTHSEX,100.0
2013,SI_COV_DISAB,Lithuania,MALE,100.0
2014,SI_COV_DISAB,Lithuania,MALE,100.0
2014,SI_COV_DISAB,Lithuania,FEMALE,100.0
2014,SI_COV_DISAB,Lithuania,BOTHSEX,100.0
2016,SI_COV_DISAB,Lithuania,BOTHSEX,100.0
2016,SI_COV_DISAB,Lithuania,FEMALE,100.0
2016,SI_COV_DISAB,Lithuania,MALE,100.0
2017,SI_COV_DISAB,Lithuania,BOTHSEX,100.0
2020,SI_COV_DISAB,Lithuania,BOTHSEX,100.0
2020,SI_COV_DISAB,Lithuania,MALE,100.0
2020,SI_COV_DISAB,Lithuania,FEMALE,100.0
2013,SI_COV_DISAB,Luxembourg,BOTHSEX,100.0
2013,SI_COV_DISAB,Luxembourg,FEMALE,82.0
2013,SI_COV_DISAB,Luxembourg,MALE,100.0
2014,SI_COV_DISAB,Luxembourg,MALE,100.0
2014,SI_COV_DISAB,Luxembourg,FEMALE,84.2
2014,SI_COV_DISAB,Luxembourg,BOTHSEX,100.0
2016,SI_COV_DISAB,Luxembourg,MALE,100.0
2016,SI_COV_DISAB,Luxembourg,FEMALE,100.0
2016,SI_COV_DISAB,Luxembourg,BOTHSEX,100.0
2017,SI_COV_DISAB,Luxembourg,BOTHSEX,100.0
2020,SI_COV_DISAB,Luxembourg,BOTHSEX,100.0
2020,SI_COV_DISAB,Luxembourg,FEMALE,100.0
2020,SI_COV_DISAB,Luxembourg,MALE,100.0
2013,SI_COV_DISAB,Malta,FEMALE,41.5
2013,SI_COV_DISAB,Malta,MALE,75.6
2013,SI_COV_DISAB,Malta,BOTHSEX,58.6
2014,SI_COV_DISAB,Malta,BOTHSEX,58.7
2014,SI_COV_DISAB,Malta,MALE,74.6
2014,SI_COV_DISAB,Malta,FEMALE,42.7
2016,SI_COV_DISAB,Malta,BOTHSEX,59.8
2020,SI_COV_DISAB,Malta,BOTHSEX,60.0
2019,SI_COV_DISAB,Mexico,BOTHSEX,38.7
2020,SI_COV_DISAB,Mexico,BOTHSEX,40.4
2021,SI_COV_DISAB,Mexico,BOTHSEX,47.1
2020,SI_COV_DISAB,Republic of Moldova,FEMALE,100.0
2020,SI_COV_DISAB,Republic of Moldova,MALE,100.0
2020,SI_COV_DISAB,Republic of Moldova,BOTHSEX,100.0
2020,SI_COV_DISAB,Montenegro,BOTHSEX,100.0
2020,SI_COV_DISAB,Montenegro,MALE,100.0
2020,SI_COV_DISAB,Montenegro,FEMALE,100.0
2013,SI_COV_DISAB,Netherlands (Kingdom of the),MALE,100.0
2013,SI_COV_DISAB,Netherlands (Kingdom of the),BOTHSEX,100.0
2013,SI_COV_DISAB,Netherlands (Kingdom of the),FEMALE,100.0
2014,SI_COV_DISAB,Netherlands (Kingdom of the),BOTHSEX,100.0
2014,SI_COV_DISAB,Netherlands (Kingdom of the),MALE,100.0
2014,SI_COV_DISAB,Netherlands (Kingdom of the),FEMALE,100.0
2016,SI_COV_DISAB,Netherlands (Kingdom of the),MALE,100.0
2016,SI_COV_DISAB,Netherlands (Kingdom of the),FEMALE,100.0
2016,SI_COV_DISAB,Netherlands (Kingdom of the),BOTHSEX,100.0
2017,SI_COV_DISAB,Netherlands (Kingdom of the),BOTHSEX,100.0
2020,SI_COV_DISAB,Netherlands (Kingdom of the),MALE,100.0
2020,SI_COV_DISAB,Netherlands (Kingdom of the),FEMALE,100.0
2020,SI_COV_DISAB,Netherlands (Kingdom of the),BOTHSEX,100.0
2016,SI_COV_DISAB,New Zealand,BOTHSEX,80.3
2019,SI_COV_DISAB,New Zealand,BOTHSEX,82.0
2020,SI_COV_DISAB,Узбекистан,BOTHSEX,39.7
2013,SI_COV_DISAB,Norway,MALE,100.0
2013,SI_COV_DISAB,Norway,FEMALE,100.0
2013,SI_COV_DISAB,Norway,BOTHSEX,100.0
2014,SI_COV_DISAB,Norway,BOTHSEX,100.0
2014,SI_COV_DISAB,Norway,FEMALE,100.0
2014,SI_COV_DISAB,Norway,MALE,100.0
2014,SI_COV_DISAB,Norway,MALE,100.0
