Year,SeriesCode,Страна ,Value
2006,SH_XPD_EARN25,Chile,1.91
2011,SH_XPD_EARN25,Chile,2.11
2016,SH_XPD_EARN25,Chile,2.08
2002,SH_XPD_EARN25,China,2.99
2007,SH_XPD_EARN25,China,5.85
2013,SH_XPD_EARN25,China,5.27
2018,SH_XPD_EARN25,China,6.94
2008,SH_XPD_EARN25,Colombia,3.11
2016,SH_XPD_EARN25,Colombia,2.23
2004,SH_XPD_EARN25,Costa Rica,0.47
2012,SH_XPD_EARN25,Costa Rica,1.33
2018,SH_XPD_EARN25,Costa Rica,1.13
2004,SH_XPD_EARN25,Croatia,0.14
2008,SH_XPD_EARN25,Croatia,0.3
2009,SH_XPD_EARN25,Croatia,0.13
2010,SH_XPD_EARN25,Croatia,0.26
2009,SH_XPD_EARN25,Cyprus,1.48
2015,SH_XPD_EARN25,Cyprus,1.59
2000,SH_XPD_EARN25,Czechia,0.0
2001,SH_XPD_EARN25,Czechia,0.03
2002,SH_XPD_EARN25,Czechia,0.03
2003,SH_XPD_EARN25,Czechia,0.04
2004,SH_XPD_EARN25,Czechia,0.0
2005,SH_XPD_EARN25,Czechia,0.02
2006,SH_XPD_EARN25,Czechia,0.03
2007,SH_XPD_EARN25,Czechia,0.01
2008,SH_XPD_EARN25,Czechia,0.05
2009,SH_XPD_EARN25,Czechia,0.1
2008,SH_XPD_EARN10,Republic of Moldova,14.93
2009,SH_XPD_EARN10,Republic of Moldova,16.53
2010,SH_XPD_EARN10,Republic of Moldova,18.11
2011,SH_XPD_EARN10,Republic of Moldova,15.63
2012,SH_XPD_EARN10,Republic of Moldova,16.31
2013,SH_XPD_EARN10,Republic of Moldova,16.05
2014,SH_XPD_EARN10,Republic of Moldova,16.34
2015,SH_XPD_EARN10,Republic of Moldova,18.49
2016,SH_XPD_EARN10,Republic of Moldova,17.15
2017,SH_XPD_EARN10,Republic of Moldova,16.29
2018,SH_XPD_EARN10,Republic of Moldova,13.09
2019,SH_XPD_EARN10,Republic of Moldova,14.05
2020,SH_XPD_EARN10,Republic of Moldova,11.97
2021,SH_XPD_EARN10,Republic of Moldova,14.15
2005,SH_XPD_EARN10,Montenegro,8.57
2006,SH_XPD_EARN10,Montenegro,6.5
2010,SH_XPD_EARN25,Czechia,0.05
2011,SH_XPD_EARN25,Czechia,0.05
2012,SH_XPD_EARN25,Czechia,0.09
2013,SH_XPD_EARN25,Czechia,0.0
2014,SH_XPD_EARN25,Czechia,0.03
2015,SH_XPD_EARN25,Czechia,0.03
2018,SH_XPD_EARN25,Czechia,0.68
2019,SH_XPD_EARN25,Czechia,0.83
2010,SH_XPD_EARN25,Denmark,0.49
2000,SH_XPD_EARN25,Estonia,1.02
2003,SH_XPD_EARN25,Estonia,1.54
2004,SH_XPD_EARN25,Estonia,1.93
2005,SH_XPD_EARN25,Estonia,1.83
2010,SH_XPD_EARN25,Estonia,1.19
2006,SH_XPD_EARN25,Finland,0.84
2012,SH_XPD_EARN25,Finland,0.94
2016,SH_XPD_EARN25,Finland,0.66
2000,SH_XPD_EARN25,Georgia,4.73
2001,SH_XPD_EARN25,Georgia,4.43
2002,SH_XPD_EARN25,Georgia,4.09
2003,SH_XPD_EARN25,Georgia,3.9
2004,SH_XPD_EARN25,Georgia,3.77
2005,SH_XPD_EARN25,Georgia,4.83
2006,SH_XPD_EARN25,Georgia,5.44
2007,SH_XPD_EARN25,Georgia,5.88
2008,SH_XPD_EARN25,Georgia,7.9
2009,SH_XPD_EARN25,Georgia,9.55
2010,SH_XPD_EARN25,Georgia,7.85
2011,SH_XPD_EARN25,Georgia,7.09
2012,SH_XPD_EARN25,Georgia,6.72
2013,SH_XPD_EARN25,Georgia,6.79
2015,SH_XPD_EARN25,Georgia,7.54
2016,SH_XPD_EARN25,Georgia,8.15
2017,SH_XPD_EARN25,Georgia,9.55
2018,SH_XPD_EARN25,Georgia,8.16
2019,SH_XPD_EARN25,Georgia,8.68
2020,SH_XPD_EARN25,Georgia,8.79
2021,SH_XPD_EARN25,Georgia,8.86
2010,SH_XPD_EARN25,Germany,0.1
2010,SH_XPD_EARN25,Greece,1.78
2016,SH_XPD_EARN25,Greece,1.62
2000,SH_XPD_EARN25,Hungary,0.78
2001,SH_XPD_EARN25,Hungary,0.58
2002,SH_XPD_EARN25,Hungary,0.75
2003,SH_XPD_EARN25,Hungary,1.26
2004,SH_XPD_EARN25,Hungary,0.9
2005,SH_XPD_EARN25,Hungary,0.76
2006,SH_XPD_EARN25,Hungary,0.59
2007,SH_XPD_EARN25,Hungary,0.98
2015,SH_XPD_EARN25,Hungary,0.99
2016,SH_XPD_EARN25,Hungary,1.13
2007,SH_XPD_EARN10,Montenegro,7.64
2008,SH_XPD_EARN10,Montenegro,6.86
2009,SH_XPD_EARN10,Montenegro,7.42
2010,SH_XPD_EARN10,Montenegro,7.03
2011,SH_XPD_EARN10,Montenegro,9.31
2012,SH_XPD_EARN10,Montenegro,7.78
2013,SH_XPD_EARN10,Montenegro,9.13
2014,SH_XPD_EARN10,Montenegro,8.86
2017,SH_XPD_EARN25,Hungary,1.37
2018,SH_XPD_EARN25,Hungary,0.91
2000,SH_XPD_EARN25,India,3.27
2001,SH_XPD_EARN25,India,3.06
2003,SH_XPD_EARN25,India,3.5
2006,SH_XPD_EARN25,India,3.84
2007,SH_XPD_EARN25,India,2.79
2009,SH_XPD_EARN25,India,3.28
2011,SH_XPD_EARN25,India,4.55
2017,SH_XPD_EARN25,India,6.67
2009,SH_XPD_EARN25,Ireland,0.48
2001,SH_XPD_EARN25,Israel,2.33
2002,SH_XPD_EARN25,Israel,1.99
2003,SH_XPD_EARN25,Israel,2.04
2004,SH_XPD_EARN25,Israel,2.5
2005,SH_XPD_EARN25,Israel,2.19
2006,SH_XPD_EARN25,Israel,2.39
2015,SH_XPD_EARN10,Montenegro,10.27
2000,SH_XPD_EARN10,Poland,12.39
2001,SH_XPD_EARN10,Poland,12.4
2002,SH_XPD_EARN10,Poland,12.29
2003,SH_XPD_EARN10,Poland,11.73
2004,SH_XPD_EARN10,Poland,12.74
2005,SH_XPD_EARN10,Poland,14.61
2006,SH_XPD_EARN10,Poland,13.82
2007,SH_XPD_EARN25,Israel,2.29
2008,SH_XPD_EARN25,Israel,2.24
2009,SH_XPD_EARN25,Israel,2.31
2010,SH_XPD_EARN25,Israel,1.4
2011,SH_XPD_EARN25,Israel,1.86
2012,SH_XPD_EARN25,Israel,1.79
2013,SH_XPD_EARN25,Israel,1.94
2015,SH_XPD_EARN25,Israel,1.84
2017,SH_XPD_EARN25,Israel,2.34
2018,SH_XPD_EARN25,Israel,2.61
2001,SH_XPD_EARN25,Italy,1.27
2010,SH_XPD_EARN25,Italy,1.08
2010,SH_XPD_EARN25,Japan,1.6
2011,SH_XPD_EARN25,Japan,1.6
2012,SH_XPD_EARN25,Japan,1.7
2013,SH_XPD_EARN25,Japan,1.6
2014,SH_XPD_EARN25,Japan,1.6
2015,SH_XPD_EARN25,Japan,1.6
2016,SH_XPD_EARN25,Japan,1.6
2017,SH_XPD_EARN25,Japan,1.6
2018,SH_XPD_EARN25,Japan,1.7
2019,SH_XPD_EARN25,Japan,1.9
2020,SH_XPD_EARN25,Japan,1.8
2021,SH_XPD_EARN25,Japan,2.0
2001,SH_XPD_EARN25,Казахстан,0.09
2002,SH_XPD_EARN25,Казахстан,0.11
2003,SH_XPD_EARN25,Казахстан,0.15
2004,SH_XPD_EARN25,Казахстан,0.13
2005,SH_XPD_EARN25,Казахстан,0.06
2007,SH_XPD_EARN25,Казахстан,0.55
2008,SH_XPD_EARN25,Казахстан,0.42
2009,SH_XPD_EARN25,Казахстан,0.12
2010,SH_XPD_EARN25,Казахстан,0.19
2011,SH_XPD_EARN25,Казахстан,0.03
2012,SH_XPD_EARN25,Казахстан,0.08
2013,SH_XPD_EARN25,Казахстан,0.07
2014,SH_XPD_EARN25,Казахстан,0.08
2015,SH_XPD_EARN25,Казахстан,0.12
2017,SH_XPD_EARN25,Казахстан,0.12
2018,SH_XPD_EARN25,Казахстан,0.13
2019,SH_XPD_EARN25,Казахстан,0.1
2020,SH_XPD_EARN25,Казахстан,0.27
2007,SH_XPD_EARN10,Poland,14.18
2008,SH_XPD_EARN10,Poland,14.0
2009,SH_XPD_EARN10,Poland,14.4
2010,SH_XPD_EARN10,Poland,13.46
2011,SH_XPD_EARN10,Poland,13.9
2012,SH_XPD_EARN10,Poland,13.93
2013,SH_XPD_EARN10,Poland,13.29
2014,SH_XPD_EARN10,Poland,13.54
2021,SH_XPD_EARN25,Казахстан,0.17
2003,SH_XPD_EARN25,Republic of Korea,0.91
2004,SH_XPD_EARN25,Republic of Korea,0.84
2005,SH_XPD_EARN25,Republic of Korea,1.43
2006,SH_XPD_EARN25,Republic of Korea,1.78
2007,SH_XPD_EARN25,Republic of Korea,2.27
2008,SH_XPD_EARN25,Republic of Korea,1.88
2009,SH_XPD_EARN25,Republic of Korea,2.01
2010,SH_XPD_EARN25,Republic of Korea,1.74
2011,SH_XPD_EARN25,Republic of Korea,1.72
2012,SH_XPD_EARN25,Republic of Korea,1.57
2013,SH_XPD_EARN25,Republic of Korea,1.71
2014,SH_XPD_EARN25,Republic of Korea,1.91
2015,SH_XPD_EARN25,Republic of Korea,2.14
2016,SH_XPD_EARN25,Republic of Korea,1.96
2017,SH_XPD_EARN25,Republic of Korea,1.41
2015,SH_XPD_EARN10,Poland,14.77
2016,SH_XPD_EARN10,Poland,15.04
2017,SH_XPD_EARN10,Poland,15.51
2018,SH_XPD_EARN10,Poland,14.35
2019,SH_XPD_EARN10,Poland,14.86
2020,SH_XPD_EARN10,Poland,15.24
2021,SH_XPD_EARN10,Poland,16.09
2011,SH_XPD_EARN10,Portugal,18.38
2000,SH_XPD_EARN10,Romania,7.03
2001,SH_XPD_EARN10,Romania,7.0
2002,SH_XPD_EARN10,Romania,7.61
2003,SH_XPD_EARN10,Romania,7.95
2004,SH_XPD_EARN10,Romania,9.62
2005,SH_XPD_EARN10,Romania,10.06
2006,SH_XPD_EARN10,Romania,10.62
2007,SH_XPD_EARN10,Romania,10.57
2008,SH_XPD_EARN10,Romania,11.48
2018,SH_XPD_EARN25,Republic of Korea,2.87
2000,SH_XPD_EARN25,Кыргызстан,0.06
2001,SH_XPD_EARN25,Кыргызстан,0.1
2002,SH_XPD_EARN25,Кыргызстан,0.19
2003,SH_XPD_EARN25,Кыргызстан,0.04
2004,SH_XPD_EARN25,Кыргызстан,2.02
2005,SH_XPD_EARN25,Кыргызстан,0.5
2006,SH_XPD_EARN25,Кыргызстан,0.8
2009,SH_XPD_EARN10,Romania,12.15
2010,SH_XPD_EARN10,Romania,12.26
2011,SH_XPD_EARN10,Romania,13.02
2012,SH_XPD_EARN10,Romania,11.99
2013,SH_XPD_EARN10,Romania,12.55
2016,SH_XPD_EARN10,Romania,13.42
2003,SH_XPD_EARN10,Serbia,7.75
2004,SH_XPD_EARN10,Serbia,8.57
2007,SH_XPD_EARN25,Кыргызстан,0.57
2008,SH_XPD_EARN25,Кыргызстан,0.3
2009,SH_XPD_EARN25,Кыргызстан,0.36
2016,SH_XPD_EARN25,Кыргызстан,0.72
2019,SH_XPD_EARN25,Кыргызстан,0.99
2020,SH_XPD_EARN25,Кыргызстан,0.83
2002,SH_XPD_EARN25,Latvia,1.34
2003,SH_XPD_EARN25,Latvia,1.65
2005,SH_XPD_EARN10,Serbia,10.83
2006,SH_XPD_EARN10,Serbia,10.28
2007,SH_XPD_EARN10,Serbia,11.41
2008,SH_XPD_EARN10,Serbia,9.58
2009,SH_XPD_EARN10,Serbia,8.3
2013,SH_XPD_EARN10,Serbia,9.03
2015,SH_XPD_EARN10,Serbia,8.05
2018,SH_XPD_EARN10,Serbia,8.97
2004,SH_XPD_EARN25,Latvia,1.88
2005,SH_XPD_EARN25,Latvia,2.28
2006,SH_XPD_EARN25,Latvia,1.83
2007,SH_XPD_EARN25,Latvia,3.34
2008,SH_XPD_EARN25,Latvia,2.62
2009,SH_XPD_EARN25,Latvia,3.5
2010,SH_XPD_EARN25,Latvia,4.2
2011,SH_XPD_EARN25,Latvia,4.86
2019,SH_XPD_EARN10,Serbia,8.53
2004,SH_XPD_EARN10,Slovakia,5.28
2005,SH_XPD_EARN10,Slovakia,5.1
2006,SH_XPD_EARN10,Slovakia,3.76
2007,SH_XPD_EARN10,Slovakia,3.74
2008,SH_XPD_EARN10,Slovakia,4.34
2009,SH_XPD_EARN10,Slovakia,4.48
2010,SH_XPD_EARN10,Slovakia,3.78
2015,SH_XPD_EARN10,Slovakia,2.65
2002,SH_XPD_EARN10,Viet Nam,12.72
2004,SH_XPD_EARN10,Viet Nam,15.91
2006,SH_XPD_EARN10,Viet Nam,14.41
2008,SH_XPD_EARN10,Viet Nam,14.55
2010,SH_XPD_EARN10,Viet Nam,11.32
2012,SH_XPD_EARN10,Viet Nam,9.14
2014,SH_XPD_EARN10,Viet Nam,9.82
2016,SH_XPD_EARN10,Viet Nam,9.39
2012,SH_XPD_EARN25,Latvia,4.2
2013,SH_XPD_EARN25,Latvia,4.32
2014,SH_XPD_EARN25,Latvia,4.92
2015,SH_XPD_EARN25,Latvia,5.19
2016,SH_XPD_EARN25,Latvia,5.7
2000,SH_XPD_EARN25,Lithuania,2.43
2001,SH_XPD_EARN25,Lithuania,2.69
2002,SH_XPD_EARN25,Lithuania,2.88
2003,SH_XPD_EARN25,Lithuania,2.3
2004,SH_XPD_EARN25,Lithuania,2.53
2008,SH_XPD_EARN25,Lithuania,2.67
2010,SH_XPD_EARN25,Luxembourg,0.15
2012,SH_XPD_EARN25,Luxembourg,0.24
2013,SH_XPD_EARN25,Luxembourg,0.2
2014,SH_XPD_EARN25,Luxembourg,0.22
2015,SH_XPD_EARN25,Luxembourg,0.22
2018,SH_XPD_EARN10,Viet Nam,10.03
2020,SH_XPD_EARN10,Viet Nam,8.46
2007,SH_XPD_EARN10,Slovenia,2.63
2010,SH_XPD_EARN10,Slovenia,4.59
2012,SH_XPD_EARN10,Slovenia,4.17
2015,SH_XPD_EARN10,Slovenia,2.51
2018,SH_XPD_EARN10,Slovenia,3.69
2006,SH_XPD_EARN10,Spain,5.42
2007,SH_XPD_EARN10,Spain,5.4
2008,SH_XPD_EARN10,Spain,5.84
2009,SH_XPD_EARN10,Spain,5.54
2010,SH_XPD_EARN10,Spain,5.7
2011,SH_XPD_EARN10,Spain,5.66
2012,SH_XPD_EARN10,Spain,5.63
2013,SH_XPD_EARN10,Spain,5.93
2014,SH_XPD_EARN10,Spain,6.39
2015,SH_XPD_EARN10,Spain,7.02
2016,SH_XPD_EARN10,Spain,7.28
2017,SH_XPD_EARN10,Spain,7.09
2018,SH_XPD_EARN10,Spain,7.06
2019,SH_XPD_EARN10,Spain,7.87
2006,SH_XPD_EARN10,Switzerland,9.11
2007,SH_XPD_EARN10,Switzerland,10.36
2008,SH_XPD_EARN10,Switzerland,6.9
2009,SH_XPD_EARN10,Switzerland,9.05
2010,SH_XPD_EARN10,Switzerland,8.15
2011,SH_XPD_EARN10,Switzerland,9.19
2016,SH_XPD_EARN25,Luxembourg,0.28
2017,SH_XPD_EARN25,Luxembourg,0.46
2019,SH_XPD_EARN25,Luxembourg,0.52
2020,SH_XPD_EARN25,Luxembourg,0.14
2021,SH_XPD_EARN25,Luxembourg,0.22
2008,SH_XPD_EARN25,Malta,2.85
2015,SH_XPD_EARN25,Malta,2.75
2008,SH_XPD_EARN25,Mexico,0.73
2010,SH_XPD_EARN25,Mexico,0.66
2012,SH_XPD_EARN10,Switzerland,9.39
2013,SH_XPD_EARN10,Switzerland,7.5
2014,SH_XPD_EARN10,Switzerland,8.7
2015,SH_XPD_EARN10,Switzerland,7.95
2016,SH_XPD_EARN10,Switzerland,7.15
2017,SH_XPD_EARN10,Switzerland,7.9
2007,SH_XPD_EARN10,Таджикистан,6.46
2009,SH_XPD_EARN10,Таджикистан,15.38
2012,SH_XPD_EARN25,Mexico,0.49
2014,SH_XPD_EARN25,Mexico,0.57
2016,SH_XPD_EARN25,Mexico,0.23
2018,SH_XPD_EARN25,Mexico,0.62
2020,SH_XPD_EARN25,Mexico,1.22
2000,SH_XPD_EARN25,Republic of Moldova,2.72
2001,SH_XPD_EARN25,Republic of Moldova,2.97
2002,SH_XPD_EARN25,Republic of Moldova,3.05
2013,SH_XPD_EARN10,Таджикистан,7.57
2014,SH_XPD_EARN10,Таджикистан,8.42
2016,SH_XPD_EARN10,Таджикистан,9.15
2017,SH_XPD_EARN10,Таджикистан,8.85
2018,SH_XPD_EARN10,Таджикистан,9.8
2019,SH_XPD_EARN10,United Arab Emirates,0.44
2002,SH_XPD_EARN10,Türkiye,6.01
2003,SH_XPD_EARN10,Türkiye,4.73
2003,SH_XPD_EARN25,Republic of Moldova,3.39
2004,SH_XPD_EARN25,Republic of Moldova,2.62
2005,SH_XPD_EARN25,Republic of Moldova,3.28
2006,SH_XPD_EARN25,Republic of Moldova,3.57
2007,SH_XPD_EARN25,Republic of Moldova,3.52
2008,SH_XPD_EARN25,Republic of Moldova,3.56
2009,SH_XPD_EARN25,Republic of Moldova,3.39
2010,SH_XPD_EARN25,Republic of Moldova,3.79
2004,SH_XPD_EARN10,Türkiye,5.57
2005,SH_XPD_EARN10,Türkiye,5.11
2006,SH_XPD_EARN10,Türkiye,5.0
2007,SH_XPD_EARN10,Türkiye,5.14
2008,SH_XPD_EARN10,Türkiye,3.74
2009,SH_XPD_EARN10,Türkiye,3.59
2010,SH_XPD_EARN10,Türkiye,3.84
2011,SH_XPD_EARN10,Türkiye,3.35
2012,SH_XPD_EARN10,Türkiye,3.06
2013,SH_XPD_EARN10,Türkiye,3.64
2014,SH_XPD_EARN10,Türkiye,3.69
2015,SH_XPD_EARN10,Türkiye,3.51
2016,SH_XPD_EARN10,Türkiye,3.73
2017,SH_XPD_EARN10,Türkiye,4.46
2018,SH_XPD_EARN10,Türkiye,4.3
2019,SH_XPD_EARN10,Türkiye,4.22
2002,SH_XPD_EARN10,Ukraine,12.41
2011,SH_XPD_EARN25,Republic of Moldova,3.23
2012,SH_XPD_EARN25,Republic of Moldova,3.26
2013,SH_XPD_EARN25,Republic of Moldova,3.56
2014,SH_XPD_EARN25,Republic of Moldova,3.02
2015,SH_XPD_EARN25,Republic of Moldova,3.73
2016,SH_XPD_EARN25,Republic of Moldova,2.94
2017,SH_XPD_EARN25,Republic of Moldova,3.01
2018,SH_XPD_EARN25,Republic of Moldova,1.76
2003,SH_XPD_EARN10,Ukraine,10.22
2004,SH_XPD_EARN10,Ukraine,10.33
2005,SH_XPD_EARN10,Ukraine,8.2
2006,SH_XPD_EARN10,Ukraine,8.36
2007,SH_XPD_EARN10,Ukraine,9.07
2008,SH_XPD_EARN10,Ukraine,5.83
2009,SH_XPD_EARN10,Ukraine,6.83
2010,SH_XPD_EARN10,Ukraine,6.91
2019,SH_XPD_EARN25,Republic of Moldova,2.35
2020,SH_XPD_EARN25,Republic of Moldova,1.89
2021,SH_XPD_EARN25,Republic of Moldova,2.48
2005,SH_XPD_EARN25,Montenegro,1.51
2006,SH_XPD_EARN25,Montenegro,0.69
2007,SH_XPD_EARN25,Montenegro,1.48
2008,SH_XPD_EARN25,Montenegro,1.12
2009,SH_XPD_EARN25,Montenegro,0.64
2011,SH_XPD_EARN10,Ukraine,7.01
2012,SH_XPD_EARN10,Ukraine,7.69
2013,SH_XPD_EARN10,Ukraine,7.21
2014,SH_XPD_EARN10,Ukraine,7.76
2015,SH_XPD_EARN10,Ukraine,7.13
2016,SH_XPD_EARN10,Ukraine,8.93
2017,SH_XPD_EARN10,Ukraine,7.3
2018,SH_XPD_EARN10,Ukraine,7.78
2010,SH_XPD_EARN25,Montenegro,0.72
2011,SH_XPD_EARN25,Montenegro,0.75
2012,SH_XPD_EARN25,Montenegro,0.84
2013,SH_XPD_EARN25,Montenegro,1.73
2014,SH_XPD_EARN25,Montenegro,0.96
2015,SH_XPD_EARN25,Montenegro,0.78
2000,SH_XPD_EARN25,Poland,1.46
2001,SH_XPD_EARN25,Poland,1.27
2019,SH_XPD_EARN10,Ukraine,8.32
2000,SH_XPD_EARN10,North Macedonia,1.99
2002,SH_XPD_EARN10,North Macedonia,6.58
2003,SH_XPD_EARN10,North Macedonia,6.73
2004,SH_XPD_EARN10,North Macedonia,7.19
2005,SH_XPD_EARN10,North Macedonia,7.06
2006,SH_XPD_EARN10,North Macedonia,7.84
2009,SH_XPD_EARN10,North Macedonia,5.27
2010,SH_XPD_EARN10,North Macedonia,7.88
2018,SH_XPD_EARN10,North Macedonia,8.41
2019,SH_XPD_EARN10,North Macedonia,9.73
2000,SH_XPD_EARN10,United Kingdom of Great Britain and Northern Ireland,2.0
2005,SH_XPD_EARN10,United Kingdom of Great Britain and Northern Ireland,2.03
2010,SH_XPD_EARN10,United Kingdom of Great Britain and Northern Ireland,1.73
2013,SH_XPD_EARN10,United Kingdom of Great Britain and Northern Ireland,1.64
2014,SH_XPD_EARN10,United Kingdom of Great Britain and Northern Ireland,2.03
2002,SH_XPD_EARN25,Poland,1.31
2003,SH_XPD_EARN25,Poland,1.11
2004,SH_XPD_EARN25,Poland,1.51
2005,SH_XPD_EARN25,Poland,1.96
2006,SH_XPD_EARN25,Poland,1.79
2007,SH_XPD_EARN25,Poland,1.82
2008,SH_XPD_EARN25,Poland,1.63
2009,SH_XPD_EARN25,Poland,1.66
2010,SH_XPD_EARN25,Poland,1.44
2011,SH_XPD_EARN25,Poland,1.42
2012,SH_XPD_EARN25,Poland,1.61
2013,SH_XPD_EARN25,Poland,1.36
2014,SH_XPD_EARN25,Poland,1.41
2015,SH_XPD_EARN25,Poland,1.73
2016,SH_XPD_EARN25,Poland,1.61
2017,SH_XPD_EARN25,Poland,1.76
2018,SH_XPD_EARN25,Poland,1.67
2019,SH_XPD_EARN25,Poland,1.67
2020,SH_XPD_EARN25,Poland,1.73
2021,SH_XPD_EARN25,Poland,1.96
2011,SH_XPD_EARN25,Portugal,3.31
2000,SH_XPD_EARN25,Romania,1.2
2001,SH_XPD_EARN25,Romania,1.26
2002,SH_XPD_EARN25,Romania,1.55
2003,SH_XPD_EARN25,Romania,1.46
2004,SH_XPD_EARN25,Romania,2.07
2005,SH_XPD_EARN25,Romania,2.41
2006,SH_XPD_EARN25,Romania,2.44
2007,SH_XPD_EARN25,Romania,2.42
2008,SH_XPD_EARN25,Romania,2.36
2009,SH_XPD_EARN25,Romania,2.7
2010,SH_XPD_EARN25,Romania,2.6
2011,SH_XPD_EARN25,Romania,2.39
2012,SH_XPD_EARN25,Romania,2.29
2013,SH_XPD_EARN25,Romania,2.01
2016,SH_XPD_EARN25,Romania,2.19
2003,SH_XPD_EARN25,Serbia,1.33
2004,SH_XPD_EARN25,Serbia,1.75
2005,SH_XPD_EARN25,Serbia,2.15
2006,SH_XPD_EARN25,Serbia,1.54
2007,SH_XPD_EARN25,Serbia,1.44
2008,SH_XPD_EARN25,Serbia,1.47
2009,SH_XPD_EARN25,Serbia,0.65
2013,SH_XPD_EARN25,Serbia,0.83
2015,SH_XPD_EARN25,Serbia,0.53
2018,SH_XPD_EARN25,Serbia,0.83
2019,SH_XPD_EARN25,Serbia,0.58
2004,SH_XPD_EARN25,Slovakia,0.43
2005,SH_XPD_EARN25,Slovakia,0.52
2006,SH_XPD_EARN25,Slovakia,0.45
2007,SH_XPD_EARN25,Slovakia,0.26
