Year,SeriesCode,Country,Sex,Value
2013,SI_COV_DISAB,Cyprus,Both sexes,19.1
2014,SI_COV_DISAB,Cyprus,Female,12.5
2014,SI_COV_DISAB,Cyprus,Both sexes,18.0
2014,SI_COV_DISAB,Cyprus,Male,23.4
2017,SI_COV_DISAB,Cyprus,Both sexes,22.6
2020,SI_COV_DISAB,Cyprus,Both sexes,22.6
2013,SI_COV_DISAB,Czechia,Male,70.1
2013,SI_COV_DISAB,Czechia,Female,59.9
2013,SI_COV_DISAB,Czechia,Both sexes,64.9
2014,SI_COV_DISAB,Czechia,Both sexes,62.7
2014,SI_COV_DISAB,Czechia,Female,57.9
2014,SI_COV_DISAB,Czechia,Male,67.6
2016,SI_COV_DISAB,Czechia,Male,100.0
2016,SI_COV_DISAB,Czechia,Both sexes,100.0
2016,SI_COV_DISAB,Czechia,Female,100.0
2017,SI_COV_DISAB,Czechia,Both sexes,100.0
2020,SI_COV_DISAB,Czechia,Male,100.0
2020,SI_COV_DISAB,Czechia,Female,100.0
2020,SI_COV_DISAB,Czechia,Both sexes,100.0
2013,SI_COV_DISAB,Denmark,Male,100.0
2013,SI_COV_DISAB,Denmark,Female,100.0
2013,SI_COV_DISAB,Denmark,Both sexes,100.0
2014,SI_COV_DISAB,Denmark,Female,100.0
2014,SI_COV_DISAB,Denmark,Male,100.0
2014,SI_COV_DISAB,Denmark,Both sexes,100.0
2016,SI_COV_DISAB,Denmark,Male,100.0
2016,SI_COV_DISAB,Denmark,Female,100.0
2016,SI_COV_DISAB,Denmark,Both sexes,100.0
2017,SI_COV_DISAB,Denmark,Both sexes,100.0
2020,SI_COV_DISAB,Denmark,Both sexes,100.0
2020,SI_COV_DISAB,Denmark,Male,100.0
2020,SI_COV_DISAB,Denmark,Female,100.0
2013,SI_COV_DISAB,Estonia,Female,100.0
2013,SI_COV_DISAB,Estonia,Both sexes,100.0
2013,SI_COV_DISAB,Estonia,Male,100.0
2014,SI_COV_DISAB,Estonia,Male,100.0
2014,SI_COV_DISAB,Estonia,Female,100.0
2014,SI_COV_DISAB,Estonia,Both sexes,100.0
2016,SI_COV_DISAB,Estonia,Both sexes,100.0
2016,SI_COV_DISAB,Estonia,Male,100.0
2016,SI_COV_DISAB,Estonia,Female,100.0
2017,SI_COV_DISAB,Estonia,Both sexes,100.0
2020,SI_COV_DISAB,Estonia,Female,100.0
2020,SI_COV_DISAB,Estonia,Both sexes,100.0
2020,SI_COV_DISAB,Estonia,Male,100.0
2013,SI_COV_DISAB,Finland,Female,100.0
2013,SI_COV_DISAB,Finland,Male,100.0
2013,SI_COV_DISAB,Finland,Both sexes,100.0
2014,SI_COV_DISAB,Finland,Female,100.0
2014,SI_COV_DISAB,Finland,Male,100.0
2014,SI_COV_DISAB,Finland,Both sexes,100.0
2016,SI_COV_DISAB,Finland,Both sexes,100.0
2016,SI_COV_DISAB,Finland,Female,100.0
2016,SI_COV_DISAB,Finland,Male,100.0
2017,SI_COV_DISAB,Finland,Both sexes,100.0
2020,SI_COV_DISAB,Finland,Female,100.0
2020,SI_COV_DISAB,Finland,Both sexes,100.0
2020,SI_COV_DISAB,Finland,Male,100.0
2013,SI_COV_DISAB,France,Female,100.0
2013,SI_COV_DISAB,France,Both sexes,100.0
2013,SI_COV_DISAB,France,Male,100.0
2014,SI_COV_DISAB,France,Both sexes,100.0
2014,SI_COV_DISAB,France,Female,100.0
2014,SI_COV_DISAB,France,Male,100.0
2016,SI_COV_DISAB,France,Both sexes,100.0
2016,SI_COV_DISAB,France,Male,100.0
2016,SI_COV_DISAB,France,Female,100.0
2017,SI_COV_DISAB,France,Both sexes,100.0
2020,SI_COV_DISAB,France,Both sexes,100.0
2020,SI_COV_DISAB,France,Male,100.0
2020,SI_COV_DISAB,France,Female,100.0
2016,SI_COV_DISAB,Georgia,Both sexes,100.0
2017,SI_COV_DISAB,Georgia,Both sexes,100.0
2018,SI_COV_DISAB,Georgia,Both sexes,100.0
2020,SI_COV_DISAB,Georgia,Both sexes,100.0
2020,SI_COV_DISAB,Georgia,Female,100.0
2020,SI_COV_DISAB,Georgia,Male,100.0
2013,SI_COV_DISAB,Germany,Both sexes,72.5
2013,SI_COV_DISAB,Germany,Male,96.2
2013,SI_COV_DISAB,Germany,Female,49.6
2014,SI_COV_DISAB,Germany,Male,97.1
2014,SI_COV_DISAB,Germany,Both sexes,74.2
2014,SI_COV_DISAB,Germany,Female,52.1
2016,SI_COV_DISAB,Germany,Both sexes,73.6
2017,SI_COV_DISAB,Germany,Both sexes,100.0
2020,SI_COV_DISAB,Germany,Both sexes,100.0
2020,SI_COV_DISAB,Germany,Female,100.0
2020,SI_COV_DISAB,Germany,Male,100.0
2020,SI_COV_DISAB,Greece,Both sexes,100.0
2020,SI_COV_DISAB,Greece,Female,100.0
2020,SI_COV_DISAB,Greece,Male,100.0
2013,SI_COV_DISAB,Hungary,Male,80.4
2013,SI_COV_DISAB,Hungary,Both sexes,85.3
2013,SI_COV_DISAB,Hungary,Female,89.8
2014,SI_COV_DISAB,Hungary,Both sexes,89.1
2014,SI_COV_DISAB,Hungary,Female,93.9
2014,SI_COV_DISAB,Hungary,Male,83.9
2016,SI_COV_DISAB,Hungary,Female,100.0
2016,SI_COV_DISAB,Hungary,Both sexes,100.0
2016,SI_COV_DISAB,Hungary,Male,100.0
2017,SI_COV_DISAB,Hungary,Both sexes,100.0
2020,SI_COV_DISAB,Hungary,Male,100.0
2020,SI_COV_DISAB,Hungary,Both sexes,100.0
2020,SI_COV_DISAB,Hungary,Female,100.0
2013,SI_COV_DISAB,Iceland,Male,100.0
2013,SI_COV_DISAB,Iceland,Both sexes,100.0
2013,SI_COV_DISAB,Iceland,Female,100.0
2014,SI_COV_DISAB,Iceland,Male,100.0
2014,SI_COV_DISAB,Iceland,Female,100.0
2014,SI_COV_DISAB,Iceland,Both sexes,100.0
2016,SI_COV_DISAB,Iceland,Female,100.0
2016,SI_COV_DISAB,Iceland,Male,100.0
2016,SI_COV_DISAB,Iceland,Both sexes,100.0
2017,SI_COV_DISAB,Iceland,Both sexes,100.0
2020,SI_COV_DISAB,Iceland,Female,100.0
2020,SI_COV_DISAB,Iceland,Male,100.0
2020,SI_COV_DISAB,Iceland,Both sexes,100.0
2016,SI_COV_DISAB,India,Both sexes,5.4
2020,SI_COV_DISAB,India,Both sexes,5.6
2013,SI_COV_DISAB,Ireland,Male,100.0
2013,SI_COV_DISAB,Ireland,Female,100.0
2013,SI_COV_DISAB,Ireland,Both sexes,100.0
2014,SI_COV_DISAB,Ireland,Male,100.0
2014,SI_COV_DISAB,Ireland,Both sexes,100.0
2014,SI_COV_DISAB,Ireland,Female,100.0
2016,SI_COV_DISAB,Ireland,Male,100.0
2016,SI_COV_DISAB,Ireland,Both sexes,100.0
2016,SI_COV_DISAB,Ireland,Female,100.0
2017,SI_COV_DISAB,Ireland,Both sexes,100.0
2020,SI_COV_DISAB,Ireland,Male,100.0
2020,SI_COV_DISAB,Ireland,Both sexes,100.0
2020,SI_COV_DISAB,Ireland,Female,100.0
2013,SI_COV_DISAB,Israel,Both sexes,92.0
2014,SI_COV_DISAB,Israel,Both sexes,93.6
2016,SI_COV_DISAB,Israel,Both sexes,90.4
2017,SI_COV_DISAB,Israel,Both sexes,89.2
2020,SI_COV_DISAB,Israel,Both sexes,89.2
2016,SI_COV_DISAB,Italy,Both sexes,100.0
2017,SI_COV_DISAB,Italy,Both sexes,91.4
2020,SI_COV_DISAB,Italy,Both sexes,91.4
2016,SI_COV_DISAB,Japan,Both sexes,55.7
2017,SI_COV_DISAB,Japan,Both sexes,49.5
2019,SI_COV_DISAB,Japan,Both sexes,56.1
2020,SI_COV_DISAB,Japan,Both sexes,56.1
2016,SI_COV_DISAB,Kazakhstan,Both sexes,100.0
2017,SI_COV_DISAB,Kazakhstan,Both sexes,100.0
2020,SI_COV_DISAB,Kazakhstan,Female,100.0
2020,SI_COV_DISAB,Kazakhstan,Male,100.0
2020,SI_COV_DISAB,Kazakhstan,Both sexes,100.0
2013,SI_COV_DISAB,Republic of Korea,Female,1.5
2013,SI_COV_DISAB,Republic of Korea,Both sexes,12.7
2013,SI_COV_DISAB,Republic of Korea,Male,23.9
2014,SI_COV_DISAB,Republic of Korea,Both sexes,12.8
2014,SI_COV_DISAB,Republic of Korea,Female,1.6
2014,SI_COV_DISAB,Republic of Korea,Male,23.9
2017,SI_COV_DISAB,Republic of Korea,Both sexes,11.9
2019,SI_COV_DISAB,Republic of Korea,Both sexes,24.8
2020,SI_COV_DISAB,Republic of Korea,Both sexes,24.8
2016,SI_COV_DISAB,Kyrgyzstan,Both sexes,75.9
2017,SI_COV_DISAB,Kyrgyzstan,Both sexes,75.7
2019,SI_COV_DISAB,Kyrgyzstan,Both sexes,76.0
2013,SI_COV_DISAB,Latvia,Male,100.0
2013,SI_COV_DISAB,Latvia,Both sexes,100.0
2013,SI_COV_DISAB,Latvia,Female,100.0
2014,SI_COV_DISAB,Latvia,Female,100.0
2014,SI_COV_DISAB,Latvia,Both sexes,100.0
2014,SI_COV_DISAB,Latvia,Male,100.0
2016,SI_COV_DISAB,Latvia,Male,100.0
2016,SI_COV_DISAB,Latvia,Female,100.0
2016,SI_COV_DISAB,Latvia,Both sexes,100.0
2017,SI_COV_DISAB,Latvia,Both sexes,100.0
2020,SI_COV_DISAB,Latvia,Male,100.0
2020,SI_COV_DISAB,Latvia,Female,100.0
2020,SI_COV_DISAB,Latvia,Both sexes,100.0
2020,SI_COV_DISAB,Liechtenstein,Both sexes,100.0
2020,SI_COV_DISAB,Liechtenstein,Male,100.0
2020,SI_COV_DISAB,Liechtenstein,Female,100.0
2013,SI_COV_DISAB,Lithuania,Female,100.0
2013,SI_COV_DISAB,Lithuania,Both sexes,100.0
2013,SI_COV_DISAB,Lithuania,Male,100.0
2014,SI_COV_DISAB,Lithuania,Male,100.0
2014,SI_COV_DISAB,Lithuania,Female,100.0
2014,SI_COV_DISAB,Lithuania,Both sexes,100.0
2016,SI_COV_DISAB,Lithuania,Both sexes,100.0
2016,SI_COV_DISAB,Lithuania,Female,100.0
2016,SI_COV_DISAB,Lithuania,Male,100.0
2017,SI_COV_DISAB,Lithuania,Both sexes,100.0
2020,SI_COV_DISAB,Lithuania,Both sexes,100.0
2020,SI_COV_DISAB,Lithuania,Male,100.0
2020,SI_COV_DISAB,Lithuania,Female,100.0
2013,SI_COV_DISAB,Luxembourg,Both sexes,100.0
2013,SI_COV_DISAB,Luxembourg,Female,82.0
2013,SI_COV_DISAB,Luxembourg,Male,100.0
2014,SI_COV_DISAB,Luxembourg,Male,100.0
2014,SI_COV_DISAB,Luxembourg,Female,84.2
2014,SI_COV_DISAB,Luxembourg,Both sexes,100.0
2016,SI_COV_DISAB,Luxembourg,Male,100.0
2016,SI_COV_DISAB,Luxembourg,Female,100.0
2016,SI_COV_DISAB,Luxembourg,Both sexes,100.0
2017,SI_COV_DISAB,Luxembourg,Both sexes,100.0
2020,SI_COV_DISAB,Luxembourg,Both sexes,100.0
2020,SI_COV_DISAB,Luxembourg,Female,100.0
2020,SI_COV_DISAB,Luxembourg,Male,100.0
2013,SI_COV_DISAB,Malta,Female,41.5
2013,SI_COV_DISAB,Malta,Male,75.6
2013,SI_COV_DISAB,Malta,Both sexes,58.6
2014,SI_COV_DISAB,Malta,Both sexes,58.7
2014,SI_COV_DISAB,Malta,Male,74.6
2014,SI_COV_DISAB,Malta,Female,42.7
2016,SI_COV_DISAB,Malta,Both sexes,59.8
2020,SI_COV_DISAB,Malta,Both sexes,60.0
2019,SI_COV_DISAB,Mexico,Both sexes,38.7
2020,SI_COV_DISAB,Mexico,Both sexes,40.4
2021,SI_COV_DISAB,Mexico,Both sexes,47.1
2020,SI_COV_DISAB,Moldova,Female,100.0
2020,SI_COV_DISAB,Moldova,Male,100.0
2020,SI_COV_DISAB,Moldova,Both sexes,100.0
2020,SI_COV_DISAB,Montenegro,Both sexes,100.0
2020,SI_COV_DISAB,Montenegro,Male,100.0
2020,SI_COV_DISAB,Montenegro,Female,100.0
2013,SI_COV_DISAB,Netherlands (Kingdom of the),Male,100.0
2013,SI_COV_DISAB,Netherlands (Kingdom of the),Both sexes,100.0
2013,SI_COV_DISAB,Netherlands (Kingdom of the),Female,100.0
2014,SI_COV_DISAB,Netherlands (Kingdom of the),Both sexes,100.0
2014,SI_COV_DISAB,Netherlands (Kingdom of the),Male,100.0
2014,SI_COV_DISAB,Netherlands (Kingdom of the),Female,100.0
2016,SI_COV_DISAB,Netherlands (Kingdom of the),Male,100.0
2016,SI_COV_DISAB,Netherlands (Kingdom of the),Female,100.0
2016,SI_COV_DISAB,Netherlands (Kingdom of the),Both sexes,100.0
2017,SI_COV_DISAB,Netherlands (Kingdom of the),Both sexes,100.0
2020,SI_COV_DISAB,Netherlands (Kingdom of the),Male,100.0
2020,SI_COV_DISAB,Netherlands (Kingdom of the),Female,100.0
2020,SI_COV_DISAB,Netherlands (Kingdom of the),Both sexes,100.0
2016,SI_COV_DISAB,New Zealand,Both sexes,80.3
2019,SI_COV_DISAB,New Zealand,Both sexes,82.0
2020,SI_COV_DISAB,Uzbekistan,Both sexes,39.7
2013,SI_COV_DISAB,Norway,Male,100.0
2013,SI_COV_DISAB,Norway,Female,100.0
2013,SI_COV_DISAB,Norway,Both sexes,100.0
2014,SI_COV_DISAB,Norway,Both sexes,100.0
2014,SI_COV_DISAB,Norway,Female,100.0
2014,SI_COV_DISAB,Norway,Male,100.0
2014,SI_COV_DISAB,Norway,Male,100.0
