Year,SeriesCode,Country,Sex,Value
2019,SH_STA_POISN,Australia,Both sexes,0.1
2019,SH_STA_POISN,Australia,Male,0.2
2019,SH_STA_POISN,Australia,Female,0.1
2015,SH_STA_POISN,Belarus,Both sexes,3.5
2015,SH_STA_POISN,Belarus,Female,1.5
2015,SH_STA_POISN,Belarus,Male,6.0
2019,SH_STA_POISN,Belarus,Both sexes,3.3
2019,SH_STA_POISN,Belarus,Female,1.3
2019,SH_STA_POISN,Belarus,Male,5.6
2000,SH_STA_POISN,Canada,Both sexes,0.4
2000,SH_STA_POISN,Canada,Female,0.2
2000,SH_STA_POISN,Canada,Male,0.6
2000,SH_STA_POISN,Switzerland,Female,0.1
2000,SH_STA_POISN,Switzerland,Both sexes,0.2
2000,SH_STA_POISN,Switzerland,Male,0.4
2005,SH_STA_POISN,Switzerland,Both sexes,0.1
2005,SH_STA_POISN,Switzerland,Male,0.1
2005,SH_STA_POISN,Switzerland,Female,0.1
2010,SH_STA_POISN,Switzerland,Both sexes,0.2
2010,SH_STA_POISN,Switzerland,Female,0.2
2010,SH_STA_POISN,Switzerland,Male,0.2
2015,SH_STA_POISN,Switzerland,Both sexes,0.2
2015,SH_STA_POISN,Switzerland,Female,0.1
2015,SH_STA_POISN,Switzerland,Male,0.4
2019,SH_STA_POISN,Switzerland,Both sexes,0.2
2019,SH_STA_POISN,Switzerland,Female,0.1
2019,SH_STA_POISN,Switzerland,Male,0.2
2000,SH_STA_POISN,Tajikistan,Female,1.2
2000,SH_STA_POISN,Tajikistan,Both sexes,1.9
2000,SH_STA_POISN,Tajikistan,Male,2.6
2000,SH_STA_POISN,Austria,Both sexes,0.2
2000,SH_STA_POISN,Austria,Female,0.1
2000,SH_STA_POISN,Austria,Male,0.3
2005,SH_STA_POISN,Austria,Both sexes,0.2
2005,SH_STA_POISN,Austria,Female,0.1
2005,SH_STA_POISN,Austria,Male,0.2
2010,SH_STA_POISN,Austria,Both sexes,0.3
2010,SH_STA_POISN,Austria,Female,0.2
2010,SH_STA_POISN,Austria,Male,0.4
2005,SH_STA_POISN,Tajikistan,Female,0.8
2005,SH_STA_POISN,Tajikistan,Male,1.8
2005,SH_STA_POISN,Tajikistan,Both sexes,1.3
2010,SH_STA_POISN,Tajikistan,Both sexes,0.9
2010,SH_STA_POISN,Tajikistan,Female,0.5
2010,SH_STA_POISN,Tajikistan,Male,1.3
2015,SH_STA_POISN,Tajikistan,Both sexes,0.4
2015,SH_STA_POISN,Tajikistan,Male,0.6
2015,SH_STA_POISN,Tajikistan,Female,0.2
2015,SH_STA_POISN,Austria,Both sexes,0.1
2015,SH_STA_POISN,Austria,Female,0.1
2015,SH_STA_POISN,Austria,Male,0.2
2019,SH_STA_POISN,Austria,Both sexes,0.2
2019,SH_STA_POISN,Austria,Male,0.3
2019,SH_STA_POISN,Austria,Female,0.1
2000,SH_STA_POISN,Armenia,Male,1.6
2000,SH_STA_POISN,Armenia,Female,0.5
2000,SH_STA_POISN,Armenia,Both sexes,1.0
2005,SH_STA_POISN,Canada,Female,0.1
2005,SH_STA_POISN,Canada,Both sexes,0.3
2005,SH_STA_POISN,Canada,Male,0.4
2010,SH_STA_POISN,Canada,Both sexes,0.3
2010,SH_STA_POISN,Canada,Female,0.3
2010,SH_STA_POISN,Canada,Male,0.4
2015,SH_STA_POISN,Canada,Both sexes,0.3
2015,SH_STA_POISN,Canada,Female,0.3
2015,SH_STA_POISN,Canada,Male,0.4
2019,SH_STA_POISN,Tajikistan,Female,0.2
2019,SH_STA_POISN,Tajikistan,Male,0.6
2019,SH_STA_POISN,Tajikistan,Both sexes,0.4
2000,SH_STA_POISN,United Arab Emirates,Male,0.8
2000,SH_STA_POISN,United Arab Emirates,Female,0.1
2000,SH_STA_POISN,United Arab Emirates,Both sexes,0.6
2005,SH_STA_POISN,United Arab Emirates,Female,0.1
2005,SH_STA_POISN,United Arab Emirates,Both sexes,0.5
2005,SH_STA_POISN,United Arab Emirates,Male,0.7
2010,SH_STA_POISN,United Arab Emirates,Male,0.7
2010,SH_STA_POISN,United Arab Emirates,Female,0.1
2010,SH_STA_POISN,United Arab Emirates,Both sexes,0.5
2015,SH_STA_POISN,United Arab Emirates,Both sexes,0.4
2015,SH_STA_POISN,United Arab Emirates,Male,0.5
2015,SH_STA_POISN,United Arab Emirates,Female,0.1
2019,SH_STA_POISN,United Arab Emirates,Both sexes,0.4
2019,SH_STA_POISN,United Arab Emirates,Female,0.1
2019,SH_STA_POISN,United Arab Emirates,Male,0.5
2000,SH_STA_POISN,Türkiye,Male,1.0
2000,SH_STA_POISN,Türkiye,Both sexes,0.8
2000,SH_STA_POISN,Türkiye,Female,0.7
2005,SH_STA_POISN,Türkiye,Female,0.4
2005,SH_STA_POISN,Türkiye,Both sexes,0.5
2005,SH_STA_POISN,Türkiye,Male,0.5
2010,SH_STA_POISN,Türkiye,Male,0.4
2010,SH_STA_POISN,Türkiye,Both sexes,0.4
2010,SH_STA_POISN,Türkiye,Female,0.3
2019,SH_STA_POISN,Canada,Both sexes,0.3
2019,SH_STA_POISN,Canada,Female,0.3
2019,SH_STA_POISN,Canada,Male,0.4
2000,SH_STA_POISN,Chile,Both sexes,0.3
2000,SH_STA_POISN,Chile,Female,0.2
2000,SH_STA_POISN,Chile,Male,0.4
2005,SH_STA_POISN,Chile,Both sexes,0.4
2005,SH_STA_POISN,Chile,Female,0.2
2005,SH_STA_POISN,Chile,Male,0.6
2015,SH_STA_POISN,Türkiye,Both sexes,0.4
2015,SH_STA_POISN,Türkiye,Male,0.6
2015,SH_STA_POISN,Türkiye,Female,0.3
2019,SH_STA_POISN,Türkiye,Both sexes,0.4
2019,SH_STA_POISN,Türkiye,Female,0.3
2019,SH_STA_POISN,Türkiye,Male,0.5
2000,SH_STA_POISN,Turkmenistan,Female,0.8
2000,SH_STA_POISN,Turkmenistan,Both sexes,1.3
2000,SH_STA_POISN,Turkmenistan,Male,1.9
2010,SH_STA_POISN,Chile,Male,0.3
2010,SH_STA_POISN,Chile,Both sexes,0.3
2010,SH_STA_POISN,Chile,Female,0.2
2015,SH_STA_POISN,Chile,Both sexes,0.3
2015,SH_STA_POISN,Chile,Female,0.2
2015,SH_STA_POISN,Chile,Male,0.4
2019,SH_STA_POISN,Chile,Both sexes,0.4
2019,SH_STA_POISN,Chile,Female,0.2
2019,SH_STA_POISN,Chile,Male,0.5
2005,SH_STA_POISN,Turkmenistan,Female,0.9
2005,SH_STA_POISN,Turkmenistan,Both sexes,1.5
2005,SH_STA_POISN,Turkmenistan,Male,2.1
2010,SH_STA_POISN,Turkmenistan,Both sexes,0.9
2010,SH_STA_POISN,Turkmenistan,Male,1.1
2010,SH_STA_POISN,Turkmenistan,Female,0.7
2015,SH_STA_POISN,Turkmenistan,Both sexes,0.7
2015,SH_STA_POISN,Turkmenistan,Male,0.8
2015,SH_STA_POISN,Turkmenistan,Female,0.6
2019,SH_STA_POISN,Turkmenistan,Both sexes,0.6
2019,SH_STA_POISN,Turkmenistan,Female,0.5
2019,SH_STA_POISN,Turkmenistan,Male,0.8
2000,SH_STA_POISN,Ukraine,Male,14.7
2000,SH_STA_POISN,Ukraine,Both sexes,8.3
2000,SH_STA_POISN,Ukraine,Female,2.8
2005,SH_STA_POISN,Ukraine,Both sexes,7.0
2005,SH_STA_POISN,Ukraine,Female,2.5
2005,SH_STA_POISN,Ukraine,Male,12.3
2000,SH_STA_POISN,China,Both sexes,1.7
2000,SH_STA_POISN,China,Female,1.5
2000,SH_STA_POISN,China,Male,1.9
2005,SH_STA_POISN,China,Female,1.7
2005,SH_STA_POISN,China,Male,2.4
2005,SH_STA_POISN,China,Both sexes,2.0
2010,SH_STA_POISN,China,Both sexes,2.1
2010,SH_STA_POISN,China,Female,1.8
2010,SH_STA_POISN,China,Male,2.4
2010,SH_STA_POISN,Ukraine,Male,6.0
2010,SH_STA_POISN,Ukraine,Female,1.4
2010,SH_STA_POISN,Ukraine,Both sexes,3.5
2015,SH_STA_POISN,Ukraine,Both sexes,2.3
2015,SH_STA_POISN,Ukraine,Female,1.0
2015,SH_STA_POISN,Ukraine,Male,3.9
2019,SH_STA_POISN,Ukraine,Both sexes,2.5
2019,SH_STA_POISN,Ukraine,Male,4.3
2019,SH_STA_POISN,Ukraine,Female,1.0
2015,SH_STA_POISN,China,Both sexes,2.0
2015,SH_STA_POISN,China,Female,1.6
2015,SH_STA_POISN,China,Male,2.3
2019,SH_STA_POISN,China,Both sexes,1.8
2019,SH_STA_POISN,China,Female,1.5
2019,SH_STA_POISN,China,Male,2.1
2000,SH_STA_POISN,Colombia,Both sexes,0.2
2000,SH_STA_POISN,Colombia,Female,0.1
2000,SH_STA_POISN,Colombia,Male,0.2
2000,SH_STA_POISN,North Macedonia,Both sexes,0.7
2000,SH_STA_POISN,North Macedonia,Female,0.4
2000,SH_STA_POISN,North Macedonia,Male,1.0
2005,SH_STA_POISN,North Macedonia,Both sexes,0.6
2005,SH_STA_POISN,North Macedonia,Male,0.7
2005,SH_STA_POISN,North Macedonia,Female,0.4
2010,SH_STA_POISN,North Macedonia,Male,0.7
2010,SH_STA_POISN,North Macedonia,Both sexes,0.6
2010,SH_STA_POISN,North Macedonia,Female,0.5
2005,SH_STA_POISN,Colombia,Both sexes,0.2
2005,SH_STA_POISN,Colombia,Female,0.1
2005,SH_STA_POISN,Colombia,Male,0.2
2010,SH_STA_POISN,Colombia,Both sexes,0.1
2010,SH_STA_POISN,Colombia,Female,0.1
2010,SH_STA_POISN,Colombia,Male,0.2
2015,SH_STA_POISN,Colombia,Male,0.2
2015,SH_STA_POISN,Colombia,Both sexes,0.1
2015,SH_STA_POISN,Colombia,Female,0.1
2015,SH_STA_POISN,North Macedonia,Male,0.8
2015,SH_STA_POISN,North Macedonia,Female,0.3
2015,SH_STA_POISN,North Macedonia,Both sexes,0.5
2019,SH_STA_POISN,North Macedonia,Female,0.3
2019,SH_STA_POISN,North Macedonia,Male,0.8
2019,SH_STA_POISN,North Macedonia,Both sexes,0.5
2000,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Both sexes,0.3
2000,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Male,0.4
2000,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Female,0.1
2005,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Both sexes,0.2
2005,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Male,0.2
2005,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Female,0.2
2010,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Both sexes,0.3
2010,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Female,0.3
2010,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Male,0.4
2015,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Female,0.3
2015,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Male,0.4
2019,SH_STA_POISN,Colombia,Both sexes,0.1
2019,SH_STA_POISN,Colombia,Male,0.2
2019,SH_STA_POISN,Colombia,Female,0.1
2000,SH_STA_POISN,Costa Rica,Both sexes,0.1
2000,SH_STA_POISN,Costa Rica,Female,0.2
2000,SH_STA_POISN,Costa Rica,Male,0.1
2005,SH_STA_POISN,Costa Rica,Both sexes,0.1
2005,SH_STA_POISN,Costa Rica,Female,0.0
2005,SH_STA_POISN,Costa Rica,Male,0.2
2010,SH_STA_POISN,Costa Rica,Both sexes,0.2
2010,SH_STA_POISN,Costa Rica,Female,0.0
2010,SH_STA_POISN,Costa Rica,Male,0.3
2015,SH_STA_POISN,Costa Rica,Female,0.0
2015,SH_STA_POISN,Costa Rica,Male,0.2
2015,SH_STA_POISN,Costa Rica,Both sexes,0.1
2019,SH_STA_POISN,Costa Rica,Both sexes,0.1
2019,SH_STA_POISN,Costa Rica,Female,0.1
2019,SH_STA_POISN,Costa Rica,Male,0.1
2015,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Both sexes,0.3
2019,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Both sexes,0.3
2019,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Female,0.2
2019,SH_STA_POISN,United Kingdom of Great Britain and Northern Ireland,Male,0.4
2000,SH_STA_POISN,Uzbekistan,Male,2.2
2000,SH_STA_POISN,Uzbekistan,Both sexes,1.4
2000,SH_STA_POISN,Uzbekistan,Female,0.7
2005,SH_STA_POISN,Uzbekistan,Male,1.7
2005,SH_STA_POISN,Uzbekistan,Both sexes,1.2
2005,SH_STA_POISN,Uzbekistan,Female,0.7
2010,SH_STA_POISN,Uzbekistan,Both sexes,1.0
2010,SH_STA_POISN,Uzbekistan,Female,0.6
2010,SH_STA_POISN,Uzbekistan,Male,1.4
2015,SH_STA_POISN,Uzbekistan,Female,0.6
2015,SH_STA_POISN,Uzbekistan,Both sexes,0.9
2015,SH_STA_POISN,Uzbekistan,Male,1.3
2019,SH_STA_POISN,Uzbekistan,Male,1.2
2019,SH_STA_POISN,Uzbekistan,Both sexes,0.8
2000,SH_STA_POISN,Croatia,Male,0.8
2000,SH_STA_POISN,Croatia,Female,0.4
2000,SH_STA_POISN,Croatia,Both sexes,0.6
2005,SH_STA_POISN,Croatia,Both sexes,0.9
2005,SH_STA_POISN,Croatia,Female,0.6
2005,SH_STA_POISN,Croatia,Male,1.2
2010,SH_STA_POISN,Croatia,Both sexes,0.5
2010,SH_STA_POISN,Croatia,Female,0.4
2010,SH_STA_POISN,Croatia,Male,0.5
2015,SH_STA_POISN,Croatia,Both sexes,0.4
2015,SH_STA_POISN,Croatia,Female,0.3
2015,SH_STA_POISN,Croatia,Male,0.5
2019,SH_STA_POISN,Croatia,Female,0.3
2019,SH_STA_POISN,Croatia,Male,0.5
2019,SH_STA_POISN,Croatia,Both sexes,0.4
2000,SH_STA_POISN,Cyprus,Female,0.1
2000,SH_STA_POISN,Cyprus,Both sexes,0.1
2000,SH_STA_POISN,Cyprus,Male,0.2
2005,SH_STA_POISN,Cyprus,Both sexes,0.1
2005,SH_STA_POISN,Cyprus,Female,0.2
2005,SH_STA_POISN,Cyprus,Male,0.0
2010,SH_STA_POISN,Cyprus,Both sexes,0.0
2010,SH_STA_POISN,Cyprus,Female,0.0
2010,SH_STA_POISN,Cyprus,Male,0.0
2015,SH_STA_POISN,Cyprus,Both sexes,0.2
2015,SH_STA_POISN,Cyprus,Female,0.0
2015,SH_STA_POISN,Cyprus,Male,0.4
2019,SH_STA_POISN,Cyprus,Both sexes,0.3
2019,SH_STA_POISN,Cyprus,Female,0.4
2019,SH_STA_POISN,Cyprus,Male,0.3
2000,SH_STA_POISN,Czechia,Female,0.7
2000,SH_STA_POISN,Czechia,Male,1.8
2000,SH_STA_POISN,Czechia,Both sexes,1.2
2005,SH_STA_POISN,Czechia,Both sexes,1.1
2005,SH_STA_POISN,Czechia,Female,0.6
2005,SH_STA_POISN,Czechia,Male,1.6
2010,SH_STA_POISN,Czechia,Both sexes,1.0
2010,SH_STA_POISN,Czechia,Female,0.3
2010,SH_STA_POISN,Czechia,Male,1.8
2015,SH_STA_POISN,Czechia,Both sexes,0.8
2015,SH_STA_POISN,Czechia,Female,0.5
2015,SH_STA_POISN,Czechia,Male,1.2
2019,SH_STA_POISN,Czechia,Both sexes,0.4
2019,SH_STA_POISN,Czechia,Female,0.2
2019,SH_STA_POISN,Czechia,Male,0.5
2000,SH_STA_POISN,Denmark,Both sexes,0.3
2000,SH_STA_POISN,Denmark,Female,0.3
2000,SH_STA_POISN,Denmark,Male,0.3
2005,SH_STA_POISN,Denmark,Both sexes,0.3
2005,SH_STA_POISN,Denmark,Female,0.2
2005,SH_STA_POISN,Denmark,Male,0.4
2010,SH_STA_POISN,Denmark,Both sexes,0.2
2010,SH_STA_POISN,Denmark,Male,0.3
2010,SH_STA_POISN,Denmark,Female,0.2
2015,SH_STA_POISN,Denmark,Female,0.1
2015,SH_STA_POISN,Denmark,Male,0.3
2015,SH_STA_POISN,Denmark,Both sexes,0.2
2019,SH_STA_POISN,Denmark,Both sexes,0.1
2019,SH_STA_POISN,Denmark,Female,0.0
2019,SH_STA_POISN,Denmark,Male,0.2
2000,SH_STA_POISN,Estonia,Both sexes,3.5
2000,SH_STA_POISN,Estonia,Female,0.6
2000,SH_STA_POISN,Estonia,Male,6.8
2005,SH_STA_POISN,Estonia,Both sexes,2.0
2005,SH_STA_POISN,Estonia,Female,0.5
2005,SH_STA_POISN,Estonia,Male,3.8
2010,SH_STA_POISN,Estonia,Both sexes,0.9
2010,SH_STA_POISN,Estonia,Female,0.5
2010,SH_STA_POISN,Estonia,Male,1.2
2015,SH_STA_POISN,Estonia,Both sexes,0.5
2015,SH_STA_POISN,Estonia,Female,0.3
2015,SH_STA_POISN,Estonia,Male,0.7
2019,SH_STA_POISN,Estonia,Male,1.2
2019,SH_STA_POISN,Estonia,Both sexes,0.6
2019,SH_STA_POISN,Estonia,Female,0.1
2000,SH_STA_POISN,Finland,Female,0.2
2000,SH_STA_POISN,Finland,Male,0.9
2000,SH_STA_POISN,Finland,Both sexes,0.5
2005,SH_STA_POISN,Finland,Both sexes,0.8
2005,SH_STA_POISN,Finland,Female,0.6
