Year,SeriesCode,Country,Value
2021,SG_NHR_IMPLN,Croatia,1
2005,SG_NHR_IMPLN,Denmark,1
2010,SG_NHR_IMPLN,Denmark,1
2015,SG_NHR_IMPLN,Denmark,1
2016,SG_NHR_IMPLN,Denmark,1
2017,SG_NHR_IMPLN,Denmark,1
2018,SG_NHR_IMPLN,Denmark,1
2019,SG_NHR_IMPLN,Denmark,1
2020,SG_NHR_IMPLN,Denmark,1
2021,SG_NHR_IMPLN,Denmark,1
2020,SG_NHR_IMPLN,Estonia,1
2021,SG_NHR_IMPLN,Estonia,1
2015,SG_NHR_IMPLN,Finland,1
2016,SG_NHR_IMPLN,Finland,1
2017,SG_NHR_IMPLN,Finland,1
2018,SG_NHR_IMPLN,Finland,1
2019,SG_NHR_IMPLN,Finland,1
2020,SG_NHR_IMPLN,Finland,1
2021,SG_NHR_IMPLN,Finland,1
2000,SG_NHR_IMPLN,France,1
2005,SG_NHR_IMPLN,France,1
2010,SG_NHR_IMPLN,France,1
2015,SG_NHR_IMPLN,France,1
2016,SG_NHR_IMPLN,France,1
2017,SG_NHR_IMPLN,France,1
2018,SG_NHR_IMPLN,France,1
2019,SG_NHR_IMPLN,France,1
2020,SG_NHR_IMPLN,France,1
2021,SG_NHR_IMPLN,France,1
2010,SG_NHR_IMPLN,Georgia,1
2015,SG_NHR_IMPLN,Georgia,1
2016,SG_NHR_IMPLN,Georgia,1
2017,SG_NHR_IMPLN,Georgia,1
2018,SG_NHR_IMPLN,Georgia,1
2019,SG_NHR_IMPLN,Georgia,1
2020,SG_NHR_IMPLN,Georgia,1
2021,SG_NHR_IMPLN,Georgia,1
2005,SG_NHR_IMPLN,Germany,1
2010,SG_NHR_IMPLN,Germany,1
2015,SG_NHR_IMPLN,Germany,1
2016,SG_NHR_IMPLN,Germany,1
2017,SG_NHR_IMPLN,Germany,1
2018,SG_NHR_IMPLN,Germany,1
2019,SG_NHR_IMPLN,Germany,1
2020,SG_NHR_IMPLN,Germany,1
2021,SG_NHR_IMPLN,Germany,1
2000,SG_NHR_IMPLN,Greece,1
2005,SG_NHR_IMPLN,Greece,1
2010,SG_NHR_IMPLN,Greece,1
2015,SG_NHR_IMPLN,Greece,1
2016,SG_NHR_IMPLN,Greece,1
2017,SG_NHR_IMPLN,Greece,1
2018,SG_NHR_IMPLN,Greece,1
2019,SG_NHR_IMPLN,Greece,1
2020,SG_NHR_IMPLN,Greece,1
2021,SG_NHR_IMPLN,Greece,1
2015,SG_NHR_IMPLN,Hungary,1
2016,SG_NHR_IMPLN,Hungary,1
2017,SG_NHR_IMPLN,Hungary,1
2018,SG_NHR_IMPLN,Hungary,1
2019,SG_NHR_IMPLN,Hungary,1
2020,SG_NHR_IMPLN,Hungary,1
2021,SG_NHR_IMPLN,Hungary,1
2000,SG_NHR_IMPLN,India,1
2005,SG_NHR_IMPLN,India,1
2010,SG_NHR_IMPLN,India,1
2015,SG_NHR_IMPLN,India,1
2016,SG_NHR_IMPLN,India,1
2017,SG_NHR_IMPLN,India,1
2018,SG_NHR_IMPLN,India,1
2019,SG_NHR_IMPLN,India,1
2020,SG_NHR_IMPLN,India,1
2021,SG_NHR_IMPLN,India,1
2010,SG_NHR_IMPLN,Ireland,1
2015,SG_NHR_IMPLN,Ireland,1
2016,SG_NHR_IMPLN,Ireland,1
2017,SG_NHR_IMPLN,Ireland,1
2018,SG_NHR_IMPLN,Ireland,1
2019,SG_NHR_IMPLN,Ireland,1
2020,SG_NHR_IMPLN,Ireland,1
2021,SG_NHR_IMPLN,Ireland,1
2005,SG_NHR_IMPLN,Republic of Korea,1
2010,SG_NHR_IMPLN,Republic of Korea,1
2015,SG_NHR_IMPLN,Republic of Korea,1
2016,SG_NHR_IMPLN,Republic of Korea,1
2017,SG_NHR_IMPLN,Republic of Korea,1
2018,SG_NHR_IMPLN,Republic of Korea,1
2019,SG_NHR_IMPLN,Republic of Korea,1
2020,SG_NHR_IMPLN,Republic of Korea,1
2021,SG_NHR_IMPLN,Republic of Korea,1
2015,SG_NHR_IMPLN,Latvia,1
2016,SG_NHR_IMPLN,Latvia,1
2017,SG_NHR_IMPLN,Latvia,1
2018,SG_NHR_IMPLN,Latvia,1
2019,SG_NHR_IMPLN,Latvia,1
2020,SG_NHR_IMPLN,Latvia,1
2021,SG_NHR_IMPLN,Latvia,1
2017,SG_NHR_IMPLN,Lithuania,1
2018,SG_NHR_IMPLN,Lithuania,1
2019,SG_NHR_IMPLN,Lithuania,1
2020,SG_NHR_IMPLN,Lithuania,1
2021,SG_NHR_IMPLN,Lithuania,1
2005,SG_NHR_IMPLN,Luxembourg,1
2010,SG_NHR_IMPLN,Luxembourg,1
2015,SG_NHR_IMPLN,Luxembourg,1
2016,SG_NHR_IMPLN,Luxembourg,1
2017,SG_NHR_IMPLN,Luxembourg,1
2018,SG_NHR_IMPLN,Luxembourg,1
2019,SG_NHR_IMPLN,Luxembourg,1
2020,SG_NHR_IMPLN,Luxembourg,1
2021,SG_NHR_IMPLN,Luxembourg,1
2000,SG_NHR_IMPLN,Mexico,1
2005,SG_NHR_IMPLN,Mexico,1
2010,SG_NHR_IMPLN,Mexico,1
2015,SG_NHR_IMPLN,Mexico,1
2016,SG_NHR_IMPLN,Mexico,1
2017,SG_NHR_IMPLN,Mexico,1
2018,SG_NHR_IMPLN,Mexico,1
2019,SG_NHR_IMPLN,Mexico,1
2020,SG_NHR_IMPLN,Mexico,1
2021,SG_NHR_IMPLN,Mexico,1
2018,SG_NHR_IMPLN,Moldova,1
2019,SG_NHR_IMPLN,Moldova,1
2020,SG_NHR_IMPLN,Moldova,1
2021,SG_NHR_IMPLN,Moldova,1
2015,SG_NHR_IMPLN,Netherlands (Kingdom of the),1
2016,SG_NHR_IMPLN,Netherlands (Kingdom of the),1
2017,SG_NHR_IMPLN,Netherlands (Kingdom of the),1
2018,SG_NHR_IMPLN,Netherlands (Kingdom of the),1
2019,SG_NHR_IMPLN,Netherlands (Kingdom of the),1
2020,SG_NHR_IMPLN,Netherlands (Kingdom of the),1
2021,SG_NHR_IMPLN,Netherlands (Kingdom of the),1
2000,SG_NHR_IMPLN,New Zealand,1
2005,SG_NHR_IMPLN,New Zealand,1
2010,SG_NHR_IMPLN,New Zealand,1
2015,SG_NHR_IMPLN,New Zealand,1
2016,SG_NHR_IMPLN,New Zealand,1
2017,SG_NHR_IMPLN,New Zealand,1
2018,SG_NHR_IMPLN,New Zealand,1
2019,SG_NHR_IMPLN,New Zealand,1
2020,SG_NHR_IMPLN,New Zealand,1
2021,SG_NHR_IMPLN,New Zealand,1
2005,SG_NHR_IMPLN,Norway,1
2010,SG_NHR_IMPLN,Norway,1
2017,SG_NHR_IMPLN,Norway,1
2018,SG_NHR_IMPLN,Norway,1
2019,SG_NHR_IMPLN,Norway,1
2020,SG_NHR_IMPLN,Norway,1
2021,SG_NHR_IMPLN,Norway,1
2000,SG_NHR_IMPLN,Poland,1
2005,SG_NHR_IMPLN,Poland,1
2010,SG_NHR_IMPLN,Poland,1
2015,SG_NHR_IMPLN,Poland,1
2016,SG_NHR_IMPLN,Poland,1
2017,SG_NHR_IMPLN,Poland,1
2018,SG_NHR_IMPLN,Poland,1
2019,SG_NHR_IMPLN,Poland,1
2020,SG_NHR_IMPLN,Poland,1
2021,SG_NHR_IMPLN,Poland,1
2000,SG_NHR_IMPLN,Portugal,1
2005,SG_NHR_IMPLN,Portugal,1
2010,SG_NHR_IMPLN,Portugal,1
2015,SG_NHR_IMPLN,Portugal,1
2016,SG_NHR_IMPLN,Portugal,1
2017,SG_NHR_IMPLN,Portugal,1
2018,SG_NHR_IMPLN,Portugal,1
2019,SG_NHR_IMPLN,Portugal,1
2020,SG_NHR_IMPLN,Portugal,1
2021,SG_NHR_IMPLN,Portugal,1
2010,SG_NHR_IMPLN,Serbia,1
2015,SG_NHR_IMPLN,Serbia,1
2016,SG_NHR_IMPLN,Serbia,1
2017,SG_NHR_IMPLN,Serbia,1
2018,SG_NHR_IMPLN,Serbia,1
2019,SG_NHR_IMPLN,Serbia,1
2020,SG_NHR_IMPLN,Serbia,1
2021,SG_NHR_IMPLN,Serbia,1
2020,SG_NHR_IMPLN,Slovenia,1
2021,SG_NHR_IMPLN,Slovenia,1
2000,SG_NHR_IMPLN,Spain,1
2005,SG_NHR_IMPLN,Spain,1
2010,SG_NHR_IMPLN,Spain,1
2015,SG_NHR_IMPLN,Spain,1
2016,SG_NHR_IMPLN,Spain,1
2017,SG_NHR_IMPLN,Spain,1
2018,SG_NHR_IMPLN,Spain,1
2019,SG_NHR_IMPLN,Spain,1
2020,SG_NHR_IMPLN,Spain,1
2021,SG_NHR_IMPLN,Spain,1
2000,SG_NHR_IMPLN,Sweden,1
2005,SG_NHR_IMPLN,Sweden,1
2010,SG_NHR_IMPLN,Ukraine,1
2015,SG_NHR_IMPLN,Ukraine,1
2016,SG_NHR_IMPLN,Ukraine,1
2017,SG_NHR_IMPLN,Ukraine,1
2018,SG_NHR_IMPLN,Ukraine,1
2019,SG_NHR_IMPLN,Ukraine,1
2020,SG_NHR_IMPLN,Ukraine,1
2021,SG_NHR_IMPLN,Ukraine,1
2010,SG_NHR_IMPLN,United Kingdom of Great Britain and Northern Ireland,1
2015,SG_NHR_IMPLN,United Kingdom of Great Britain and Northern Ireland,1
2016,SG_NHR_IMPLN,United Kingdom of Great Britain and Northern Ireland,1
2017,SG_NHR_IMPLN,United Kingdom of Great Britain and Northern Ireland,1
2018,SG_NHR_IMPLN,United Kingdom of Great Britain and Northern Ireland,1
2019,SG_NHR_IMPLN,United Kingdom of Great Britain and Northern Ireland,1
2020,SG_NHR_IMPLN,United Kingdom of Great Britain and Northern Ireland,1
2021,SG_NHR_IMPLN,United Kingdom of Great Britain and Northern Ireland,1
2021,SG_NHR_IMPLN,United Kingdom of Great Britain and Northern Ireland,1
