Year,SeriesCode,Country,Age,Sex,Value
2015,VC_HTF_DETVOPR,Bulgaria,ALLAGE,Both sexes,0.89
2016,VC_HTF_DETVOPR,Bulgaria,18+,Male,2.91
2016,VC_HTF_DETVOPR,Bulgaria,ALLAGE,Both sexes,1.17
2017,VC_HTF_DETVOPR,Bulgaria,18+,Male,3.84
2017,VC_HTF_DETVOPR,Bulgaria,ALLAGE,Both sexes,1.59
2018,VC_HTF_DETVOPR,Bulgaria,18+,Male,2.36
2018,VC_HTF_DETVOPR,Bulgaria,18+,Female,0.16
2018,VC_HTF_DETVOPR,Bulgaria,ALLAGE,Both sexes,1.01
2019,VC_HTF_DETVOPR,Bulgaria,ALLAGE,Both sexes,1.02
2020,VC_HTF_DETVOPR,Bulgaria,18+,Female,1.29
2020,VC_HTF_DETVOPR,Bulgaria,18+,Both sexes,0.79
2020,VC_HTF_DETVOPR,Bulgaria,ALLAGE,Both sexes,1.23
2020,VC_HTF_DETVOPR,Bulgaria,18+,Male,1.4
2021,VC_HTF_DETVOPR,Bulgaria,ALLAGE,Both sexes,1.0
2008,VC_HTF_DETVOPR,Chile,ALLAGE,Both sexes,0.06
2007,VC_HTF_DETVOPR,Colombia,ALLAGE,Both sexes,0.01
2008,VC_HTF_DETVOPR,Colombia,ALLAGE,Both sexes,0.02
2009,VC_HTF_DETVOPR,Colombia,ALLAGE,Both sexes,0.02
2015,VC_HTF_DETVOPR,Colombia,ALLAGE,Both sexes,0.01
2016,VC_HTF_DETVOPR,Colombia,18+,Male,0.09
2016,VC_HTF_DETVOPR,Colombia,ALLAGE,Both sexes,0.03
2017,VC_HTF_DETVOPR,Colombia,<18Y,Male,0.07
2017,VC_HTF_DETVOPR,Colombia,ALLAGE,Both sexes,0.04
2017,VC_HTF_DETVOPR,Colombia,18+,Male,0.06
2018,VC_HTF_DETVOPR,Colombia,ALLAGE,Both sexes,0.04
2012,VC_HTF_DETVOPR,Costa Rica,ALLAGE,Both sexes,0.21
2016,VC_HTF_DETVOPR,Costa Rica,ALLAGE,Both sexes,0.1
2017,VC_HTF_DETVOPR,Costa Rica,18+,Female,0.38
2017,VC_HTF_DETVOPR,Costa Rica,ALLAGE,Both sexes,0.96
2017,VC_HTF_DETVOPR,Costa Rica,<18Y,Both sexes,0.38
2018,VC_HTF_DETVOPR,Costa Rica,<18Y,Female,1.09
2018,VC_HTF_DETVOPR,Costa Rica,<18Y,Male,0.89
2018,VC_HTF_DETVOPR,Costa Rica,ALLAGE,Both sexes,0.95
2018,VC_HTF_DETVOPR,Costa Rica,18+,Female,0.27
2019,VC_HTF_DETVOPR,Costa Rica,ALLAGE,Both sexes,1.32
2019,VC_HTF_DETVOPR,Costa Rica,<18Y,Male,2.1
2020,VC_HTF_DETVOPR,Costa Rica,<18Y,Female,0.95
2020,VC_HTF_DETVOPR,Costa Rica,ALLAGE,Both sexes,1.19
2021,VC_HTF_DETVOPR,Costa Rica,ALLAGE,Both sexes,0.1
2004,VC_HTF_DETVOPR,Croatia,ALLAGE,Both sexes,0.23
2014,VC_HTF_DETVOPR,Croatia,ALLAGE,Both sexes,0.12
2017,VC_HTF_DETVOPR,Croatia,18+,Female,0.44
2017,VC_HTF_DETVOPR,Croatia,ALLAGE,Both sexes,0.45
2017,VC_HTF_DETVOPR,Croatia,<18Y,Female,1.7
2018,VC_HTF_DETVOPR,Croatia,18+,Female,2.51
2018,VC_HTF_DETVOPR,Croatia,18+,Male,0.97
2018,VC_HTF_DETVOPR,Croatia,ALLAGE,Both sexes,1.49
2008,VC_HTF_DETVOPR,Cyprus,ALLAGE,Both sexes,1.1
2014,VC_HTF_DETVOPR,Cyprus,18+,Male,1.49
2014,VC_HTF_DETVOPR,Cyprus,ALLAGE,Both sexes,0.59
2015,VC_HTF_DETVOPR,Cyprus,18+,Male,1.47
2015,VC_HTF_DETVOPR,Cyprus,ALLAGE,Both sexes,0.59
2016,VC_HTF_DETVOPR,Cyprus,18+,Male,3.74
2016,VC_HTF_DETVOPR,Cyprus,ALLAGE,Both sexes,1.75
2018,VC_HTF_DETVOPR,Cyprus,18+,Male,1.22
2018,VC_HTF_DETVOPR,Cyprus,ALLAGE,Both sexes,0.66
2019,VC_HTF_DETVOPR,Cyprus,ALLAGE,Both sexes,1.06
2019,VC_HTF_DETVOPR,Cyprus,18+,Male,1.62
2018,VC_HTF_DETVOPR,Czechia,18+,Male,0.19
2018,VC_HTF_DETVOPR,Czechia,ALLAGE,Both sexes,0.09
2019,VC_HTF_DETVOPR,Czechia,ALLAGE,Both sexes,0.09
2019,VC_HTF_DETVOPR,Czechia,18+,Male,0.17
2013,VC_HTF_DETVOPR,Denmark,ALLAGE,Both sexes,0.12
2014,VC_HTF_DETVOPR,Denmark,ALLAGE,Both sexes,0.14
2015,VC_HTF_DETVOPR,Denmark,ALLAGE,Both sexes,0.76
2016,VC_HTF_DETVOPR,Denmark,ALLAGE,Both sexes,0.12
2017,VC_HTF_DETVOPR,Denmark,18+,Female,0.34
2017,VC_HTF_DETVOPR,Denmark,18+,Both sexes,0.17
2017,VC_HTF_DETVOPR,Denmark,ALLAGE,Both sexes,0.21
2018,VC_HTF_DETVOPR,Denmark,18+,Both sexes,0.15
2018,VC_HTF_DETVOPR,Denmark,<18Y,Female,1.42
2018,VC_HTF_DETVOPR,Denmark,18+,Female,0.39
2018,VC_HTF_DETVOPR,Denmark,<18Y,Both sexes,0.61
2018,VC_HTF_DETVOPR,Denmark,ALLAGE,Both sexes,0.36
2019,VC_HTF_DETVOPR,Denmark,<18Y,Female,1.78
2019,VC_HTF_DETVOPR,Denmark,ALLAGE,Both sexes,0.36
2019,VC_HTF_DETVOPR,Denmark,18+,Female,0.34
2019,VC_HTF_DETVOPR,Denmark,18+,Both sexes,0.13
2020,VC_HTF_DETVOPR,Denmark,ALLAGE,Both sexes,0.33
2020,VC_HTF_DETVOPR,Denmark,18+,Both sexes,0.28
2020,VC_HTF_DETVOPR,Denmark,18+,Female,0.38
2020,VC_HTF_DETVOPR,Denmark,<18Y,Both sexes,0.52
2017,VC_HTF_DETVOPR,Estonia,ALLAGE,Both sexes,0.38
2007,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,2.17
2010,VC_HTF_DETVOPR,Finland,ALLAGE,Both sexes,0.11
2008,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,2.04
2009,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,2.33
2010,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.44
2011,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.89
2012,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.97
2013,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.86
2014,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Male,1.07
2014,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Female,0.53
2014,VC_HTF_DETVOPR,Finland,18+,Male,0.23
2015,VC_HTF_DETVOPR,Finland,ALLAGE,Both sexes,0.13
2015,VC_HTF_DETVOPR,Finland,18+,Male,0.23
2016,VC_HTF_DETVOPR,Finland,ALLAGE,Both sexes,0.36
2016,VC_HTF_DETVOPR,Finland,18+,Male,0.6
2017,VC_HTF_DETVOPR,Finland,18+,Both sexes,0.38
2017,VC_HTF_DETVOPR,Finland,18+,Male,0.28
2017,VC_HTF_DETVOPR,Finland,ALLAGE,Both sexes,0.71
2017,VC_HTF_DETVOPR,Finland,<18Y,Both sexes,0.65
2018,VC_HTF_DETVOPR,Finland,ALLAGE,Both sexes,1.23
2014,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Female,0.09
2014,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.36
2014,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Male,0.41
2015,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Male,0.36
2015,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.18
2018,VC_HTF_DETVOPR,Finland,18+,Both sexes,0.7
2019,VC_HTF_DETVOPR,Finland,18+,Both sexes,1.45
2019,VC_HTF_DETVOPR,Finland,ALLAGE,Both sexes,2.41
2020,VC_HTF_DETVOPR,Finland,18+,Both sexes,1.27
2020,VC_HTF_DETVOPR,Finland,ALLAGE,Both sexes,2.12
2016,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Male,0.4
2016,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Female,0.54
2016,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Female,0.09
2016,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Male,1.08
2016,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.36
2017,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Male,2.41
2020,VC_HTF_DETVOPR,Finland,18+,Male,2.78
2020,VC_HTF_DETVOPR,Finland,18+,Female,2.27
2021,VC_HTF_DETVOPR,Finland,ALLAGE,Both sexes,1.26
2016,VC_HTF_DETVOPR,France,ALLAGE,Both sexes,0.88
2018,VC_HTF_DETVOPR,France,ALLAGE,Both sexes,0.85
2017,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Female,8.23
2017,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,3.11
2017,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Female,2.07
2017,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Both sexes,1.32
2017,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Both sexes,2.46
2017,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Male,4.7
2018,VC_HTF_DETVOPR,France,18+,Female,1.04
2018,VC_HTF_DETVOPR,France,18+,Male,0.81
2018,VC_HTF_DETVOPR,France,<18Y,Female,0.46
2018,VC_HTF_DETVOPR,France,<18Y,Male,0.65
2019,VC_HTF_DETVOPR,France,18+,Male,0.83
2019,VC_HTF_DETVOPR,France,ALLAGE,Both sexes,1.03
2019,VC_HTF_DETVOPR,France,18+,Female,1.39
2019,VC_HTF_DETVOPR,France,<18Y,Female,0.63
2019,VC_HTF_DETVOPR,France,<18Y,Male,0.75
2018,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Male,0.26
2018,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Both sexes,0.53
2018,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Female,0.91
2018,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Male,0.35
2018,VC_HTF_DETVOPR,Netherlands (Kingdom of the),<18Y,Female,0.73
2018,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.58
2018,VC_HTF_DETVOPR,Netherlands (Kingdom of the),18+,Both sexes,0.59
2019,VC_HTF_DETVOPR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.12
2019,VC_HTF_DETVOPR,Georgia,ALLAGE,Both sexes,0.77
2019,VC_HTF_DETVOPR,Georgia,<18Y,Male,5.75
2012,VC_HTF_DETVOPR,Norway,ALLAGE,Both sexes,0.32
2014,VC_HTF_DETVOPR,Norway,ALLAGE,Both sexes,0.12
2016,VC_HTF_DETVOPR,Norway,ALLAGE,Both sexes,0.25
2015,VC_HTF_DETVOPR,Germany,ALLAGE,Both sexes,0.64
2016,VC_HTF_DETVOPR,Norway,18+,Male,0.53
2019,VC_HTF_DETVOPR,Norway,ALLAGE,Both sexes,0.3
2020,VC_HTF_DETVOPR,Norway,ALLAGE,Both sexes,0.28
2014,VC_HTF_DETVOPR,Poland,ALLAGE,Both sexes,0.08
2018,VC_HTF_DETVOPR,Germany,<18Y,Female,0.08
2018,VC_HTF_DETVOPR,Germany,<18Y,Male,0.07
2018,VC_HTF_DETVOPR,Germany,ALLAGE,Both sexes,0.02
2018,VC_HTF_DETVOPR,Germany,18+,Both sexes,0.01
2014,VC_HTF_DETVOPR,Poland,18+,Male,0.03
2015,VC_HTF_DETVOPR,Poland,ALLAGE,Both sexes,0.06
2016,VC_HTF_DETVOPR,Poland,ALLAGE,Both sexes,0.05
2017,VC_HTF_DETVOPR,Poland,ALLAGE,Both sexes,0.04
2017,VC_HTF_DETVOPR,Poland,18+,Male,0.08
2017,VC_HTF_DETVOPR,Poland,18+,Both sexes,0.05
2018,VC_HTF_DETVOPR,Poland,18+,Female,0.05
2018,VC_HTF_DETVOPR,Poland,18+,Both sexes,0.03
2018,VC_HTF_DETVOPR,Poland,ALLAGE,Both sexes,0.03
2018,VC_HTF_DETVOPR,Germany,<18Y,Both sexes,0.04
2019,VC_HTF_DETVOPR,Germany,ALLAGE,Both sexes,0.06
2019,VC_HTF_DETVOPR,Germany,18+,Male,0.07
2019,VC_HTF_DETVOPR,Germany,18+,Female,0.06
2019,VC_HTF_DETVOPR,Germany,18+,Both sexes,0.03
2020,VC_HTF_DETVOPR,Germany,<18Y,Both sexes,0.04
2020,VC_HTF_DETVOPR,Germany,ALLAGE,Both sexes,0.03
2020,VC_HTF_DETVOPR,Germany,<18Y,Female,0.09
2020,VC_HTF_DETVOPR,Germany,18+,Both sexes,0.01
2020,VC_HTF_DETVOPR,Germany,18+,Female,0.02
2020,VC_HTF_DETVOPR,Germany,<18Y,Male,0.1
2015,VC_HTF_DETVOPR,Greece,18+,Female,0.2
2015,VC_HTF_DETVOPR,Greece,ALLAGE,Both sexes,0.11
2016,VC_HTF_DETVOPR,Greece,<18Y,Female,0.65
2016,VC_HTF_DETVOPR,Greece,ALLAGE,Both sexes,0.2
2016,VC_HTF_DETVOPR,Greece,18+,Female,0.24
2016,VC_HTF_DETVOPR,Greece,<18Y,Male,0.52
2014,VC_HTF_DETVOPR,Portugal,ALLAGE,Both sexes,0.1
2017,VC_HTF_DETVOPR,Portugal,ALLAGE,Both sexes,0.07
2019,VC_HTF_DETVOPR,Greece,<18Y,Both sexes,1.96
2019,VC_HTF_DETVOPR,Greece,18+,Female,0.11
2019,VC_HTF_DETVOPR,Greece,18+,Both sexes,0.08
2019,VC_HTF_DETVOPR,Greece,18+,Male,0.12
2019,VC_HTF_DETVOPR,Greece,<18Y,Male,1.8
2019,VC_HTF_DETVOPR,Greece,<18Y,Female,2.36
2019,VC_HTF_DETVOPR,Greece,ALLAGE,Both sexes,0.46
2020,VC_HTF_DETVOPR,Greece,<18Y,Female,4.66
2020,VC_HTF_DETVOPR,Greece,<18Y,Male,3.53
2020,VC_HTF_DETVOPR,Greece,ALLAGE,Both sexes,0.74
2020,VC_HTF_DETVOPR,Greece,<18Y,Both sexes,3.86
2017,VC_HTF_DETVOPR,Portugal,<18Y,Male,0.77
2019,VC_HTF_DETVOPR,Portugal,ALLAGE,Both sexes,0.17
2019,VC_HTF_DETVOPR,Portugal,18+,Female,0.24
2019,VC_HTF_DETVOPR,Portugal,18+,Male,0.15
2021,VC_HTF_DETVOPR,Greece,ALLAGE,Both sexes,0.31
2007,VC_HTF_DETVOPR,Hungary,ALLAGE,Both sexes,0.07
2005,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.53
2006,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.54
2007,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.87
2008,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.53
2009,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.7
2010,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.83
2011,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.66
2012,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.52
2014,VC_HTF_DETVOPR,Hungary,ALLAGE,Both sexes,0.12
2014,VC_HTF_DETVOPR,Hungary,18+,Male,0.29
2015,VC_HTF_DETVOPR,Hungary,ALLAGE,Both sexes,0.06
2017,VC_HTF_DETVOPR,Hungary,ALLAGE,Both sexes,0.09
2017,VC_HTF_DETVOPR,Hungary,18+,Male,0.16
2013,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.41
2014,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.54
2015,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.96
2016,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.47
2017,VC_HTF_DETVOPR,Romania,<18Y,Female,2.45
2017,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.87
2017,VC_HTF_DETVOPR,Romania,18+,Both sexes,0.19
2017,VC_HTF_DETVOPR,Romania,<18Y,Both sexes,1.28
2017,VC_HTF_DETVOPR,Romania,<18Y,Male,2.34
2017,VC_HTF_DETVOPR,Romania,18+,Female,0.23
2017,VC_HTF_DETVOPR,Romania,18+,Male,0.16
2018,VC_HTF_DETVOPR,Romania,<18Y,Male,0.47
2018,VC_HTF_DETVOPR,Romania,<18Y,Both sexes,0.27
2018,VC_HTF_DETVOPR,Romania,18+,Female,0.22
2018,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.36
2018,VC_HTF_DETVOPR,Romania,18+,Both sexes,0.15
2018,VC_HTF_DETVOPR,Romania,18+,Male,0.15
2019,VC_HTF_DETVOPR,Romania,<18Y,Male,1.67
2019,VC_HTF_DETVOPR,Romania,<18Y,Both sexes,0.91
2019,VC_HTF_DETVOPR,Romania,18+,Female,0.28
2019,VC_HTF_DETVOPR,Romania,18+,Both sexes,0.2
2019,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.56
2019,VC_HTF_DETVOPR,Romania,<18Y,Female,1.48
2017,VC_HTF_DETVOPR,India,ALLAGE,Both sexes,0.2
2018,VC_HTF_DETVOPR,India,ALLAGE,Both sexes,0.16
2019,VC_HTF_DETVOPR,India,ALLAGE,Both sexes,0.22
2020,VC_HTF_DETVOPR,India,ALLAGE,Both sexes,0.07
2014,VC_HTF_DETVOPR,Ireland,ALLAGE,Both sexes,0.13
2015,VC_HTF_DETVOPR,Ireland,ALLAGE,Both sexes,0.15
2016,VC_HTF_DETVOPR,Ireland,ALLAGE,Both sexes,0.11
2019,VC_HTF_DETVOPR,Romania,18+,Male,0.37
2020,VC_HTF_DETVOPR,Romania,<18Y,Female,0.93
2020,VC_HTF_DETVOPR,Romania,18+,Female,0.44
2020,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.57
2020,VC_HTF_DETVOPR,Romania,<18Y,Male,1.05
2020,VC_HTF_DETVOPR,Romania,<18Y,Both sexes,0.72
2020,VC_HTF_DETVOPR,Romania,18+,Both sexes,0.3
2020,VC_HTF_DETVOPR,Romania,18+,Male,0.45
2021,VC_HTF_DETVOPR,Romania,ALLAGE,Both sexes,0.37
2006,VC_HTF_DETVOPR,Serbia,ALLAGE,Both sexes,0.08
2008,VC_HTF_DETVOPR,Serbia,ALLAGE,Both sexes,0.21
2009,VC_HTF_DETVOPR,Serbia,ALLAGE,Both sexes,0.14
2012,VC_HTF_DETVOPR,Serbia,ALLAGE,Both sexes,0.32
2014,VC_HTF_DETVOPR,Serbia,ALLAGE,Both sexes,0.11
2016,VC_HTF_DETVOPR,Israel,<18Y,Female,0.38
2016,VC_HTF_DETVOPR,Israel,ALLAGE,Both sexes,0.12
2016,VC_HTF_DETVOPR,Israel,18+,Female,0.18
2014,VC_HTF_DETVOPR,Serbia,<18Y,Male,0.75
2020,VC_HTF_DETVOPR,Israel,18+,Both sexes,0.66
2020,VC_HTF_DETVOPR,Israel,ALLAGE,Both sexes,0.45
2020,VC_HTF_DETVOPR,Israel,18+,Male,1.35
2007,VC_HTF_DETVOPR,Italy,ALLAGE,Both sexes,0.03
2008,VC_HTF_DETVOPR,Italy,ALLAGE,Both sexes,0.03
2009,VC_HTF_DETVOPR,Italy,ALLAGE,Both sexes,0.06
2017,VC_HTF_DETVOPR,Serbia,ALLAGE,Both sexes,0.38
